[00:00:05.813 --> 00:00:06.473]  Big Brother.
[00:00:07.133 --> 00:00:08.194]  Mainstream media.
[00:00:08.894 --> 00:00:09.994]  Government cover-ups.
[00:00:10.655 --> 00:00:11.475]  You want answers?
[00:00:12.235 --> 00:00:13.196]  Well, so does he.
[00:00:13.796 --> 00:00:17.417]  He's Alex Jones on the GCN Radio Network.
[00:00:17.977 --> 00:00:22.079]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.131 --> 00:00:43.553]  All right, my friends, it's the 31st day of January 2005.
[00:00:46.655 --> 00:00:49.236]  Last day of the first month of 05.
[00:00:49.316 --> 00:00:51.417]  Already a month has sped past us.
[00:00:52.818 --> 00:00:53.818]  And I'm Alex Jones.
[00:00:53.858 --> 00:00:56.219]  Your host will be live for the next three hours.
[00:00:57.700 --> 00:01:03.503]  I want to give you a chance to respond to the so-called election in Iraq.
[00:01:06.443 --> 00:01:12.728]  Yesterday I heard a former Reagan administration official on the radio talking about how it is not a real election.
[00:01:13.849 --> 00:01:19.413]  How there are hundreds of people who are already pre-appointed who are running unopposed.
[00:01:20.654 --> 00:01:26.078]  But our news continues to call it a free and open election.
[00:01:26.138 --> 00:01:33.123]  But I was shocked to hear a former Reagan administration official on the air saying it's fake.
[00:01:33.523 --> 00:01:34.464]  Because it is!
[00:01:37.125 --> 00:01:49.295]  It's totally staged, and bigger than just the story of the staged election in Iraq is how our media can continue to put out the lie that it is an election.
[00:01:51.657 --> 00:01:57.121]  Well, now the war must be okay because the war was about having elections in Iraq.
[00:01:57.601 --> 00:02:00.564]  They never said the war was about elections in Iraq.
[00:02:00.604 --> 00:02:03.086]  It was about WMDs.
[00:02:04.287 --> 00:02:05.568]  But when those weren't found,
[00:02:06.405 --> 00:02:09.706]  They just turned it around and said, no, we're here to bring them freedom.
[00:02:09.746 --> 00:02:10.926]  That's what it was always about.
[00:02:11.306 --> 00:02:16.207]  It's an urban legend that we were here for weapons of mass destruction.
[00:02:18.527 --> 00:02:20.107]  That's a quote, by the way, by Rumsfeld.
[00:02:20.427 --> 00:02:22.308]  We went there to bring them elections.
[00:02:23.368 --> 00:02:27.109]  That's why we went and they said, but excuse us, you said it was about weapons of mass destruction.
[00:02:27.389 --> 00:02:27.949]  No, I didn't.
[00:02:27.989 --> 00:02:28.969]  That's an urban legend.
[00:02:29.689 --> 00:02:31.930]  And you need to stop telling that lie!
[00:02:33.350 --> 00:02:34.590]  And so I'm a liberal.
[00:02:36.221 --> 00:02:37.161]  I'm a communist.
[00:02:37.742 --> 00:02:44.685]  If I don't say that Rumsfeld never said it was about weapons of mass destruction, that's now the mantra.
[00:02:46.345 --> 00:02:57.910]  Does it matter if I was on probably a hundred radio talk shows debating neocons in the six months leading up to the war and then during the war when they didn't find the weapons of mass destruction in the last two years?
[00:02:59.671 --> 00:03:02.232]  Did it matter if they'd been all over TV promoting it?
[00:03:02.372 --> 00:03:03.852]  It never happened.
[00:03:03.912 --> 00:03:05.093]  They never said it.
[00:03:06.494 --> 00:03:08.656]  And if you're against open borders, you're a liberal.
[00:03:09.416 --> 00:03:11.357]  And if you're against gun control, you're a liberal.
[00:03:12.098 --> 00:03:16.161]  And if you're against the free trade area of the Americas and the end of our sovereignty, you're a liberal.
[00:03:17.582 --> 00:03:22.305]  Well, then I guess I'm a liberal, and Joseph Stalin is a conservative.
[00:03:25.387 --> 00:03:29.169]  I want to go over the 14 defining characteristics of fascism.
[00:03:29.189 --> 00:03:32.151]  We covered this about a year ago, but now
[00:03:33.718 --> 00:03:51.723]  A flash animation, we have the audio of, it's being posted on InfoWars.com, the video, tells it like it is, but also with an underlying false left propaganda seed.
[00:03:52.763 --> 00:03:58.665]  So I want to try to analyze that a little bit, and of course, as I said, go over to the election and take your calls.
[00:03:59.927 --> 00:04:01.628]  And there's just so much other news.
[00:04:02.228 --> 00:04:13.253]  As if the national ID card legislation passed last month wasn't enough, now they've got more national ID card legislation to even make it worse, if that's possible.
[00:04:15.073 --> 00:04:17.714]  And just so much happening, so much going on.
[00:04:17.755 --> 00:04:18.955]  I trust you had a great weekend.
[00:04:19.435 --> 00:04:21.736]  I actually got 8 hours sleep last night.
[00:04:22.677 --> 00:04:23.897]  And I hadn't had in months.
[00:04:23.997 --> 00:04:25.938]  And I feel so good.
[00:04:27.105 --> 00:04:28.445]  Went to bed about 1 o'clock.
[00:04:29.126 --> 00:04:32.887]  Slept late until 9 o'clock this morning.
[00:04:34.567 --> 00:04:37.068]  And I feel like I've been rewarded or something.
[00:04:37.108 --> 00:04:39.969]  Like I've died and gone to heaven.
[00:04:40.589 --> 00:04:43.190]  I may have to start repeating this 8 hour sleep thing.
[00:04:44.887 --> 00:04:47.188]  I think they got it figured out when they say you need eight hours.
[00:04:48.569 --> 00:04:53.411]  Infowars.com, PrisonPlanet.com, PrisonPlanet.tv and Infowars.net.
[00:04:53.732 --> 00:04:56.173]  They're all freshly updated for you with a lot of new stuff.
[00:04:56.593 --> 00:04:57.354]  So check them out.
[00:04:57.374 --> 00:04:58.054]  We'll be right back.
[00:05:01.408 --> 00:05:02.929]  Hey folks, Alex Jones here.
[00:05:03.109 --> 00:05:06.190]  And the behavior of our police is a reflection of our government.
[00:05:06.330 --> 00:05:10.232]  One look in the mirror and we know our country is entering a high-tech police state.
[00:05:10.272 --> 00:05:14.513]  Here's just a sample from my documentary film, Police State 2 The Takeover.
[00:05:14.854 --> 00:05:18.635]  In downtown Seattle today, the First Amendment ended.
[00:05:18.775 --> 00:05:20.576]  A civil emergency was created by the police.
[00:05:21.176 --> 00:05:24.080]  Riot police attack people on the streets indiscriminately.
[00:05:24.120 --> 00:05:28.825]  The medical bills are going to be enormous for me.
[00:05:29.005 --> 00:05:32.049]  You see them here with their hands cupped behind their backs.
[00:05:32.209 --> 00:05:35.072]  They are being led into the Sandpoint Brig.
[00:05:35.573 --> 00:05:41.700]  The neighbors in that area of Sandpoint Naval Air Station were shocked to hear that the old brig was being reopened.
[00:05:42.200 --> 00:05:46.002]  This information is absolutely vital for all freedom lovers in the United States.
[00:05:46.402 --> 00:05:47.763]  Order your video today.
[00:05:48.123 --> 00:05:49.163]  Call toll-free at 888-253-3139.
[00:05:49.184 --> 00:05:51.465]  The number to order to take over again is 888-253-3139.
[00:05:51.525 --> 00:05:52.765]  Or go to my website, InfoWars.com.
[00:06:00.809 --> 00:06:01.590]  Terrorism!
[00:06:01.730 --> 00:06:02.490]  Terrorism!
[00:06:02.591 --> 00:06:08.675]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic!
[00:06:08.915 --> 00:06:10.497]  Alarming words for our time!
[00:06:10.757 --> 00:06:13.239]  But how do you protect your family during such a crisis?
[00:06:13.619 --> 00:06:28.190]  The video sheltering in place surviving acts of terrorism from biological, chemical, and radioactive fallout was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:06:28.230 --> 00:06:28.550]  government.
[00:06:28.711 --> 00:06:30.452]  Anyone can follow the simple instructions.
[00:06:30.892 --> 00:06:36.796]  It's presented by a housewife as they walk you step-by-step through the process of preparing your home as a shelter.
[00:06:36.936 --> 00:06:41.418]  If you're not the type who waits till it's too late, then you need the video, Sheltering in Place.
[00:06:41.698 --> 00:06:47.082]  Get the critical information you need now for only $29 plus shipping by calling New Millennium at 888-803-4438.
[00:06:47.182 --> 00:06:48.422]  And tell them Alex Jones sent you.
[00:06:48.482 --> 00:06:49.063]  That's 888-803-4438.
[00:06:49.083 --> 00:06:51.104]  Or order on the web at murkywater.com.
[00:07:00.091 --> 00:07:03.474]  Heart disease continues to be the leading cause of death in America.
[00:07:03.714 --> 00:07:04.034]  Why?
[00:07:04.054 --> 00:07:06.996]  Haven't people heard about the positive effects of cardivite?
[00:07:07.097 --> 00:07:12.020]  Cardivite drops and capsules were designed to improve your cardiovascular health and circulatory well-being.
[00:07:12.160 --> 00:07:21.868]  The all-natural ingredients in cardivite begin immediately working to increase metabolism in your heart muscle tissue, mitigating heart rhythm abnormalities, and improving oxygen and blood flow in the heart.
[00:07:22.048 --> 00:07:26.312]  Right now, as a special for GCN listeners, you'll get a four-month supply for only $99 plus shipping.
[00:07:26.332 --> 00:07:27.613]  A 30% savings off the regular price.
[00:07:29.634 --> 00:07:31.495]  This offer is only for a limited time.
[00:07:31.655 --> 00:07:36.316]  So call now 1-877-928-8822.
[00:07:36.456 --> 00:07:41.817]  Cardivite drops and capsules may help improve your circulation and cardiovascular health, but that's up to you.
[00:07:41.917 --> 00:07:43.358]  Take the first step with Cardivite.
[00:07:43.398 --> 00:07:44.198]  Call toll-free 1-877-928-8822.
[00:07:44.218 --> 00:07:44.818]  That's 1-877-928-8822.
[00:07:44.878 --> 00:07:46.379]  Or visit heartdrop.com for more information.
[00:07:46.399 --> 00:07:47.539]  Don't let heart disease beat you.
[00:07:47.559 --> 00:07:49.119]  Beat the odds and do your body right with Cardivite.
[00:08:01.615 --> 00:08:07.239]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:11.623 --> 00:08:20.249]  We're going to have wide open tones your chance to talk about the staged election and there's no other way to describe it over in Iraq.
[00:08:21.986 --> 00:08:24.727]  Total free number to join us on air, 1-800-25599-231.
[00:08:24.747 --> 00:08:31.631]  Coming up in the next hour, we'll talk about radio frequency identification devices.
[00:08:32.435 --> 00:08:41.822]  And three new big developments, two of which will be broken here for the first time by Catherine Albrecht, who's an expert on this development.
[00:08:41.842 --> 00:08:52.051]  These are the tiny chips that are going into everything that will track and trace every purchase, every sale we make, everything we do as a society.
[00:08:53.412 --> 00:08:55.874]  But I want to get into this election in Iraq.
[00:08:56.254 --> 00:08:58.315]  The toll-free number to join us on air is 1-800-255-99231.
[00:09:03.570 --> 00:09:08.253]  And again, folks, there was not an election in Iraq yesterday.
[00:09:08.653 --> 00:09:12.716]  And if you're tuning in for the first time, you're going, oh, this is some liberal I'm listening to.
[00:09:14.056 --> 00:09:15.597]  I don't believe in left and right.
[00:09:15.757 --> 00:09:18.219]  That is, when we talk about real political issues.
[00:09:18.859 --> 00:09:20.660]  It's a diversion, it's a distraction.
[00:09:21.621 --> 00:09:27.705]  The Democrats in this country are voting more often with Bush than the Republican Party itself is.
[00:09:28.165 --> 00:09:29.786]  Just thought I'd cue you in on that.
[00:09:30.911 --> 00:09:32.072]  They love the war.
