[00:00:28.553 --> 00:00:34.859]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:00:34.859 --> 00:00:47.831]  You're listening to Alex Jones.
[00:00:47.831 --> 00:00:50.334]  You are tuned in to Public Enemy Number One.
[00:00:51.770 --> 00:01:01.538]  The number one target of the deep state globalist worldwide, the number one target of the tyrants to shut down because we do our research and we are over the target exposing their criminal operations.
[00:01:01.538 --> 00:01:03.960]  Thank you so much for joining us.
[00:01:03.960 --> 00:01:08.643]  Now already 13 days into 2019 on this Global Sunday Edition.
[00:01:08.643 --> 00:01:10.245]  We're here every Sunday 4 to 6 p.m.
[00:01:10.245 --> 00:01:10.565]  Central.
[00:01:11.940 --> 00:01:14.401]  The weekdays I'm here 11 a.m.
[00:01:14.401 --> 00:01:14.641]  3 p.m.
[00:01:14.641 --> 00:01:15.041]  Central.
[00:01:15.041 --> 00:01:20.522]  David Knight, of course, recuperating from a heart attack, but thank God getting better plans to come back very soon.
[00:01:20.522 --> 00:01:23.883]  We have a great filling crew mornings, 8 a.m.
[00:01:23.883 --> 00:01:25.563]  Killing in for him.
[00:01:25.563 --> 00:01:27.003]  Harrison Smith and others doing a great job.
[00:01:27.003 --> 00:01:36.905]  And then, of course, we have the great Owen Schroyer, three o'clock every day with the War Room with Roger Stone and others popping in.
[00:01:36.905 --> 00:01:38.886]  I've really learned the formulaic
[00:01:40.572 --> 00:01:44.514]  Deception of mainstream corporate media.
[00:01:44.514 --> 00:01:54.420]  Really being inside of how it works, being a target of it, I've really learned how incredibly command and control to this.
[00:01:54.420 --> 00:02:00.904]  And now since the days of the Cold War, they got our media in lockstep to put out particular narratives.
[00:02:00.904 --> 00:02:03.705]  And now they can swing that around.
[00:02:03.705 --> 00:02:04.266]  When was it?
[00:02:04.266 --> 00:02:07.728]  It was seven years ago, Obama got Congress
[00:02:08.735 --> 00:02:15.599]  To quote, legalize, was in foreign affairs and foreign policy of the Council on Foreign Relations of the Washington Post.
[00:02:15.599 --> 00:02:17.500]  Guys, print me those articles please.
[00:02:17.500 --> 00:02:18.681]  You have to click web, it's old.
[00:02:18.681 --> 00:02:26.005]  And then I try to bury it, but... Congress legalizes lying to the American people.
[00:02:26.005 --> 00:02:30.808]  Or Congress legalizes CIA propaganda in America.
[00:02:30.808 --> 00:02:36.392]  And that was the genesis, or the progenitor, or the...
[00:02:39.907 --> 00:02:47.834]  Zenith of the current legislation we live under that Obama signed as he left office.
[00:02:47.834 --> 00:02:54.861]  Kind of like you'd set a self-destruct on a ship that you were about to abandon but you thought the enemy was about to board and take.
[00:02:54.861 --> 00:03:01.207]  So he set the bombs to destroy the First Amendment and wreck the economy and then jumped out.
[00:03:01.207 --> 00:03:01.947]  Anybody can type in
[00:03:03.248 --> 00:03:03.528]  U.S.
[00:03:03.528 --> 00:03:06.750]  government quietly legalizes domestic propaganda.
[00:03:06.750 --> 00:03:07.030]  U.S.
[00:03:07.030 --> 00:03:09.112]  government quietly legalizes lying.
[00:03:09.112 --> 00:03:09.692]  There it is!
[00:03:09.692 --> 00:03:10.012]  U.S.
[00:03:10.012 --> 00:03:14.135]  repeals propaganda ban, spreads government-made news to Americans.
[00:03:14.135 --> 00:03:24.261]  By the way, I wasn't just saying how many years ago that was accurately or saying who said it to the headline as a parlor trick that I just looked at the article before it went live.
[00:03:26.388 --> 00:03:28.709]  I'm showing you that in my research.
[00:03:28.709 --> 00:03:36.774]  So, I now have the enjoyment of having this very group pointed at me.
[00:03:36.774 --> 00:03:45.900]  And the good news is, having this much targeting on you actually gives you another feedback loop into what they're doing.
[00:03:45.900 --> 00:03:47.021]  And that's what I had.
[00:03:47.021 --> 00:03:48.482]  I had a big dream last night.
[00:03:49.434 --> 00:03:49.574]  There's
[00:04:06.411 --> 00:04:26.418]  Dreams where my brain projects these big computer screens and I'm in there like with my hands building the timelines and then looking at how they're running operations and what's coming next and moving them in and I mean I What's crazy is I have these dreams now where I'm working and I have all the articles and documents It's like I'm working in my sleep and then then
