[00:00:14.778 --> 00:00:15.378]  Big Brother.
[00:00:15.919 --> 00:00:17.139]  Mainstream media.
[00:00:17.700 --> 00:00:18.820]  Government cover-ups.
[00:00:19.581 --> 00:00:21.062]  You want to stop tyranny?
[00:00:21.302 --> 00:00:22.423]  Well, so does he.
[00:00:22.943 --> 00:00:27.666]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:37.854 --> 00:00:42.059]  Ladies and gentlemen, Trump is moving and moving in a big way against the deep state.
[00:00:43.180 --> 00:00:50.729]  On Friday in a press conference he said there should be criminal investigation of Obama and Hillary for their deep state activities trying to overthrow his election.
[00:00:51.270 --> 00:00:53.412]  That's called attempted overthrow of the government.
[00:00:53.913 --> 00:00:54.794]  It's called high treason.
[00:00:56.295 --> 00:00:58.238]  Then, Congressman John Ratcliffe
[00:00:59.568 --> 00:01:07.815]  Did the rounds in the last two days on Fox News, you name it, saying there's going to be criminal charges coming for a lot of high-level people.
[00:01:07.855 --> 00:01:08.736]  That's a big deal.
[00:01:09.377 --> 00:01:18.745]  But how big was it then when Trump, 15 minutes ago, tweeted this out?
[00:01:20.174 --> 00:01:26.299]  I am pleased to announce that highly respected Congressman John Ratcliffe of Texas will be nominated by me to the Director of National Intelligence.
[00:01:26.859 --> 00:01:27.600]  A former U.S.
[00:01:27.640 --> 00:01:31.643]  Attorney, John will lead and inspire greatness for the country he loves.
[00:01:31.683 --> 00:01:34.085]  Dan Coats, the current Director, will be stepping down.
[00:01:36.767 --> 00:01:41.411]  Now the word is, Coats helped with the whole ongoing cover-up that lied to Trump's face.
[00:01:42.349 --> 00:01:50.194]  With General Rogers, former head of the NSA that first warned Trump when he was president-elect, this is beyond bombshell information.
[00:01:50.575 --> 00:01:52.776]  And I was already up here three hours ago.
[00:01:52.796 --> 00:01:55.018]  I don't normally get up here three hours for the show.
[00:01:55.298 --> 00:01:55.959]  I get ready at home.
[00:01:56.479 --> 00:02:02.603]  I was up here three hours ago with a whole stack on the fact that Trump is pushing for criminal indictments.
[00:02:03.124 --> 00:02:04.084]  Does it mean it's going to happen?
[00:02:04.504 --> 00:02:04.925]  Probably.
[00:02:05.882 --> 00:02:08.124]  But it means that things are going to heat up big time.
[00:02:08.464 --> 00:02:10.466]  Everybody better be frosty and have their fingers crossed.
[00:02:10.746 --> 00:02:16.070]  They're getting down on their knees to little baby Jesus because this is a very serious time to be alive.
[00:02:16.090 --> 00:02:17.131]  I don't have to tell you that.
[00:02:18.031 --> 00:02:20.954]  And we've got clips of what the President's been saying about this and more.
[00:02:21.274 --> 00:02:28.639]  He hinted at it, more than hinted, he said there should be basically criminal investigation into Obama and Hillary in a press conference Friday.
[00:02:28.679 --> 00:02:29.240]  Here's part of that.
[00:02:30.503 --> 00:02:35.068]  We want to find out what happened with the last Democrat president.
[00:02:35.349 --> 00:02:38.472]  Let's look into Obama the way they've looked at me from day one.
[00:02:38.532 --> 00:02:41.035]  They've looked into everything that we've done.
[00:02:42.377 --> 00:02:45.360]  They could look into the book deal that President Obama made.
[00:02:45.781 --> 00:02:47.523]  Let's subpoena all of his records.
[00:02:47.623 --> 00:02:49.165]  Let's subpoena all of the records.
[00:02:49.765 --> 00:02:50.166]  We're good.
[00:03:03.902 --> 00:03:07.947]  The majority in the House, they didn't do subpoenas all day long.
[00:03:07.987 --> 00:03:10.209]  They didn't do what these people have done.
[00:03:10.229 --> 00:03:11.531]  What they're doing is a disgrace.
[00:03:11.571 --> 00:03:13.072]  So destructive to our country.
[00:03:13.433 --> 00:03:15.515]  And I think that's why we're going to take back the House.
[00:03:16.296 --> 00:03:21.902]  That's why we're easily going to hold the presidency and we're going to continue to hold the Senate.
[00:03:23.061 --> 00:03:26.102]  And, you know, people don't say, but we picked up two seats in the Senate.
[00:03:26.122 --> 00:03:29.784]  We went from 51 to 53 in the 18th election.
[00:03:29.864 --> 00:03:30.704]  Nobody says it.
[00:03:31.184 --> 00:03:32.225]  They talk about the House.
[00:03:32.805 --> 00:03:34.986]  And I didn't get to campaign very much for the House.
[00:03:35.046 --> 00:03:37.207]  I couldn't because we were campaigning for the Senate.
[00:03:37.547 --> 00:03:39.648]  We almost picked up five seats.
[00:03:40.028 --> 00:03:41.008]  You know that very well.
[00:03:41.709 --> 00:03:43.909]  So it's a disgrace that they're doing it.
[00:03:43.949 --> 00:03:45.570]  They're doing it for political reasons.
[00:03:46.510 --> 00:03:48.731]  And most of them, many of them, are admitting that.
[00:03:48.891 --> 00:03:49.672]  It's politics.
[00:03:50.772 --> 00:03:53.215]  And frankly, it's a very sad thing for our country.
[00:03:53.255 --> 00:03:53.555]  Yes.
[00:03:55.256 --> 00:03:56.598]  Trump has been surrounded.
[00:03:57.498 --> 00:03:58.700]  Trump has been demonized.
[00:03:58.740 --> 00:03:59.460]  He's been lied about.
[00:03:59.500 --> 00:04:00.201]  He's been obstructed.
[00:04:00.221 --> 00:04:04.305]  But he's really getting his heels in now.
[00:04:04.365 --> 00:04:08.749]  He's really... His tires are not spinning anymore.
[00:04:08.789 --> 00:04:10.771]  They're catching onto the ground here.
[00:04:11.071 --> 00:04:12.052]  He's getting real friction.
[00:04:12.692 --> 00:04:15.055]  And moving forward, the problem is
[00:04:17.031 --> 00:04:26.657]  The Internet and Facebook and Twitter and YouTube are conservatively, when it comes to politics, hundreds of times bigger than all cable news combined.
[00:04:29.359 --> 00:04:38.045]  I mean, routinely, before they banned us, shadow banned us three years ago, then totally banned us last year, we had videos with 50 million, 40 million views every week.
[00:04:38.985 --> 00:04:40.386]  Average video, a million views.
[00:04:40.486 --> 00:04:41.267]  It's insane.
[00:04:41.627 --> 00:04:42.608]  And everybody else had that.
[00:04:42.948 --> 00:04:43.588]  It's all gone.
[00:04:44.369 --> 00:04:44.629]  More than 200,000
[00:04:49.161 --> 00:04:50.803]  Well, it's worse than that.
[00:04:50.903 --> 00:04:51.403]  Did I say 200,000?
[00:04:52.284 --> 00:04:58.351]  More than 200 million people on Facebook and Instagram got banned today that follow Trump.
[00:04:58.831 --> 00:04:59.993]  He'll never even know about it.
[00:05:00.273 --> 00:05:00.874]  It's all coming up.
[00:05:03.834 --> 00:05:12.445]  Before I started working at InfoWars, I was not only a fan of Alex Jones and InfoWars.com, but also the products at InfoWarsStore.com.
[00:05:12.485 --> 00:05:19.555]  And there's one product that's offered at InfoWarsStore.com that is the elite of the supplements, and that's DNA Force Plus.
[00:05:19.815 --> 00:05:23.399]  Now I remember when Alex first started talking about this with some of his special guests.
[00:05:23.759 --> 00:05:27.223]  Telomeres and telomere support with your DNA.
[00:05:27.623 --> 00:05:36.012]  So I started to look into the science and what telomeres were and how it can improve your health and longevity when you protect your telomeres.
[00:05:36.032 --> 00:05:38.154]  So I started looking into DNA Force Plus but
[00:05:38.694 --> 00:05:39.374]  It's expensive.
[00:05:39.454 --> 00:05:39.695]  Why?
[00:05:39.775 --> 00:05:42.255]  Because it is an elite supplement.
[00:05:42.535 --> 00:05:49.498]  And then I started seeing other competitors coming up with competitive supplements for telomere support and they came and they went.
[00:05:49.838 --> 00:05:52.519]  But DNA Force Plus is still there.
[00:05:52.879 --> 00:05:54.119]  It is the elite supplement.
[00:05:54.560 --> 00:05:58.181]  I get excited when DNA Force Plus is on sale because I know it's expensive.
[00:05:58.221 --> 00:06:04.083]  So you should take advantage of 50% off DNA Force Plus at InfoWarsTore.com.
[00:06:10.633 --> 00:06:19.239]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:21.483 --> 00:06:24.665]  All right, ladies and gentlemen, history is happening right now.
[00:06:25.505 --> 00:06:31.769]  There have been a series of events that have taken place in the last three days that are beyond historic.
[00:06:31.909 --> 00:06:34.330]  They are bombshell bombshells.
[00:06:35.291 --> 00:06:40.354]  John Ratcliffe, the congressman from Texas, has been nominated to head up all 17 U.S.
[00:06:40.754 --> 00:06:41.835]  intelligence agencies.
[00:06:42.355 --> 00:06:43.356]  Coats sued Trump
[00:06:44.116 --> 00:06:50.379]  Trump has learned that working against the restoration of the republic, a lot of evidence shows, is being removed.
[00:06:50.419 --> 00:06:57.063]  And why that is so important is, he'll be able to now get into all the files and data on how Trump was illegally spied on.
[00:06:57.083 --> 00:06:58.323]  We've already reverse engineered it.
[00:06:58.724 --> 00:07:00.044]  It's already come out in federal court.
[00:07:01.165 --> 00:07:06.388]  But now, all of the crimes of Obama and Hillary illegally spying on candidate Trump
[00:07:07.276 --> 00:07:11.183]  Spying on him when he was president-elect, then president, then lying to Congress.
[00:07:11.804 --> 00:07:13.547]  It's all coming out.
[00:07:13.668 --> 00:07:14.810]  This is huge.
[00:07:15.491 --> 00:07:17.855]  And the system is completely freaking out.
[00:07:19.179 --> 00:07:31.386]  They are running around like chickens with their heads cut off, chirping and squeaking and squawking, that Trump's a Nazi, all the rest of this, trying to create race riots or something.
[00:07:31.446 --> 00:07:32.267]  None of it's working.
[00:07:32.807 --> 00:07:37.390]  Numbers show that record numbers of black Americans and Hispanic Americans are supporting Trump.
[00:07:37.430 --> 00:07:38.951]  A lot of incredible things are happening.
[00:07:39.731 --> 00:07:41.952]  I'm going to run through this, this segment, the good news.
[00:07:43.013 --> 00:07:43.954]  The bad news is
[00:07:45.066 --> 00:08:09.859]  Trump has real blind spots, and I was told those by people that know the president well three years ago, and I've seen it in his speeches, and the speech he gave a few weeks ago at the censorship summit on social media at the White House, and I've seen further statements from him, and you know, I get Mr. President, you're 73 and everything, and you don't know how the internet really works, but I'm gonna explain something.
[00:08:11.533 --> 00:08:23.736]  In the last three days, more accounts have been lost on Facebook and Twitter of your bonafide supporters than you have on both of your Twitters, your Instagram, and everything else.
[00:08:25.696 --> 00:08:30.278]  200 million followers on major accounts.
[00:08:30.398 --> 00:08:32.738]  Two of the accounts had 70 million together.
[00:08:33.558 --> 00:08:34.198]  74 million together.
[00:08:34.599 --> 00:08:36.199]  One had 40-something million, one 30 million.
[00:08:38.206 --> 00:08:44.048]  The sites were getting hundreds of millions of views of your damn videos!
[00:08:44.828 --> 00:08:51.171]  You don't think they put you unfiltered on CNN, MSNBC, ABC News, where they only have a million viewers, maybe?
[00:08:51.911 --> 00:08:54.832]  These little meme channels were bigger than Fox News!
[00:08:56.012 --> 00:09:06.196]  But all the little fancy outfits and all the suits and all the consultants and that incestuous douchebag that is the Republican establishment
[00:09:07.227 --> 00:09:08.108]  Excuse my French here.
[00:09:09.709 --> 00:09:11.531]  They don't want to compete with the internet.
[00:09:11.571 --> 00:09:13.173]  We don't even want the campaign money.
[00:09:15.253 --> 00:09:17.134]  We don't even... I never got a dime of it.
[00:09:17.174 --> 00:09:19.595]  We just don't want to live in a communist country.
[00:09:19.995 --> 00:09:24.076]  And I was bigger than Fox News three years ago when they shadow banned me.
[00:09:24.777 --> 00:09:29.419]  Matt Drudge is still bigger than Fox News because he has his own site that everybody has to go to, which is good.
[00:09:29.619 --> 00:09:39.963]  He came here three years ago to warn me to emergency get everybody off those sites before I got banned because he talked to a Supreme Court justice that told him it was coming and they've almost passed a bill.
[00:09:41.403 --> 00:09:43.064]  In the House of Representatives right now,
[00:09:45.049 --> 00:09:48.352]  Bipartisan to give people $30,000 fines for memes.
[00:09:49.353 --> 00:09:49.933]  I'm not joking.
[00:09:51.374 --> 00:09:52.175]  Go straight to jail.
[00:09:54.917 --> 00:10:01.163]  Ladies and gentlemen, that's where this country has gone.
[00:10:01.503 --> 00:10:03.685]  $15,000 to $30,000 fines.
[00:10:04.385 --> 00:10:06.467]  That's the same thing they passed in Europe last year.
[00:10:06.827 --> 00:10:10.130]  My listeners thought I was making it up and didn't think it was real.
[00:10:10.691 --> 00:10:13.233]  It's the law in Europe.
[00:10:16.172 --> 00:10:17.373]  So, let's stop right there.
[00:10:18.334 --> 00:10:26.560]  I know for Trump, watching Fox News and reading the New York Times and having people show him clips of my show and things like that is how he gets the news.
[00:10:28.421 --> 00:10:31.003]  And specifically, if I scream at the President, somehow that gets to him.
[00:10:32.164 --> 00:10:40.731]  But the point is, is that almost everyone else under the age of about 40 communicates over Instagram more than Facebook.
[00:10:41.618 --> 00:10:49.363]  And the heads of Instagram resigned last year when they said Zuckerberg's gonna censor everybody and going to kill the platform.
[00:10:52.385 --> 00:10:53.885]  So, I'm gonna explain this again.
[00:10:56.407 --> 00:10:58.788]  Over 200 million followers, I added it up.
[00:10:58.868 --> 00:11:03.111]  When it got reported on Friday at RT, it was over 120 million.
[00:11:03.591 --> 00:11:05.452]  Two of the accounts alone, 74 million.
[00:11:06.353 --> 00:11:07.233]  That's bigger than your Twitter.
[00:11:07.934 --> 00:11:09.575]  Bigger than your Instagram combined, Mr. President.
[00:11:13.609 --> 00:11:16.951]  There's two of them are bigger than everybody you're able to reach and guess what little secret was?
[00:11:17.472 --> 00:11:23.836]  Almost everybody was getting what they got on Instagram because Instagram wanted to be big before Facebook bought it a few years ago.
[00:11:24.537 --> 00:11:29.560]  And now Facebook is running it into the ground because Facebook buys up everything to kill competition.
[00:11:29.620 --> 00:11:31.602]  It's a giant stinking cartel.
[00:11:33.863 --> 00:11:37.106]  So in the second hour, I'm going to stop getting into this now and get into the good news.
[00:11:39.352 --> 00:11:45.356]  In the second hour, I'm going to lay all the numbers out, I'm going to lay all the facts out, and I'm going to go over every bit of it.
[00:11:47.357 --> 00:11:59.785]  But I see Trump at his White House event going, well you know it was rigged in 2016, a lot of dead people voting, a lot of illegals, and a lot of censorship, but I still beat it, I'll just campaign harder.
[00:12:01.809 --> 00:12:09.136]  It's your followers there at those campaign events with 50,000 people all streaming it everywhere and putting out videos to get 100 million views, Trump.
[00:12:09.396 --> 00:12:11.778]  You've already got the 50,000 people at your rally.
[00:12:12.099 --> 00:12:16.863]  You want to use them as a giant media army to jack into everything which you had.
[00:12:18.264 --> 00:12:19.666]  Hillary was arrogant back then.
[00:12:19.686 --> 00:12:20.626]  They're not arrogant now.
[00:12:21.227 --> 00:12:27.493]  The censorship, Mr. President, we're seeing right now is, I don't know, 50,000 times worse than we saw before.
[00:12:28.729 --> 00:12:30.569]  Total shadow banning, down to nothing.
[00:12:31.050 --> 00:12:32.830]  We have a Twitter or Facebook account, but no one can see it.
[00:12:33.310 --> 00:12:40.432]  Or they go past that, with total bans of my name and InfoWars, and now they're saying the word Christian.
[00:12:40.472 --> 00:12:41.973]  YouTube's officially sent letters out.
[00:12:41.993 --> 00:12:50.735]  We have the letters and videos saying, you can have Muslim outreach, but churches can no longer advertise, because Christian, what's the word they use?
[00:12:52.155 --> 00:12:58.277]  Christian does not follow the terms of service, unacceptable content, keyword Christian.
[00:12:59.346 --> 00:13:01.547]  We have the official video!
[00:13:01.847 --> 00:13:03.348]  Oh, how liberal!
[00:13:04.228 --> 00:13:06.209]  Well, they're a private company, they can do what they want.
[00:13:08.170 --> 00:13:15.173]  Oh yeah, that has 90% of the search controls in the world, and that is openly saying they're top executive over, quote, all new projects.
[00:13:15.533 --> 00:13:18.175]  That means she certifies that everything's politically correct and evil.
[00:13:18.915 --> 00:13:21.256]  She certifies that instead of don't be evil, that it is evil.
[00:13:22.807 --> 00:13:27.449]  And she says on the Veritas video, we're gonna make sure he never gets re-elected.
[00:13:27.769 --> 00:13:37.713]  They're sitting there, literally pissing in your face, crapping on us, and we're taking this illegal, un-American cartel crap that China blushes at.
[00:13:40.194 --> 00:13:41.675]  Unbelievable.
[00:13:42.796 --> 00:13:44.196]  Unbelievable.
[00:13:45.297 --> 00:13:46.577]  Unbelievable.
[00:13:48.238 --> 00:13:50.479]  So, Trump is either an idiot,
[00:13:51.980 --> 00:13:56.261]  And he's so arrogant, he believes he's Superman, he's doing this all by himself.
[00:13:57.801 --> 00:14:01.142]  Hey, Trump, locked up in a jail cell, how are you going to convince people what you're doing is right?
[00:14:01.462 --> 00:14:05.803]  I love you, Trump, but it'd be like watching my father slit his own throat.
[00:14:05.903 --> 00:14:06.624]  I'm going to stop him.
