[00:00:10.803 --> 00:00:11.563]  Big Brother.
[00:00:12.904 --> 00:00:14.165]  Mainstream media.
[00:00:15.245 --> 00:00:16.806]  Government cover-ups.
[00:00:18.227 --> 00:00:19.248]  You want answers?
[00:00:20.008 --> 00:00:21.329]  Well, so does he.
[00:00:22.109 --> 00:00:28.512]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:49.358 --> 00:00:54.662]  I'm watching the midterms, then you would think our country is Mad Max Thunderdome.
[00:00:55.142 --> 00:00:58.844]  This guy is like, they're coming from Guatemala, they're coming from Mexico.
[00:01:02.807 --> 00:01:04.688]  There's a liberal mob that's coming.
[00:01:04.708 --> 00:01:05.549]  You wanna talk?
[00:01:05.569 --> 00:01:06.690]  You wanna talk?
[00:01:07.230 --> 00:01:08.311]  Yeah!
[00:01:08.351 --> 00:01:09.231]  Bitch!
[00:01:09.512 --> 00:01:10.092]  Bitch!
[00:01:10.532 --> 00:01:10.872]  Bitch!
[00:01:10.993 --> 00:01:14.195]  I don't love you!
[00:01:14.735 --> 00:01:16.156]  I don't love you, bitch!
[00:01:16.536 --> 00:01:17.637]  I don't love you!
[00:01:18.097 --> 00:01:18.838]  You're the president.
[00:01:22.422 --> 00:01:44.677]  And you would think everybody in the country is just like, to the bunker.
[00:01:52.714 --> 00:01:53.535]  Not to the bunker.
[00:01:56.116 --> 00:01:57.717]  Not to the bunker, but to the parapets.
[00:01:57.957 --> 00:01:58.778]  To defend the Republic.
[00:02:00.219 --> 00:02:01.119]  Not to the bunker, son.
[00:02:02.240 --> 00:02:03.101]  We're not in the bunker.
[00:02:03.921 --> 00:02:11.746]  We're out front, defeating the globalists every day, in every way, thanks to our awesome audience that are the second wave of the second American Revolution.
[00:02:12.506 --> 00:02:13.087]  We salute you.
[00:02:14.631 --> 00:02:17.973]  Okay it is April 14th this Palm Sunday 2019.
[00:02:18.013 --> 00:02:21.235]  I am your host Alex Jones.
[00:02:21.255 --> 00:02:23.896]  We're going to be here as we are every Sunday 4 to 6 p.m.
[00:02:23.976 --> 00:02:27.738]  Central and of course we have weekday broadcasts from 8 a.m.
[00:02:27.798 --> 00:02:28.479]  to 6 p.m.
[00:02:28.519 --> 00:02:30.040]  and I can finally announce
[00:02:30.700 --> 00:02:36.943]  That after holdups and globalist attempts to stop us, within about a month, we're going to add three more hours of broadcast a day.
[00:02:37.443 --> 00:02:47.087]  And then hopefully a few months after that, three more hours, bringing us to 16 hours a day live, scheduled, and hopefully by the middle of the year, 20 hours a day.
[00:02:47.147 --> 00:02:49.147]  By the end of the year, 24 hours a day.
[00:02:50.508 --> 00:02:54.830]  But that's why your support and your word of mouth is not just paramount.
[00:02:54.970 --> 00:02:56.650]  It is absolutely essential.
[00:02:56.690 --> 00:02:58.071]  Like fish need water to live.
[00:02:58.811 --> 00:03:00.032]  Humans need oxygen to live.
[00:03:01.363 --> 00:03:02.664]  Trees need carbon dioxide.
[00:03:03.084 --> 00:03:04.265]  You are the resistance.
[00:03:05.185 --> 00:03:05.525]  Okay.
[00:03:06.586 --> 00:03:08.387]  Stunningly incredible news.
[00:03:09.107 --> 00:03:16.411]  I've got so much to cover that I have four guests scheduled and I'm tempted to cancel them, except they're all super informative.
[00:03:18.072 --> 00:03:29.899]  Millie Weaver and others, Kaitlin Bennett, were at a Bernie Sanders event today when a provocateur running around wearing a red Make America Great Again hat was screaming the N-word.
[00:03:31.994 --> 00:03:34.175]  And they're trying to process the video now and get it to us.
[00:03:35.376 --> 00:03:39.098]  But that's what's going on, and of course it's a smollet, of course it's staged.
[00:03:39.878 --> 00:03:42.119]  Remember when Rand Paul was running for the Senate in Kentucky?
[00:03:43.660 --> 00:03:44.240]  We broke this.
[00:03:44.320 --> 00:03:45.701]  We used Google searches to do it.
[00:03:47.042 --> 00:03:53.345]  They had people in overalls, coveralls, overalls and coveralls, with literal pieces of hay in their mouth.
[00:03:54.170 --> 00:04:06.340]  And going, I'm not going to even say it or they'll cut out the content and say I said it, but, we don't lack the such and such's, and we don't lack the, and I, but Rand Paul's a good KKK man, and we're with him.
[00:04:07.521 --> 00:04:08.422]  And I remember sitting in there,
[00:04:09.599 --> 00:04:13.020]  It was a Don Salazar, and I said, Don's like, this is totally staged.
[00:04:13.060 --> 00:04:16.580]  And he showed me another clip in Houston of somebody else pulling a similar thing, who was a Democrat.
[00:04:16.600 --> 00:04:21.101]  And I said, yeah, blow up that guy's face, Google search him with a Google search, because you can do that.
[00:04:21.561 --> 00:04:22.642]  That'd be the exact image.
[00:04:22.662 --> 00:04:24.822]  You just cut the face out, and you'll get it most of the time.
[00:04:25.242 --> 00:04:26.622]  Google has face recognition.
[00:04:26.642 --> 00:04:27.683]  This was even six years ago.
[00:04:29.403 --> 00:04:34.004]  And it pulled up that he worked in the other guy's campaign as a senior person.
[00:04:35.316 --> 00:04:40.139]  He's out there going, I'm with the KKK and I like Rand Paul.
[00:04:41.780 --> 00:04:43.942]  And they just did it again at this Bernie rally.
[00:04:44.362 --> 00:04:49.145]  They're popping in with that, a huge new caravan rampaged over the Mexican border coming this way.
[00:04:49.406 --> 00:04:52.227]  And the Democrats now suddenly say, the border crisis is real.
[00:04:52.287 --> 00:04:52.728]  But wait!
[00:04:53.288 --> 00:04:58.252]  After denying it was happening, denying caravans existed, now it's Trump's fault!
[00:04:58.672 --> 00:05:00.153]  Yes, he created it!
[00:05:00.373 --> 00:05:01.614]  He did it all, that's right!
[00:05:07.708 --> 00:05:09.410]  DNA Force Plus.
[00:05:10.030 --> 00:05:11.872]  Our most advanced formula yet.
[00:05:15.175 --> 00:05:25.744]  DNA Force Plus is focused on overhauling your body's cellular engines and supporting your optimal energy levels while adapting your body to handle the daily bombardment of toxins.
[00:05:28.573 --> 00:05:37.098]  DNA Force Plus contains a combination of the best adaptogens on the market to help your body adapt and bend, not break.
[00:05:37.679 --> 00:05:42.082]  Hand-picked adaptogen herbs help protect your body on a cellular level.
[00:05:42.682 --> 00:05:48.886]  It's time to try the newest version of one of our most powerful formulas yet with DNA Force Plus.
[00:05:55.214 --> 00:05:58.298]  Available at Infowarslife.com today.
[00:06:06.267 --> 00:06:08.450]  Waging war on corruption.
[00:06:08.930 --> 00:06:14.097]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:23.945 --> 00:06:26.849]  Ladies and gentlemen, some incredible things are happening.
[00:06:27.389 --> 00:06:29.512]  Populism, nationalism is coming back to life.
[00:06:31.014 --> 00:06:36.961]  Goldman Sachs has had to come up with a rig analysis and admitted that Trump, all the evidence shows, is going to win the election in 2020.
[00:06:39.059 --> 00:06:44.121]  Something we already knew, except for one poison lining on that silver cloud.
[00:06:44.141 --> 00:06:45.401]  We'll talk about it in a moment.
[00:06:46.161 --> 00:06:50.163]  The rest of the story, as Paul Harvey would say, that story's up on DrudgeReport.com.
[00:06:50.183 --> 00:06:51.923]  Goldman Sachs, Trump re-election, likely.
[00:06:52.483 --> 00:06:54.784]  But before I get back to that, let me mention the other news coming up.
[00:06:55.224 --> 00:06:57.565]  What's wrong with this picture right here?
[00:06:58.786 --> 00:06:59.627]  You're a radio listener.
[00:07:00.247 --> 00:07:01.808]  Stories posted up on InfoWars.com.
[00:07:01.828 --> 00:07:03.589]  It's from the LA Times.
[00:07:04.170 --> 00:07:09.454]  Putting American flags on police cars sparks backlash in Laguna Beach.
[00:07:09.494 --> 00:07:12.476]  Yes, people don't like seeing American flags.
[00:07:12.976 --> 00:07:16.178]  And the reason they've got to be brought out is they're demonizing the American flag.
[00:07:16.599 --> 00:07:20.441]  The Democratic Party has officially come out and said, many of their leaders, get rid of it.
[00:07:20.882 --> 00:07:22.463]  It's a racist, evil symbol.
[00:07:23.063 --> 00:07:24.364]  America was never great.
[00:07:24.624 --> 00:07:25.405]  It'll never be great.
[00:07:26.345 --> 00:07:27.446]  Governor Cuomo of New York.
[00:07:27.987 --> 00:07:29.188]  This is their culture.
[00:07:29.268 --> 00:07:30.389]  This is the globalist model.
[00:07:30.789 --> 00:07:32.210]  Get rid of the country.
[00:07:32.711 --> 00:07:34.553]  We'll be getting into that.
[00:07:34.573 --> 00:07:37.435]  We're going to also get into one of the biggest stories.
[00:07:38.897 --> 00:07:43.121]  And this was all over YouTube and all over the place on Facebook yesterday.
[00:07:43.161 --> 00:07:44.262]  It's been taken down.
[00:07:45.964 --> 00:07:49.747]  We have a low-res copy of it, but this is already about to air.
[00:07:50.427 --> 00:07:52.148]  This is airing on CBS television.
[00:07:52.929 --> 00:08:01.755]  Anti-Trump show faces backlash for inciting violence against conservatives, says any Trump supporter is a Nazi and should be physically attacked.
[00:08:01.795 --> 00:08:03.697]  That's how the Democrats operate.
[00:08:03.737 --> 00:08:06.519]  Jamie White wrote a story about it for Infowars.com.
[00:08:06.879 --> 00:08:10.242]  CBS TV show advocates using political violence.
[00:08:11.062 --> 00:08:13.744]  And encourages black people to go out and attack white people.
[00:08:14.124 --> 00:08:15.044]  And of course they are.
[00:08:15.244 --> 00:08:18.946]  CBS Minnesota reporting on their successful operation.
[00:08:19.367 --> 00:08:23.429]  Man charged with throwing child from third floor balcony at Mall of America.
[00:08:23.449 --> 00:08:25.350]  You have to read the police report to find out.
[00:08:25.370 --> 00:08:31.093]  They're looking at it as a hate crime because of what the man screamed and threw the small white child over the side.
[00:08:32.614 --> 00:08:38.437]  Imagine if a white person had thrown a white child five or three floors down
[00:08:41.198 --> 00:08:41.838]  Five-year-old.
[00:08:42.199 --> 00:08:43.960]  Imagine how insane it would be.
[00:08:43.980 --> 00:08:45.000]  It would be a racial attack.
[00:08:45.020 --> 00:08:49.403]  But when a black person does it, no it's not because the media is pushing this.
[00:08:50.243 --> 00:08:52.564]  Pushing violence towards Americans on Twitter.
[00:08:53.045 --> 00:08:53.525]  Period.
[00:08:53.665 --> 00:08:57.707]  John Bowne has a powerful report up on InfoWars.com and NewsWars.com.
[00:08:58.027 --> 00:08:58.588]  I hope you'll get.
[00:08:58.608 --> 00:08:59.348]  We're gonna be playing that.
[00:08:59.788 --> 00:09:07.913]  Russia says new world order being formed and that the West is going tyrannical and getting rid of free speech and destroying the Renaissance and that
[00:09:08.533 --> 00:09:12.117]  People should stand against it, and Putin has come out and said he supports internet freedom.
[00:09:13.038 --> 00:09:15.901]  That's right, you cannot make this up.
[00:09:16.041 --> 00:09:16.842]  That is coming up.
[00:09:17.503 --> 00:09:23.349]  Meanwhile, Reuters, AP, they're all reporting a new Cold War has begun, and the U.S.
[00:09:23.369 --> 00:09:27.774]  is encircling Russia with nuclear weapons, and that it's very dangerous for world peace.
[00:09:29.071 --> 00:09:31.193]  And swallows well with no evidence.
[00:09:31.473 --> 00:09:34.876]  In fact, to the contrary, the Mueller report says Trump did nothing and no connections to Russia.
[00:09:35.696 --> 00:09:39.019]  The Democrats are totally connected to Russia and China and others.
[00:09:40.000 --> 00:09:43.122]  He's saying no, Trump is a Russian agent and works for them.
[00:09:43.623 --> 00:09:47.005]  This man is an anti-American disgrace.
[00:09:48.086 --> 00:09:49.828]  Remember when Tucker Carlson last year
[00:09:51.459 --> 00:10:02.528]  ...was defending Rand Paul, who Senator John McCain had called a Russian agent on the floor because he voted against bombing Russian troops in Syria who were pushing ISIS and Al-Qaeda and al-Nusra out.
[00:10:03.869 --> 00:10:08.373]  So all is well told, Tucker Carlson, well you work for Putin too.
[00:10:10.535 --> 00:10:12.717]  Quote, you work for Putin too.
[00:10:12.777 --> 00:10:15.059]  What an outrageous statement.
[00:10:16.021 --> 00:10:17.582]  What an incredible statement.
[00:10:18.243 --> 00:10:28.330]  When Swallow's Well is connected to the Democrats that hate America, say they want to get rid of the country, they hate American flags, they hate the Bill of Rights, they hate the military, they hate police, they say the country sucks!
[00:10:29.031 --> 00:10:37.517]  My God, all the Democrats are electing is a bunch of crazy Muslim women that want to cut their daughters' genitals off and say that 9-11 people, you know, did something.
[00:10:38.137 --> 00:10:38.898]  It's insane!
[00:10:41.960 --> 00:10:43.521]  And by the way, people say, oh, that's out of context.
[00:10:43.561 --> 00:10:44.542]  No, I watched the whole speech.
[00:10:44.702 --> 00:10:47.203]  She gave other speeches that we played here.
[00:10:47.404 --> 00:10:48.504]  I'll make a documentary about her.
[00:10:48.724 --> 00:10:49.985]  Like a short, quick, ten-minute one.
[00:10:51.366 --> 00:11:01.853]  On all the interviews she did on why she's an Islamic leader in this country, because the radical Islamists are funding her, I've seen her say that Islamic terrorism is something we shouldn't be ashamed of.
[00:11:03.267 --> 00:11:06.769]  And that, well, the West does all these bad things, so this is just a form of warfare back.
[00:11:06.789 --> 00:11:15.774]  I mean, she's on record, if the President wants to put out some videos on her, her saying these people that did something, and the crowd laughs, that's nothing.
[00:11:16.115 --> 00:11:17.996]  This woman defends terror.
[00:11:18.216 --> 00:11:19.397]  She hates America.
[00:11:19.637 --> 00:11:21.778]  She defends communism in Venezuela.
[00:11:22.458 --> 00:11:24.139]  She is a dirtbag.
[00:11:24.339 --> 00:11:24.760]  Period.
[00:11:24.780 --> 00:11:27.121]  Alright, I'm gonna stop right there.
[00:11:28.322 --> 00:11:29.402]  I'm gonna just settle down for a minute.
[00:11:29.422 --> 00:11:32.124]  Let me tell you what else is coming up.
[00:11:34.321 --> 00:11:35.282]  Tell you what else is coming up.
