[00:00:19.429 --> 00:00:21.650]  Welcome to the InfoWars Nightly News.
[00:00:21.770 --> 00:00:23.070]  I'm your host, Jakari Jackson.
[00:00:23.090 --> 00:00:24.711]  It's April 1st, 2015.
[00:00:25.551 --> 00:00:26.932]  Let's get straight into our news tonight.
[00:00:27.392 --> 00:00:30.833]  We'll start with something that's no laughing matter, the drought in California.
[00:00:31.354 --> 00:00:34.335]  And now we have the article, California imposes first ever
[00:00:34.935 --> 00:00:36.936]  Water restrictions to deal with drought.
[00:00:37.376 --> 00:00:38.957]  Very serious issue indeed.
[00:00:39.418 --> 00:00:53.226]  But the thing that's somewhat of a joke to me is while they will impose these water restrictions on the populace in general, we've seen companies, big companies like Nestle, they'll go out there and bottle the water in California and then sell it back to Californians.
[00:00:53.586 --> 00:01:01.711]  So it seems like they seem to be exempt from these very restrictions that are plaguing the rest of the state while they themselves are cashing in
[00:01:02.631 --> 00:01:03.292]  We're good to go.
[00:01:03.312 --> 00:01:03.592]  I think?
[00:01:22.853 --> 00:01:26.855]  Now let's switch gears and talk about some recent updates with the Bergdahl situation.
[00:01:27.356 --> 00:01:32.598]  And now we have the report, Obama wanted to release Taliban 5 without Bergdahl in return.
[00:01:33.299 --> 00:01:51.269]  President Obama originally wanted to release the Taliban 5 as part of a largely one-sided exchange to empty out Guantanamo Bay, only asked for Bergdahl in return after he met with resistance from the intelligence community, according to a report cross-checked with other documents.
[00:01:52.159 --> 00:02:08.839]  And it goes on to say, on January 22, 2009, five months before Bergdahl found himself in Taliban captivity, President Obama signed Executive Order 13492 to launch the review and disposition of Guantanamo prisoners, including the Taliban Five.
[00:02:09.884 --> 00:02:23.671]  So what we see here is Mr. Obama was so eager to empty Guantanamo Bay, and I do give him the proper recognition for actually trying to shut down Guantanamo Bay, but I don't think you just empty it like this jailbreak scenario.
[00:02:24.031 --> 00:02:29.054]  Just get rid of all the guys in there and not have a prisoner swap to coincide with that.
[00:02:29.534 --> 00:02:35.038]  So, on one hand, I'm happy he's trying to shut it down, but on the other hand, I don't think he's doing it exactly the proper way.
[00:02:35.699 --> 00:02:37.841]  And, you know, the jury's still out on Bergdahl.
[00:02:37.861 --> 00:02:39.342]  Many people have very strong opinions.
[00:02:39.362 --> 00:02:46.327]  You know, I've never been in war, I've never been accused of being a deserter, so there's a lot of things that I'm eager to find out as this thing progresses.
[00:02:46.768 --> 00:02:54.634]  But for right now, Bergdahl doesn't seem to be too popular with the people I know who have served in the military, and only time will tell what exactly happens to him.
[00:02:55.234 --> 00:02:57.056]  We're talking about other Obama actions.
[00:02:57.497 --> 00:03:00.520]  Obama plans executive order for UN climate rules.
[00:03:01.061 --> 00:03:08.149]  Of course, we know the United Nations, a big proponent of the global warming narrative, also President Obama as well.
[00:03:08.710 --> 00:03:10.732]  And do I recognize that climates change?
[00:03:10.792 --> 00:03:13.015]  Yes, climates change all the time.
[00:03:13.055 --> 00:03:14.837]  They've changed since the beginning of history.
[00:03:15.397 --> 00:03:22.263]  But I also don't think that paying carbon taxes to groups and individuals like Al Gore is going to do anything to save the planet.
[00:03:22.543 --> 00:03:24.104]  Do I recognize we have pollution problems?
[00:03:24.164 --> 00:03:25.465]  I most definitely do.
[00:03:25.945 --> 00:03:32.170]  But you think about these global warming alarmists, you don't talk about we're alarmists here, but no, when you say something like if
[00:03:33.711 --> 00:03:39.514]  The polar ice caps melted and then you can have 21 feet of water in Florida or over there in California.
[00:03:39.534 --> 00:03:44.356]  Yeah, it's been years since those predictions have been made and thus that I know of that has not happened.
[00:03:44.717 --> 00:03:45.857]  Many other examples as well.
[00:03:45.897 --> 00:03:48.999]  They say, well, what about all the floods and the hurricanes and the tornadoes?
[00:03:49.839 --> 00:03:52.642]  There have always been hurricanes and floods and tornadoes.
[00:03:53.123 --> 00:03:54.925]  And people would say, well, it's worse now.
[00:03:54.985 --> 00:03:56.046]  We have definitive proof.
[00:03:56.366 --> 00:03:59.329]  We have worse floods now than we've had at any other point in history.
[00:03:59.870 --> 00:04:06.197]  Or if you ever took a look at the Bible and you saw there's a pretty big flood that killed everything on the planet, might as well.
[00:04:06.577 --> 00:04:06.818]  We're good.
[00:04:21.414 --> 00:04:22.975]  We'll move on now to some drills.
[00:04:22.995 --> 00:04:24.996]  We've been talking about the Jade Helm drills.
[00:04:25.376 --> 00:04:29.678]  We've also spoken about the drills that have happened in Miami, Florida.
