[00:00:19.505 --> 00:00:21.406]  Welcome to the InfoWars Nightly News.
[00:00:21.506 --> 00:00:22.207]  I'm David Knight.
[00:00:22.347 --> 00:00:23.527]  It's Monday, May 11, 2015.
[00:00:24.928 --> 00:00:26.169]  Here are our top stories.
[00:00:30.131 --> 00:00:39.977]  Tonight, vaccines kill and maim children in Mexico, and what really happened in the Bin Laden raid.
[00:00:40.418 --> 00:00:44.060]  That's next on the InfoWars Nightly News.
[00:00:45.652 --> 00:00:51.014]  Well, former Navy SEAL reveals that he is the man that killed Puff the Magic Dragon.
[00:00:51.674 --> 00:00:57.996]  He promises he did, but the other witnesses, their helicopter blew up and the families think they were killed, so the Navy SEAL.
[00:01:00.377 --> 00:01:06.899]  Today, Pulitzer Prize winning author Seymour Hersh revisits the story about the killing of Osama Bin Laden.
[00:01:06.919 --> 00:01:09.900]  Of course, he hasn't believed this from the beginning, neither have we.
[00:01:10.791 --> 00:01:17.337]  In an article in the London Review of Books, he says the killing was a high point of Obama's first term and a major factor in his re-election.
[00:01:17.377 --> 00:01:18.098]  Yes, of course.
[00:01:18.618 --> 00:01:26.406]  It was actually scripted and served up to the voters by Sony, releasing Zero Dark Thirty just before the election.
[00:01:26.946 --> 00:01:30.747]  And then he goes on to say the White House story might have been written by Lewis Carroll.
[00:01:30.787 --> 00:01:33.387]  In other words, it's like something straight out of Alice in Wonderland.
[00:01:33.427 --> 00:01:34.547]  And here's how he sums it up.
[00:01:35.007 --> 00:01:40.368]  He says, high-level lying, nevertheless, remains the modus operandi of U.S.
[00:01:40.408 --> 00:01:51.090]  policy, along with secret prisons, drone attacks, special forces night raids, bypassing the chain of command, and cutting out those who might say no.
[00:01:51.630 --> 00:01:54.251]  And I guess that is to any and all of this.
[00:01:55.444 --> 00:02:00.607]  Now, in other details, we reported on this today on the story at Infowars.com.
[00:02:00.647 --> 00:02:10.454]  Paul Joseph Watson writes, he says, on the subject of the Navy SEAL raid that supposedly resulted in the death of Al Qaeda terror leader, Hirsch remarked, nothing has been done about that story.
[00:02:10.554 --> 00:02:11.915]  It is one big lie.
[00:02:11.955 --> 00:02:13.256]  Not one word of it is true.
[00:02:13.336 --> 00:02:20.601]  He added that the Obama administration habitually lies, but that they continue to do so because the press allows him to get away with it.
[00:02:21.061 --> 00:02:22.162]  He says, it's pathetic.
[00:02:22.662 --> 00:02:24.023]  They are more than obsequious.
[00:02:24.043 --> 00:02:27.024]  They are afraid to pick on this guy, meaning Obama.
[00:02:27.724 --> 00:02:29.045]  Of course they're obsequious.
[00:02:29.525 --> 00:02:32.046]  We can see that in the way they cover Jade Helm.
[00:02:32.566 --> 00:02:36.068]  They never want to talk about anything other than it's a conspiracy theory.
[00:02:36.548 --> 00:02:38.909]  They don't want to look at the mission of Jade Helm.
[00:02:39.429 --> 00:02:43.372]  They don't want to consider what is behind this or what the proper role the military should be.
[00:02:43.412 --> 00:02:47.775]  Whether we should be having these kinds of exercises in public places of this scale.
[00:02:47.875 --> 00:02:49.556]  What should the mission of the military be?
[00:02:49.596 --> 00:02:53.258]  Well, we should just be quiet and do whatever the government says.
[00:02:53.278 --> 00:02:55.540]  That's what you're going to get from the establishment's press.
[00:02:56.180 --> 00:02:59.743]  He points out the White House said that the corpse was immediately buried at sea.
[00:02:59.783 --> 00:03:01.204]  Of course, we're going to have some clips here.
[00:03:01.224 --> 00:03:08.609]  We're going to play going back a couple of years when we talked to family members of SEAL Team 6 that died shortly after this raid.
[00:03:09.229 --> 00:03:11.071]  Of course, it quickly emerged that this wasn't true.
[00:03:11.611 --> 00:03:17.816]  Numerous analysts have claimed that Bin Laden had, in fact, been dead for years, that the raid on his alleged compound in Pakistan was little more than a stunt.
[00:03:18.056 --> 00:03:23.521]  And we're going to play a clip from Steve Pchenik, who talked to Alex Jones about this very issue today.
[00:03:23.581 --> 00:03:27.984]  Also, he says, the narrative and the timeline of the raid has changed multiple times.
[00:03:28.004 --> 00:03:34.569]  We see Situation Room photos showing Obama watching the raid live, when, in fact, there was a blackout on the live feed.
[00:03:35.430 --> 00:03:46.233]  And why were neighbors in the immediate area surrounding the compound said that they were absolutely certain they had never seen bin Laden and that they knew of no evidence whatsoever to suggest that he lived there.
[00:03:47.013 --> 00:03:52.395]  Yes, it is very troubling and Hirsch concludes by saying this, the Republic is in trouble.
[00:03:52.475 --> 00:03:56.876]  We lie about everything and lying has become the staple.
[00:03:58.037 --> 00:03:58.557]  Absolutely.
[00:03:59.437 --> 00:04:03.479]  We are not allowed to know anything from the government when they do condescend to tell us something.
[00:04:03.979 --> 00:04:06.180]  They obviously lie to us about it.
[00:04:06.600 --> 00:04:07.901]  Just as we saw with Jade Helm.
[00:04:07.921 --> 00:04:13.243]  The very first thing the government did was to deny that they had any knowledge whatsoever of the slides.
[00:04:14.358 --> 00:04:17.921]  Then they came to Bastrop to explain the slides that they had denied existed.
[00:04:18.522 --> 00:04:20.383]  Let's go back to this Bin Laden death, though.
[00:04:20.884 --> 00:04:30.812]  Going back to a clip from May 2011, we have Alex Jones talking about this in an article, flashback proof that Bin Laden's death was another government lie.
[00:04:30.832 --> 00:04:34.656]  We've embedded that, and of course we're not going to play the entire clip there, but you can look at that yourself.
[00:04:35.056 --> 00:04:37.778]  See what we told you four years ago.
[00:04:38.519 --> 00:04:40.780]  To point out, Bin Laden was a strawman villain.
[00:04:41.140 --> 00:04:49.264]  He was connected by Western military intelligence apparatus to take the blame for the orchestrated terror that was scripted and carried out by globalist allied factions.
[00:04:49.744 --> 00:04:58.608]  The Phantom Osama Bin Laden was a skeleton key that opened the door to foreign intervention in the Middle East or anywhere else that Al-Qaeda might be or might be claimed to be.
[00:04:59.068 --> 00:05:00.069]  The motive is simple.
[00:05:00.609 --> 00:05:06.992]  Ever-expanding wars for the military industrial complex and the often more lucrative periods of reconstruction, in other words,
[00:05:07.632 --> 00:05:10.874]  Break down the nation and then rebuild it.
[00:05:12.215 --> 00:05:19.520]  Now, shortly after the raid that killed Osama bin Laden, Alex Jones went on, this was back August 6, 2011, he wrote this, he said,
