[00:00:19.761 --> 00:00:21.883]  Welcome to the InfoWars Nightly News.
[00:00:22.003 --> 00:00:23.344]  I'm your host, Jakari Jackson.
[00:00:23.704 --> 00:00:27.647]  It's July 29th, 2015, and here's a look at our top stories.
[00:00:31.450 --> 00:00:48.985]  Tonight, as the Senate moves to defund Planned Parenthood, sponsors scramble to disassociate themselves from the abortionist, as gruesome videos exposing the organization's involvement in fetal organ harvesting continue to emerge.
[00:00:49.525 --> 00:00:59.376]  Then, a new shocking video emerges of a police officer in Idaho who is caught on camera smashing his elbow into a man's head.
[00:00:59.677 --> 00:01:09.228]  And agent provocateurs are back in action and working for the FBI as another purported threat from ISIS inspired by social media.
[00:01:09.548 --> 00:01:14.793]  is not only drastically overblown but largely created by the government.
[00:01:15.314 --> 00:01:19.898]  All that plus much more coming up next on the Info Wars Nightly News.
[00:01:35.222 --> 00:01:47.952]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:48.332 --> 00:01:52.015]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:52.535 --> 00:01:58.540]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:02:00.501 --> 00:02:05.105]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:05.545 --> 00:02:12.371]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:02:12.891 --> 00:02:25.481]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:25.881 --> 00:02:29.925]  InfoWarsStore.com, free shipping for the month of July.
[00:02:35.407 --> 00:02:39.209]  Later on in our show, we'll have a special report from Paul Joseph Watson over in England.
[00:02:39.509 --> 00:02:41.010]  He's talking about the banking crisis.
[00:02:41.030 --> 00:02:43.671]  But first, let's talk about the crisis here at home.
[00:02:43.751 --> 00:02:44.651]  Planned Parenthood.
[00:02:45.292 --> 00:02:51.114]  So many videos are out right now, and we have the understanding that more videos will be released in the very near future.
[00:02:51.534 --> 00:02:58.738]  But first, let's talk about as Senate moves to defund Planned Parenthood, sponsors scramble to disassociate from the abortionist.
[00:02:59.358 --> 00:03:08.832]  Senate Majority Leader Mitch McConnell has appointed Senator Joni Ernst to head up a group who will have the responsibility to craft a measure to deal with these horrendous videos.
[00:03:09.412 --> 00:03:13.578]  Ernst has previously been targeted by Planned Parenthood, which conducted a $500,000 smear campaign last year.
[00:03:15.661 --> 00:03:15.921]  I think so.
[00:03:33.906 --> 00:03:38.427]  A proof positive example of people affecting change within their own ways.
[00:03:38.467 --> 00:03:44.529]  You know, somebody just takes a video camera, they go interview some of these high-ranking officials in Planned Parenthood, and look where we are.
[00:03:44.589 --> 00:03:49.870]  We have a national conversation, a national dialogue about what's going on inside of these facilities.
[00:03:50.491 --> 00:03:53.612]  And as far as I'm concerned, it couldn't have happened at a better time.
[00:03:54.052 --> 00:04:01.574]  And as we're talking about what's going on at these facilities, a couple months ago we had a chance to go to a facility right here in Austin where somebody had previously a
[00:04:02.614 --> 00:04:07.677]  I guess you would call them a pro-abortionist, threw a Molotov cocktail at a prayer group who was out on the sidewalk.
[00:04:08.057 --> 00:04:15.481]  You know, afterwards we had our own rally outside demanding the pro-life rights of the children inside of those facilities.
[00:04:15.801 --> 00:04:19.263]  It's somewhat of a Black Lives Matter type deal, but it's really all lives matter.
[00:04:19.303 --> 00:04:21.584]  That's just the popular hashtag that's out right now.
[00:04:21.964 --> 00:04:27.948]  And now we have an Ohio State representative saying Black Lives Matter activists should protest Planned Parenthood.
[00:04:28.248 --> 00:04:30.109]  And this is Representative Bill Patman.
[00:04:30.529 --> 00:04:40.355]  He spoke during a rally at the Ohio Statehouse on Tuesday after he co-sponsored new legislation that would cut off all state funding to Planned Parenthood in the wake of the video footage.
[00:04:40.756 --> 00:04:43.838]  And of course, this is all the footage that we've seen recently.
[00:04:43.898 --> 00:04:45.879]  People talking about how they want to go buy Lamborghinis.
[00:04:45.879 --> 00:04:46.419]  I think so.
[00:05:09.699 --> 00:05:12.362]  Yeah, nobody wants to defund Planned Parenthood.
[00:05:12.382 --> 00:05:19.269]  They're just walking around asking people in the facilities, I guess, and maybe there's a person or two who didn't quite understand the question and they voted against it.
[00:05:19.809 --> 00:05:22.772]  But people here in the state of Texas actually know what's going on.
[00:05:22.832 --> 00:05:25.195]  It's been a big fight with Planned Parenthood over the past
[00:05:25.675 --> 00:05:30.738]  I guess several years here, when they've been shutting down many of the abortion clinics here in the state.
[00:05:31.178 --> 00:05:40.124]  And then when you go out to these facilities, to these rallies, people show up chanting, hell, Satan, sticking their tongues out, devil-worshipping communists, crawling over trash cans.
[00:05:40.184 --> 00:05:41.905]  And I know it's sensational, but it did happen.
[00:05:42.285 --> 00:05:43.285]  And now we have this report.
[00:05:43.606 --> 00:05:48.589]  Texas lawmaker, Planned Parenthood's culture of death is no different than Nazi Germany.
[00:05:49.437 --> 00:06:07.643]  And to find out that this culture of death is now leading to the sale, this is no different than what happened in Nazi Germany, said Representative Jody Londenberg, a Parker Republican, who was leading the anti-abortion lawmaker, this rally that was going on out there, for the Texas Alliance of Life.
[00:06:08.123 --> 00:06:14.605]  And it goes on to say that this is no different than experimenting on old men and women, like they were doing in Nazi Germany.
[00:06:15.405 --> 00:06:23.709]  So this is going on here and also today right here in the state of Texas they had a Senate committee panel and this was with Miss Abby Johnson.
[00:06:23.749 --> 00:06:32.553]  She was somebody who was on the show yesterday with David Knight talking about how she used to work in these abortion clinics and now she is a pro-life activist going against Planned Parenthood.
[00:06:34.460 --> 00:06:41.762]  After the abortion is performed, the fetal tissue, the aborted child, is suctioned into a glass container.
[00:06:42.403 --> 00:06:45.764]  That glass container goes into a lab called the POC lab.
[00:06:45.824 --> 00:06:49.705]  That officially stands for Products of Conception.
[00:06:50.765 --> 00:06:54.527]  However, in Planned Parenthood, the joke was that it stood for Pieces of Children.
[00:06:54.547 --> 00:06:55.487]  In 1990, Chad Trawick,
