[00:00:19.790 --> 00:00:21.851]  Welcome to the InfoWars Nightly News.
[00:00:21.931 --> 00:00:26.232]  It is Friday, January 9th, 2015, and I'm Leanne McAdoo.
[00:00:26.513 --> 00:00:27.933]  Here are tonight's top stories.
[00:00:30.654 --> 00:00:31.094]  Tonight.
[00:00:32.855 --> 00:00:33.515]  Exclusive.
[00:00:33.935 --> 00:00:37.797]  An RPG was fired inside the Charlie Hebdo office.
[00:00:38.277 --> 00:00:41.098]  Then, is a new cyber attack imminent?
[00:00:41.558 --> 00:00:44.679]  And filmmaker Kevin Booth talks media censorship.
[00:00:45.059 --> 00:00:48.781]  That's next on the InfoWars Nightly News.
[00:00:49.465 --> 00:00:52.635]  Well, I've got to say I'm really ashamed of Western media in the U.S.
[00:00:52.896 --> 00:00:53.818]  and in Europe.
[00:00:55.387 --> 00:01:03.751]  Three terrorists and four hostages are dead today after the French police stormed two hostage situations in France earlier today.
[00:01:04.291 --> 00:01:12.015]  Now this includes the two brothers who were suspected of massacring 12 people at the Paris newspaper Charlie Hebdo on Wednesday.
[00:01:12.715 --> 00:01:20.579]  They were killed while the single hostage that they were holding survived the ordeal unharmed and the police staged a separate assault
[00:01:21.139 --> 00:01:30.145]  On a kosher supermarket in Paris, where a second hostage situation was taking place, that hostage taker was believed to be an associate of the two brothers.
[00:01:30.485 --> 00:01:31.205]  He was killed.
[00:01:31.406 --> 00:01:33.327]  Four hostages there were killed.
[00:01:33.507 --> 00:01:38.370]  Several others were injured, while five were able to be released unharmed.
[00:01:38.710 --> 00:01:44.474]  Now, it's believed that the gunman at the supermarket is connected to the earlier killing of a policewoman.
[00:01:45.294 --> 00:01:46.455]  That happened yesterday.
[00:01:46.955 --> 00:01:54.400]  But before the suspects were killed, they spoke out via the telephone with a French television station.
[00:01:54.440 --> 00:01:55.261]  And here's what they said.
[00:01:55.281 --> 00:01:57.702]  I was sent by Al-Qaeda from Yemen.
[00:01:57.842 --> 00:02:02.345]  I went there and it was Sheikh Anwar Al-Awlaqi who financed me.
[00:02:02.365 --> 00:02:04.066]  May Allah have mercy on him.
[00:02:04.086 --> 00:02:08.629]  Are you in contact with the two brothers who operated on Charlie Hebdo?
[00:02:10.163 --> 00:02:11.884]  Yes, we synchronized to do the operations.
[00:02:12.124 --> 00:02:13.325]  How did you synchronize?
[00:02:13.385 --> 00:02:14.466]  Are there other events planned?
[00:02:14.486 --> 00:02:15.487]  Do you have a scenario together?
[00:02:15.507 --> 00:02:17.308]  No, we just synchronized for the departure.
[00:02:17.328 --> 00:02:20.690]  When they started to get Charlie Hebdo, I started to get the police.
[00:02:25.618 --> 00:02:32.882]  Not exactly clear at this time if that shooter meant that he was the one who took care of the policeman that we saw on camera.
[00:02:33.522 --> 00:02:39.386]  Perhaps that's why the other suspect that was named turned himself in earlier this week.
[00:02:39.746 --> 00:02:49.912]  But al-Qaeda in Yemen is now coming out and saying that they claim to have directed this attack, tweeted out actually that it was revenge for the honor of Mohammed.
[00:02:50.852 --> 00:03:13.054]  And also it was interesting that one of the suspects there, Saeed, was specific to point out that he had met with Anwar al-Awlaki, and Reuters is also reporting that he did indeed meet with Anwar al-Awlaki, the U.S.-born and web-savvy influential international recruiter to the al-Qaeda movement.
[00:03:13.835 --> 00:03:18.439]  So, of course, this story is just getting curiouser by the minute.
[00:03:18.539 --> 00:03:31.729]  It's not just the fact that these seemingly well-trained jihadists, who were so calm that they were able to go back and pick up a shoe, meanwhile, one of them left their ID in the getaway car.
[00:03:31.989 --> 00:03:33.110]  Very, very suspect.
[00:03:33.490 --> 00:03:40.996]  But now it's turned out that they have also been in contact with someone who spent a little time having dinner at the Pentagon.
[00:03:41.516 --> 00:03:44.177]  Here is our writer Mikhail Thelin with more.
[00:03:45.598 --> 00:03:48.660]  This is Mikhail Thelin with Infowars.com here with some breaking news.
[00:03:48.680 --> 00:03:52.542]  If you look at Reuters right now they have an exclusive report from an intelligence source in Yemen.
[00:03:52.802 --> 00:04:06.369]  Turns out one of the brothers involved in the Charlie Hebdo shooting had actually in 2011 met with Anwar al-Awlaki and of course as many of you know Anwar al-Awlaki met with high-ranking military officials at the Pentagon only months after 9-11.
[00:04:07.449 --> 00:04:17.354]  And of course, later in 2002, it was later learned that the FBI actually had him in custody due to his ties to Al-Qaeda in the Arabian Peninsula, and it turns out that he was in custody and let go.
[00:04:17.894 --> 00:04:22.316]  So now, if we fast forward again, we have Lieutenant Colonel Anthony Schaefer on the show in 2012.
[00:04:22.936 --> 00:04:25.237]  He exposed the fact that he was clearly working for the FBI.
[00:04:25.478 --> 00:04:27.679]  He was a triple agent also involved with the CIA.
[00:04:28.659 --> 00:04:32.261]  And so, what makes it even more obvious is the fact that, if you remember the
[00:04:33.749 --> 00:04:43.399]  Christmas Day bombing in 2009, or the attempted bombing by Umar Farooq Abdulmutallab, the so-called underwear bomber, that turned out to clearly be a government-run operation.
[00:04:43.419 --> 00:04:46.482]  And we know that Anwar al-Awlaki was running this guy.
[00:04:46.522 --> 00:04:48.103]  Kurt Haskell famously came on our show.
[00:04:48.163 --> 00:04:49.024]  He was on the flight.
[00:04:49.305 --> 00:04:53.629]  He saw what was going on, and later the State Department Undersecretary of State Patrick Kennedy
[00:04:54.079 --> 00:04:54.599]  We're good to go.
[00:05:17.065 --> 00:05:20.248]  And that's why they took him out with a drone strike, as many of you know, in 2011 as well.
[00:05:20.708 --> 00:05:23.711]  So, does this mean that the shooters are connected to an intelligence agency?
[00:05:23.751 --> 00:05:25.753]  Does this mean that there's government involved with this?
[00:05:25.793 --> 00:05:36.303]  We don't know, but this is definitely a major point that needs to be shown that clearly he had ties to someone who had ties to the FBI, the CIA, and really the whole intelligence officials.
[00:05:36.363 --> 00:05:40.406]  So, if you want to keep following us for more breaking news on this, head to InfoWars.com.
[00:05:41.653 --> 00:05:52.000]  So now, of course, almost immediately, it's coming out that the governments knew about these suspects beforehand for quite some time, yet these attacks were still able to take place.
[00:05:52.100 --> 00:05:56.423]  The massive NSA surveillance wasn't able to stop these attacks.
[00:05:56.503 --> 00:06:11.333]  Of course, it's the same old story, and instantly, we're seeing calls for over-militarization, saying that situations like this call for an over-militarization of the police, more NSA surveillance, when indeed, it didn't actually stop these attacks from happening.
[00:06:12.473 --> 00:06:13.474]  But it's just, that's what it is.
[00:06:13.694 --> 00:06:16.435]  Use these crises to call for more tyranny.
[00:06:16.455 --> 00:06:17.335]  And that's what we're seeing.
[00:06:18.036 --> 00:06:24.498]  Trying to keep everyone in this state of constant fear over these terrorists while they're not actually doing anything to stop it.
[00:06:24.979 --> 00:06:30.601]  Now this is coming out of the British Security Service, of course taking advantage of this hysteria.
[00:06:31.261 --> 00:06:33.622]  This is the Director General of MI5.
[00:06:35.663 --> 00:06:39.768]  Andrew Parker, he's warning that Coruscant will soon strike.
[00:06:40.148 --> 00:06:43.933]  This Coruscant, this elusive group that just sort of popped up out of nowhere.
[00:06:43.953 --> 00:06:50.520]  He says the MI5 boss told members of the Royal United Services Institute that a group of
[00:06:50.520 --> 00:06:53.804]  So this is the aim, keeping people scared of terrorist groups everywhere.
[00:07:08.479 --> 00:07:11.421]  Could they stop these potential jihadis beforehand?
[00:07:11.921 --> 00:07:12.842]  Absolutely!
[00:07:13.322 --> 00:07:28.330]  One of the ways they could do that is by not arming the rebels there because like we've reported before these arms are just getting into the wrong hands and here we have these suspects who spent some time in Yemen are apparently able to get their hands on some RPGs.
[00:07:28.730 --> 00:07:33.133]  Now this is a high-level military source in France who's associated with the
[00:07:33.533 --> 00:07:43.600]  French National Police confirmed exclusively to InfoWars that at least one rocket-propelled grenade was detonated inside the Charlie Edbo building.
[00:07:44.941 --> 00:07:48.243]  The French National Police kept quiet about the RPG.
[00:07:48.783 --> 00:07:56.089]  To keep from scaring the public, and it also of course explains why they released very few images from inside the office.
[00:07:56.610 --> 00:08:10.361]  So the suspects were known to the government officials for years, able to travel from Yemen, get their hands on some RPGs, but of course are never caught and are allowed to carry out these attacks.
[00:08:10.722 --> 00:08:13.644]  We've seen this so many times before, time and time again.
[00:08:14.965 --> 00:08:26.594]  And when these suspects were first identified, there were conflicting reports of if they had been to Yemen, had they not, and then of course now it comes out that they did, and now they have ties to the Pentagon.
[00:08:26.955 --> 00:08:29.056]  What else did we know about these suspects?
[00:08:31.118 --> 00:08:35.021]  I'm Joe Biggs with Infowars.com with an update on the Charlie Hebdo attacks.
[00:08:35.341 --> 00:08:38.424]  The Charlie Hebdo massacre suspects were on the U.S.
[00:08:38.504 --> 00:08:42.467]  no-fly list for years, and that they trained with al-Qaeda in Yemen.
[00:08:44.244 --> 00:08:48.706]  It says the two suspects behind the Charlie Hebdo massacre in Paris have been on a U.S.
[00:08:48.766 --> 00:08:50.766]  no-fly list for years, a U.S.
[00:08:50.806 --> 00:08:51.387]  official said.
[00:08:51.427 --> 00:08:59.830]  According to different revelations, one of the suspects trained with al-Qaeda-linked militants in Yemen, Sharif and Saeed
[00:09:00.410 --> 00:09:01.390]  So stay tuned for more reports.
[00:09:01.450 --> 00:09:03.191]  I'll keep you updated throughout the day.
[00:09:03.431 --> 00:09:04.231]  I'm Joe Biggs with InfoWars.com.
[00:09:21.596 --> 00:09:31.500]  Now the hacktivist group Anonymous has come out to say that they will avenge Charlie Hebdo attacks by shutting down any jihadist websites or anyone affiliated with them on social media.
[00:09:31.961 --> 00:09:41.725]  The group released a video and a statement via Twitter with a message for Al-Qaeda, the Islamic State, and other terrorists, and it was also uploaded to the group's Belgian account.
[00:09:42.085 --> 00:09:49.833]  The group says that they're going to track down and close all accounts on social networks that are related to terrorists in order to avenge those who have been killed.
[00:09:49.853 --> 00:09:57.400]  A backed up statement on Pastebin said, freedom of expression has suffered inhuman assault and it is our duty to react.
[00:09:58.661 --> 00:10:17.792]  Now, there's also an OpCharlieHedbo.com that we found earlier today, and it's actually a countdown clock on this website, so it's giving like a day sort of a countdown, but the official OpCharlieHedbo is saying that they're not responsible for that.
[00:10:17.832 --> 00:10:21.354]  They're saying it's a fake, it might be a scam, avoid it.
[00:10:21.474 --> 00:10:23.956]  So if you click there, you'll see it's kind of this countdown clock.
[00:10:23.996 --> 00:10:25.737]  They're saying they're not responsible for that.
