[00:00:19.591 --> 00:00:21.636]  Welcome to the InfoWars Nightly News.
[00:00:21.736 --> 00:00:22.959]  I'm your host, Jakari Jackson.
[00:00:23.340 --> 00:00:27.028]  It's October 7, 2015, and here's a look at our top stories.
[00:00:30.526 --> 00:00:35.229]  Tonight, Barack Obama is not welcome in Roseburg.
[00:00:35.509 --> 00:00:47.477]  Residents and community leaders are accusing the president of politicizing the tragic shooting in Oregon last week to push for gun control and more gun-free zones.
[00:00:47.917 --> 00:00:55.262]  Meanwhile, the hero of Roseburg snubs Obama and says he is not interested in meeting the president.
[00:00:55.862 --> 00:01:01.565]  Then, Matt Drudge challenges Obama and Hillary Clinton to give up their guns.
[00:01:01.765 --> 00:01:03.066]  Drop your guns, Obama.
[00:01:03.326 --> 00:01:05.267]  Take your Secret Service away, Obama.
[00:01:05.487 --> 00:01:07.048]  Take away your Secret Service.
[00:01:07.068 --> 00:01:07.868]  Dismiss them.
[00:01:08.188 --> 00:01:11.490]  And beware of the police state in Gonzales, Texas.
[00:01:11.930 --> 00:01:17.413]  If you go over your three-minute talk time at the City Council, you go to jail.
[00:01:17.794 --> 00:01:19.414]  Be sure you get in touch with Alex Jones.
[00:01:19.975 --> 00:01:24.177]  All that plus much more, up next on the InfoWars Nightly News.
[00:01:33.909 --> 00:01:43.291]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:01:43.631 --> 00:01:46.191]  All of our children are hit with modern mind control.
[00:01:46.211 --> 00:01:49.672]  Television, music, fast food, GMOs, sugars, you name it.
[00:01:49.872 --> 00:01:55.913]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:01:56.213 --> 00:02:01.054]  It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[00:02:01.354 --> 00:02:07.518]  Working with my team we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[00:02:07.718 --> 00:02:15.203]  We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[00:02:15.463 --> 00:02:22.728]  Introducing Child Ease with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[00:02:23.029 --> 00:02:26.471]  Obtain your Child Ease today at InfoWarsLife.com.
[00:02:26.611 --> 00:02:29.553]  That's Child Ease exclusively at InfoWarsLife.com.
[00:02:33.376 --> 00:02:39.040]  Last week, after the shooting at UCC Oregon, we saw Obama, Hillary Clinton, the usual suspects.
[00:02:39.520 --> 00:02:44.064]  They came out and they said, we have to do something about all this shooting violence.
[00:02:44.084 --> 00:02:46.105]  And of course, nobody wants to see the shooting violence.
[00:02:46.165 --> 00:02:47.666]  Nobody wants to see any type of violence.
[00:02:48.047 --> 00:02:56.233]  But as I always stress, Obama, he came out and he said, I want to see the statistics of people killed by gun violence versus the people shot by terrorists.
[00:02:56.673 --> 00:02:58.656]  Well, OK, let's talk about that.
[00:02:58.676 --> 00:03:00.899]  Let's talk about the people who have been killed by terrorists.
[00:03:00.939 --> 00:03:03.182]  Now, of course, he was talking about the people in this country.
[00:03:03.623 --> 00:03:11.934]  But, you know, when you talk about Obama arming the al-Qaeda rebels overseas or giving guns to Mexican drug cartels, that doesn't factor in.
[00:03:12.475 --> 00:03:18.100]  Also, with the number of people killed by guns, you have a big, sizable number of people who have been killed by police.
[00:03:18.120 --> 00:03:20.142]  And that's not knocking the police, I'm just telling you what it is.
[00:03:20.563 --> 00:03:24.286]  Whether those shootings be justified or unjustified is another story.
[00:03:24.666 --> 00:03:29.311]  Of course, you have suicides and all type of other activity wrapped into this one big group.
[00:03:29.671 --> 00:03:37.435]  Not to mention the people who most of the mass shooters, if not all the mass shooters in the past 20 years in the United States of America, have been on psychotropic drugs.
[00:03:37.455 --> 00:03:41.617]  But nobody wants to talk about the painfully obvious things, the elephant in the room.
