[00:00:04.929 --> 00:00:06.250]  Big Brother.
[00:00:06.250 --> 00:00:08.012]  Mainstream media.
[00:00:08.012 --> 00:00:09.774]  Government cover-ups.
[00:00:09.774 --> 00:00:11.356]  You want answers?
[00:00:11.356 --> 00:00:12.898]  Well, so does he.
[00:00:12.898 --> 00:00:17.102]  He's Alex Jones on the GCN Radio Network.
[00:00:17.102 --> 00:00:21.166]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.195 --> 00:00:25.477]  Welcome to the Alex Jones Show.
[00:00:25.477 --> 00:00:30.022]  I'm David Knight on this Wednesday, April 1st, April Fool's Day.
[00:00:30.022 --> 00:00:33.546]  You know, it's almost like every day is April Fool's Day.
[00:00:33.546 --> 00:00:40.834]  That's why we're accused of being conspiracy theorists, because whenever the government tells us anything, we always have to step back and say...
[00:00:41.835 --> 00:00:42.475]  Is that for real?
[00:00:42.475 --> 00:00:45.056]  Or are they pulling our leg?
[00:00:45.056 --> 00:00:50.198]  We have a government that is so obviously lying to us about so many things.
[00:00:50.198 --> 00:00:51.618]  Not transparent about anything.
[00:00:51.618 --> 00:00:53.779]  Everything is a government secret.
[00:00:53.779 --> 00:00:58.401]  And they've been caught so many times lying that every day we have to ask that.
[00:00:58.401 --> 00:01:01.382]  And that's why we are conspiracy investigators.
[00:01:01.382 --> 00:01:02.002]  We're looking to see
[00:01:02.722 --> 00:01:10.967]  If the government is doing something illegal, if they're lying to us about what their intentions are, that's why there's so much speculation about what's going on with this Jade Helm exercise.
[00:01:10.967 --> 00:01:13.749]  Of course, the military runs exercises all the time.
[00:01:13.749 --> 00:01:30.060]  However, when they do these things in urban populated areas, when they get off of the bases, when they are practicing, and I think this is key, when they are practicing to go undetected amongst the American public in civilian clothes, that makes you question what their mission is.
[00:01:31.158 --> 00:01:36.669]  Because we've been lied to too many times by our government, by our military.
[00:01:36.669 --> 00:01:40.456]  One of the things that I think we should question is something that just came out.
[00:01:40.456 --> 00:01:41.818]  We're going to talk about this in detail.
[00:01:43.237 --> 00:01:52.645]  The DEA, after busting Silk Road, and of course Alex talked to the mother of Ross Ulbrich, who was accused of being Dread Pirate Roberts.
[00:01:52.645 --> 00:01:58.771]  This is a website that was a conduit, essentially, for illegal drug trade.
[00:01:58.771 --> 00:02:07.399]  And so they came after this, and now we find that the key agents, the DEA agent as well as a Secret Service agent,
[00:02:08.154 --> 00:02:15.177]  Were involved in fraud, theft of government property, money laundering, on and on and on.
[00:02:15.177 --> 00:02:19.919]  And all of this information was withheld in the trial.
[00:02:19.919 --> 00:02:24.361]  Even though they knew this, they were not allowed, the defense was not allowed to bring this up.
[00:02:24.361 --> 00:02:30.964]  Even to the extent that these guys are running multiple names, involved in the orchestrated murder for hire.
[00:02:30.964 --> 00:02:36.006]  All of this did not come out in the trial, was shut down in the trial.
[00:02:36.006 --> 00:02:37.527]  And that's essentially what we heard from
[00:02:38.527 --> 00:02:40.832]  Barrett Brown when he was talking about his trial.
[00:02:40.832 --> 00:02:45.403]  How they kept out of evidence so many things that could have cleared him.
[00:02:46.281 --> 00:02:47.721]  The judge just denied that from evidence.
[00:02:47.721 --> 00:02:51.942]  So he says, we no longer, and this is a quote from Bear Brown, he said, we no longer have a rule of law.
[00:02:51.942 --> 00:02:56.123]  We have a rule by law enforcement or a rule of law enforcement.
[00:02:56.123 --> 00:02:58.204]  And that's the sad state of where we are.
[00:02:58.204 --> 00:03:01.004]  So we need to always question this narrative.
[00:03:01.004 --> 00:03:02.204]  And it's going to be interesting.
[00:03:02.204 --> 00:03:03.785]  We'll look at that in a little bit more detail.
[00:03:03.785 --> 00:03:10.126]  Of course, there's some new news about this bill in Texas that would come out in opposition to filming the cops.
[00:03:10.126 --> 00:03:14.087]  This is the same Texas representative who also introduced a bill
[00:03:14.747 --> 00:03:19.413]  To mandate psychological evaluations based on teacher recommendations.
[00:03:19.413 --> 00:03:25.621]  And if you didn't get your kid evaluated if a teacher said send them to a psychiatrist, there were serious consequences for that.
[00:03:26.206 --> 00:03:27.166]  We're going to talk about that.
[00:03:27.166 --> 00:03:30.748]  We're going to talk about the representative who keeps coming up with these insane bills.
[00:03:30.748 --> 00:03:33.069]  He's a Republican out of Dallas.
[00:03:33.069 --> 00:03:38.331]  But we have two stories that I think are very interesting and very telling about where we are.
[00:03:38.331 --> 00:03:42.673]  A university is requiring students to apply for free speech permits.
[00:03:42.673 --> 00:03:52.277]  At the same time, we see that the universities and the college loans are squashing children under mountains of debt when they get out.
[00:03:53.274 --> 00:03:58.374]  We have to ask, you know, you're going to get out of college, in most cases you're going to be a debt slave.
[00:04:00.017 --> 00:04:02.678]  But you also need to have the mentality of a slave.
