[00:00:19.793 --> 00:00:21.876]  Welcome to the InfoWars Nightly News.
[00:00:21.956 --> 00:00:22.877]  I'm your host Rob Dew.
[00:00:22.917 --> 00:00:25.361]  Today's date is Wednesday, July 1st, 2015.
[00:00:25.781 --> 00:00:27.864]  And here's a look at what's coming up.
[00:00:28.465 --> 00:00:29.066]  Excuse me!
[00:00:29.767 --> 00:00:31.790]  I'd like to ask you a few questions.
[00:00:35.051 --> 00:00:44.881]  Tonight, the fight against mandatory vaccines in California continues as concerned parents unite to recall the disastrous ruling.
[00:00:45.141 --> 00:00:52.048]  Meanwhile, Jim Carrey joins the fight by warning the public that vaccines are poisoning our children.
[00:00:52.068 --> 00:00:55.131]  I just want to start by asking the CDC one question.
[00:00:55.992 --> 00:00:58.114]  How stupid do you think we are?
[00:00:58.956 --> 00:01:00.818]  Plus, amazing drone footage.
[00:01:01.299 --> 00:01:06.345]  And is racist lightning responsible for burning down churches in the South?
[00:01:06.605 --> 00:01:10.109]  You'll find out up next on the InfoWars Nightly News.
[00:01:25.066 --> 00:01:26.592]  I want to make this announcement now.
[00:01:26.713 --> 00:01:29.202]  It's going up as we speak a day earlier.
[00:01:32.423 --> 00:01:45.134]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:45.514 --> 00:01:49.218]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:49.738 --> 00:01:55.743]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:01:57.685 --> 00:02:02.309]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:02.749 --> 00:02:09.595]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:02:10.095 --> 00:02:22.665]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:23.065 --> 00:02:27.129]  InfoWarsStore.com, free shipping for the month of July.
[00:02:28.419 --> 00:02:31.784]  I want to talk about a perfect storm today.
[00:02:32.998 --> 00:02:37.360]  And the perfect storm I'm going to discuss is a really good perfect storm.
[00:02:38.100 --> 00:02:51.665]  I have prayed, literally, to be able to find a high quality gun sponsor that is affordable and that is extremely well made and effective that I can promote to my audience.
[00:02:52.185 --> 00:02:55.986]  About six months ago, we get contacted by Head Down Firearms.
[00:02:56.447 --> 00:02:57.767]  HDfirearms.com.
[00:02:58.147 --> 00:02:59.608]  Low cost compared to competitors.
[00:03:00.308 --> 00:03:06.429]  Super high quality, super lightweight, super accurate, and the experts salivate over it and love it.
[00:03:06.649 --> 00:03:18.591]  Their entire line of 556, 308, and their accessories are simply amazing, and it's designed by battle-hardened vets that know what they wish they would have had.
[00:03:18.872 --> 00:03:24.053]  You need to go to HDFirearms.com today, or you can visit HeadDownProducts.com.
[00:03:24.193 --> 00:03:25.793]  That's HeadDownProducts.com.
[00:03:33.813 --> 00:03:35.475]  Welcome back to the InfoWars Nightly News.
[00:03:35.515 --> 00:03:36.396]  I'm your host, Rob Dew.
[00:03:36.757 --> 00:03:41.402]  Coming up, we're going to have a little debate and demonstration on drones, private versus government.
[00:03:41.422 --> 00:03:49.772]  And we're going to have a representative from SB277 Recalls to talk about some real solutions to get rid of this draconian forced vaccination bill.
[00:03:50.012 --> 00:03:50.533]  But first...
[00:03:50.973 --> 00:03:56.498]  We're going to talk about the rash of fires in the South of predominantly black churches.
[00:03:56.658 --> 00:03:58.320]  Is it all racially motivated?
[00:03:58.400 --> 00:04:04.465]  Is it all white people out there trying to get their digs in on black people after this horrible shooting that happened in South Carolina?
[00:04:04.685 --> 00:04:06.948]  Well, let's look at the first story here from NBC News.
[00:04:07.348 --> 00:04:11.111]  South Carolina black church, once torched by KKK, burns again.
[00:04:12.152 --> 00:04:18.516]  Fire officials in South Carolina were digging Wednesday through scorched wreckage of a historic black church gutted overnight under unknown circumstances.
[00:04:18.876 --> 00:04:25.840]  At a news conference Wednesday, investigators said they were still determining what caused the fire at Mount Zion African Methodist Episcopal Church.
[00:04:26.200 --> 00:04:32.384]  Hard to say who might have come through here or what the cause of this was, you know, but we had problems here before, so...
[00:04:33.304 --> 00:04:34.445]  It really didn't go away.
[00:04:35.105 --> 00:04:35.745]  It's still here.
[00:04:36.085 --> 00:04:41.987]  The blaze at Mount Zion comes amid a rash of fires that have erupted at black churches all across the South in the past two weeks.
[00:04:42.407 --> 00:04:45.788]  Officials say at least two fires have already been declared arson.
[00:04:46.229 --> 00:04:53.451]  All of these recent fires have occurred in the weeks following the shooting at Emmanuel African Methodist Episcopal Church in Charleston on June 17th.
[00:04:53.631 --> 00:04:55.852]  A white gunman opened fire on a Bible study.
[00:04:56.331 --> 00:05:01.673]  And it wasn't just the Today Show that was insinuating that it was white people that burnt down this church.
[00:05:02.373 --> 00:05:05.274]  Once again, Twitter warriors were out in full effect.
[00:05:05.334 --> 00:05:06.514]  Here's an article from Steve Watson.
[00:05:14.482 --> 00:05:23.906]  In the wake of the Charleston shooting, so-called social justice warriors have played a huge role in promoting a contrived race war, because you know it's good and progressive to have everyone feeling divided and angry.
[00:05:24.566 --> 00:05:32.289]  The warriors have done what they do best in creating a hashtag, whoisburningblackchurches, with the clear insinuation that racist white supremacists are behind all the fires.
[00:05:32.349 --> 00:05:41.433]  In fact, here is a tweet from one Charles Wade, stop the passive language, fires aren't breaking out at black churches, black churches are being set on fire.
[00:05:42.415 --> 00:05:43.796]  But set on fire by whom?
[00:05:43.876 --> 00:05:45.417]  That's always the question.
[00:05:45.617 --> 00:05:52.061]  And especially when we don't have investigations even being conducted or completed at this point, you have people jumping to conclusions.
[00:05:52.741 --> 00:05:54.983]  Also today, National Review, church burnings.
[00:05:55.043 --> 00:05:57.164]  Falsified history repeats itself.
[00:05:57.564 --> 00:06:07.371]  And Michelle Malkin goes in to talk about how in 1990s there was a USA Today reporter, Gary Fields, who said there were 61 different church fires that looked suspicious, and they did a
[00:06:08.291 --> 00:06:08.671]  I don't
[00:06:30.337 --> 00:06:34.982]  One was touched off by an electrical short after a tree limb fell on the property, yanking the electrical service line.
[00:06:35.523 --> 00:06:39.787]  And one was involved, it was actually a white church and it was struck by lightning.
[00:06:39.807 --> 00:06:43.692]  And we're going to have more coming up talking about lightning.
[00:06:43.712 --> 00:06:47.476]  I'm going to be joined by Joe Biggs and Leanne McAdoo.
[00:06:47.896 --> 00:06:49.937]  But I want to go back to an older article.
[00:06:49.977 --> 00:06:57.763]  This is from Third World Traveler and it's a COINTELPRO The Untold American Story and this is the section on the Ku Klux Klan.
[00:06:57.803 --> 00:06:58.243]  It reads,
[00:07:18.356 --> 00:07:29.359]  44, however, Bureau intelligence assets were neither neutral observers nor objective investigators, but active participants in beatings, bombings, and murders that claimed the lives of some 50 civil rights activists by 1964.
[00:07:31.140 --> 00:07:35.641]  Bureau spies were elected to top leadership posts and at least half of all Klan units.
[00:07:36.442 --> 00:07:42.190]  Needless to say, the informant gained positions of organizational trust on the basis of promoting the Klan's fascist agenda.
[00:07:42.591 --> 00:07:49.561]  Incitement to violence and participation in terrorist acts would only confirm the infiltrator's loyalty and commitment.
[00:07:50.578 --> 00:07:51.819]  And now, where does this lead us?
[00:07:51.879 --> 00:07:54.780]  The FBI has come out and said they've issued a report.
[00:07:55.060 --> 00:07:59.382]  They're telling friends and family to avoid 4th of July celebrations.
[00:07:59.762 --> 00:08:00.762]  What does that all mean?
[00:08:00.802 --> 00:08:01.523]  That's interesting.
[00:08:01.883 --> 00:08:07.925]  And then I want to go back to a 2012 article from the New York Times, terrorist plots hatched by the FBI.
[00:08:08.225 --> 00:08:18.410]  I've got a one-minute clip here detailing some recent FBI shenanigans going on, and it ends with a clip from Judge Napolitano talking about this very same thing.
[00:08:18.450 --> 00:08:18.770]  Here it is.
[00:08:20.020 --> 00:08:25.024]  You've probably heard of the shooting at the Prophet Muhammad Cartoons Exhibition in Garland, Texas over the weekend.
[00:08:25.144 --> 00:08:31.568]  But did you know Daily Mail used pictures from the event, but bowing to political correctness, blacked out the offensive images?
[00:08:31.868 --> 00:08:35.211]  And thus far, President Barack Obama has been silent about the attacks.
[00:08:35.511 --> 00:08:40.835]  And CNN used the event to attack the Second Amendment, when it was the Second Amendment that stopped the gunmen in their tracks.
[00:08:41.095 --> 00:08:45.439]  But now we've learned that the FBI has been watching one of the suspects using an FBI informant.
[00:08:45.659 --> 00:08:52.105]  Elton Simpson, the man identified as one of the two gunmen killed, was under surveillance by the FBI and subject of a terror investigation.
[00:08:52.285 --> 00:09:02.333]  The FBI has arranged numerous fake terror plots, including the Washington Metro bombing plot, the New York subway plot, the plan to blow up the Sears Tower in Chicago, the plot to bomb the Portland Christmas tree lighting, and others.
[00:09:02.614 --> 00:09:05.176]  In 2014, Human Rights Watch released a report
[00:09:05.376 --> 00:09:12.900]  Stating nearly all high-profile domestic terrorism plots in the United States after 9-11 included the direct involvement of government agents and informants.
[00:09:13.280 --> 00:09:16.122]  You can read about all these stories at InfoWars.com.
[00:09:16.402 --> 00:09:17.782]  Rob Due reporting for PrisonPlanet.tv
[00:09:19.189 --> 00:09:23.052]  Can the federal government take credit for saving us from a plot of its own creation?
[00:09:23.332 --> 00:09:27.956]  The FBI has foiled about 17 plots to kill Americans during the past 10 years.
[00:09:28.296 --> 00:09:30.898]  They all have a common and reprehensible thread.
[00:09:31.379 --> 00:09:36.062]  They were planned, plotted, controlled, and carried out by the federal government itself.
[00:09:36.963 --> 00:09:48.655]  In all of these 17 cases, from the Fort Dix 6, to the Lackawanna 7, to the Portland Parade bomber, the feds found young men of Muslim backgrounds, loners who were bitter in America.
[00:09:48.915 --> 00:09:53.980]  They befriended them, cajoled them, and persuaded them that they could change the world by killing Americans.
[00:09:54.521 --> 00:09:56.322]  But none of this keeps us safe.
[00:09:57.083 --> 00:10:00.966]  All of this makes us less free as any one of us can be entrapped.
[00:10:01.386 --> 00:10:08.932]  And we are fools if we praise the government for exposing a plot of its own creation and saving us from a danger that never existed.
[00:10:09.493 --> 00:10:17.639]  And one final clip that shows how the FBI likes to instigate this whole atmosphere of terror everywhere comes from the documentary, The Newburgh Sting.
[00:10:17.699 --> 00:10:20.101]  And this is Agent Fuentes.
[00:10:20.741 --> 00:10:25.605]  And he's going to tell you about how he has to keep the fear alive in all you out there.
[00:10:27.040 --> 00:10:39.769]  If you're submitting budget proposals for a law enforcement agency, for an intelligence agency, you're not going to submit the proposal that we won the war on terror and everything's great because the first thing that's going to happen is your budget's going to be cut in half.
[00:10:40.550 --> 00:10:43.992]  You know, it's my opposite of Jesse Jackson's Keep Hope Alive.
[00:10:45.173 --> 00:10:46.034]  It's Keep Fear Alive.
[00:10:47.654 --> 00:10:48.274]  Just keep it alive.
[00:10:48.675 --> 00:10:54.680]  And so this was, you know, just out of the church committee hearings that the FBI was working with the KKK to cause violence.
[00:10:54.700 --> 00:10:58.523]  And we're going to get more into that later, but I want to get more into maybe what caused this fire now.
[00:10:58.623 --> 00:11:03.346]  I'm joined by Leanne McAdoo, Joe Biggs, retired Staff Sergeant on the U.S.
[00:11:03.386 --> 00:11:03.607]  Army.
[00:11:04.247 --> 00:11:10.292]  Joe, what does, there have been some developments now with this latest church burning, what seems to have caused the fire at this point?
[00:11:10.532 --> 00:11:17.076]  Well, at this point in time, we know that lightning was more than likely the cause of this, that arson was not involved.
[00:11:17.116 --> 00:11:18.536]  Wait, that doesn't fit the racist narrative.
[00:11:18.556 --> 00:11:19.337]  How can it be lightning?
[00:11:19.377 --> 00:11:21.478]  Well, it's racist because it's white lightning.
[00:11:21.738 --> 00:11:22.239]  Oh, okay.
[00:11:22.279 --> 00:11:22.659]  That's why.
[00:11:23.039 --> 00:11:24.420]  Yeah, and that just came out of CNN.
[00:11:24.460 --> 00:11:25.360]  So we're gonna have to stop that.
[00:11:25.380 --> 00:11:26.421]  We need to ban that as well.
[00:11:26.861 --> 00:11:33.447]  And, you know, the FBI has been working with the National Weather Service to determine whether heavy storms in the area contributed to the fire.
[00:11:33.507 --> 00:11:39.032]  So, unfortunately, it doesn't look like people are going to get their wish that it was racist white people that caused the latest fire.
[00:11:39.373 --> 00:11:46.219]  And, in fact, I showed you earlier that the people on Twitter were going crazy saying, you know, any church that burns anywhere, it must be white people.
[00:11:46.619 --> 00:11:49.362]  Yeah, I actually found a cool tweet on Twitter.
