[00:00:19.847 --> 00:00:22.011]  Welcome to the Info Wars Nightly News.
[00:00:22.111 --> 00:00:23.373]  I'm your host, Jakari Jackson.
[00:00:23.694 --> 00:00:25.717]  It is February 11, 2015, and here's a look at our top stories.
[00:00:31.072 --> 00:00:44.336]  Tonight, the Obama administration is calling for a three-year military intervention in Iraq and Syria to fight against the very same terror organizations trained and funded by U.S.
[00:00:44.456 --> 00:00:45.156]  intelligence.
[00:00:45.376 --> 00:00:48.857]  The people we are fighting today, we funded 20 years ago.
[00:00:50.086 --> 00:00:57.293]  Then, the corporate stream media is stunned as they finally learn that there is no economic recovery.
[00:00:57.513 --> 00:01:02.878]  And a family asked the cops to check in on a veteran recovering from heart surgery.
[00:01:03.098 --> 00:01:05.520]  So the police break in and kill him.
[00:01:05.720 --> 00:01:09.204]  He probably thought someone was breaking in his house.
[00:01:09.504 --> 00:01:13.688]  All that plus much more up next on the InfoWars Nightly News.
[00:01:19.309 --> 00:01:24.330]  Could you imagine funding your opposition, paying somebody to break into your house, or kidnap a family member?
[00:01:24.611 --> 00:01:35.934]  Well, that's exactly what the United States government has been doing for a very long time, whether it was back with Reagan and the Mujahideen, or now with Obama and the Syrian rebels, the Al-Qaeda rebels that have formed into ISIS.
[00:01:35.954 --> 00:01:46.857]  They broke out of Al-Qaeda in Iraq and other places and now formed ISIS, and now he wants authorization on constitutional authority to attack the Islamic State in Syria and Iraq.
[00:01:47.577 --> 00:01:58.158]  The Obama administration is calling for a three-year authorization to intervene militarily in Syria and Iraq against the Islamic State, the terror army trained by the United States.
[00:01:59.133 --> 00:02:08.323]  Obama wants the new authorization to replace and update a 2002 authorization used by Bush to launch the invasion and occupation of Iraq.
[00:02:08.343 --> 00:02:14.989]  The 2001 authorization, put into place after the September 11, 2001 attacks, will remain in place.
[00:02:15.570 --> 00:02:20.895]  Obama has used it to justify conducting a drone war against al-Qaeda in Yemen and Somalia.
[00:02:21.616 --> 00:02:28.319]  So as I was saying before, you know, you fund your opposition, you pay the guy to break into your house, and then you say, hey, I caught the guy who broke into my house.
[00:02:28.339 --> 00:02:29.600]  And that's exactly what's going on.
[00:02:29.940 --> 00:02:33.482]  And as we've referenced many times, the troops know what's going on.
[00:02:33.502 --> 00:02:38.284]  They say, we don't want to fight for Al Qaeda on Monday, then fight with them on Tuesday.
[00:02:38.644 --> 00:02:43.286]  They don't want to go through this whole thing and have to buddy up with the guys they're supposed to be fighting.
[00:02:43.306 --> 00:02:48.589]  The guys that they were told were the enemy, but now they're our friends because we have political gains to get from them.
[00:02:48.929 --> 00:02:53.632]  So, we'll continue to cover this as it develops, and you can find all these reports on InfoWars.com.
[00:02:54.032 --> 00:02:55.333]  Now, let's talk about the Internet.
[00:02:55.633 --> 00:03:10.002]  The regulation of the Internet, they've been pushing this hard, the cyber security bills, the CISPA, the PIPA, you know, they always repackage it and try to make it a little more friendly, put more lawyer speak into it to make you, the viewer, think, oh, okay, it sounds reasonable this time.
[00:03:10.042 --> 00:03:10.803]  It's never reasonable.
[00:03:11.183 --> 00:03:12.284]  It does continue with this.
[00:03:13.224 --> 00:03:16.166]  FEC to consider regulating online political speech.
[00:03:16.886 --> 00:03:31.416]  The FEC is holding a hearing today to receive public feedback on whether it should create new rules regulating political speech, including political speech on the internet that one commissioner warned could affect blogs, YouTube videos, and even websites like the Drudge Report.
[00:03:32.156 --> 00:03:33.797]  The hearing is a response to the U.S.
[00:03:33.818 --> 00:03:45.227]  Supreme Court's ruling in McCutcheon v. FEC last year, which struck down the FEC's previous cap on aggregate campaign contributions from a single donor in an election cycle.
[00:03:45.628 --> 00:03:49.851]  So, as we're talking about here, they want to regulate the Drudge Report, they want to crack down on your free speech.
[00:03:50.211 --> 00:03:58.719]  And this isn't the first time we've heard them mention sites like DrudgeReport, InfoWars.com by name, because as you may recall last year, the Department of Defense came out and said,
[00:03:59.119 --> 00:04:01.960]  We can't let people find out what we're doing through the Drudge Report.
[00:04:02.260 --> 00:04:04.301]  They're forcing our hands, making us tell the truth.
[00:04:04.601 --> 00:04:08.522]  So let's come out with our own softball version before Drudge Report can come out with the hard-hitting news.
[00:04:08.562 --> 00:04:11.183]  Of course, that's a paraphrase of what was actually said.
[00:04:11.563 --> 00:04:14.103]  But the purpose and the gist of it was correct.
[00:04:14.424 --> 00:04:18.605]  So as they continue to censor not only big sites like Drudge Report, they'll also come out to the blogs.
[00:04:18.905 --> 00:04:22.986]  So you guys need to be very aware it's not just the big news aggregates that can be affected.
[00:04:23.026 --> 00:04:25.687]  It's your own personal blogs and other things as well.
[00:04:26.297 --> 00:04:32.720]  Now everybody's talking about the state of the union, the state of the United States economy, and now CNBC weighs in.
[00:04:33.140 --> 00:04:34.641]  CNBC anchor stunned.
[00:04:34.941 --> 00:04:36.882]  There is no economic recovery.
[00:04:36.982 --> 00:04:37.582]  It's not great.
[00:04:37.622 --> 00:04:38.623]  It's running where it's been.
[00:04:38.703 --> 00:04:40.683]  It's been the same thing for the last five years.
[00:04:40.703 --> 00:04:41.924]  There's no improvement in the economy.
[00:04:42.044 --> 00:04:44.125]  I do not disagree with they think it's reasonable.
[00:04:44.385 --> 00:04:52.389]  However, it's reasonable based on the assumption we're going to have an acceleration in underlying economic activity, we're going to have an acceleration in inflation, and we're going to have an acceleration in wage gains.
[00:04:53.129 --> 00:05:01.536]  And I haven't seen any of those basic assumptions come through, so therefore I have to sit back and question whether or not reasonable is based on a forecast or reasonable is based on reality.
[00:05:01.896 --> 00:05:03.638]  And I love what the guy says in the full clip.
[00:05:03.878 --> 00:05:06.821]  He says these projections of economic recovery are just that.
[00:05:07.121 --> 00:05:07.942]  They're forecasts.
[00:05:07.962 --> 00:05:09.883]  They're not based on any actual data.
[00:05:09.923 --> 00:05:12.525]  This is what guys sitting around in a room would like to see.
[00:05:12.585 --> 00:05:14.967]  They're not actual reality here in the real world.
[00:05:15.208 --> 00:05:17.750]  So you can find this and much more in InfoWars.com.
[00:05:18.130 --> 00:05:20.412]  Now something I want to talk about, there's been a lot of
[00:05:21.733 --> 00:05:25.994]  I guess you would call it anti-Muslim sentiment since the Charlie Hebdo attacks.
[00:05:26.874 --> 00:05:36.277]  And a lot of people are coming against Muslims, but you have to understand that the people chopping off people's heads and, you know, ripping out hearts and killing Christian villages aren't Muslims at large.
[00:05:36.317 --> 00:05:37.337]  There are plenty of Muslim people.
[00:05:37.397 --> 00:05:39.417]  They woke up today, they went to school, they went to work.
[00:05:39.958 --> 00:05:41.258]  They're not a threat to anybody.
[00:05:41.778 --> 00:05:44.999]  But some people are taking it upon themselves to target the Muslim population.
[00:05:45.439 --> 00:05:48.921]  We have three Muslim students murdered near the University of North Carolina.
[00:05:49.141 --> 00:05:56.724]  The nation is reeling after three young Muslim students were found shot to death in an apartment near Chapel Hill, North Carolina late Tuesday afternoon.
[00:05:57.304 --> 00:06:08.856]  Police initially said 46-year-old Craig Stephen Hicks shot three college students who lived in an apartment near the University of North Carolina campus over an ongoing neighbor dispute over parking.
[00:06:09.377 --> 00:06:14.021]  However, Facebook posts made by Hicks prior to the attack seemed to espouse staunch
[00:06:14.722 --> 00:06:15.943]  Atheistic rhetoric.
[00:06:16.483 --> 00:06:19.744]  Leading to a question as to whether religion was a possible motive.
[00:06:20.144 --> 00:06:21.585]  The three students were 23, 21, and 19.
[00:06:22.085 --> 00:06:25.486]  And scrolling through the page, you'll see several tweets.
[00:06:25.986 --> 00:06:29.428]  It says, alleged atheist executed this Muslim couple and her sister.
[00:06:29.908 --> 00:06:31.989]  Religion is not the enemy, evil is.
[00:06:33.393 --> 00:06:47.122]  And scrolling down, more people are chiming in talking about how the mainstream media isn't covering this or isn't covering it to their satisfaction because you see they have reports about robot dogs and other things, but very little information about the Chapel Hill shooting.
[00:06:47.723 --> 00:06:50.985]  And comedian Chris Rock chimed in, and I don't agree with everything Chris Rock.
[00:06:51.445 --> 00:06:53.247]  Talks about, I like what he said on this.
[00:06:53.647 --> 00:06:55.969]  He says, America's top news stories.
[00:06:56.329 --> 00:07:06.358]  It says you have nude pics on CNN, ABC's talking about Martha Stewart, secret cooking on Fox, CBS, French baby swap, and NBC.
[00:07:06.818 --> 00:07:10.101]  Sexy symbols found at ancient cult sites in Israel.
[00:07:10.501 --> 00:07:12.983]  And none of them are talking about the Chapel Hill shooting.
[00:07:13.403 --> 00:07:16.906]  So, you know, people are very upset, not only about the shooting, but how it was portrayed.
[00:07:16.946 --> 00:07:18.528]  But we here at InfoWars.com
[00:07:19.188 --> 00:07:26.970]  We'll definitely cover these type of stories because we think it's wrong when anybody's targeted in a hateful event, regardless of their race, religion, or whatever else.
[00:07:27.330 --> 00:07:32.251]  You know, just because somebody disagrees with you does not allow them the right to bring violence against you.
[00:07:33.151 --> 00:07:35.652]  And we'll move on to this, talking about violence brought against a man.
[00:07:36.012 --> 00:07:41.453]  What if you called the police, hoping that they would save your loved one, and instead, they showed up and shot them dead?
[00:07:42.273 --> 00:07:47.815]  We checked, and last year, the Gastonia Police Department did 531 welfare checks.
[00:07:47.975 --> 00:07:54.177]  On Saturday night, they came to the residence twice, but both times, couldn't get anyone to come to the door.
[00:07:54.237 --> 00:07:58.018]  The only thing I question about it is why did it make a wellness call at midnight?
[00:07:58.519 --> 00:08:03.240]  Neighbor Gene Clark told police Allen was hard of hearing, and he hadn't seen him since the day before.
[00:08:03.700 --> 00:08:11.003]  According to the search warrant, police claim the 74-year-old approached both police and firefighters holding a firearm after they made entry into the home.
[00:08:12.352 --> 00:08:17.096]  And if you recall last year, we brought you the story how police were called to help with a suicidal teen.
[00:08:17.576 --> 00:08:21.299]  The police show up, the teen picks up a knife and the police shoot the teen dead.
[00:08:21.679 --> 00:08:23.561]  And I don't bring up these stories to bash the police.
[00:08:23.881 --> 00:08:30.386]  The point I'm trying to make is if you call a police officer to your house or to a neighbor's house, they don't know exactly what the situation is.
[00:08:30.627 --> 00:08:31.988]  You're literally playing telephone.
[00:08:32.008 --> 00:08:36.371]  You call the dispatcher, the dispatcher conveys the information to the police officer.
[00:08:36.391 --> 00:08:37.432]  It may not all been cleared.
[00:08:37.452 --> 00:08:38.233]  We're good to go.
[00:08:53.602 --> 00:09:08.775]  So, you know, talking about it isn't going to bring any of these people back, but I think it is worth talking about so we can have better communication with the police and the police can, you know, consider, you know, maybe using pepper spray, maybe using some other type of agent to where they don't have to shoot the person dead.
[00:09:09.095 --> 00:09:11.458]  Very unfortunate circumstance indeed.
[00:09:11.938 --> 00:09:16.001]  Now, unfortunate circumstance in the Bush family is Jeb's daughter.
[00:09:16.362 --> 00:09:19.504]  Jeb is on his presidential run and his daughter was busted
[00:09:20.245 --> 00:09:21.546]  With some crack cocaine.
[00:09:21.826 --> 00:09:31.915]  This was reported by a Miami reporter who said that a judge had been overseeing the case for Noelle Bush and the judge let her off pretty easy.
[00:09:32.175 --> 00:09:39.441]  He gave her two weeks in jail and the judge also received a nice hefty $900,000 to a charity of his.
[00:09:39.801 --> 00:09:42.783]  And the reason I bring this up isn't to bash the Bush family, it's not to
[00:09:43.804 --> 00:09:45.946]  Make light of the circumstances with this young lady.
[00:09:45.966 --> 00:10:00.998]  She has a substance abuse problem I definitely hope she has a happy healthy life and can move past these issues But the reason I bring this up is to talk about the drug war in general Because we all know that Bush especially Bush senior was a champion of the drug war
[00:10:01.218 --> 00:10:15.531]  You know, we have to go get these drugs, get the drugs off the streets, even though they got Iran-Contra, and it was, at least it wasn't back in 1993, that New York Times article talking about how they were bringing drugs in the country, but it was an accident that guys like Rick Ross got them, whether you believe that or not.
[00:10:15.872 --> 00:10:24.580]  You know, they're saying that on the surface that they're against drugs, but meanwhile somebody else in their family gets busted on some drug charges, very serious charges.
[00:10:25.080 --> 00:10:25.961]  Let's take a look here.
[00:10:32.703 --> 00:10:33.063]  What's that?
[00:10:33.163 --> 00:10:34.504]  Three felonies right there?
[00:10:35.084 --> 00:10:36.804]  If you did that, you'd be in prison.
[00:10:36.844 --> 00:10:39.565]  You wouldn't be out on the streets two weeks later.
[00:10:39.585 --> 00:10:46.026]  So, you know, I definitely hope the best for Noel, but the Bush family needs to check itself because they would be quick to put you in jail.
[00:10:46.066 --> 00:10:48.487]  But when it happens to their family members, they sweep it under the rug.
[00:10:49.087 --> 00:10:50.328]  I just want to ask you, what's the quote he said?
[00:10:50.669 --> 00:10:54.453]  I wish the media would leave my daughter alone and just stop asking about it.
[00:10:54.493 --> 00:10:59.017]  Well, leave the other people's daughters and sons alone who get busted in this drug war.
[00:10:59.037 --> 00:11:00.319]  And I'm not here promoting drugs.
[00:11:00.359 --> 00:11:03.662]  I just don't like people giving all these strict sentences for using them.
[00:11:04.143 --> 00:11:05.064]  And we'll end tonight with this.
[00:11:05.124 --> 00:11:09.769]  Before we go on to more special reports, time to examine purposely cooling the planet.
[00:11:11.107 --> 00:11:19.530]  It's time to study and maybe even test the idea of cooling the Earth by injecting sulfur pollution high in the air to reflect the sun's heat.
[00:11:20.511 --> 00:11:22.371]  The idea was once considered fringe.
[00:11:23.132 --> 00:11:25.393]  And they say it's no longer considered fringe.
[00:11:25.853 --> 00:11:30.615]  And the reason I bring this up is because people want to talk about what I guess has been talked about for many years.
[00:11:30.995 --> 00:11:35.977]  Chemtrails, persistent contrails, whatever the buzz term is that you use to describe these things up in the sky.
[00:11:36.477 --> 00:11:39.741]  Now when I talk about this, are there condensation trails?
[00:11:39.761 --> 00:11:40.742]  There most definitely are.
[00:11:41.143 --> 00:11:47.530]  Planes flying high in the air, and the condensation forms on the wingtips, and you get the streams going through the air.
[00:11:47.630 --> 00:11:53.377]  I definitely recognize that those exist, and I'm not trying to downplay that, but there are also things like this that exist.
[00:11:55.031 --> 00:11:56.112]  And you can see the plane right there.
[00:11:56.432 --> 00:11:56.572]  Oh, OK.
[00:11:56.692 --> 00:11:57.313]  Hold on.
[00:11:57.333 --> 00:11:57.913]  Let's run it back.
[00:11:57.973 --> 00:12:00.775]  Let's run it back and let people see all this that's going on.
[00:12:00.995 --> 00:12:01.736]  So you see the plane?
[00:12:02.016 --> 00:12:02.836]  Oh, even further back.
[00:12:02.896 --> 00:12:03.177]  Take it.
[00:12:03.657 --> 00:12:04.337]  Yeah, OK.
[00:12:04.397 --> 00:12:05.058]  Let's show them all.
[00:12:05.218 --> 00:12:06.159]  OK, so you see a plane.
[00:12:06.659 --> 00:12:07.360]  It's flying right here.
[00:12:07.380 --> 00:12:09.721]  No problems, no condensation, no nothing.
[00:12:10.181 --> 00:12:12.143]  And just right here in a second, it's going to pop out.
[00:12:13.715 --> 00:12:14.156]  There it is.
