[00:00:19.588 --> 00:00:21.671]  Welcome to the InfoWars Nightly News.
[00:00:21.771 --> 00:00:23.053]  I'm your host, Jakari Jackson.
[00:00:23.073 --> 00:00:25.216]  It is November 25th, 2015, and here's a look at our top stories.
[00:00:31.700 --> 00:00:36.706]  There's always been the idea that Turkey was supporting ISIS in some way.
[00:00:36.906 --> 00:00:41.390]  We know they funneled people going through Turkey to ISIS.
[00:00:42.211 --> 00:00:44.373]  Someone's buying that oil that ISIS is selling.
[00:00:44.433 --> 00:00:45.555]  It's going through somewhere.
[00:00:45.875 --> 00:00:54.183]  Former NATO's Supreme Allied Commander, General Wesley Clark, says Turkey is indeed supporting ISIS.
[00:00:54.784 --> 00:00:59.967]  Meanwhile, Senator John McCain celebrates the latest developments in Syria.
[00:00:59.987 --> 00:01:05.611]  I might do what we did in Afghanistan many years ago to give those guys the ability to shoot down those planes.
[00:01:06.031 --> 00:01:08.073]  That equipment is available.
[00:01:09.932 --> 00:01:16.778]  Plus, Michael Moore tells the governor of Michigan that he's ready to take home Syrian refugees.
[00:01:17.199 --> 00:01:18.900]  Well, let's send them these guys.
[00:01:19.161 --> 00:01:20.382]  What do you say there, Michael?
[00:01:20.742 --> 00:01:24.686]  All that plus much more up next on the InfoWars Nightly News.
[00:01:30.230 --> 00:01:31.571]  Clean, pure drinking water.
[00:01:31.872 --> 00:01:33.173]  You can't survive without it.
[00:01:33.353 --> 00:01:34.275]  But where do you get it?
[00:01:34.555 --> 00:01:40.321]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.561 --> 00:01:46.288]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.300 --> 00:02:36.963]  After Turkey shot down a Russian jet, all eyes are on the area.
[00:02:37.283 --> 00:02:42.146]  And now we have a former NATO general saying that Turkey is actually in support of ISIS.
[00:02:42.646 --> 00:02:49.851]  All along, there's always been the idea that Turkey was supporting ISIS in some way.
[00:02:50.051 --> 00:02:54.514]  We know they've funneled people going through Turkey to ISIS.
[00:02:55.375 --> 00:02:57.516]  Someone's buying that oil that ISIS is selling.
[00:02:57.576 --> 00:02:58.697]  It's going through somewhere.
[00:02:59.838 --> 00:03:02.580]  It looks to me like it's probably going through Turkey.
