[00:00:19.645 --> 00:00:21.807]  Welcome to the Info Wars Nightly News.
[00:00:21.908 --> 00:00:23.149]  I'm your host, Jakari Jackson.
[00:00:23.429 --> 00:00:27.314]  It is June 24th, 2015, and here's a look at what's coming up tonight.
[00:00:30.441 --> 00:00:32.041]  Tonight, revolt.
[00:00:32.401 --> 00:00:37.403]  Millions of New York gun owners refuse to register their firearms.
[00:00:37.963 --> 00:00:42.924]  Plus, the left is now linking the Second Amendment to the Confederacy.
[00:00:43.204 --> 00:00:49.965]  And the Pentagon rewrites the law of war, declaring belligerent journalists as legitimate targets.
[00:00:50.406 --> 00:00:50.766]  Uh-oh.
[00:00:52.426 --> 00:00:56.347]  All that plus much more up next on the InfoWars Nightly News.
[00:01:02.940 --> 00:01:06.242]  Now back in 2013, we saw the New York Safe Act.
[00:01:06.282 --> 00:01:18.611]  Now this was supposed to reduce gun violence in the state, but it just came out with some very interesting and pretty nonsensical measures, such as they wanted to change the buttstock on certain types of rifles.
[00:01:18.671 --> 00:01:23.795]  So instead of having a traditional buttstock or pistol grip, you had to get the New York Safe Act approved grip.
[00:01:24.215 --> 00:01:24.515]  That's right.
[00:01:46.562 --> 00:01:53.665]  It also was aiming for things like detachable magazines, how many bullets you could have in your magazines, so on and so forth.
[00:01:54.165 --> 00:02:00.088]  And also I did a story last year, or maybe it's earlier this year, talking about how they wanted to limit the type of toy guns that you could buy.
[00:02:00.148 --> 00:02:06.871]  They wanted you to have a big orange sip, which I definitely would recommend for your toy guns, but also I don't think it should be mandatory.
[00:02:07.131 --> 00:02:11.773]  I think we should better train these officers not to drive up to a child, jump out of the car and shoot them.
[00:02:12.033 --> 00:02:15.035]  Now, of course, that didn't happen in New York, but we have seen these type of incidents
[00:02:15.515 --> 00:02:15.835]  I don't
[00:02:30.982 --> 00:02:35.925]  Pro-gun, if you're anti this, if you're such and such that, you don't belong in the state of New York.
[00:02:35.965 --> 00:02:36.766]  We don't want you here.
[00:02:36.826 --> 00:02:45.651]  No, he doesn't want you there in his state because he wants to be with Bloomberg and these other control freaks who want to tell you what type of gun you can have, whether you can have aspirins and large sodas.
[00:02:45.991 --> 00:02:50.314]  Meanwhile, they have large bodyguards and throw these lavish parties where they do whatever the hell they want to do.
[00:02:50.994 --> 00:02:55.357]  And as we're speaking about the Second Amendment, let's talk about how the left is attacking the Second Amendment.
[00:02:55.677 --> 00:02:58.339]  You know, the blood wasn't even dry in Emanuel A.M.E.
[00:02:59.119 --> 00:03:01.980]  When people came out and they said, hey, let's go ban the guns.
[00:03:02.000 --> 00:03:09.221]  I had a chance to speak to a professor from Clemson, and he said it's not the gun's fault, it's the individual's fault, and people keep forgetting that.
[00:03:09.561 --> 00:03:12.482]  But now we have a professor, this is Charles J. Reed, Jr.
[00:03:12.902 --> 00:03:15.443]  He's a professor of law at the University of St.
[00:03:15.503 --> 00:03:22.264]  Thomas, and he believes that states do not have the constitutional rights to pass laws nullifying the federal gun control legislation.
[00:03:22.704 --> 00:03:24.605]  And he was writing this for the Huffington Post.
[00:03:25.585 --> 00:03:30.688]  And he says that the Confederate ideology in the Second Amendment is the idea of nullification.
[00:03:30.728 --> 00:03:32.109]  This is what binds them together.
[00:03:32.569 --> 00:03:41.995]  And he says it is the belief that the states are the ultimate arbiters of what is or is not constitutional and that the states are thus always free to ignore federal law.
[00:03:42.435 --> 00:04:01.620]  Well, when you have federal laws trying to limit your gun rights or take your gun rights away, such as in my home state of Oklahoma, our Governor Mary Fallin came out and passed a law saying that, hey, in the state of emergency or some type of big incident, the federal government can't come in, go door to door and confiscate your guns like they did during Hurricane Katrina.
[00:04:01.960 --> 00:04:11.502]  So people pass these laws, states pass these laws, and it's not just firearms, whether it's for gun rights or gay marriage or marijuana or whatever else, states can come in and debate
[00:04:12.062 --> 00:04:26.198]  Federal bans on things as pertains to what they do in their own states and I think that's a good thing to have that check and balance so the federal government or the state government for that matter can't just run buck wild over the citizenry and just pass whatever they want to pass.
[00:04:27.059 --> 00:04:31.401]  And since we're talking about things being passed, how about the passing of legislation on journalists?
[00:04:31.481 --> 00:04:37.623]  Now, we've heard this administration say it's going to be the most transparent, it's going to be the most friendly towards journalists, but now we have this.
[00:04:43.965 --> 00:04:49.869]  And the Pentagon has released a book of instructions on the Law of War, detailing acceptable ways of killing the enemy.
[00:04:50.369 --> 00:04:57.433]  The manual also states that journalists can be labeled unprivileged belligerents, an obscure term that replaced enemy combatants.
[00:04:57.573 --> 00:05:00.835]  And this was from the Department of Defense Law of War manual.
[00:05:00.855 --> 00:05:11.642]  And it talks about things like shooting, exploding, bombing, stabbing, or cutting the enemy are acceptable ways of getting the job done, but the use of poisons and asphyxiating gases is not allowed.
[00:05:12.302 --> 00:05:29.208]  And to go from the targeting of journalists, I guess, straight up murder of journalists, you guys probably saw that WikiLeaks video that came out a few years ago, where they had the helicopter footage, I believe it was in Iraq, and these journalists were out there, they had cameras, which to me looked like cameras, but they thought they were rocket launchers or whatever else.
[00:05:29.528 --> 00:05:37.031]  They opened fire on these guys, and then a guy pulls up in a minivan, he has his kids in his car, he says, oh my goodness, these guys were just shot, I want to help save these people.
[00:05:37.771 --> 00:05:41.194]  So he jumps out and he's trying to help the journalist who had just been shot.
[00:05:41.475 --> 00:05:43.377]  And then they start shooting at the van that had kids in it.
[00:05:43.757 --> 00:05:45.719]  And the guy's like, well, you shouldn't bring your kids to a war zone.
[00:05:46.099 --> 00:05:51.484]  Well, you know, it's not like you live in Austin, Texas, you get tied to Austin, you just drive down to San Antonio, live a very happy life.
