[00:00:19.790 --> 00:00:21.833]  Welcome to the InfoWars Nightly News.
[00:00:21.874 --> 00:00:25.580]  It is Tuesday, March 3rd, 2015 and I'm Leanne McAdoo.
[00:00:25.600 --> 00:00:27.162]  Here are tonight's top stories.
[00:00:29.616 --> 00:00:41.447]  Tonight, as Obama releases a new plan to increase federal control of police, one town took local control by firing their police and replacing them with private security, getting a 61% drop in crime.
[00:00:42.068 --> 00:00:45.431]  And, has the war on drugs finally run out of lies?
[00:00:45.731 --> 00:00:49.555]  The DEA says it's now worried about stoned bunnies.
[00:00:50.055 --> 00:00:52.678]  All that and more on tonight's InfoWars Nightly News.
[00:00:58.732 --> 00:01:18.718]  While seizing on the opportunity to use national outrage surrounding an out-of-control police force that are shooting unarmed people all across the country, Obama has used this as an opportunity to unveil a new national policing policy, which amounts to little more than a federalization of the nation's police.
[00:01:19.198 --> 00:01:28.341]  This plan is entitled Task Force on 21st Century Policing, and it's a plan for a progressive takeover of state and local policing.
[00:01:28.621 --> 00:01:34.949]  The Obama administration is taking control of state and local police by adding more rules to federal funding that cops have to obey.
[00:01:34.969 --> 00:01:38.032]  It's the exact same strategy the feds use to create Common Core.
[00:01:38.233 --> 00:01:40.355]  To get federal money, you have to do what the feds say.
[00:01:40.676 --> 00:01:43.819]  Problem is, police are already addicted to getting free goodies from the government.
[00:01:44.100 --> 00:01:46.663]  From riot gear to grenade launchers and even MRAPs.
[00:01:46.823 --> 00:01:48.444]  And just like the lawmakers up in D.C.
[00:01:48.484 --> 00:01:55.610]  who listen to special interests and not the American people, your neighborhood cops are going to listen to feds who are showering them with free gifts and not your local community.
[00:01:55.710 --> 00:02:02.435]  This is one way the Obama administration is fighting back against states who are refusing to enforce federal gun control and executive amnesty.
[00:02:02.715 --> 00:02:06.779]  It's also similar to Agenda 21, in which your city council takes orders from the U.N.
[00:02:06.959 --> 00:02:07.999]  and not the taxpayers.
[00:02:08.340 --> 00:02:10.802]  Unfortunately, this is exactly what Obama wants.
[00:02:11.082 --> 00:02:14.725]  To expand federal power at the expense of not only your voice in government, but also your rights.
[00:02:15.549 --> 00:02:18.573]  Now, there are some positive recommendations in this plan.
[00:02:18.753 --> 00:02:32.449]  They are including things like eliminating these ticketing quotas, having less confrontational practices by police at protests, obviously not wearing riot gear but maybe going in soft cop clothing.
[00:02:33.069 --> 00:02:35.112]  They want to diversify law enforcement.
[00:02:35.552 --> 00:02:39.414]  Law enforcement so that they will reflect the community that they're going to serve.
[00:02:39.854 --> 00:02:46.256]  And also, this should be a no-brainer, they want to collect more data on shootings and deaths by police.
[00:02:46.896 --> 00:03:00.782]  Because as you'll recall, as a result of everything that's happened this last year in Ferguson and so on, a lot of states are not even required to say how many people have been killed in encounters with police.
[00:03:01.582 --> 00:03:08.549]  Now, the president basically gave a little wink to his media allies and said, focus on these things.
[00:03:08.629 --> 00:03:16.136]  He said, I expect our friends in the media to really focus on what's in this report and pay attention to that.
[00:03:16.937 --> 00:03:23.122]  And this is, of course, instructing the media allies to help this federalization of policing
[00:03:23.903 --> 00:03:37.392]  But one thing that's sure to be overlooked by these allies of Obama's in the media is the fact that this police task force is recommending the doing away with the FBI's immigration violator database.
[00:03:37.832 --> 00:03:42.195]  Now this pertains to the FBI's National Crime Information Center database.
[00:03:42.215 --> 00:03:44.197]  This was actually created decades ago.
[00:03:44.657 --> 00:03:52.702]  It collects information on everybody, but one specifically for immigration violators was enacted in the early 2000s.
[00:03:52.962 --> 00:03:53.523]  So there's nothing
[00:03:53.843 --> 00:03:54.003]  about
[00:04:23.983 --> 00:04:28.088]  Or whether they've previously been deported with a felony conviction.
