[00:00:19.704 --> 00:00:21.225]  Welcome to the InfoWars Nightly News.
[00:00:21.325 --> 00:00:21.945]  I'm David Knight.
[00:00:22.025 --> 00:00:23.085]  It's Tuesday, January 6, 2015.
[00:00:23.565 --> 00:00:26.046]  Here are our top stories.
[00:00:28.827 --> 00:00:29.268]  Tonight.
[00:00:31.568 --> 00:00:35.270]  Feds say they have every right to hack your phone in public.
[00:00:35.750 --> 00:00:42.052]  Then, Anonymous talks internet censorship and Republicans throw Boehner to the dogs.
[00:00:42.412 --> 00:00:46.294]  That's next on the InfoWars Nightly News.
[00:00:48.499 --> 00:00:55.786]  Well, we've heard of the dirty dozen.
[00:00:55.826 --> 00:01:00.590]  It turns out there's two dozen with clean consciences in the GOP.
[00:01:01.291 --> 00:01:06.155]  They did the right thing, even though they knew there would be punishment, even though they knew they wouldn't succeed.
[00:01:06.436 --> 00:01:09.458]  We had 25 Republicans who did not vote for John Boehner.
[00:01:10.039 --> 00:01:13.122]  Only 24, though, however, really voted against him.
[00:01:13.502 --> 00:01:14.563]  Here's what the other guy did.
[00:01:15.183 --> 00:01:18.065]  Babin, who is from Texas, voted present.
[00:01:18.365 --> 00:01:22.508]  And what that did was that actually lowered the threshold for the number of votes that Boehner needed.
[00:01:22.868 --> 00:01:28.772]  And as this article from the Daily Signal points out, voting present lowered the threshold he needed to win the speakership.
[00:01:28.812 --> 00:01:33.315]  He took the easy way out instead of voting for someone.
[00:01:33.915 --> 00:01:37.458]  See, that's the most spineless thing I think that anybody did.
[00:01:38.038 --> 00:01:46.026]  And of course, what that tells us is that we've got just under 10% of the Republicans who want to do what they said they would do.
[00:01:46.626 --> 00:01:50.490]  The other 90 plus percent are going to side with Boehner.
[00:01:51.451 --> 00:01:52.552]  Why is that a problem?
[00:01:52.572 --> 00:01:55.795]  Well, there was a lot of anger, and we're going to talk about why people are angry with Boehner.
[00:01:55.815 --> 00:01:57.617]  You probably know if you're watching this broadcast.
[00:01:58.057 --> 00:02:02.181]  As Kit Daniels pointed out yesterday, there was a hashtag that blew up on Twitter.
[00:02:02.601 --> 00:02:16.514]  They said that on Twitter, the number of tweets that were tagged hashtag Fire Boehner surged from 2,200 to 7,600 in just two hours last night as voters were demanding to get a new House Speaker.
[00:02:16.914 --> 00:02:26.441]  And of course, as Kit Daniels points out, one of the reasons that people are upset with him is because he's obviously self-interested, making a lot of money out of Obamacare.
[00:02:26.461 --> 00:02:28.642]  That's why he's not opposing it.
[00:02:29.062 --> 00:02:33.706]  And he's been Obama's silent partner in crime on a number of issues.
[00:02:34.426 --> 00:02:37.347]  The IRS persecuting people politically.
[00:02:37.967 --> 00:02:39.808]  No comment, no action from Boehner.
[00:02:40.348 --> 00:02:44.609]  Benghazi, fast and furious, a false flag to take down the Second Amendment.
[00:02:45.330 --> 00:02:53.012]  On and on, we've got open borders, we've got illegal immigration, illegal amnesty, done illegally, done with executive order.
[00:02:53.492 --> 00:02:54.973]  No comment from Boehner.
[00:02:55.013 --> 00:03:02.055]  And of course, as I pointed out, he's not going to oppose the unaffordable health care that he's making a fortune from.
[00:03:02.555 --> 00:03:04.217]  Now, it wasn't just the tweets.
[00:03:04.657 --> 00:03:09.481]  World Net Daily had a campaign for people to write their GOP congressman, tell them not to vote for Boehner.
