[00:00:19.605 --> 00:00:21.770]  Welcome to the InfoWars Nightly News.
[00:00:21.870 --> 00:00:23.173]  I'm your host, Jakari Jackson.
[00:00:23.353 --> 00:00:24.896]  It's July 8, 2015, and here's a look at our top stories.
[00:00:30.114 --> 00:00:42.381]  Tonight, Obama, the Pentagon, and Congress continue to support so-called moderate terrorists in Syria, this time paying $9 million to train Syrian rebels.
[00:00:42.841 --> 00:00:49.965]  Plus, Christians are being denied their First Amendment rights by refusing to cater to gay weddings.
[00:00:50.425 --> 00:00:54.827]  And a third of Americans do not know what the First Amendment is.
[00:00:55.448 --> 00:00:59.330]  All that plus much more up next on the InfoWars Nightly News.
[00:01:15.427 --> 00:01:28.138]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:28.518 --> 00:01:32.222]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:32.742 --> 00:01:38.747]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:01:40.689 --> 00:01:45.292]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:01:45.732 --> 00:01:52.577]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:01:53.077 --> 00:02:05.666]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:06.066 --> 00:02:10.109]  InfoWarsStore.com, free shipping for the month of July.
[00:02:15.523 --> 00:02:20.665]  This morning we were awoken by the news that there had been a temporary shutdown on the New York Stock Exchange.
[00:02:21.185 --> 00:02:27.788]  Now they're saying that it was nothing more than a glitch, but now people are starting to wonder if a hacktivist group may have had something to do with it.
[00:02:28.148 --> 00:02:33.410]  Now we have the article, Hackers Hinted at Stock Market Turmoil Hours Before the Wall Street Shutdown.
[00:02:33.810 --> 00:02:35.371]  And this talks about how the group Anonymous
[00:02:36.011 --> 00:02:38.013]  And for more on this, we go to a special report from Leanne McAdoo.
[00:02:56.391 --> 00:03:01.933]  The New York Stock Exchange was temporarily shut down today due to an alleged technical issue.
[00:03:02.173 --> 00:03:08.235]  The suspension of trading, however, has fueled concerns whether other factors influenced the decision to pull the plug.
[00:03:08.795 --> 00:03:11.796]  Right before the shutdown, Chinese stocks collapsed.
[00:03:12.236 --> 00:03:14.697]  Plunging 20% from a May high.
[00:03:15.097 --> 00:03:18.259]  It's most since the 2008 financial crisis.
[00:03:18.539 --> 00:03:25.282]  Overall, China's stock market plunge has wiped out around $3.2 trillion since June 12th.
[00:03:25.642 --> 00:03:29.004]  China's government swiftly moved into plunge protection mode.
[00:03:29.064 --> 00:03:39.649]  The Chinese government has tried to stem the decline by barring the sale of stock by company officials and people who own more than 5% of a particular company.
[00:03:39.949 --> 00:03:45.352]  While all eyes are on Greece, the really worrying financial crisis is happening in China.
[00:03:45.652 --> 00:03:49.414]  In some quarters, it's already being called China's 1929.
[00:03:49.674 --> 00:03:58.479]  Of course, 1929 being the year of the most infamous stock market crash in history and the start of the economic catastrophe of the Great Depression.
[00:03:58.759 --> 00:04:02.842]  This is important because the global economy is so dependent on China.
[00:04:03.202 --> 00:04:08.665]  A worldwide recession would be the likely result if China were to completely implode.
[00:04:09.185 --> 00:04:19.167]  So unsurprisingly, not long after China suffered these huge losses, the New York Stock Exchange temporarily halts trading due to a technical issue.
