[00:00:19.724 --> 00:00:21.768]  Welcome to the InfoWars Nightly News.
[00:00:21.868 --> 00:00:26.157]  It is Monday, January 5th, 2015 and I'm Leanne McAdoo.
[00:00:26.458 --> 00:00:27.881]  Here are tonight's top stories.
[00:00:32.495 --> 00:00:36.916]  A veteran's ceremony is interrupted by police accountability protesters.
[00:00:37.556 --> 00:00:41.517]  Then, an Oklahoma senator proposes a ban on hoodies.
[00:00:42.478 --> 00:00:47.079]  And the DWI Dew tells you what to do during your next traffic stop.
[00:00:47.859 --> 00:00:51.600]  That's next on the Info Wars Nightly News.
[00:00:52.940 --> 00:00:58.402]  And then when they wreck and kill themselves, the cops then go and SWAT team the bar owners that sold them too much whiskey.
[00:00:59.500 --> 00:01:06.565]  The Dow plunged 331 points today and stock markets around the world fell sharply.
[00:01:07.045 --> 00:01:10.667]  Now the main culprit of the jittery market is falling oil prices.
[00:01:11.028 --> 00:01:19.714]  Crude oil is now trading at below $50 and experts predict that oil could go as low as $40 or even $30 a barrel.
[00:01:20.094 --> 00:01:29.080]  Obviously that's great for us consumers when we go to the pump, but eventually those low prices are going to hurt the economy around the world.
[00:01:30.521 --> 00:01:39.346]  Paul Watson has a great article up at InfoWars.com basically spelling out the terrifying consequences if oil drops to $40 or below.
[00:01:40.267 --> 00:01:48.612]  Noted investor Jeffrey Gundlach warns that a fall to $40 a barrel could spark terrifying geopolitical consequences.
[00:01:48.972 --> 00:01:52.775]  Zero Hedge points out that large and rapid rises and falls
[00:01:53.255 --> 00:01:53.475]  I think?
[00:02:13.086 --> 00:02:13.366]  I don't know.
[00:02:37.177 --> 00:02:51.592]  And don't forget, we the taxpayers are on the hook for any of this risky derivatives caused by the bankers.
[00:02:51.773 --> 00:02:59.421]  This will directly affect the taxpayer as well because don't forget we are on the hook to bail out the banks for any failed derivatives.
[00:02:59.861 --> 00:03:07.907]  That's thanks to that $1.1 trillion spending bill that was rushed through Congress right before their Christmas recess.
[00:03:08.587 --> 00:03:13.150]  And of course, the derivatives are tied to energy stocks.
[00:03:13.550 --> 00:03:14.991]  So we are on the hook for this.
[00:03:15.071 --> 00:03:16.412]  We see where this is going.
[00:03:16.833 --> 00:03:24.198]  Now, lawmakers are set to vote Tuesday for a new Speaker of the House, and this $1.1 trillion spending bill is kind of the crux
[00:03:24.778 --> 00:03:29.224]  For a lot of people they're saying it's now time to oust Boehner.
[00:03:29.685 --> 00:03:32.148]  A mini-mutiny seems to be underway.
[00:03:32.708 --> 00:03:39.397]  At least two conservative representatives have announced that they are going to be opposing Boehner's bid for re-election.
[00:03:39.938 --> 00:03:42.001]  Representative Jim Bridenstine is upset.
[00:03:42.401 --> 00:03:49.443]  Because he sees John Boehner joining forces with Barack Obama to pass this $1.1 trillion spending bill.
[00:03:50.044 --> 00:03:55.165]  He said it's effectively handed over the power of the purse to the president for 2015.
[00:03:57.546 --> 00:04:10.891]  The newest incoming elected Republicans from being able to advance any conservative policies and make good on their campaign promises because they can't do anything until the end of this fiscal year.
[00:04:11.331 --> 00:04:21.755]  Now, Representative Thomas Massey of Kentucky also said that he's not going to support Boehner because of his broken vow to give lawmakers at least 72 hours to go over any
[00:04:23.916 --> 00:04:24.156]  I think
[00:04:43.570 --> 00:04:43.950]  I don't know.
[00:05:02.516 --> 00:05:08.458]  Well, I had heard that there was one particular member that was passing out checks from the House floor.
[00:05:08.938 --> 00:05:15.561]  Wynne asked me to give out a half a dozen checks quickly before we got to the end of the month, and I complied.
[00:05:16.281 --> 00:05:19.202]  I did it on the House floor, which I regret should not have done.
[00:05:19.622 --> 00:05:25.324]  It's not a violation of the House rules, but it's a practice that's gone on here for a long time.
[00:05:25.484 --> 00:05:26.824]  We've got to stop it.
[00:05:26.905 --> 00:05:28.105]  It's just not something that ought to happen.
[00:05:28.345 --> 00:05:30.528]  So that was in 1995.
[00:05:30.748 --> 00:05:36.296]  Obviously, he was very friendly then with the coming corporatocracy, but go back to that video.
[00:05:36.696 --> 00:05:42.264]  He also looks like he was very friendly with the wolves of Wall Street, if you know what I mean.
[00:05:42.284 --> 00:05:42.344]  But...
[00:05:43.926 --> 00:05:50.552]  We'll see if he is actually going to get replaced or if he will be Speaker of the House for a third term.
[00:05:51.032 --> 00:05:55.436]  But Boehner's not the only one who's getting paid off and passing out checks.
[00:05:55.936 --> 00:05:58.098]  So is Al Sharpton.
[00:05:58.838 --> 00:06:07.545]  The New York Post is reporting that for more than a decade, corporations have paid off Al Sharpton so that he would not label them as racists.
[00:06:08.266 --> 00:06:15.288]  Corporations have shelled out thousands of dollars in donations and consulting fees to Sharpton's National Action Network.
[00:06:15.609 --> 00:06:22.171]  What they get in return is the reverend's supposed sway in the black community, or more often, his silence.
[00:06:22.511 --> 00:06:33.515]  Now we reported how Sony Pictures co-chair Amy Paschal met with the activist preacher after some leaked emails showed her making racially charged comments about the president.
[00:06:34.575 --> 00:06:48.623]  National Legal and Policy Center, which is a Virginia-based watchdog group that has written a book about Al Sharpton, says that he has enriched himself and the National Action Network for years by threatening companies with bad publicity.
[00:06:49.003 --> 00:06:54.526]  And if they don't come to terms with him, put simply, Sharpton specializes in shakedowns.
[00:06:54.907 --> 00:06:59.609]  Pay him in cash or power and you buy his support or silence.
[00:07:01.070 --> 00:07:01.731]  There it is.
[00:07:01.931 --> 00:07:03.453]  It's all about the shakedown.
[00:07:03.533 --> 00:07:06.757]  It's not really about helping the black community or representing the black community.
[00:07:06.797 --> 00:07:13.425]  He's actually exploiting them, using them to create all of this escalating racial tension.
[00:07:13.846 --> 00:07:17.030]  And then if you pay him enough, then he will look the other way.
[00:07:17.450 --> 00:07:20.274]  Basically, he just went from one mob to the next.
[00:07:20.754 --> 00:07:32.266]  So we know that whenever Al Sharpton and National Action Network throws their support behind anything, it's going to be all about race, which is exactly what happened with the Ferguson protests.
[00:07:32.747 --> 00:07:42.217]  The entire situation has now become about race and not as a potentially important opportunity to shine a spotlight on police violence.
[00:07:42.757 --> 00:07:51.986]  Now, the Black Lives Matter protesters are targeting white people eating brunch as a way to demonstrate against this police brutality.
[00:07:52.507 --> 00:07:56.831]  Demonstrators are crashing cafes and restaurants with captions such as,
