[00:00:19.445 --> 00:00:21.969]  You're watching the InfoWars Nightly News.
[00:00:22.009 --> 00:00:26.516]  It is Thursday, January 29th, 2015, and I'm Leanne McAdoo.
[00:00:26.777 --> 00:00:28.179]  Here are tonight's top stories.
[00:00:33.035 --> 00:00:37.318]  The White House refuses to call the Taliban a terrorist organization.
[00:00:37.819 --> 00:00:41.021]  Then, the future of artificial intelligence.
[00:00:41.781 --> 00:00:45.704]  And Mrs. Clinton's false pretenses for the Libya invasion.
[00:00:46.065 --> 00:00:49.727]  That's next on the InfoWars Nightly News.
[00:00:50.448 --> 00:00:53.090]  She's got to get up there with her freaky constituents.
[00:00:54.244 --> 00:00:55.445]  What a cult of fruits!
[00:00:55.785 --> 00:01:08.232]  Well, much like the neocons used false pretenses to launch a war against Iraq, Hillary Clinton, as Secretary of State, also created false pretenses for the invasion of Libya.
[00:01:08.773 --> 00:01:17.218]  Now, the Washington Times is reporting the discovery of tapes that were recovered from Libya that reveal Clinton had developed tunnel vision and led the U.S.
[00:01:17.338 --> 00:01:22.261]  into an unnecessary war without adequately weighing the intelligence community's concerns.
[00:01:22.881 --> 00:01:32.267]  Clinton argued that the Gaddafi regime would engage in genocide and produce a humanitarian crisis in response to an Arab Spring uprising in Libya.
[00:01:32.307 --> 00:01:41.413]  There are reports of Libyan airplanes bombing demonstrators and bombing districts in Tripoli and the army killing thousands of people and so on.
[00:01:41.833 --> 00:01:45.436]  But in fact, the humanitarian crisis in Libya developed
[00:01:45.876 --> 00:02:03.004]  Following the invasion, not before, and according to the United Nations, approximately 750,000 refugees were forced to leave the country after this instigated rebellion against Gaddafi, and at least 30,000 people were killed.
[00:02:03.484 --> 00:02:11.827]  These tapes were verified by the voices you'll hear, which is that of senior Democrat Dennis Kucinich and Gaddafi's son, Saif.
[00:02:12.448 --> 00:02:15.189]  What you think America's position is, because
[00:02:16.372 --> 00:02:21.017]  I want to make sure of what your understanding is.
[00:02:22.238 --> 00:02:25.941]  Listen, the perception here is that Americans are neutral.
[00:02:26.101 --> 00:02:35.870]  The Libyans, they want Americans to get involved because until now you don't have a hidden agenda and you don't have your own people and give me this or do this or do that.
[00:02:37.395 --> 00:02:39.076]  We need your support and help.
[00:02:39.256 --> 00:02:40.757]  And just for peace.
[00:02:41.197 --> 00:02:42.417]  To support the Libyan people.
[00:02:42.457 --> 00:02:45.399]  Not to support the government or my father, but to support the Libyan people.
[00:02:45.699 --> 00:02:47.840]  People are dying every day because of NATO.
[00:02:48.080 --> 00:02:49.641]  Yesterday they killed three civilians.
[00:02:50.154 --> 00:03:02.138]  Libya, of course, has the largest oil reserves in Africa, so the U.S.-NATO objective was quite strategic, steal the nation's oil wealth under the guise of humanitarian intervention.
[00:03:02.578 --> 00:03:07.780]  And like I said, at least 30,000 people were killed in this manufactured war.
[00:03:08.140 --> 00:03:13.382]  That is blood that is on the hands of Hillary, what difference does it make Clinton?
[00:03:13.922 --> 00:03:15.803]  And now these supposed rebels who
[00:03:16.403 --> 00:03:26.069]  Who were engaged in this manufactured rebellion were comprised primarily of Al Qaeda terrorists who were purposely armed and supported by the CIA.
[00:03:26.389 --> 00:03:27.770]  You'll recall this headline.
[00:03:28.030 --> 00:03:29.611]  This is from April last year.
[00:03:30.012 --> 00:03:35.415]  Citizens Committee on Benghazi claims that Benghazi attack could have been prevented if U.S.
[00:03:35.515 --> 00:03:38.517]  hadn't switched sides in the war on terror.
[00:03:38.837 --> 00:03:44.461]  And they allowed $500 million of weapons to reach Al Qaeda militants.
[00:03:44.901 --> 00:03:49.327]  And that's what you heard on that tape, that they were being funneled out of Benghazi.
[00:03:49.608 --> 00:03:51.050]  And of course we're seeing the U.S.
[00:03:51.250 --> 00:03:54.334]  switching sides in the war on terror once again.
[00:03:54.935 --> 00:03:57.719]  They're now saying that the Taliban, they're not terrorists.
[00:03:58.019 --> 00:04:00.082]  They're armed insurgents.
[00:04:00.162 --> 00:04:01.985]  They're no longer a terrorist group.
[00:04:02.305 --> 00:04:09.970]  Now, of course, they were certainly terrorists when the United States government wanted to sign the Patriot Act and take away all of our rights after 9-11.
[00:04:10.330 --> 00:04:16.073]  And, of course, that sounds very familiar because we're still arming these rebels, just in a different area.
[00:04:16.553 --> 00:04:17.734]  And now the U.S.
[00:04:17.834 --> 00:04:21.296]  is switching sides in the war on terror once again.
[00:04:21.316 --> 00:04:26.839]  The Taliban are still conducting terrorist attacks, so you can't really say that the war has ended as far as they're concerned.
[00:04:27.260 --> 00:04:31.042]  Well, I'd also point out that the Taliban is an armed insurgency.
[00:04:33.122 --> 00:04:36.505]  ISIL is a terrorist group, so we don't make concessions to terrorist groups.
[00:04:36.725 --> 00:04:38.086]  You feel the Taliban is a terrorist group?
[00:04:38.946 --> 00:04:46.531]  I don't think that the Taliban... The Taliban is an armed insurgency.
[00:04:47.112 --> 00:04:50.834]  This was the winding down of the war in Afghanistan, and that's why this arrangement was dealt.
[00:04:51.075 --> 00:04:55.458]  So the White House is saying that the Taliban is no longer a terrorist group.
[00:04:55.518 --> 00:04:57.379]  They're an armed insurgency.
[00:04:57.759 --> 00:04:59.319]  How convenient the wording there.
[00:04:59.560 --> 00:05:05.481]  They were certainly terrorists when the United States government wanted to take away our rights after 9-11.
[00:05:05.821 --> 00:05:09.302]  And of course, the Taliban still engages in acts of terror.
[00:05:10.283 --> 00:05:14.044]  And of course, as I mentioned, they learned these tactics from the CIA.
[00:05:14.424 --> 00:05:22.026]  Now, InfoWars' Kurt Nimmo writes, the Afghan Mujahideen and elements that would later become both the Taliban and Al-Qaeda
[00:05:22.546 --> 00:05:28.370]  learned sabotage skills at Camp Perry, the CIA's spy training camp in Virginia.
[00:05:28.911 --> 00:05:34.635]  Others were given paramilitary training in the New York area and then sent to Afghanistan with U.S.
[00:05:34.675 --> 00:05:49.065]  assistance to join the CIA-supported forces of a drug-running warlord who was known for throwing acid at women who were dressed in Western clothing and for murdering a fellow student from a Maoist faction at Kabul University.
[00:05:49.485 --> 00:06:08.354]  Now the program to train and fund murderous tribal cutthroats and of course defeat the Soviet Union in Afghanistan was called Operation Cyclone and many candidates were recruited at the Al-Kifa Refugee Center in Brooklyn and they were trained by Ali Mohammed, a member of the U.S.
[00:06:08.655 --> 00:06:10.876]  Army's elite Green Berets.
[00:06:11.516 --> 00:06:19.582]  So of course, following the defeat of the Soviet Union, the US, Britain and the Saudis, they used Pakistani intelligence to create the Taliban.
[00:06:19.662 --> 00:06:35.594]  You hear this again and again, we tell you this, it goes on, it's nothing new and of course we're seeing the same training and funding of the rebels in Syria so that they can of course create civil unrest there and destabilize that region to take out Assad.
[00:06:36.334 --> 00:06:41.478]  Which will clear the way for outright theft of that nation's oil wealth.
[00:06:42.118 --> 00:06:44.760]  But in order to declare that the U.S.
[00:06:44.780 --> 00:06:51.686]  doesn't negotiate with terrorists, they just go ahead and change the definition of what a terrorist is when it is convenient for them.
[00:06:52.466 --> 00:06:54.027]  Now they are armed insurgents.
[00:06:54.367 --> 00:06:57.008]  But what else is always very convenient?
[00:06:57.388 --> 00:07:02.090]  How about George Soros' connections to all of these uprisings?
[00:07:02.491 --> 00:07:05.732]  Now, Soros, of course, runs a global empire of NGOs.
[00:07:05.772 --> 00:07:12.075]  They leverage human rights to cover up criminality and stir civil unrest all over the globe.
[00:07:13.216 --> 00:07:18.158]  You know, we saw that, of course, in Ukraine, Eastern Europe, Egypt, Ferguson.
[00:07:18.738 --> 00:07:20.439]  The man is a locust.
[00:07:21.079 --> 00:07:23.980]  And he's also connected to this guy right here.
[00:07:24.000 --> 00:07:26.981]  A lot of very wealthy and powerful people are quite afraid right now.
[00:07:27.501 --> 00:07:29.401]  They see us on an unstable trajectory.
[00:07:29.881 --> 00:07:35.823]  They don't see our political institutions being what you might call representative, responsive, and pulling things together.
[00:07:36.743 --> 00:07:43.525]  Powerful people can escape the clutches of the government, meaning their company or they themselves don't have to bear the burden.
[00:07:43.745 --> 00:07:47.126]  They don't have to pay more taxes or whatever, but as the system
[00:07:48.592 --> 00:07:52.018]  It doesn't have proper resources, as it doesn't represent people.
