[00:00:19.588 --> 00:00:21.354]  Welcome to the InfoWars Nightly News.
[00:00:21.454 --> 00:00:22.096]  I'm David Knight.
[00:00:22.276 --> 00:00:23.159]  It's Monday, June 29, 2015.
[00:00:23.239 --> 00:00:24.102]  Here are our top stories.
[00:00:29.622 --> 00:00:38.547]  Tonight, the world prepares for financial collapse as the debt crisis in Greece sends the stock market into a tailspin.
[00:00:39.087 --> 00:00:46.151]  Then, a new study says that white Americans are a bigger terror threat than Islamic extremists.
[00:00:46.651 --> 00:00:56.577]  And the Confederate flag hypocrisy continues as researchers discover that President Obama himself actually descended from slave owners.
[00:00:56.957 --> 00:00:59.018]  All that, plus much more, up next.
[00:00:59.318 --> 00:01:01.299]  On the Info Wars Nightly News.
[00:01:07.481 --> 00:01:14.323]  In a stunning reversal, Greece has imposed capital controls on its people, shutting the banks for this week.
[00:01:14.343 --> 00:01:18.684]  Now, we expected this a week ago, and everyone was surprised when it didn't happen.
[00:01:18.724 --> 00:01:24.886]  As a matter of fact, Max Keiser said on the Alex Jones Show, it looks like they're going to extend and pretend.
[00:01:25.546 --> 00:01:27.869]  Well, they were still pretending yesterday morning.
[00:01:28.730 --> 00:01:41.388]  The Drudge Report pointed out that yesterday morning, the Greek finance minister said that he would oppose even the very concept of capital controls, but by the evening, the Greek government imposed those same capital controls.
[00:01:41.408 --> 00:01:42.529]  You can look at the tweet right there.
[00:01:43.030 --> 00:01:44.512]  That's the Greek finance minister.
[00:01:44.552 --> 00:01:48.196]  He says, capital controls within a monetary union are a contradiction in terms.
[00:01:48.597 --> 00:01:51.881]  The Greek government opposes the very concept.
[00:01:51.941 --> 00:01:54.524]  And that got 3,600 retweets.
[00:01:54.584 --> 00:01:56.286]  There were people who responded to that, many people.
[00:01:56.627 --> 00:01:59.811]  They said, well, the BBC seems to be saying something completely different.
[00:02:00.211 --> 00:02:00.971]  And of course they did.
[00:02:00.991 --> 00:02:03.253]  I speculated yesterday when I was on the radio.
[00:02:03.293 --> 00:02:08.815]  I thought perhaps the BBC was trying to scare the Greek people like they did the people in Scotland.
[00:02:08.875 --> 00:02:13.978]  Nevertheless, it was the Greek government itself that was deceiving people.
[00:02:14.318 --> 00:02:15.298]  They've now shut the banks.
[00:02:15.459 --> 00:02:19.941]  They say that they're going to limit withdrawals to $67 per day.
[00:02:20.401 --> 00:02:21.962]  Now, I am assuming that's per
[00:02:23.382 --> 00:02:29.305]  So, if you've got a family with more than one person, that amount could get very, very small indeed.
[00:02:29.345 --> 00:02:32.046]  It has also roiled the financial markets.
[00:02:32.687 --> 00:02:34.628]  Greece is now going to default.
[00:02:34.668 --> 00:02:36.368]  They expected it to default earlier today.
[00:02:36.629 --> 00:02:43.752]  Wall Street Journal is reporting that they will default on tomorrow's payment of $1.73 billion to the IMF.
[00:02:43.912 --> 00:02:50.155]  The Wall Street Journal says European leaders are appealing to Greeks to vote yes in a referendum on their country's bailout.
[00:02:50.595 --> 00:02:52.377]  That referendum is going to be on Thursday.
[00:02:52.397 --> 00:02:56.781]  In other words, the banks want the Greek people to accept more debt.
[00:02:57.541 --> 00:03:04.928]  They may complain about them being in massive amounts of debt that they can't service, but they're still begging them to borrow more.
[00:03:05.028 --> 00:03:08.131]  Extend a referendum and accept the bailout, they say.
[00:03:08.211 --> 00:03:16.158]  As of Tuesday, Greece will be cut loose from the international rescue loans for the first time in more than five years, as a report from Wall Street Journal.
[00:03:17.148 --> 00:03:26.000]  Now the Greek government is saying they are setting up this referendum in spite of what the EU officials wanted them to do.
[00:03:26.040 --> 00:03:30.445]  They say the EU showed contempt for allowing Greeks to vote in this referendum.
[00:03:30.465 --> 00:03:32.268]  This is an article on Infowars.com.
[00:03:32.808 --> 00:03:46.081]  They say, according to the Greek finance minister, the very idea that the government would consult the people on a problematic proposal put to it by the institutions was treated with incomprehension and often with disdain bordering on contempt.
[00:03:46.181 --> 00:03:51.045]  I was even asked, how do you expect common people to understand such complex issues?
[00:03:51.085 --> 00:03:51.566]  He said, well,
[00:03:52.106 --> 00:03:58.091]  Democracy did not have a good day in yesterday's Eurogroup meeting, so we'll see what happens with that.
[00:03:58.151 --> 00:04:09.341]  But certainly, for this week, the Greek people are going to be experiencing quite a bit of hardship, if they can even find the cash in the machines to get $67 a day out of their account.
[00:04:11.122 --> 00:04:14.023]  Of course, it's had a big impact on financial markets worldwide.
[00:04:14.063 --> 00:04:15.663]  Global markets are slumping today.
[00:04:16.444 --> 00:04:19.065]  Just an example of how they've been affected in different countries.
[00:04:19.145 --> 00:04:22.025]  Germany's DAX index is down 3.6 percent.
[00:04:22.406 --> 00:04:24.186]  France's index is down 3.7.
[00:04:24.666 --> 00:04:26.567]  Britain's FTSE is down 2 percent.
[00:04:27.027 --> 00:04:28.547]  The S&P down 1.7.
[00:04:28.908 --> 00:04:29.528]  The Dow down 1.6.
[00:04:29.968 --> 00:04:32.049]  The NASDAQ down 2.1.
[00:04:32.669 --> 00:04:33.509]  But listen to this.
[00:04:33.869 --> 00:04:39.451]  This is how much the Greek people, the Greek government, is paying on 10-year government bonds.
[00:04:40.832 --> 00:04:42.192]  14% interest.
[00:04:43.033 --> 00:04:50.118]  Now that's about where you start out with your credit cards, but this is, and I understand that Greece has a lot of risk involved in it.
[00:04:50.198 --> 00:04:58.883]  Nevertheless, I don't think they're going to be able to get out of debt at those kind of interest rates with the kind of situation that the economy is in.
[00:04:58.923 --> 00:05:00.284]  We'll talk about that in just a moment.
[00:05:00.364 --> 00:05:00.625]  First,
[00:05:01.445 --> 00:05:06.247]  Zero Hedge asks, how could the Greek experts, quote-unquote, be so wrong?
[00:05:06.307 --> 00:05:13.029]  And he looks at one of them, Tom Lee, who's best known for predicting in August 2008 that stocks would rise much higher by the end of 2008.
[00:05:13.229 --> 00:05:15.289]  He doesn't have a very good track record here.
[00:05:15.690 --> 00:05:24.072]  And as recently as last week, this would be last Tuesday, June the 23rd, he said, Greece isn't the systemic risk that it was three years ago.
[00:05:24.212 --> 00:05:25.453]  He said that on CNBC.
[00:05:25.793 --> 00:05:27.413]  He said, focus on U.S.
