[00:00:19.821 --> 00:00:21.902]  Welcome to the InfoWars Nightly News.
[00:00:21.982 --> 00:00:23.202]  I'm your host, Jakari Jackson.
[00:00:23.522 --> 00:00:27.163]  It's January 7th, 2015, and here are our top stories.
[00:00:30.524 --> 00:00:32.485]  Tonight, the Paris attack.
[00:00:32.705 --> 00:00:41.627]  Were the gunmen part of a military organization such as ISIS, or were they sent in by a government with a professionally trained military?
[00:00:41.788 --> 00:00:46.489]  What they are not telling you, up next on the InfoWars Nightly News.
[00:00:52.435 --> 00:00:59.209]  Here in the States, we awoke to the news that there had been a terror attack in Paris centered around Charlie Hebdo, a satirical magazine.
[00:00:59.590 --> 00:01:03.618]  And before we go any further in depth, let's take a look at a brief history of Charlie Hebdo.
[00:01:05.287 --> 00:01:13.912]  Charlie Hebdo is a bitingly satirical magazine that does cartoons that are incredibly anti-clerical, but across the board.
[00:01:13.932 --> 00:01:20.495]  So they've traditionally been anti-Catholic, but in recent years, they've turned their attentions more to Islamists.
[00:01:20.575 --> 00:01:29.660]  And Charlie Hebdo's previous authors were burned down in mysterious circumstances after it published controversial cartoons of the Prophet Muhammad.
[00:01:30.964 --> 00:01:46.180]  We know how three suspects named in the Paris terror attack, Saeed and Cherif Kouchi, both French and in their early 30s, and 18-year-old Hamid Murad, whose nationality wasn't immediately clear, were named by two officials, according to a police spokesman in Paris.
[00:01:46.921 --> 00:01:50.143]  And let me be very clear, not all Muslims are terrorists.
[00:01:50.183 --> 00:01:51.564]  Don't misconstrue what I'm saying.
[00:01:51.624 --> 00:01:54.266]  It's these particular people who chose to participate in these particular actions.
[00:02:08.516 --> 00:02:16.037]  If the idea of French Muslim extremists sound very skeptical to you or make you very skeptical to hear those words, consider this.
[00:02:16.118 --> 00:02:21.699]  Back in, I believe it was 2012, we had the reports about how ISIS militants were being trained in Jordan.
[00:02:21.999 --> 00:02:25.099]  So it just shows you how far these terror cells can grow and spread.
[00:02:25.539 --> 00:02:26.740]  And the guys are giving me an update.
[00:02:26.760 --> 00:02:30.660]  They're saying that it is now confirmed that one of the suspects has been shot dead.
[00:02:31.280 --> 00:02:33.521]  The article, you can see it updated there on your screen.
[00:02:34.281 --> 00:02:38.382]  It's saying that yes, in fact, one of the suspects is dead and the other two are in custody.
[00:02:38.402 --> 00:02:44.625]  We'll have to wait and see as information becomes more available which suspect this was and which other two are still in custody.
[00:02:45.005 --> 00:02:48.486]  But now for a different aspect of this Paris shooting, we go now to Leanne McAdoo.
[00:02:49.912 --> 00:02:59.079]  Before the blood even dried in today's Paris shooting, the politically correct police came out to say that those at the Charlie Hebdo magazine should have known better.
[00:02:59.099 --> 00:03:15.092]  A Financial Times column basically said that Hebdo was wearing too short of a skirt when they said, this is not the slightest to condone the murderers who must be caught and punished, or to suggest that freedom of expression should not extend to satirical portrayals of religion.
[00:03:15.632 --> 00:03:19.554]  It is merely to say that some common sense would be useful.
[00:03:20.134 --> 00:03:26.737]  The AP, Guardian UK and others also pointed out what Ebdo had done to provoke these acts.
[00:03:27.217 --> 00:03:34.820]  There were similar reactions when the Ebdo headquarters were bombed in 2011 after the magazine ran cartoons of the Prophet Muhammad.
[00:03:35.220 --> 00:03:41.323]  Time condemned the magazine, saying the antics openly beg for violent responses from extremists.
[00:03:42.063 --> 00:03:46.987]  So apparently this is what we do now, give in to fear rather than uphold our freedoms.
[00:03:47.347 --> 00:03:52.612]  We saw this recently when Sony pulled the interview after alleged threats by North Korea.
[00:03:53.172 --> 00:03:59.257]  So did those involved with the making of the interview deserve to be nuked for making fun of Kim Jong-un?
[00:03:59.737 --> 00:04:11.267]  And will magazines and newspapers repost these offensive cartoons as their patriotic duty, much like people were calling to watch the interview as a patriotic act?
[00:04:11.727 --> 00:04:17.532]  Christians didn't shoot up Hollywood for their recent portrayals of God, Noah, Moses and others.
[00:04:17.972 --> 00:04:24.598]  And far from targeting Muslims in particular, Charlie Hebdo has ridiculed everyone from British people to the Pope.
[00:04:25.078 --> 00:04:32.265]  Yeah, those cartoons might be in bad taste, but truly free speech protects the rights of those with bad taste.
[00:04:32.785 --> 00:04:37.529]  If a satirical magazine is not poking fun, it's not doing its job.
[00:04:37.969 --> 00:04:46.275]  ISIS can post videos and pictures of beheadings on Twitter, yet we're supposed to be silent about their 7th century barbarism.
[00:04:46.775 --> 00:04:58.084]  Among the 10 journalists killed Wednesday was Charlie Hebdo editor Stéphane Charbonneur, who told Le Monde newspaper two years ago, I'd rather die standing than live on my knees.
[00:04:58.704 --> 00:05:04.554]  Now is not the time to start policing our thoughts based on the whims of the perpetually offended.
[00:05:05.035 --> 00:05:06.938]  That is not free speech.
[00:05:07.439 --> 00:05:12.267]  Not only do we not negotiate with terrorists, our rights are never negotiable.
[00:05:13.666 --> 00:05:15.769]  And we'll end tonight with some news here in the States.
[00:05:16.189 --> 00:05:19.814]  El Paso Clinic shooting victim was a VA doctor, FBI confirms.
[00:05:19.834 --> 00:05:21.736]  This is the shooting that happened last night.
[00:05:22.237 --> 00:05:26.862]  The gunman is believed to have shot himself after killing the doctor, an official confirmed to The Post.
[00:05:27.383 --> 00:05:31.869]  The incident at the El Paso Veterans Affairs Clinic was reported around 3.10 p.m.
[00:05:31.989 --> 00:05:32.510]  local time.
[00:05:33.010 --> 00:05:37.474]  Major General Stephen Twitty, Commanding General of Fort Bliss, said Tuesday night.
[00:05:37.554 --> 00:05:52.306]  So, it is unfortunate when these events happen here in the States, but this isn't a reason for gun control because you can talk about this, but you can also go to places like Guns.com, where I believe it was reported today how somebody drove a car to a Boost Mobile store and was trying to rob the place and got shot by the clerk.
[00:05:52.686 --> 00:05:56.109]  So you do have negative gun stories, but you also have positive gun stories.
[00:05:56.489 --> 00:06:00.633]  And coming up after this break we'll have more news talking about terrorism here and abroad.
[00:06:00.653 --> 00:06:06.018]  We'll have a special report from Rex Jones, Alex's son, talking about the history of terrorism as well as many more reports.
[00:06:06.358 --> 00:06:06.839]  Stay tuned.
[00:06:08.669 --> 00:06:19.494]  Every year we make resolutions to lose weight and get in shape and the truth is it's hard even with diet and exercise because of toxic food in our environment that is stressing our bodies more than ever before.
[00:06:19.614 --> 00:06:26.458]  Working with experts in nutrition and biochemistry I found that super high quality nutraceuticals in addition to my diet and exercise
[00:06:26.778 --> 00:06:28.741]  Worthy answers that synergistically worked.
[00:06:29.002 --> 00:06:35.512]  I can see the drastic changes every day with the amount of weight I've lost, my increased stamina, and more of a twinkle in my eye.
[00:06:35.832 --> 00:06:41.762]  That's why we are now so excited to launch the InfoWars Life Resolution Pack, combining three essential formulations.
[00:06:42.222 --> 00:06:49.966]  Oxygen-Based Cleanser Oxy Powder, The Secret 12 Bioavailable Vitamin B12, and your choice of Super Female or Super Male Vitality.
[00:06:50.126 --> 00:06:56.729]  Now all available at a discounted price to you and your family to bring in the new year and make 2015 a true success.
[00:06:57.109 --> 00:06:58.230]  That's Infowarslife.com or 888-253-3139.
[00:06:58.250 --> 00:07:01.411]  2015 is the year to do it and it all starts at Infowarslife.com.
[00:07:20.077 --> 00:07:23.878]  City of Austin tap water versus filtered City of Austin tap water.
[00:07:24.298 --> 00:07:25.519]  I can like taste dirt in it.
[00:07:25.559 --> 00:07:26.799]  God knows what's in this.
[00:07:26.839 --> 00:07:27.799]  This has an aftertaste.
[00:07:27.859 --> 00:07:29.460]  Tastes like Austin water?
[00:07:29.680 --> 00:07:30.540]  Yeah, it does.
[00:07:30.600 --> 00:07:34.761]  These people just sampled City of Austin tap water straight from the faucet.
[00:07:35.021 --> 00:07:41.123]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:07:41.243 --> 00:07:42.084]  High quality H2O.
[00:07:42.104 --> 00:07:43.644]  That one is better.
[00:07:43.704 --> 00:07:44.704]  Tastes like nothing.
[00:07:44.804 --> 00:07:46.365]  Yep, I know what good water tastes like.
[00:07:46.425 --> 00:07:46.925]  It's good water.
[00:07:47.045 --> 00:07:55.572]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:07:55.992 --> 00:08:03.478]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:08:03.779 --> 00:08:06.281]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:08:06.841 --> 00:08:09.224]  Yeah, there's that processed flavor to it.
[00:08:09.525 --> 00:08:19.097]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:08:19.617 --> 00:08:20.879]  Okay, this is very tasty.
[00:08:20.919 --> 00:08:21.640]  It's good water.
[00:08:22.316 --> 00:08:22.736]  Refreshing.
[00:08:23.177 --> 00:08:23.537]  It's good.
[00:08:24.077 --> 00:08:26.398]  Go to InfoWarsStore.com today.
[00:08:26.838 --> 00:08:30.660]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:08:31.161 --> 00:08:34.462]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:08:51.906 --> 00:09:04.677]  Operation Gladio is an umbrella name for literally hundreds of bombings carried out by Western intelligence agencies and NATO in Italy, Western Europe, the Middle East, Latin America, and Asia.
[00:09:05.947 --> 00:09:17.871]  From 1947 until 1981, Italian presidents have gone public admitting Operation Gladio targeted innocent civilians and was to be blamed on leftists and communists.
[00:09:18.131 --> 00:09:25.113]  On November 22, 1990, the European Parliament had a resolution condemning the activities of Operation Gladio.
[00:09:25.373 --> 00:09:27.254]  The former Italian intelligence chief,
[00:09:27.734 --> 00:09:30.575]  ...has come clean concerning Gladio's actions as well.
