[00:00:19.696 --> 00:00:21.760]  Welcome to the InfoWars Nightly News.
[00:00:21.860 --> 00:00:23.123]  I'm your host, Jakari Jackson.
[00:00:23.483 --> 00:00:27.230]  It is December 2, 2015, and here's a look at our top stories.
[00:00:30.325 --> 00:00:32.286]  Tonight, you are vindicated.
[00:00:32.306 --> 00:00:40.568]  This has got to be the 50th time in the last six months on the radical Muslims celebrating not just in New Jersey, but New York, Palestine, all over.
[00:00:40.928 --> 00:00:41.649]  What do you have to say?
[00:00:41.669 --> 00:00:42.769]  They're still attacking you.
[00:00:42.969 --> 00:00:46.270]  People wanted me to apologize and we can't do that.
[00:00:46.290 --> 00:00:48.091]  People like you and I can't do that so easily.
[00:00:48.351 --> 00:00:49.951]  Now, we can do it if we're wrong.
[00:00:50.031 --> 00:00:51.052]  Alex, you apologize.
[00:00:51.092 --> 00:00:56.714]  I'd apologize if I was wrong, but they were celebrating and they were celebrating the fall of the World Trade Center.
[00:00:56.754 --> 00:00:57.894]  I think that's disgraceful.
[00:00:58.214 --> 00:01:01.655]  Highlights from Donald Trump on the Alex Jones Show.
[00:01:02.056 --> 00:01:09.199]  Then, Obama says Muslims join ISIS because they don't have any job opportunities.
[00:01:09.599 --> 00:01:11.500]  Plus, the evidence is in.
[00:01:11.880 --> 00:01:19.123]  Russian satellite and aerial reconnaissance show convoys moving from Syria into Turkey.
[00:01:19.903 --> 00:01:20.563]  To Turkey?
[00:01:21.064 --> 00:01:26.266]  All that plus much more up next on the InfoWars Nightly News.
[00:01:30.217 --> 00:01:31.598]  Clean, pure drinking water.
[00:01:31.878 --> 00:01:33.159]  You can't survive without it.
[00:01:33.359 --> 00:01:34.280]  But where do you get it?
[00:01:34.560 --> 00:01:40.324]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.544 --> 00:01:46.268]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.271 --> 00:02:37.633]  We begin our broadcast with some very serious news out of San Bernardino, California.
[00:02:38.054 --> 00:02:44.297]  We have reports of multiple people being shot as we record this at 6.07 Central Standard Time here in Austin.
[00:02:44.777 --> 00:02:46.978]  Reports are that one person is in custody.
[00:02:46.998 --> 00:02:47.679]  These are the shooters.
[00:02:48.039 --> 00:02:51.981]  Two are dead and maybe one is hiding inside of a nearby church.
[00:02:52.381 --> 00:02:55.923]  Of course, with these active shooter situations, it's a very fluid situation.
[00:02:56.303 --> 00:02:59.324]  Numbers change all the time, the number of victims, the number of suspects.
[00:02:59.945 --> 00:03:04.487]  So they continue to update this and we'll bring you the newest information as it becomes available.
[00:03:04.927 --> 00:03:06.868]  A little bit about this shooting situation.
[00:03:06.888 --> 00:03:12.111]  It was happening at a Christmas party or facility where a Christmas party was taking place for Teamsters.
[00:03:12.651 --> 00:03:16.013]  And they say the department SWAT team was training nearby.
[00:03:16.893 --> 00:03:26.235]  And as we have a report coming up later in our broadcast that details how they reported on Fox News that they have training situations there that go on pretty regularly, pretty much every month.
[00:03:26.256 --> 00:03:27.736]  They have some type of training situation.
[00:03:27.816 --> 00:03:34.518]  One of the witnesses was quoted as saying, oh, it's just another training situation that you realize this was something that was going on for real.
[00:03:35.058 --> 00:03:42.300]  As of right now, they're reporting that the assailants were carrying AK-47 type weapons and they were telling people to be on the lookout for the trio.
[00:03:42.340 --> 00:03:43.480]  But now it seems like they have
[00:03:43.820 --> 00:03:45.661]  Earlier today on the Alex Jones Show, Donald Trump paid us a visit.
[00:04:00.553 --> 00:04:08.036]  He called in from his I guess Trump Tower in New York and he was telling us about his pretty much his campaign for the next year.
[00:04:08.576 --> 00:04:13.097]  And regardless of what you think about Trump, I thought this was a really good interview and they actually stuck to the facts.
[00:04:13.377 --> 00:04:15.718]  We'll detail this more coming up in our later segments.
[00:04:15.738 --> 00:04:20.800]  We'll have a segment of that that you can watch and see for yourself coming up later on in our broadcast.
[00:04:21.420 --> 00:04:23.683]  Now let's take a look at the Russia situation.
[00:04:24.083 --> 00:04:27.467]  Russia presents evidence of Turkish support for the Islamic State.
[00:04:27.748 --> 00:04:30.150]  Now this is backing up claims that they made earlier this week.
[00:04:30.991 --> 00:04:41.203]  Vladimir Putin, who I'm not vouching for in any way, shape or form, but he's saying, hey, we believe that these guys are supporting the IS and they presented the aerial surveillance to document that fact.
[00:04:41.664 --> 00:04:49.767]  The Russians claim Islamic groups continue to receive significant funding, as well as weapons, ammunition and other material nourishment for their activities.
[00:04:50.127 --> 00:04:54.829]  A large number of states, especially Turkey, are involved in funding terrorist activities.
[00:04:55.389 --> 00:04:58.050]  The Russian Federation's Deputy Minister of Defense
[00:04:58.630 --> 00:05:08.564]  Said, illegal oil revenue is the primary source of their funding, and they have irrefutable evidence presented, including space and aerial reconnaissance data, according to the Russians.
[00:05:08.885 --> 00:05:14.192]  So you can go to Kurt Nimmo's article and find out all that information on what's going on with the situation in Russia.
