[00:00:19.164 --> 00:00:21.445]  Welcome to the Info Wars Nightly News.
[00:00:21.565 --> 00:00:22.886]  I'm your host, Jakari Jackson.
[00:00:23.247 --> 00:00:24.787]  It is May 13th, 2015, and here's a look at our top stories.
[00:00:30.353 --> 00:00:34.074]  Tonight, breaking news from Fort Bragg, as U.S.
[00:00:34.094 --> 00:00:38.815]  Special Forces are training with cops for house-to-house raids.
[00:00:39.195 --> 00:00:47.777]  Then, a scientist at MIT uncovers a link between glyphosate, GMOs, and the epidemic of autism.
[00:00:47.917 --> 00:00:51.237]  You can drink a whole quart of it and it won't hurt you.
[00:00:51.277 --> 00:00:52.157]  You want to drink some?
[00:00:52.177 --> 00:00:52.938]  We have some here.
[00:00:53.018 --> 00:00:55.558]  I'd be happy to, actually, but not really.
[00:00:55.658 --> 00:00:59.859]  I know people try to commit suicide, but they fail fairly regularly.
[00:01:00.279 --> 00:01:00.839]  Tell the truth.
[00:01:00.899 --> 00:01:02.280]  It's not dangerous to humans.
[00:01:02.480 --> 00:01:03.201]  No, it's not.
[00:01:03.361 --> 00:01:05.582]  So are you ready to drink one glass of mephedrine?
[00:01:05.642 --> 00:01:06.343]  No, I'm not an idiot.
[00:01:06.383 --> 00:01:07.263]  Oh yes you are.
[00:01:07.583 --> 00:01:12.006]  All that plus much more up next on the InfoWars Nightly News.
[00:01:17.921 --> 00:01:26.467]  If you're like most Americans, you don't exactly enjoy paying your funds to the privately run Federal Reserve that's devaluing your currency with quantitative easing.
[00:01:26.928 --> 00:01:34.553]  But what if they were taking more out of your check than even they had somewhat of a, I don't want to say a right, but somewhat of a reason to attack?
[00:01:34.573 --> 00:01:40.177]  And let's say that sum was around $100,000 and you're a small business owner in North Carolina.
[00:01:40.197 --> 00:01:43.000]  Well, this is what actually happened to Lyndon McLellan.
[00:01:43.800 --> 00:01:50.545]  It says, although McClellan did not break the law or was he charged with a crime, the IRS and Department of Justice seized his money.
[00:01:51.345 --> 00:02:01.813]  Following a front page story in the New York Times, the IRS announced it will no longer pursue the seizure and forfeiture of funds associated solely with legit source structuring cases.
[00:02:01.833 --> 00:02:10.519]  Well, that makes me feel a whole lot better that they don't want to do it now that's in the New York Times and they have a big front page story to make them feel bad about themselves.
[00:02:10.979 --> 00:02:15.463]  And it makes me wonder, you know, because a lot of times things will go on for a long time before they make the news.
[00:02:15.483 --> 00:02:19.046]  And then once they get caught, it's like, oh, well, we didn't really mean to do that.
[00:02:19.086 --> 00:02:20.868]  We just we're going to keep all the money that we seize.
[00:02:20.928 --> 00:02:26.373]  But hopefully we can get some help for this gentleman and they'll give him his money back and we can get rid of this stuff.
[00:02:26.413 --> 00:02:32.818]  These civil forfeitures, you know, a lot of times you can be driving down the road and if you encounter an officer in certain states,
[00:02:33.579 --> 00:02:37.222]  If you have a lot of money, let's say you have $10,000 cash for whatever reason.
[00:02:37.662 --> 00:02:38.903]  Won it at the bingo hall, whatever.
[00:02:39.363 --> 00:02:47.568]  You get pulled over, you have the cash in the car, the officer can seize your funds and say, hey, Mr. Smith, I think you're running an illegal drug activity.
[00:02:47.588 --> 00:02:50.050]  And he's like, I just won this at the bingo hall, so it doesn't matter.
[00:02:50.370 --> 00:02:51.211]  We're going to take your money.
[00:02:51.571 --> 00:02:58.736]  And if you ever do get it back, it's probably going to be years, and you've got to spend thousands of those lottery winnings or whatever to get your money back.
[00:02:59.096 --> 00:03:03.159]  It's very unfortunate, and this is the type of mentally ill society that we now live in.
[00:03:03.619 --> 00:03:07.503]  And speaking of the mentally ill, let's talk about the mentally ill in some prison facilities.
[00:03:07.843 --> 00:03:11.966]  Because I used to work at a county jail, and a lot of times they would bring in mentally ill patients.
[00:03:12.567 --> 00:03:18.952]  And the thing about that was, is you'd have a guy who was maybe at a gas station or whatever doing some type of strange activity.
[00:03:18.992 --> 00:03:23.136]  They encounter the guy, they take him to jail because they really don't have any place else to put him.
[00:03:23.636 --> 00:03:27.920]  A lot of people who say we should have mentally ill facilities to, you know, housiest type of people.
[00:03:28.341 --> 00:03:30.963]  Those facilities are very, very expensive.
[00:03:31.323 --> 00:03:41.056]  So a lot of times they'll put them in a prison or in a county jail and just hope for the best, even though those are not the places for these people because they need a doctor, not a guard.
[00:03:41.416 --> 00:03:45.101]  And now we have the article, mentally ill inmates abused in 5,000 U.S.
[00:03:45.161 --> 00:03:46.322]  detention centers.
[00:03:46.823 --> 00:03:54.911]  And it says Human Rights Watch has issued a report stating that mentally ill prisoners are being abused in detention facilities across the U.S.
[00:03:55.271 --> 00:03:59.175]  and that these practices are happening in over 5,000 facilities.
[00:03:59.255 --> 00:04:02.578]  And there's a tweet there from the Human Rights Watch.
[00:04:03.038 --> 00:04:08.903]  It's very unfortunate indeed, but you know, these are things that happen and we, just talking about it isn't going to make it any better.
[00:04:08.923 --> 00:04:12.265]  You know, we need some type of place to take these people if they need help.
[00:04:12.565 --> 00:04:15.848]  And you know, these homes, even where they go, like I said, are very expensive.
[00:04:16.248 --> 00:04:25.315]  Having some type of handler to help them throughout their day-to-day lives is very expensive, especially if it's somebody who needed this treatment since they were very young.
[00:04:25.815 --> 00:04:27.717]  We'll move on now talking about glyphosates.
[00:04:28.357 --> 00:04:37.168]  And first, before we go to this clip, I want to, before we go to the article, I want to run this clip of this gentleman who was a candidate for the glyphosate lobby, so to speak.
[00:04:37.488 --> 00:04:40.672]  And he's saying, hey, there's nothing wrong with glyphosate.
[00:04:40.692 --> 00:04:42.594]  I got some glyphosate, so I'm not going to drink that.
[00:04:42.854 --> 00:04:44.737]  Let's go to this clip and then we'll take a look at the article.
[00:04:45.657 --> 00:04:46.538]  You want to drink some?
[00:04:46.578 --> 00:04:47.339]  We have some here.
[00:04:47.399 --> 00:04:48.600]  I'd be happy to, actually.
[00:04:49.160 --> 00:04:50.962]  Not really, but... Not really?
[00:04:50.982 --> 00:04:51.983]  I know it wouldn't hurt me.
[00:04:52.203 --> 00:04:53.464]  If you say so.
[00:04:53.484 --> 00:04:54.424]  I have some glyphosate.
[00:04:54.444 --> 00:04:55.365]  No, no, I'm not stupid.
[00:04:55.806 --> 00:04:58.728]  Ah, okay, so you... So it's dangerous, right?
[00:04:58.968 --> 00:05:02.211]  No, people try to commit suicide with it and fail fairly regularly.
[00:05:02.611 --> 00:05:03.171]  Tell the truth.
[00:05:03.231 --> 00:05:04.593]  It's dangerous to humans.
[00:05:04.813 --> 00:05:05.533]  No, it's not.
[00:05:05.693 --> 00:05:07.915]  So are you ready to drink one glass of glyphosate?
[00:05:07.995 --> 00:05:08.736]  No, I'm not an idiot.
[00:05:09.699 --> 00:05:11.242]  Interview me about golden rice.
[00:05:11.282 --> 00:05:12.424]  That's what I'm talking about.
[00:05:12.764 --> 00:05:13.686]  Okay, then it's finished.
[00:05:14.027 --> 00:05:15.369]  Then the interview is finished.
[00:05:16.030 --> 00:05:17.573]  That's a good way to solve things.
[00:05:17.613 --> 00:05:17.893]  Yeah.
[00:05:18.928 --> 00:05:22.231]  So as you saw in the clip, if it's so healthy, you know, I got a big tall glass right here.
[00:05:22.271 --> 00:05:22.732]  Why don't you drink it?
[00:05:22.772 --> 00:05:23.993]  No, I'm not stupid.
[00:05:24.033 --> 00:05:25.334]  I'm not going to kill myself.
[00:05:26.095 --> 00:05:29.298]  But it's not just deadly to your overall ultimate health.
[00:05:29.698 --> 00:05:35.763]  Now there's a study coming out of MIT saying that glyphosate could be linked, as well with other things, to autism.
[00:05:36.264 --> 00:05:42.109]  It says autism affects as many as 1 in 68 children born in the United States, according to the CDC.
[00:05:43.030 --> 00:05:45.833]  Up from 1 in 150 at the turn of the century.
[00:05:46.294 --> 00:05:57.626]  And it says nobody knows exactly why it's happening, but many people are pointing the finger at the glyphosates and the GMOs and saying that it could be used in the same things we see in Roundup.
[00:05:57.666 --> 00:06:01.210]  So if you spray your yard with Roundup, they're saying it could increase the risk
[00:06:01.790 --> 00:06:18.915]  For autism and I also had a chance I was talking to somebody one time out at a protest at a rally and she was asking me about you know vaccines and GMOs and glyphosate and I'm not an expert on any topic but I could say you know it's a cocktail these things I don't think it's as simple as you take a shot and you get autism or
[00:06:19.435 --> 00:06:21.697]  You encounter glyphosate and you get autism.
[00:06:21.717 --> 00:06:31.206]  But when you have such a large concentration of this stuff over the course of many years, it does, you know, the studies do show that it does have some type of an effect.
[00:06:31.286 --> 00:06:33.868]  And you contrast this with maybe an Amish community.
[00:06:33.908 --> 00:06:35.910]  They have very low numbers of autism.
[00:06:35.950 --> 00:06:43.737]  And there's that senator or congressman who's talking on Capitol Hill saying that they didn't really have autism in Africa until people in the U.S.
[00:06:43.757 --> 00:06:45.439]  started to go there with vaccinations.
[00:06:45.899 --> 00:06:48.139]  So, I mean, I think it's at least something worth looking at.
[00:06:48.219 --> 00:06:57.801]  It may not have the definitive finger like, yes, it's this one thing, but I think we should at least look at this stuff to make sure that these type of incidents don't happen to anybody in the future.
[00:06:58.381 --> 00:07:07.043]  And talking about future incidents, we've talked a lot about Jade Helm here on the show, and you guys can go look at all those very numerous reports we put out about that.
[00:07:07.383 --> 00:07:13.844]  And we also saw the clips down in Florida, the running drills in Fort Lauderdale and Miami and all over the place.
[00:07:14.384 --> 00:07:15.225]  Now we have a new one.
[00:07:15.265 --> 00:07:18.527]  Special Forces trained with cops for house to house raids.
[00:07:19.307 --> 00:07:24.691]  And this is out of Fort Bragg, or I guess right outside Fort Bragg in Richland County, South Carolina.
[00:07:25.512 --> 00:07:32.096]  And the police were teaming up with the military to do house to house drills, saying it's for domestic law enforcement.
[00:07:32.556 --> 00:07:43.624]  And the late night Freedon drills and exercises, which involved the 3rd Special Forces Group out of Fort Bragg, North Carolina, have been running since May 5th and will conclude on Friday.
[00:07:44.604 --> 00:07:46.285]  And you wonder, what are these guys training for?
[00:07:46.325 --> 00:07:47.426]  And that's always the deal.
[00:07:47.446 --> 00:07:55.811]  And I've said publicly here before many times that if you want to talk about, you know, a potential takeover drill, Jade Helm probably isn't the best interpretation of that.
[00:07:56.131 --> 00:07:58.472]  But you can talk about them running drills in Miami, Florida.
[00:07:58.512 --> 00:08:01.514]  What cave in Afghanistan looks like Miami, Florida?
[00:08:01.554 --> 00:08:06.517]  Same thing when they're running drills out in San Diego when we were running hot and heavy in Iraq and Afghanistan.
[00:08:06.537 --> 00:08:08.218]  What are you guys going to do that for?
[00:08:08.578 --> 00:08:10.820]  But now we see the military training with the police.
[00:08:11.280 --> 00:08:21.643]  For this particular operation, and just like when we were talking about with Jade Helm, we had the piece we put out last week, where we are comparing and contrasting the Lieutenant Colonel and also Meade.
[00:08:22.383 --> 00:08:24.864]  And they were saying, well, no police are going to be involved in this drill.
