[00:00:19.619 --> 00:00:21.280]  Welcome to the InfoWars Nightly News.
[00:00:21.400 --> 00:00:22.061]  I'm David Knight.
[00:00:22.161 --> 00:00:22.921]  It's Monday, July 6, 2015.
[00:00:23.402 --> 00:00:25.683]  Here are our top stories.
[00:00:29.026 --> 00:00:34.570]  Tonight, how well-founded was the weekend's terror alert?
[00:00:35.110 --> 00:00:38.412]  Then, Greece says no to bailout debt.
[00:00:39.093 --> 00:00:42.876]  And if anything goes wrong, blame Rand Paul.
[00:00:43.296 --> 00:00:47.039]  That's next on the InfoWars Nightly News.
[00:00:48.089 --> 00:00:50.170]  I'm just sick of dishonorable trash.
[00:00:50.470 --> 00:00:53.792]  I'm sick of people enjoying selling people out and preying on people.
[00:00:54.193 --> 00:00:56.134]  Let me tell you what I'm really tired of.
[00:00:56.714 --> 00:00:58.595]  I'm tired of the good men out there doing nothing.
[00:01:08.661 --> 00:01:10.222]  I want to make this announcement now.
[00:01:10.322 --> 00:01:12.764]  It's going up as we speak a day early.
[00:01:16.027 --> 00:01:28.737]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:29.117 --> 00:01:32.820]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:33.340 --> 00:01:39.345]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:01:41.286 --> 00:01:45.910]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:01:46.350 --> 00:01:53.195]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:01:53.696 --> 00:02:06.265]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:06.666 --> 00:02:10.729]  InfoWarsStore.com, free shipping for the month of July.
[00:02:17.415 --> 00:02:26.840]  As we pointed out last week, for an entire week, the mainstream media has been pushing a narrative of fear, of conspiracies by terrorists.
[00:02:27.380 --> 00:02:32.143]  Yet, this week, after nothing happened, are they facing any criticism whatsoever?
[00:02:32.783 --> 00:02:40.107]  Has the conservative media, especially the GOP, have they jumped the shark along with the FBI and Homeland Security in terms of pushing this?
[00:02:40.127 --> 00:02:41.528]  Of course, we've got Christie.
[00:02:41.948 --> 00:02:44.730]  This week, yesterday, at the very end of the weekend,
[00:02:45.430 --> 00:02:52.175]  Criticizing Rand Paul, blaming him for terrorism that, A, didn't happen this weekend, and B, he says, might happen in the future.
[00:02:52.195 --> 00:02:58.980]  Remember, this is the same guy that wants to lock up Snowden for what he revealed about criminal activities about our government.
[00:02:59.160 --> 00:03:05.465]  He says, what Rand Paul has done is to make the country weaker and more vulnerable is a terrible thing, said Christie, as the only guy.
[00:03:05.785 --> 00:03:06.025]  We're good.
[00:03:27.802 --> 00:03:29.803]  Continually scaring us this last week.
[00:03:30.123 --> 00:03:32.345]  Look at, of course, let's go back and look at some of these headlines.
[00:03:32.385 --> 00:03:38.108]  We had Peter King, congressman, going on Fox News with Megyn Kelly talking about a dirty bomb.
[00:03:38.148 --> 00:03:40.370]  He certainly expected a dirty bomb in New York.
[00:03:40.390 --> 00:03:43.592]  And of course, Megyn Kelly played along with all that, says, really?
[00:03:44.072 --> 00:03:44.292]  Really?
[00:03:44.312 --> 00:03:45.052]  Tell us about that.
[00:03:45.093 --> 00:03:53.838]  And then we had the FBI going on telling us that we were going to have to establish command centers across the United States just to deal with this ISIS threat.
[00:03:54.238 --> 00:03:56.459]  Now, of course, that was the conservative press.
[00:03:56.559 --> 00:03:57.999]  That was Fox News.
[00:03:58.319 --> 00:04:05.441]  The mainstream media, CNN, and of course ABC, NBC, CBS, the old guard, they were telling us just the opposite.
[00:04:05.481 --> 00:04:07.782]  They weren't really concerned at all about terrorism.
[00:04:07.842 --> 00:04:11.243]  They were far more concerned about the Confederate flag.
[00:04:11.663 --> 00:04:13.964]  This article today on InfoWars from Steve Watson.
[00:04:14.224 --> 00:04:20.586]  Mainstream media devotes five times more time to Confederate flag flap than to the ISIS threat.
[00:04:21.306 --> 00:04:24.048]  And he asks, what's more important, the Dukes of Hazzard or U.S.
