[00:00:00.029 --> 00:00:02.545]  You're listening to The Alex Jones Show!
[00:00:14.929 --> 00:00:15.550]  Big Brother.
[00:00:16.230 --> 00:00:17.271]  Mainstream media.
[00:00:17.992 --> 00:00:19.113]  Government cover-ups.
[00:00:19.753 --> 00:00:20.554]  You want answers?
[00:00:21.335 --> 00:00:22.236]  Well, so does he.
[00:00:22.896 --> 00:00:26.499]  He's Alex Jones on the GCN Radio Network.
[00:00:27.080 --> 00:00:31.144]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.318 --> 00:00:36.499]  Welcome to the Alex Jones Show on this Thursday, March 12, 2015.
[00:00:36.660 --> 00:00:38.060]  I'm David Knight.
[00:00:38.120 --> 00:00:39.181]  I'll be your host today.
[00:00:39.681 --> 00:00:41.863]  We have a very busy show, of course.
[00:00:41.903 --> 00:00:43.424]  You've probably heard the news by now.
[00:00:43.484 --> 00:00:47.526]  Last night, just after midnight, there were two cops that were shot in Ferguson.
[00:00:47.606 --> 00:00:49.948]  I believe they're in serious condition still.
[00:00:50.328 --> 00:00:51.849]  Paul Joseph Watson has a story.
[00:00:51.889 --> 00:00:59.194]  He's been following the reaction from some of the people who are there celebrating that police have been shot.
[00:01:00.114 --> 00:01:10.159]  I'm very concerned about this because last night, as I was heading home, I heard about the resignation of the police chief, as well as the court being taken down.
[00:01:10.879 --> 00:01:12.860]  And this is being reported in some of the mainstream media.
[00:01:12.880 --> 00:01:14.741]  They said this was because of racial bias.
[00:01:14.801 --> 00:01:16.542]  And yes, there is racial bias there.
[00:01:16.602 --> 00:01:18.583]  And yes, there was racial bias in what they were doing.
[00:01:18.603 --> 00:01:23.605]  But the key thing that they were doing was using the Department for Revenue Collection.
[00:01:24.528 --> 00:01:26.990]  That's against the law in Missouri, as it is in many states.
[00:01:27.030 --> 00:01:30.953]  It's against the law here in Texas, but it doesn't stop people from doing it.
[00:01:31.013 --> 00:01:41.922]  We have a clip that we'll play for you later in the show of a Michigan police chief telling the city council that that's exactly what he's doing, and he knows that it's in violation of federal and state laws.
[00:01:41.962 --> 00:01:46.906]  Nevertheless, he's going to do it, and the city council agrees and signs off on that.
[00:01:46.926 --> 00:01:51.590]  We're going to talk about that with the National Motorist Association president.
[00:01:52.230 --> 00:01:57.453]  This is a group that wants to help you to establish your rights on the highway.
[00:01:57.934 --> 00:01:58.994]  And we do have rights.
[00:01:59.034 --> 00:02:01.156]  We don't give up our rights when we travel.
[00:02:01.916 --> 00:02:04.478]  They'll always tell you that driving a car is a privilege.
[00:02:04.638 --> 00:02:05.258]  It's not.
[00:02:05.438 --> 00:02:11.042]  Moving around in this country is a fundamental right, as fundamental as the right to keep and bear arms.
[00:02:11.082 --> 00:02:15.464]  And we have to come together and collectively to fight for our individual rights.
[00:02:15.504 --> 00:02:20.588]  And one of the ways that we do that is through organizations like the NRA and the Gun Owners of America.
[00:02:21.488 --> 00:02:25.614]  That's the way we can push these people back collectively, and we need to do that as motorists.
[00:02:25.694 --> 00:02:27.236]  They have a very interesting program.
[00:02:27.316 --> 00:02:31.121]  They want to encourage you to take this to court, to fight these illegal actions.
[00:02:31.141 --> 00:02:36.308]  And we're going to talk about what is illegal about the traffic ticket per se.
[00:02:37.429 --> 00:02:47.136]  But they offer you an incentive, they offer you help one-on-one to fight these traffic tickets, and they offer you an incentive to take it to court, which is your right under the Constitution, under state laws.
[00:02:47.856 --> 00:02:51.619]  And if you lose, they will back that up and pay your fine and your court costs.
[00:02:51.639 --> 00:02:52.520]  So we're going to talk to them.
[00:02:53.553 --> 00:02:54.634]  Very interesting story.
[00:02:55.174 --> 00:03:05.821]  It also ties in, of course, their concern about black boxes, how that's going to be used to spy and tax on us, to drive us out of our vehicles, to force us to give up driving altogether.
