[00:00:19.568 --> 00:00:21.229]  Welcome to the InfoWars Nightly News.
[00:00:21.369 --> 00:00:21.970]  I'm David Knight.
[00:00:22.110 --> 00:00:24.651]  It's Wednesday, May 20th, 2015.
[00:00:25.412 --> 00:00:37.560]  Today, desperate to shut down the narrative about Seymour Hersh's investigation into the lies surrounding the Osama bin Laden raid, the government has released a trove of documents.
[00:00:37.600 --> 00:00:41.043]  That's the word that all the media is echoing, a trove of documents.
[00:00:41.463 --> 00:00:42.824]  Some say it's 100, some say it's 200, some say it's 400.
[00:00:44.645 --> 00:00:45.866]  It just gets bigger all the time.
[00:00:46.146 --> 00:00:51.169]  These documents purport to be Osama bin Laden's library, his reading room.
[00:00:51.589 --> 00:00:53.290]  This is the way CNN reports it.
[00:00:53.330 --> 00:00:56.512]  They say, secret documents provide a portrait of Osama bin Laden.
[00:00:56.532 --> 00:01:01.315]  And of course, this is from Peter Bergen, CNN's national security analyst.
[00:01:01.375 --> 00:01:07.398]  This is someone who's had a lot of back and forth with Seymour Hersh about the Osama bin Laden raid.
[00:01:07.438 --> 00:01:10.540]  And of course, the obvious lies, what might really be lying behind it.
[00:01:10.560 --> 00:01:13.682]  But he reports with a straight face exactly what the CIA tells him.
[00:01:14.062 --> 00:01:20.984]  That now they've put out these documents after four years that has, you know, no relationship to the investigation of Seymour Hersh.
[00:01:21.284 --> 00:01:24.525]  It just happens to come out about a week after all this stuff broke.
[00:01:25.485 --> 00:01:30.807]  And this is being released by none other than James Clapper, Director of National Intelligence.
[00:01:30.827 --> 00:01:31.287]  You remember him?
[00:01:31.687 --> 00:01:37.769]  He was the guy that told Ron Wyden there's no mass collection of data and he couldn't even look at Wyden.
[00:01:38.189 --> 00:01:39.790]  He was looking down as he was saying that.
[00:01:40.492 --> 00:01:44.654]  We also see the Wall Street Journal just repeats this without mentioning Seymour Hersh.
[00:01:44.694 --> 00:01:46.495]  They say Bin Laden had claimed U.S.
[00:01:46.555 --> 00:01:48.295]  was losing the war with Al-Qaeda.
[00:01:48.335 --> 00:01:49.316]  That's their narrative.
[00:01:49.676 --> 00:01:52.137]  Then we see that NPR also parrots it, says U.S.
[00:01:52.177 --> 00:01:55.498]  releases documents seized from Osama Bin Laden's compound.
[00:01:55.518 --> 00:01:56.919]  Yes, it's his entire library.
[00:01:57.579 --> 00:02:08.024]  A couple of news media outlets, very few of them, but just a couple, USA Today is one, The Guardian is the other, actually mentioned this might be a reaction to Seymour Hersh's report.
[00:02:08.874 --> 00:02:20.161]  Remember that Seymour Hersh's investigative journalism resulted in the church committee hearings that looked at the CIA with a fine-tooth comb, looked like something was really going to happen with that.
[00:02:20.281 --> 00:02:24.484]  But after they got rid of the CIA director, they replaced him with George H.W.
[00:02:24.544 --> 00:02:28.666]  Bush, and it was business as usual, perhaps even worse than before.
[00:02:29.046 --> 00:02:35.831]  Also, his investigation at the same time that started the church committee hearing in the Senate, there was a Pike committee hearing in the House.
[00:02:36.491 --> 00:02:47.795]  That committee hearing actually exposed the existence of the NSA and the first exposure of their massive collection of people's phone information without getting a search warrant.
[00:02:47.835 --> 00:02:53.777]  All those resulted in the Foreign Intelligence Surveillance Act that was supposed to stop this kind of activity.
[00:02:55.017 --> 00:03:04.765]  What the intelligence community did was to use the FISA Act and the FISA Court to get dragnet surveillance of the entire nation, saying, well, we really did go before a judge.
[00:03:04.945 --> 00:03:10.270]  No, as Rand Paul points out, you don't get a search warrant for Mr. and Mrs. Verizon.
[00:03:10.670 --> 00:03:11.651]  That's essentially what they've done.
[00:03:11.691 --> 00:03:12.872]  This is what USA Today says.
[00:03:12.912 --> 00:03:18.277]  They say the press release comes four years after the mission that killed Osama bin Laden.
[00:03:18.777 --> 00:03:23.882]  And allowed commandos to seize letters, books, and other intelligence on the Al-Qaeda terror network that he founded.
[00:03:23.922 --> 00:03:31.249]  That was something also that Seymour Hersh, according to his sources, said there really wasn't anything taken from there of any significance or volume.
[00:03:31.629 --> 00:03:36.494]  They say an interagency review determined that release of the documents and titles to others would not compromise efforts.
[00:03:36.954 --> 00:03:38.195]  To combat Al Qaeda.
[00:03:38.515 --> 00:03:49.520]  The documents were released a week after the article by veteran investigative reporter Seymour Hersh that quoted an anonymous source saying, quote, there were no garbage bags full of computers and storage devices.
[00:03:49.560 --> 00:03:54.662]  The guys just stuffed some books and papers they found in his room in their backpacks.
[00:03:55.223 --> 00:04:01.526]  But if you go back and you look at this Wall Street Journal article, it has a picture just so that you know they've got real documents.
[00:04:01.646 --> 00:04:05.468]  What they actually show in this article, let's pull that up on the screen, they actually show
[00:04:06.428 --> 00:04:21.773]  The printouts that they got of the English translations of supposedly original documents and letters, those are nothing but emails that came from the CIA that they printed out, took pictures of it, and put it on the Wall Street Journal.
[00:04:21.813 --> 00:04:23.074]  How's that for journalism?
[00:04:23.134 --> 00:04:24.514]  There's your documentary proof.
[00:04:24.995 --> 00:04:29.056]  Let's take a look at some of the things that are in that reading list.
[00:04:29.716 --> 00:04:31.477]  Alex Jones took a look at that earlier today.
[00:04:33.444 --> 00:04:37.387]  Folks, Osama Bin Laden died in 2002 of kidney failure.
[00:04:39.348 --> 00:04:40.029]  We broke it down.
[00:04:40.069 --> 00:04:42.171]  We predicted he'd be on ice, rolled out later.
[00:04:42.571 --> 00:04:44.712]  They've now admitted the official story's not true.
[00:04:45.693 --> 00:04:46.494]  Most of it isn't.
[00:04:47.094 --> 00:04:48.235]  No, it was a body double.
[00:04:48.535 --> 00:04:49.696]  I've talked to Navy SEALs.
[00:04:49.816 --> 00:04:52.939]  I'm on record when this first got announced, when they blew up their helicopter.
[00:04:54.042 --> 00:04:58.304]  And I'm just insulted that I wasn't put in Bin Laden's fake reading list.
[00:04:58.924 --> 00:05:01.345]  This is clearly to demonize books they don't like.
[00:05:01.725 --> 00:05:07.847]  Though I did republish and reprint Bloodlines of the Illuminati for Fritz Springmeier, so I'm proud of that.
