[00:00:19.571 --> 00:00:21.472]  Welcome to the InfoWars Nightly News.
[00:00:21.532 --> 00:00:25.194]  It is Friday, July 17th, 2015, and I'm Leigh Ann McAdoo.
[00:00:25.474 --> 00:00:26.875]  Here's a look at what's coming up tonight.
[00:00:31.198 --> 00:00:43.605]  Tonight... As details of the investigation proceed, we'll make sure that the FBI, as well as local law enforcement, are providing the public with all the information.
[00:00:44.324 --> 00:00:52.347]  In the wake of another gun-free zone murder, politicians are hesitant to push their usual gun control agenda.
[00:00:53.007 --> 00:00:55.708]  Then, nukes and Iran.
[00:00:56.408 --> 00:01:00.289]  And what the Greece crisis means for the world at large.
[00:01:00.649 --> 00:01:04.570]  That's next on the InfoWars Nightly News.
[00:01:05.130 --> 00:01:07.251]  We're not playing games, New World Order!
[00:01:07.471 --> 00:01:08.612]  Get that through your head!
[00:01:09.432 --> 00:01:12.953]  And let me tell you, you think you're going to activate a bunch of sleeper cells in this country?
[00:01:14.653 --> 00:01:16.494]  This guy was definitely being handled by ISIS.
[00:01:17.395 --> 00:01:21.498]  Out of our little ally, Kuwait, and the other attackers, Saudi Arabia.
[00:01:21.919 --> 00:01:24.541]  That's who runs the terrorism.
[00:01:35.888 --> 00:01:48.618]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:48.998 --> 00:01:52.681]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:53.201 --> 00:01:59.206]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:02:01.167 --> 00:02:05.770]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:06.210 --> 00:02:13.055]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:02:13.555 --> 00:02:26.144]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:26.544 --> 00:02:30.587]  InfoWarsStore.com, free shipping for the month of July.
[00:02:34.751 --> 00:02:40.276]  We know that what appears to be a lone gunman carried out these attacks.
[00:02:41.077 --> 00:02:47.683]  We've identified a name and at this point a full investigation is taking place.
[00:02:47.703 --> 00:02:52.128]  The FBI will be in the lead working closely with local law enforcement.
[00:02:53.309 --> 00:02:55.511]  We've also been in contact with
[00:02:56.226 --> 00:02:56.807]  Thank you very much.
[00:03:22.506 --> 00:03:29.233]  That was Obama's reaction following the shooting in Chattanooga that left four Marines dead and two others injured.
[00:03:29.814 --> 00:03:31.496]  Very calm indeed.
[00:03:31.996 --> 00:03:37.001]  And of course, that's because he can't exploit this attack for his political agenda.
[00:03:37.682 --> 00:03:45.032]  Because that would only serve to highlight the fact that, once again, our military was attacked here on U.S.
[00:03:45.293 --> 00:03:45.653]  soil.
[00:03:46.114 --> 00:03:52.803]  We can trust them with tanks, attack helicopters, and fighter jets, but not a sidearm at their post.
[00:03:53.604 --> 00:04:03.272]  And just to show you how totally backward this country is, now armed Americans are standing guard outside military recruitment centers.
[00:04:03.973 --> 00:04:13.681]  This is a group led by Hiram resident Crystal Tuolo, and this group says that they aim to protect their local recruitment center while honoring the lives of the fallen Marines.
[00:04:14.441 --> 00:04:18.405]  Crystal said, to think the people who are supposed to protect and serve us
[00:04:18.925 --> 00:04:19.706]  Thank you for joining us.
[00:04:39.457 --> 00:04:50.461]  And of course, that is something that we're continually saying here, continually pointing out, and you'll notice that that call for gun control was missing from Obama's speech.
[00:04:51.221 --> 00:04:58.143]  Also missing was his usual admonishment for the American people, that these type of attacks don't happen anywhere else.
[00:04:58.903 --> 00:05:06.866]  And he also didn't use the phrase domestic terrorism, even though the shooter was a naturalized American citizen.
[00:05:07.546 --> 00:05:11.769]  So he pretty much just said, you know, we're going to wait for all the details to come in.
[00:05:12.170 --> 00:05:16.833]  But you'll recall, he didn't need to wait for all the details after the Charleston shooting.
[00:05:16.953 --> 00:05:19.295]  He was immediately calling for gun control.
[00:05:20.196 --> 00:05:25.680]  But I don't need to be constrained about the emotions that tragedies like this raise.
[00:05:27.261 --> 00:05:29.243]  I've had to make statements like this too many times.
[00:05:31.505 --> 00:05:35.608]  Communities like this have had to endure tragedies like this too many times.
[00:05:37.895 --> 00:05:49.082]  We don't have all the facts, but we do know that, once again, innocent people were killed in part because someone who wanted to inflict harm had no trouble getting their hands on a gun.
[00:05:50.157 --> 00:05:56.521]  And the President made it pretty clear how he felt in the aftermath of the killing of four unarmed Marines.
[00:05:58.022 --> 00:05:59.823]  Take a look at this tweet that he sent out.
[00:06:00.183 --> 00:06:02.764]  This is before he even commented on the terror attack.
[00:06:03.145 --> 00:06:06.647]  The White House tweeted out a statement, wishing Muslims happy Ramadan.
[00:06:07.187 --> 00:06:09.948]  Eid Mubarak as Ramadan came to a close.
[00:06:09.989 --> 00:06:17.133]  And he adds that the holiday is a reminder to every American of the importance of respecting those of all faiths and beliefs.
[00:06:17.873 --> 00:06:30.579]  So it was only after Obama had given this little lecture to the American people about respecting Islam that then he paid tribute to the four dead Marines with that pitiful and unofficial press conference.
[00:06:31.120 --> 00:06:37.163]  So completely shameless and of course we'll have to wait and see if he's going to spontaneously bust out in amazing grace.
[00:06:37.663 --> 00:06:37.944]  We're good.
[00:06:57.546 --> 00:07:03.190]  He said, in the wake of this vicious attack on our nation, we need to rid ourselves of two dangerous delusions.
[00:07:03.630 --> 00:07:11.835]  First and foremost, that a lone gunman, as President Obama described the shooter, is somehow isolated from the larger threat of radical Islamic terrorism.
[00:07:12.195 --> 00:07:14.717]  In the modern world, no one acts in isolation.
[00:07:15.037 --> 00:07:25.604]  Through social media, ISIS, Al Qaeda and other groups are infiltrating our nation with impunity, while our government will not even admit that radical Islamic terrorism is a problem.
[00:07:26.204 --> 00:07:44.677]  And of course the second delusion that Cruz went on to talk about in this attack is the fact that Obama thinks that this is somehow isolated from the terror attack that took place in 2009 on military facilities also involving Islamic extremists in Little Rock, Arkansas and Fort Hood, Texas.
[00:07:45.078 --> 00:07:45.998]  Totally delusional.
[00:07:46.178 --> 00:07:47.119]  Didn't want to bring that up.
[00:07:47.199 --> 00:07:49.281]  Again, very calm there in that press conference.
[00:07:50.181 --> 00:08:02.365]  Cruz went on to say the Obama administration was woefully reluctant to call either an act of radical Islamic terrorism, instead suggesting workplace violence as a justification for the killings.
[00:08:03.025 --> 00:08:08.207]  But it's not just Obama that's being completely delusional here, pushing their agenda.
[00:08:08.667 --> 00:08:11.148]  The media as well is complicit in this.
[00:08:11.168 --> 00:08:19.452]  This is the same media that wanted to blame all white people, say all white people need to feel guilty about this Charleston shooting.
[00:08:19.732 --> 00:08:23.533]  They're absolutely petrified of talking about Islamic extremism.
[00:08:23.593 --> 00:08:25.734]  So obviously nothing has changed.
[00:08:26.074 --> 00:08:29.676]  Political correctness is king following this attack on Marines.
[00:08:30.236 --> 00:08:34.118]  One CNN analyst asserted that he might not even be a Muslim.
[00:08:35.538 --> 00:08:41.241]  He was asked by John Berman what the name Mohammed Youssef Abdulaziz suggested about the nature of the attack.
[00:08:41.342 --> 00:08:49.686]  A CNN analyst and former FBI assistant director Tom Fuentes said, I know what the name sounds like, but we don't know that it's a Muslim name.
[00:08:50.126 --> 00:08:51.427]  We know it's an Arabic name.
[00:08:51.827 --> 00:08:56.850]  We don't know what this individual was believing in and that's what they were going to be trying to determine.
[00:08:58.080 --> 00:09:07.466]  Of course, they were able to determine exactly what Dylan Roof's motives were from some pictures on his Facebook page before he had admitted there to the cops.
[00:09:07.646 --> 00:09:10.408]  So, once again, total hypocrisy.
[00:09:10.909 --> 00:09:16.853]  And an MSNBC host, Andrea Mitchell, tried to divert attention from Abdulaziz's own blog.
[00:09:17.373 --> 00:09:28.060]  His blog revealed that Islam played a central role in his ideology, and instead she chose to ask one of his former classmates whether or not he was into guns.
[00:09:28.822 --> 00:09:32.990]  Were guns a big part of activities, social or other activity?
[00:09:33.271 --> 00:09:33.892]  Did he hunt?
[00:09:33.932 --> 00:09:35.135]  Did he shoot?
[00:09:35.796 --> 00:09:39.544]  I mean, was that just part of small-town Tennessee activity?
[00:09:40.542 --> 00:09:52.750]  Um, actually he wasn't one of the guys that I ever heard about, you know, going hunting or he wasn't really that kind of guy, but he also didn't really tell a lot of people about his personal life.
[00:09:52.830 --> 00:09:55.751]  I don't think very many people knew much about him.
[00:09:55.771 --> 00:09:58.273]  He just was very reserved and kept to himself.
[00:09:58.493 --> 00:10:05.240]  But even though he's really politically incorrect, he is a businessman, so perhaps Trump could be good for the country.
[00:10:05.320 --> 00:10:07.762]  Lord knows we really need an economic recovery here.
[00:10:08.283 --> 00:10:17.052]  Now on today's Alex Jones Show, Peter Schiff was discussing the possible economic recovery or failure, and what's going on in Puerto Rico?
[00:10:17.512 --> 00:10:22.077]  Our government facilitated the crisis that is happening in that country right now.
[00:10:25.356 --> 00:10:32.398]  So I want to get into that with him until about 40 after, then I'm going to give the number out and take your calls on the shooting and give you the latest on that front.
[00:10:34.198 --> 00:10:40.100]  But Peter Schiff is with Europac.com and he manages billions successfully.
[00:10:40.560 --> 00:10:46.702]  He also hosts the Peter Schiff Shows, a frequent guest on Fox, CNN, MSNBC, you name it, and this transmission.
[00:10:47.062 --> 00:10:48.042]  And he ran for the Senate in 2010.
[00:10:48.222 --> 00:10:53.884]  He was Ron Paul's chief presidential advisor on economics in his first campaign as well.
[00:10:55.487 --> 00:11:02.074]  And he's a proponent of the Austrian School of Economics, which I would just call the theory of economic reality.
[00:11:02.094 --> 00:11:03.916]  It's prima facie, or on its face.
[00:11:04.357 --> 00:11:07.860]  Peter, I know you don't really get into politics a lot, but you're a smart guy.
[00:11:08.000 --> 00:11:09.122]  I want your take.
[00:11:10.780 --> 00:11:10.940]  I don't
[00:11:26.818 --> 00:11:39.997]  That have now had multiple attacks inside the U.S., attacked, blew up a ship yesterday in the Mediterranean, are just running wild, and Obama puts out a bizarre congratulation before he even says anything about the dead Marines.
[00:11:40.118 --> 00:11:41.359]  What is going on here in your view?
[00:11:42.110 --> 00:11:44.571]  Well, you know, it's all about political correctness.
[00:11:44.691 --> 00:11:46.691]  It's about form over substance.
[00:11:46.771 --> 00:11:50.252]  I mean, we don't want to address the real issues or the real problems.
[00:11:50.852 --> 00:11:57.394]  So we want to talk in soundbites about things that, you know, make us feel good about ourselves or, you know, tug at the heartstrings.
[00:11:58.014 --> 00:12:03.255]  And so I think there's a political agenda here at work that's a lot stronger than we
[00:12:03.735 --> 00:12:08.339]  The need for national security or anything that would actually help the U.S.
[00:12:08.379 --> 00:12:09.359]  economy in the long run.
[00:12:09.399 --> 00:12:12.642]  It's more about making us feel good in the short run.
[00:12:12.662 --> 00:12:14.103]  We can pretend everything is okay.
[00:12:14.843 --> 00:12:17.385]  Now, I know you're down in Puerto Rico right now investigating.
[00:12:17.425 --> 00:12:19.547]  They're saying it's the next shoe to drop.
[00:12:19.567 --> 00:12:20.488]  Do you agree with that?
[00:12:20.608 --> 00:12:25.031]  And what's your take since we talked two weeks ago about what's happened since?
[00:12:25.071 --> 00:12:28.013]  You were, China's degenerating, things are getting worse.
[00:12:28.033 --> 00:12:29.074]  That's what you were predicting.
[00:12:29.474 --> 00:12:30.335]  Others were predicting.
[00:12:30.375 --> 00:12:31.276]  What do you see happening?
[00:12:31.946 --> 00:12:33.467]  I don't know if it's a shoot and drop.
[00:12:33.527 --> 00:12:38.690]  I think it's a problem and I think it's a look into our future because Puerto Rico has borrowed a lot of money.
[00:12:38.970 --> 00:12:45.094]  We've encouraged that by enticing all the debt, by making it triple tax-free in the United States.
[00:12:45.134 --> 00:12:49.717]  You know, we made it tax-free to invest in the government, but not in the private sector.
[00:12:50.037 --> 00:12:56.421]  So what we did with Puerto Rico is we helped them grow the government, not the private sector, and that's to the detriment of Puerto Rico.
[00:12:56.781 --> 00:12:56.881]  Wow!
[00:13:13.286 --> 00:13:13.686]  I think so.
[00:13:29.952 --> 00:13:30.673]  It's crazy.
[00:13:30.733 --> 00:13:32.735]  Where do you see all this going?
[00:13:32.755 --> 00:13:34.776]  What's your take on the China situation?
[00:13:35.257 --> 00:13:41.242]  A lot of predictions about smart people that this winter is going to be hellish on markets, bond markets, you name it.
[00:13:41.282 --> 00:13:43.164]  I mean, give us your analysis of that.
[00:13:44.005 --> 00:13:47.586]  Well, most people are optimistic, I think, on the market, certainly the U.S.
[00:13:47.646 --> 00:13:47.986]  market.
[00:13:48.066 --> 00:13:49.227]  I don't share that.
[00:13:49.447 --> 00:13:54.468]  I don't think the market's going to collapse, though, because I don't think the Federal Reserve will allow it to collapse.
[00:13:54.508 --> 00:13:58.889]  I don't believe that the Federal Reserve is going to raise interest rates like everybody thinks.
[00:13:58.989 --> 00:14:04.011]  In fact, if you look at the testimony of Janet Yellen this week, she testified up on Capitol Hill.
[00:14:04.711 --> 00:14:10.552]  All the headlines were about how she's about to raise rates, how she reaffirms that the Fed's going to raise rates this year.
[00:14:10.892 --> 00:14:11.872]  That helped the dollar.
[00:14:11.913 --> 00:14:13.853]  That sent gold to a new low for the year.
[00:14:14.253 --> 00:14:18.074]  But if you actually look at what she said, she didn't say she was going to raise rates.
[00:14:18.454 --> 00:14:26.175]  All she said was that if the economy evolves the way they expect, which is a big if, because it never evolves the way they expect.
[00:14:26.195 --> 00:14:27.416]  They've been saying that for two years.
[00:14:27.516 --> 00:14:28.736]  If it gets better, they're going to raise them.
[00:14:29.434 --> 00:14:30.935]  Yeah, but they didn't even say they're going to raise them.
[00:14:31.335 --> 00:14:37.100]  All she said is, if the economy evolves as they expect, it may be appropriate to raise rates.
[00:14:37.340 --> 00:14:39.882]  Not that it will be appropriate, but that it might be.
[00:14:40.262 --> 00:14:44.225]  And even if it is appropriate to raise them, that doesn't mean the Fed will raise them.
[00:14:44.525 --> 00:14:48.348]  I mean, the Fed can say, well, it's appropriate, but we're not going to do it because we don't want to.
[00:14:48.368 --> 00:14:52.012]  I mean, it's been appropriate to raise rates for years and they haven't done it.
[00:14:52.112 --> 00:14:54.434]  In fact, it wasn't appropriate to lower them to zero.
[00:14:54.694 --> 00:14:56.095]  This is not about propriety.
[00:14:56.415 --> 00:14:57.757]  This is about expedience.
[00:14:58.037 --> 00:15:02.541]  And I think the Fed will keep interest rates at zero regardless of what's appropriate.
[00:15:05.100 --> 00:15:11.567]  Now I always ask the questions when you come on, but what's on your radar screen economically?
[00:15:11.607 --> 00:15:14.831]  What's Peter Schiff looking at right now, both positive and negative?
[00:15:15.421 --> 00:15:20.987]  Look, I just look in amazement at how many people can be fooled by this gigantic bubble.
[00:15:21.087 --> 00:15:24.871]  And it's almost as if the bigger the bubble, the fewer people can see it.
[00:15:25.372 --> 00:15:30.537]  Because in my mind, this is worse than the bubble that led to the financial crisis of 2008.
[00:15:31.879 --> 00:15:35.363]  It's certainly worse than the bubble that led to this dot-com debacle in 2000-2001.
[00:15:37.705 --> 00:15:39.125]  Yet everybody is so sanguine.
[00:15:39.165 --> 00:15:40.026]  Everybody thinks the U.S.
[00:15:40.086 --> 00:15:41.146]  economy is in great shape.
[00:15:41.406 --> 00:15:46.047]  They think Janet Yellen did a great job, just like they thought Alan Greenspan did a great job.
[00:15:46.268 --> 00:15:47.728]  He did a disastrous job.
[00:15:47.808 --> 00:15:50.809]  We lived through the 2008 financial crisis.
[00:15:51.029 --> 00:16:01.592]  That was the payback for the mistakes that Greenspan made, except it wasn't payback enough because Ben Bernanke and now Janet Yellen came in to delay the full day of reckoning.
[00:16:01.852 --> 00:16:09.417]  We still haven't really dealt with all the consequences because we've postponed them with more quantitative easing, more 0% interest rates.
[00:16:09.657 --> 00:16:21.565]  But I think the economic crisis that we're heading for, the currency crisis, is going to dwarf as far as the economic pain for average Americans and investors than anything that happened in 2000 or 2008.
[00:16:21.625 --> 00:16:29.810]  Wow, what do you expect the politicians to do when that happens?
[00:16:30.816 --> 00:16:31.856]  Blame capitalism?
[00:16:32.337 --> 00:16:34.637]  Blame a lack of regulation?
[00:16:34.717 --> 00:16:35.958]  Blame the speculators?
[00:16:35.998 --> 00:16:36.358]  Who knows?
