[00:00:19.790 --> 00:00:21.951]  Welcome to the InfoWars Nightly News.
[00:00:21.991 --> 00:00:26.213]  It is Monday, February 16, 2015, and I'm Leigh Ann McAdoo.
[00:00:26.473 --> 00:00:27.733]  Here are tonight's top stories.
[00:00:30.975 --> 00:00:36.437]  Tonight, Egypt retaliates against reported ISIS attacks.
[00:00:36.957 --> 00:00:40.718]  Then, are robot cops coming to a city near you?
[00:00:41.399 --> 00:00:45.020]  And hashtag ILoveObama trends on Twitter.
[00:00:45.420 --> 00:00:49.042]  That's next on the InfoWars Nightly News.
[00:00:49.648 --> 00:00:51.370]  So what if there's two quadrillion in derivatives?
[00:00:51.650 --> 00:00:53.132]  So what if we're having a war with Russia?
[00:00:53.272 --> 00:00:54.753]  So what if we're funding Al Qaeda?
[00:00:54.913 --> 00:00:57.556]  So what if they're opening the borders up and ignoring the law?
[00:00:57.716 --> 00:00:59.438]  So what if they shut off our power plants?
[00:00:59.658 --> 00:01:06.705]  So what if they carry on... The ISIS terror group released another video on Sunday showing the beheading of 21 Egyptian Christians.
[00:01:08.727 --> 00:01:21.493]  The Islamic State's Al-Hayat Media, which is the group that has published the previous beheading videos, produced this Libya video and it's titled, A Message Signed with Blood to the Nation of the Cross.
[00:01:22.213 --> 00:01:26.435]  The Egyptian government and the Coptic Church did confirm the authenticity of this footage.
[00:01:26.795 --> 00:01:34.559]  It showed the workers all wearing orange jumpsuits and being beheaded near a waterfront that was said to be located in the Libyan province of Tripoli.
[00:01:35.319 --> 00:01:39.904]  The men were seized in two attacks in December and January from Libya.
[00:01:40.265 --> 00:01:49.935]  Libya has largely fallen into lawlessness and civil war because of a US-led effort to depose the late autocrat Muammar Gaddafi in 2011.
[00:01:51.577 --> 00:02:13.395]  But in retaliation for the kidnapping and beheading of these 21 Egyptian Christians, the Egyptian Air Force has launched airstrikes, and they say they have killed between 40 and 50 ISIL militants, and the Egyptian president said that Cairo reserves the right to respond in any way after these brutal killings.
[00:02:13.975 --> 00:02:20.721]  A U.S.-led coalition that's comprising more than 60 countries is currently conducting airstrikes against the militants.
[00:02:21.161 --> 00:02:24.965]  But in addition to airstrikes, the U.S.
[00:02:25.025 --> 00:02:27.167]  is going to be putting boots on the ground.
[00:02:27.227 --> 00:02:27.908]  Yes, indeed.
[00:02:28.308 --> 00:02:28.548]  U.S.
[00:02:28.588 --> 00:02:33.152]  troops are headed to Kuwait as ISIS's propaganda war heats up.
[00:02:33.673 --> 00:02:42.802]  Stars and Stripes reports that more than 4,000 Fort Carson soldiers with the 3rd Brigade Combat Team left Colorado for Kuwait last week.
[00:02:43.462 --> 00:02:44.803]  On Thursday, the U.S.
[00:02:44.883 --> 00:02:46.184]  ambassador to the U.N.
[00:02:46.544 --> 00:02:47.125]  said U.S.
[00:02:47.185 --> 00:02:50.387]  troops will not see combat in Syria and Iraq.
[00:02:50.787 --> 00:02:58.133]  She said, you have to get the Iraqis and ultimately the Syrian moderate opposition groups up so they can fight the fight on the ground.
[00:02:58.233 --> 00:02:59.754]  There has to be a fight on the ground.
[00:03:00.094 --> 00:03:03.096]  You can't do this by air, and everyone acknowledges that.
[00:03:03.176 --> 00:03:10.862]  So, of course, there are going to be boots on the ground, and she's basically just reaffirming that we will continue arming and training the rebels.
[00:03:11.682 --> 00:03:19.827]  Of course, you know, these are the same rebels who then turn around and we have to fight them with all of their newly adopted CIA training.
[00:03:20.527 --> 00:03:27.211]  You'll also recall that ISIS has captured the town of al-Baghdadi, which is just about five miles from where U.S.
[00:03:27.251 --> 00:03:32.233]  Marines were training Iraqi soldiers to also fight this fight on the ground.
[00:03:32.373 --> 00:03:34.995]  So we're still putting our troops at risk.
[00:03:35.735 --> 00:03:36.255]  I don't know.
[00:03:52.865 --> 00:03:54.226]  To American security.
[00:03:54.666 --> 00:04:03.533]  Now despite that fact, and despite this latest execution by ISIS, the President refuses to acknowledge that these men were Christians.
[00:04:03.673 --> 00:04:05.174]  He only calls them citizens.
[00:04:06.175 --> 00:04:14.602]  He said earlier when the Muslim Jihadists attack random people in a deli, that's what he called them, just a random attack.
[00:04:15.262 --> 00:04:19.584]  Now, this, of course, this deli was a kosher deli in a Jewish neighborhood.
[00:04:19.764 --> 00:04:21.045]  Doesn't seem very random there.
[00:04:21.085 --> 00:04:25.507]  He doesn't want to call it, you know, call it like it is when it's uncomfortable.
[00:04:25.928 --> 00:04:34.452]  Now, Congress's first Navy SEAL, Ryan Zink, says that President Obama's reckless attitude toward foreign policy provides fuel for terrorism.
[00:04:34.912 --> 00:04:36.253]  And he says this administration
[00:04:36.673 --> 00:04:43.220]  He wants to negotiate with terrorists and he puts on this friendly face when we have Americans being beheaded.
[00:04:43.661 --> 00:04:48.787]  And he's basically calling on us to empathize with them because of the Crusades.
[00:04:49.848 --> 00:04:54.172]  As if Christians now should bear the burden of their ancestors.
[00:04:54.713 --> 00:04:56.875]  But after ISIS killed American U.S.
[00:04:56.995 --> 00:05:06.641]  aid worker Kayla Mueller last week, Obama was smiling and he was taking selfies with a selfie stick and just trying to be, you know, hip with the millennials.
[00:05:07.002 --> 00:05:11.725]  I mean, I guess that's better than going for a round of golf directly after one of these videos.
[00:05:12.345 --> 00:05:23.075]  But even though the president is clearly out of touch with what's going on in the rest of the world, he's very good at putting off that folksy attitude that the kids really like.
[00:05:23.295 --> 00:05:25.417]  So that he can be hip with the youth.
[00:05:25.958 --> 00:05:29.021]  This is why so many people are still drinking the Kool-Aid.
[00:05:29.301 --> 00:05:32.504]  This was actually trending on Twitter last night.
[00:05:32.824 --> 00:05:35.446]  Hashtag, I love Obama.
[00:05:36.147 --> 00:06:03.584]  Now it was supposed to be an effort for leftists to show their love and appreciation for dear leader President Obama, but of course it was quickly taken over by people pointing out that Americans are being beheaded, our troops are at risk, we're 18 trillion dollars in debt, but all of these people are obsessed with this man, they say it's a mental disorder, now into a full-on cult.
[00:06:04.304 --> 00:06:10.228]  But just what else has the president done to be so worthy of this occult-like worship?
[00:06:11.429 --> 00:06:13.170]  Joe Biggs here with Infowars.com.
[00:06:13.190 --> 00:06:23.337]  Now a local Fox affiliate out of San Diego, Fox 5, accidentally depicts President Obama as a rape suspect in last night's 10 o'clock news.
[00:06:23.717 --> 00:06:28.901]  The only suspect in a sex assault at SDSU will not be charged.
[00:06:29.321 --> 00:06:32.083]  Maybe Fox actually got something right for once.
[00:06:32.183 --> 00:06:36.486]  Let's talk about all the different ways that President Obama has raped America.
[00:06:36.886 --> 00:06:38.968]  Is this news editing mistake a Freudian slip?
[00:06:39.668 --> 00:06:44.492]  Are we being gaslighted to subconsciously capitulate our awareness to the rapist-in-chief?
[00:06:45.232 --> 00:06:53.578]  Since taking office as the 44th President of the United States, President Barack Hussein Obama has forcibly violated what was left of our constitutional rights.
[00:06:54.059 --> 00:06:57.221]  The National Defense Authorization Act grants his office the power
[00:06:57.541 --> 00:07:05.268]  Section 1071 of the version of the 2014 NDAA amplifies the range of surveillance established by the Patriot Act and the authorization for the use of military force.
[00:07:05.348 --> 00:07:09.551]  Obama's pillaging of our health care system raises a failing tax system on the poor
[00:07:24.063 --> 00:07:27.306]  And delivers a heavy final blow to the struggling middle class.
[00:07:27.806 --> 00:07:38.835]  His hugely unpopular open border policy threatens the very security of the United States as ISIS has clearly shown the ability to slip into America undetected.
[00:07:39.435 --> 00:07:49.723]  Meanwhile, known terror cells train within the United States unmolested, while you and I have our private parts funneled by the TSA just to get on an airplane in the land of the free.
[00:07:50.504 --> 00:07:57.288]  He lied to the American people just like a predator when he claimed that Bush's raising of our debt was irresponsible and unpatriotic.
[00:07:57.868 --> 00:08:07.253]  Then turned around and assaulted our wallets by skyrocketing the debt by another 7.3 trillion dollars while blowing millions on his golf games and vacations.
[00:08:07.693 --> 00:08:18.219]  He promised an end to the war while advancing the New World Order's agenda forward in Benghazi, Syria, Libya, Egypt, and even right here at home by supporting rhetoric that fuels a racist division.
[00:08:18.659 --> 00:08:23.522]  His war on journalists and whistleblowers, bankers, and friends that got too close is insatiable.
[00:08:24.123 --> 00:08:38.632]  Michael Hastings, Tom Clancy, Andrew Breitbart, Michael Cormier, Loretta Feudy, Harold Green, Barnaby Jack, Christopher Kelly, Albert Peterson, these are just a few of the names, all met with suspicious ends to their threats to his power.
[00:08:39.092 --> 00:08:45.116]  And now his vicious, unprecedented aggression is aimpoint blank at the last remaining vestige of free speech,
[00:08:45.556 --> 00:08:45.776]  I think?
[00:09:04.222 --> 00:09:05.643]  Alright, I'll go get my rape stool.
[00:09:28.234 --> 00:09:43.002]  Not that geoengineering exists, but a geoengineering researcher came out to talk about a mysterious phone call he received that was asking whether foreign countries could be triggering droughts or flooding.
[00:09:43.442 --> 00:09:56.369]  This is Professor Alan Robach from Rutgers University, and he said, consultants working for the CIA rang and said, we'd like to know, if someone is controlling the world's climate, would we know about it?
[00:09:56.809 --> 00:10:02.210]  And of course, they were also asking, if we control someone else's climate, would they then know about it?
[00:10:02.831 --> 00:10:07.732]  Now, the professor is just one of many who are studying geoengineering to combat climate change.
[00:10:08.032 --> 00:10:20.555]  But of course, he's expressing concern over the ability to manipulate the weather and use it as a weapon, which is very ironic considering it's the CIA who has been guilty of using weaponized weather in the past.
[00:10:21.075 --> 00:10:34.625]  During the Vietnam War, clouds were seeded over a supply route footpath to make it muddy and impassable, and the CIA also seeded clouds over Cuba to make it rain and ruin the sugar harvest.
[00:10:35.306 --> 00:10:40.950]  The use of weather as a weapon was banned under the Environmental Modification Convention in 1978.
[00:10:43.832 --> 00:10:46.133]  A recent report that was published by the U.S.
[00:10:46.194 --> 00:10:51.737]  National Academy of Sciences lists the spy agency as one of its research sponsors.
[00:10:52.077 --> 00:10:57.320]  So they're obviously still very interested in the use of weaponized weather.
[00:10:57.921 --> 00:11:04.244]  But the thing that's curious is, is the CIA concerned about another country currently controlling the weather?
[00:11:04.705 --> 00:11:12.990]  Of course, that would explain why we're having record snowfall, even though they're still trying to push out this global warming propaganda.
[00:11:13.470 --> 00:11:32.398]  And I think it's really great that this professor came out and alerted people to this mysterious phone call because he says this research has to be open and international so there isn't any question of using it for hostile purposes because he's quite aware of other instances where the CIA had done that in the past.
[00:11:33.098 --> 00:11:36.660]  Coming up right after this, robo-cops are set to hit the streets by 2016.
