[00:00:19.724 --> 00:00:21.766]  Welcome to the InfoWars Nightly News.
[00:00:21.826 --> 00:00:25.589]  It is Monday, March 30th, 2015, and I'm Leigh-Anne McAdoo.
[00:00:25.849 --> 00:00:27.130]  Here are tonight's top stories.
[00:00:30.493 --> 00:00:30.914]  Tonight.
[00:00:32.855 --> 00:00:35.337]  What rights do you give up when you fly?
[00:00:35.998 --> 00:00:39.261]  Then, drag queens attack the NSA.
[00:00:40.101 --> 00:00:42.804]  And, the eyes of Google are upon you.
[00:00:43.104 --> 00:00:46.167]  Lidless, I wreathed in flame.
[00:00:47.208 --> 00:00:56.445]  It knows all your medical conditions, your history, where you eat, what size and color underwear your wife wears, what type of sex you're into.
[00:01:00.043 --> 00:01:13.150]  Well despite the agency's claims that their mass surveillance program helps to thwart criminal activity, the NSA failed to stop two men dressed in drag from storming their gates.
[00:01:13.630 --> 00:01:19.973]  Now these men, they tried to ram their SUV through a gate at the NSA headquarters in Fort Meade, Maryland.
[00:01:20.413 --> 00:01:24.816]  This prompted security to kill one of the men and seriously injure the other.
[00:01:26.038 --> 00:01:33.060]  Well, as we approach April, which is the official false flag month for the United States, it appears things are getting weirder and weirder.
[00:01:33.520 --> 00:01:40.641]  Yahoo News reports, men dressed as women shot outside NSA gate, tried to ram past checkpoint, officials say.
[00:01:41.041 --> 00:01:47.943]  One man is dead and another is severely injured after a shootout at one of the main gates of the National Security Agency located at Fort Meade, Maryland.
[00:01:48.423 --> 00:01:53.544]  Two men dressed as women attempted to penetrate the entry point with their vehicle when a shootout occurred, officials said.
[00:01:54.389 --> 00:01:57.890]  My Fox DC also confirmed that these men were dressed as women.
[00:01:58.130 --> 00:02:03.212]  Fox News has reported that there were two occupants of the vehicle and that they were both men dressed as women.
[00:02:03.592 --> 00:02:07.614]  Aerial video shows a woman's wig on the ground outside a black SUV at the scene.
[00:02:08.074 --> 00:02:13.676]  Two people, a 20-year-old male and a 44-year-old male, were injured and flown to shock trauma in Baltimore.
[00:02:14.136 --> 00:02:18.780]  They also mentioned that one of the occupants was declared dead on the scene and one was taken to the hospital.
