[00:00:18.386 --> 00:00:20.086]  You want to stop tyranny?
[00:00:20.086 --> 00:00:21.747]  Well, so does he.
[00:00:21.747 --> 00:00:27.488]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:27.488 --> 00:00:29.989]  Welcome to the Alex Jones Show on this Sunday, January 18, 2015.
[00:00:29.989 --> 00:00:31.809]  I'm David Knight.
[00:00:31.809 --> 00:00:33.170]  I'll be your host today.
[00:00:33.170 --> 00:00:36.510]  We have some amazing stories that have come out.
[00:00:36.510 --> 00:00:42.932]  We've got some new leaks from the Snowden documents that have been reported on exclusively by Der Spiegel talking about how
[00:00:43.692 --> 00:00:48.955]  Mass surveillance is only phase zero for our government's plans.
[00:00:48.955 --> 00:00:52.917]  Phase three, to give you a hint, is domination, if you didn't know that already.
[00:00:52.917 --> 00:00:55.078]  We're going to talk about that in a little bit more detail.
[00:00:55.078 --> 00:01:12.347]  But we have another amazing story, another exclusive, from the Daily Mail, about a screenwriter who was mysteriously killed in 1997 after he'd finished a script, and he was on his way to deliver the script, a script that he said was going to show the real reason behind the Panama invasion.
[00:01:12.887 --> 00:01:13.208]  And this is
[00:01:29.048 --> 00:01:29.348]  Yeah, yeah.
[00:01:48.400 --> 00:01:53.222]  The only way that we're going to get regime change in North Korea is through assassination.
[00:01:53.222 --> 00:01:54.883]  So there's a very deliberate attempt.
[00:01:54.883 --> 00:01:58.064]  You can see it in Zero Dark Thirty, so many different movies.
[00:01:58.064 --> 00:02:01.385]  We're going to talk about some of the other movies that have just come out in the last week.
[00:02:01.385 --> 00:02:03.486]  Selma, American Sniper.
[00:02:03.486 --> 00:02:05.527]  If you've seen those movies, we're going to take your calls.
[00:02:05.527 --> 00:02:07.688]  We have a different number on Sunday.
[00:02:07.688 --> 00:02:08.508]  That is 877-789-2539 or 877-789-ALEX.
[00:02:08.508 --> 00:02:09.248]  So we want to talk about
[00:02:15.911 --> 00:02:17.933]  The CIA's influence in Hollywood.
[00:02:17.933 --> 00:02:23.178]  Of course, how they get rid of journalists like we've seen in many cases.
[00:02:23.178 --> 00:02:26.281]  They also get rid of screenwriters.
[00:02:26.281 --> 00:02:28.643]  This is an amazing story.
[00:02:28.643 --> 00:02:30.965]  I think you'll find the details will be very interesting.
[00:02:30.965 --> 00:02:32.046]  Also, there's now a
[00:02:33.471 --> 00:02:43.439]  Uh, Gitmo Guard, who has gone public with a book, his conscience is bothering him, he said he personally knows of a case where CIA killed prisoners and made it look like suicide.
[00:02:43.439 --> 00:02:44.420]  So we're going to talk about that.
[00:02:44.420 --> 00:02:49.644]  See, it's not just journalists like Michael Hastings, it's not just screenwriters like this fellow Gary DeVore.
[00:02:50.905 --> 00:02:53.808]  It's anyone that opposes the government.
[00:02:53.808 --> 00:02:59.915]  And when we look at the fact that they want to dominate us through the internet, that is something we should all be very concerned about.
[00:02:59.915 --> 00:03:05.201]  We're going to talk about, I think, really the nuclear weapon to use against tyranny.
[00:03:05.201 --> 00:03:06.843]  It's a peaceful weapon.
[00:03:06.843 --> 00:03:08.464]  It's knowing what your rights are.
[00:03:09.286 --> 00:03:10.507]  About jury nullification.
[00:03:10.507 --> 00:03:17.173]  We're going to see how that is coming to play in the trial of the person accused of running Silk Road.
[00:03:17.173 --> 00:03:20.256]  There's a massive jury nullification movement.
[00:03:20.256 --> 00:03:27.042]  They're trying to educate people what their rights are because a lot of the people think that you shouldn't go to jail for running a website.
[00:03:27.042 --> 00:03:34.649]  Regardless of what people are doing with it, there's a certain number of people, I think, that make a good case that you shouldn't go to jail just for running
[00:03:35.309 --> 00:03:36.169]  A website.
[00:03:36.169 --> 00:03:44.551]  Now of course we've got people like Barrett Brown who were sent to jail because they linked to some websites.
[00:03:44.551 --> 00:03:52.633]  This is a very dangerous area that we're getting in, especially when we look at the fact that the CIA essentially is abusing their power.
[00:03:52.633 --> 00:03:54.273]  The NSA is abusing their power.
[00:03:54.273 --> 00:03:59.074]  They're doing whatever they wish, knowing that they're not going to be held legally accountable.
[00:03:59.074 --> 00:04:03.295]  Along those lines, there was an interesting story that came out today on Reuters.
[00:04:04.485 --> 00:04:05.085]  They're exclusive.
[00:04:05.085 --> 00:04:09.809]  They're saying the White House says that net neutrality legislation is not needed.
[00:04:09.809 --> 00:04:14.452]  Let me tell you why the White House doesn't think they need legislation for net neutrality.
[00:04:14.452 --> 00:04:19.696]  He says net neutrality rules aren't needed because the FCC has the authority to write them.
[00:04:20.370 --> 00:04:27.376]  You see, we don't need Congress to make the laws because Congress is nothing but a useless appendage.
[00:04:27.376 --> 00:04:33.281]  They exist presumptively just to run the graft that keeps our federal government running.
[00:04:33.281 --> 00:04:40.788]  They can hand out the money to the corporate donors of both the Democrats and Republicans, but as far as legislation, we don't need them.
[00:04:41.368 --> 00:04:49.019]  Because we've got regulatory bureaucracies that will write the laws for you, that are not accountable to the people in any way, shape, or form.
[00:04:49.019 --> 00:04:50.061]  That's what Obama is saying.
[00:04:50.061 --> 00:04:50.662]  That's what we've seen.
[00:04:50.662 --> 00:04:51.984]  We're going to be right back.
[00:04:51.984 --> 00:04:52.344]  Stay with us.
[00:04:52.344 --> 00:04:53.286]  We'll be taking your calls.
[00:04:58.866 --> 00:05:02.387]  When cells become toxic, they die early and aging sets in.
[00:05:02.387 --> 00:05:10.610]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:05:10.610 --> 00:05:16.031]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:05:16.031 --> 00:05:18.572]  You want the best that's out there at the lowest price anywhere?
[00:05:18.572 --> 00:05:20.673]  We now have the synergistic solution.
[00:05:20.673 --> 00:05:24.854]  Secure your DNA force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:05:28.891 --> 00:05:33.495]  The average person's life is filled with unexpected challenges.
[00:05:33.495 --> 00:05:39.880]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:05:39.880 --> 00:05:49.287]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:05:49.287 --> 00:05:54.111]  Supercharge and conquer your world at InfoWarsLife.com or call 1-888-253-3139.
[00:05:58.889 --> 00:06:03.763]  As a community moves towards despotism, respect is restricted to fewer people.
[00:06:06.667 --> 00:06:15.890]  That's veteran Denver Police Officer Charles Jones IV smashing an unarmed suspect in the face six times.
[00:06:15.890 --> 00:06:20.232]  Officers accused of using excessive force on a suspect and then trying to erase the evidence.
[00:06:20.232 --> 00:06:22.593]  I'm observing what they're doing and they're on the TV!
[00:06:22.593 --> 00:06:24.794]  I don't understand what's going on!
