[00:00:19.858 --> 00:00:21.459]  Welcome to the InfoWars Nightly News.
[00:00:21.559 --> 00:00:22.240]  I'm David Knight.
[00:00:22.380 --> 00:00:26.263]  It's Thursday, January 15, 2015, and here are our top stories.
[00:00:28.825 --> 00:00:34.390]  Tonight, data mining feds want all your driving information.
[00:00:34.930 --> 00:00:38.974]  Then, a top rabbi calls for European Jews to be armed.
[00:00:39.594 --> 00:00:42.356]  And just how effective are vaccines?
[00:00:42.837 --> 00:00:46.520]  That's next on the InfoWars Nightly News.
[00:00:51.944 --> 00:00:58.209]  Are people starting to see the European Union as an emperor with no clothes?
[00:00:58.729 --> 00:01:00.010]  As a naked sham?
[00:01:00.571 --> 00:01:02.152]  Look at the economic news today.
[00:01:02.272 --> 00:01:10.118]  As the AP pointed out, Switzerland has ditched an increasingly expensive policy to limit the export-sapping rise of the Swiss franc.
[00:01:10.558 --> 00:01:11.379]  Well, what's behind that?
[00:01:11.739 --> 00:01:15.662]  Well, of course, the Swiss franc is valued because it has 7% gold backing.
[00:01:17.183 --> 00:01:33.539]  That may not sound like much and of course they turned back a referendum this last November that would have increased that to 20% but that 7% is still more than is backing the US dollar or the EU out of Europe and of course this is a reaction to an anticipation
[00:01:34.259 --> 00:01:41.203]  Of what they thought the EU was going to do very soon, and that is do quantitative easing, just like the American government has done.
[00:01:41.243 --> 00:01:52.048]  They said that this came amid mounting speculation that the European Central Bank will next week back a big stimulus program that will put more euros in circulation, which will further dilute their value.
[00:01:52.189 --> 00:01:57.912]  So the Swiss decided that they are not going to continue to support the EU devaluing their currency.
[00:01:58.172 --> 00:02:01.974]  That's going to make things very difficult for the Swiss economy in terms of exports.
[00:02:02.594 --> 00:02:06.016]  But people are going to flock to money that has value.
[00:02:06.036 --> 00:02:10.478]  And of course, Europeans are not valuing the European Union itself.
[00:02:10.658 --> 00:02:17.222]  Most of the major countries in the EU are looking at organizations that are trying to pull back from the EU.
[00:02:17.342 --> 00:02:21.064]  And prospective members are giving it another look and saying, no thanks.
[00:02:21.664 --> 00:02:26.791]  As the EU is becoming a pariah, the New American reports, Iceland is dropping its membership bid.
[00:02:27.171 --> 00:02:39.286]  They announced last week that they plan to back out of membership talks and critics of the EU reacted with glee, they say, to the news while proponents of smashing national sovereignty and crushing self-government were left fuming.
[00:02:39.847 --> 00:02:47.231]  The UK Independence Party, UKIP's chief, Nigel Farage, who has made a career out of opposing the EU, had some interesting quotes.
[00:02:47.251 --> 00:02:57.618]  He said, the move by Icelandic authorities and the increasing Mediterranean opposition to the EU shows that the idea of the inevitability of EU integration has been smashed.
[00:02:58.118 --> 00:03:06.243]  More and more, people throughout Europe either no longer wish to join the EU or, as in Greece, they want to leave the euro currency altogether.
[00:03:06.943 --> 00:03:09.544]  And that's what we're seeing throughout Europe, not just in the UK.
[00:03:09.564 --> 00:03:13.305]  We also saw this in France and other countries, as you mentioned, in Greece as well.
[00:03:13.845 --> 00:03:20.888]  People are upset about the mismanagement of the currency, but they also don't want other people running their lives.
[00:03:21.108 --> 00:03:31.852]  They're having the same kind of reactions that we should be having here in America, and to some degree we are having here in America, although we're not seeing that kind of electoral success in people who want to pull back from the central government.
[00:03:32.352 --> 00:03:33.253]  But it goes beyond that.
[00:03:33.753 --> 00:03:38.376]  People are starting to question the very idea that the government can keep them safe.
[00:03:38.416 --> 00:03:45.079]  Here's the leading rabbi from Europe saying that they need to have the authority for Jews to carry guns.
[00:03:45.119 --> 00:03:48.261]  He's not saying everybody and he's not even saying all Jews.
[00:03:48.281 --> 00:03:49.142]  Look at what he has to say.
[00:03:52.884 --> 00:04:00.049]  Demanding, but petitioning, the European Union to allow members of the Jewish community to carry guns, quote, for the essential protection of their communities.
[00:04:00.509 --> 00:04:07.193]  He said that the EU should empower and train Jews to handle firearms as means of protection.
[00:04:07.733 --> 00:04:14.878]  Once Jews got firearms in the Warsaw Ghetto, they were able to tie down five panzer battalions for a couple of months.
[00:04:15.418 --> 00:04:17.500]  They finally had to burn them out.
[00:04:18.140 --> 00:04:24.002]  And they did it on the same day that later we saw the government burn out the Branch Davidians on April the 19th.
[00:04:24.423 --> 00:04:32.006]  There's a lesson there that people who are armed with small arms can even hold down a tyrannical military.
[00:04:32.446 --> 00:04:39.129]  We need to understand the importance of individual firearms and of course there is an organization Jews for the Preservation of Firearms Ownership.
[00:04:39.249 --> 00:04:43.270]  It is a private individual right to keep and bear arms.
[00:04:43.670 --> 00:04:44.651]  Of course as we just saw
[00:04:45.151 --> 00:04:50.594]  Stringent gun control laws are no restraint against the kind of violence we've seen in France.
[00:04:50.614 --> 00:04:54.657]  Now we're going to be talking at the end of the program to Gerald Cilenti of Trends Research.
[00:04:55.037 --> 00:05:08.606]  We're going to talk about these trends in Europe, these economic trends, but we're also going to talk about the trend of whether or not people are going to think for themselves or whether they're going to blindly follow orders from authority as we just saw in the DC subway.
[00:05:09.687 --> 00:05:22.256]  It's not only will we blindly follow orders when we're in that kind of a situation, but in an ordinary life are we going to allow authorities to intimidate us to doing things that are going to harm us and harm our families?
[00:05:22.597 --> 00:05:26.400]  Will we blindly follow them when they tell us to get our vaccines, for example?
[00:05:27.020 --> 00:05:34.685]  The CDC is now admitting that up to 88% of the people who get the flu vaccine still get the flu.
[00:05:34.765 --> 00:05:36.707]  This is a story from Yahoo.
[00:05:36.747 --> 00:05:40.449]  They say that flu vaccine has just been 23% effective.
[00:05:40.469 --> 00:05:41.530]  See, that's the way they couch it.
[00:05:41.550 --> 00:05:44.392]  They don't talk about how many people are getting it.
[00:05:44.472 --> 00:05:49.355]  That's 77% overall of people who get the shot and still get the flu.
[00:05:49.375 --> 00:05:56.480]  But when you break it down by age groups, we see that 26% of those aged six months, yeah, six months, that young,
