[00:00:19.431 --> 00:00:21.192]  Welcome to the InfoWars Nightly News.
[00:00:21.312 --> 00:00:21.952]  I'm David Knight.
[00:00:22.112 --> 00:00:23.552]  It's Monday, April 27, 2015.
[00:00:25.133 --> 00:00:32.715]  Today was the day of the funeral of Freddie Gray, the man who died when his spine was severed in police custody.
[00:00:33.316 --> 00:00:40.138]  Immediately after the funeral, hundreds of protesters confronted police, and we now learn that seven officers have been hurt in the clashes.
[00:00:40.558 --> 00:00:43.139]  The police captain there said some have suffered broken bones.
[00:00:43.419 --> 00:00:45.600]  One of them, he says, is unresponsive.
[00:00:46.300 --> 00:00:54.181]  Now this comes after the Baltimore mayor said this weekend that space was provided to those who wished to destroy.
[00:00:54.861 --> 00:00:56.362]  Listen to her comments, what she said.
[00:00:56.402 --> 00:01:05.103]  She said, I've made it very clear that I work with the police and instructed them to do everything that they could to make sure the protesters were able to exercise their right to free speech.
[00:01:05.703 --> 00:01:15.225]  It's a very delicate balancing act because while we tried to make sure they were protected from the cars and other things that were going on, we also gave to those who wished to destroy.
[00:01:15.965 --> 00:01:20.029]  To those who wish to destroy space to do that as well.
[00:01:20.709 --> 00:01:33.740]  Now that may sound strange to a lot of people, but we have pointed out over and over again that the intent of the government, of the federal government, of many of these Democrat run cities is to have a divide and conquer strategy.
[00:01:33.780 --> 00:01:34.421]  They want you.
[00:01:35.021 --> 00:01:49.436]  To divide into black people against the police and have people see the black people rioting and destroying so that they take the side and polarize behind the police when we have real police brutality issues that need to be addressed.
[00:01:50.037 --> 00:01:52.718]  Now later on the show we're going to talk to an Oath Keeper, Brandon Rapola.
[00:01:53.198 --> 00:02:02.261]  He is at the mine right now in Oregon, the Sugar Pine Mine, where the BLM threatened to shut them down and violently throw them out this last Saturday.
[00:02:02.301 --> 00:02:05.262]  That didn't happen because Oath Keepers showed up there.
[00:02:05.622 --> 00:02:09.843]  They're not just Oath Keepers, they've also exercised in a Peacekeeper role.
[00:02:10.123 --> 00:02:13.064]  Not only at this Oregon mine, but also at the Bundy Ranch.
[00:02:13.124 --> 00:02:14.605]  Brandon was at both of those places.
[00:02:15.145 --> 00:02:17.046]  And they also did that in Ferguson.
[00:02:17.086 --> 00:02:26.891]  But when they protected people's property, when they showed up as peacekeepers to stand there, to keep the rioters from burning these buildings, they were told to leave.
[00:02:26.931 --> 00:02:29.432]  They were threatened by law enforcement.
[00:02:30.072 --> 00:02:34.954]  And of course, we reported, as our reporters were there, Joe Biggs and Jakari Jackson were there.
[00:02:35.355 --> 00:02:38.016]  They were showing us how the police would pull back.
[00:02:38.456 --> 00:02:40.537]  And allow the rioters to destroy.
[00:02:41.077 --> 00:02:44.538]  That is a policy that goes beyond just this Baltimore mayor.
[00:02:45.098 --> 00:02:47.019]  They want to get the Oath Keepers out of the way.
[00:02:47.039 --> 00:02:50.580]  They want to get the people out of the way so that they can go on with their PR snot.
[00:02:50.640 --> 00:02:52.060]  They've got a riot to film.
[00:02:52.741 --> 00:02:54.541]  And that's what they want to have happen.
[00:02:54.561 --> 00:03:01.904]  But of course, there's other troubling aspects that we see about this kind of propaganda that's being used to divide and conquer the population here.
[00:03:01.924 --> 00:03:04.104]  Divide us into a race war.
[00:03:04.184 --> 00:03:06.065]  And of course, we see the Obama administration
[00:03:06.425 --> 00:03:09.327]  Now fighting for the right to use a cell phone kill switch.
[00:03:10.027 --> 00:03:17.692]  That's another way that you can make sure that no other narrative, other than the one that you want to craft with the mainstream media, gets put out.
[00:03:18.293 --> 00:03:19.474]  That's precisely what's behind this.
[00:03:19.734 --> 00:03:20.775]  Let's look at the history of this.
[00:03:20.795 --> 00:03:25.237]  This is something, as Al Jazeera points out, that goes back about 10 years to 2005.
[00:03:25.418 --> 00:03:27.239]  They say for nearly a decade.
