[00:00:04.895 --> 00:00:06.216]  Big Brother.
[00:00:06.216 --> 00:00:07.977]  Mainstream media.
[00:00:07.977 --> 00:00:09.738]  Government cover-ups.
[00:00:09.738 --> 00:00:11.319]  You want answers?
[00:00:11.319 --> 00:00:12.860]  Well, so does he.
[00:00:12.860 --> 00:00:17.042]  He's Alex Jones on the GCN Radio Network.
[00:00:17.042 --> 00:00:24.607]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.607 --> 00:00:27.709]  Well, it's another live worldwide transmission.
[00:00:27.709 --> 00:00:30.831]  Completely jam-packed and overflowing with key information.
[00:00:32.776 --> 00:00:35.918]  It is already the fourth day of March 2015.
[00:00:35.918 --> 00:00:38.259]  I'm your host, Alex Jones.
[00:00:38.259 --> 00:01:01.554]  Wolfgang Halbig, the former state police officer, former customs officer, former top school safety consultant in the country, one of the top guys, Good Morning America, you name it, one of the most successful businesses, providing training and preparation for school security, has been investigating Sandy Hook and believes it's completely fake, completely staged.
[00:01:03.052 --> 00:01:05.393]  is going to be joining us with new developments.
[00:01:05.393 --> 00:01:18.639]  A few weeks ago, there were moves by one of the charity groups associated with Sandy Hook and the reported tragedy there to shut down our YouTube channel for even daring talking about it.
[00:01:18.639 --> 00:01:23.001]  It is the contention of the group that even talking about it is not allowed.
[00:01:23.001 --> 00:01:28.504]  It's kind of an example of the new political correctness where if you disagree with someone, their speech is taken.
[00:01:28.504 --> 00:01:30.425]  That was overturned by YouTube.
[00:01:31.943 --> 00:01:37.947]  But it is an ongoing, as we filed a counterclaim, but it just shows the ongoing garbage we deal with.
[00:01:37.947 --> 00:01:51.858]  We're not going to so much talk about the attempts to shut up and stifle an investigation and obstruct an investigation as the new developments and the lawsuits that have been filed to get more information on that because governments and groups stage events.
[00:01:53.029 --> 00:02:06.198]  In fact, I have an article here today that is more than 60 examples of admitted declassified false flags and staged events by our government, by other governments.
[00:02:06.198 --> 00:02:09.521]  It's a very important article up on Infowars.com.
[00:02:09.521 --> 00:02:19.328]  That said, a lot of times terror attacks are real, but the response to them is to take the general public's liberties and freedoms and secure the globalist takeover.
[00:02:20.748 --> 00:02:22.769]  And a big example of that is in the news today.
[00:02:22.769 --> 00:02:23.769]  Hacked email.
[00:02:23.769 --> 00:02:27.611]  Saudi money finance Benghazi attack.
[00:02:27.611 --> 00:02:34.534]  And Hillary is in a lot of trouble because the head of the EPA, Sheila Jackson, remember, had to step down a few years ago.
[00:02:34.534 --> 00:02:40.737]  It is clearly illegal what Hillary has been doing.
[00:02:40.737 --> 00:02:49.061]  And it shows it's premeditated because she had her own private server system as well, similar to what the IRS has been caught doing, similar to what the
[00:02:50.606 --> 00:02:53.427]  Different federal agencies have been caught doing.
[00:02:53.427 --> 00:02:56.509]  Clinton ran her own computer system for her official emails.
[00:02:56.509 --> 00:02:58.390]  We're going to be getting into that.
[00:02:58.390 --> 00:03:00.411]  We've got some good news here.
[00:03:00.411 --> 00:03:06.794]  McDonald's new menu policy will only use chickens raised without antibiotics.
[00:03:06.794 --> 00:03:09.155]  Very positive news.
[00:03:09.155 --> 00:03:13.037]  Shows the effect of your buying power and voting with your dollars.
[00:03:13.037 --> 00:03:16.419]  This example could bring down the whole New World Order if people figure it out.
[00:03:16.419 --> 00:03:18.360]  And the good news is they're starting to figure it out.
[00:03:20.404 --> 00:03:26.147]  Pelosi got criticized for not properly bowing to Netanyahu.
