[00:00:19.781 --> 00:00:21.867]  Welcome to the InfoWars Nightly News.
[00:00:21.967 --> 00:00:23.210]  I'm your host, Jakari Jackson.
[00:00:23.591 --> 00:00:27.461]  It is September 2, 2015, and here's a look at our top stories.
[00:00:31.294 --> 00:00:41.342]  Tonight, another shocking video surfaces as Planned Parenthood sells intact aborted babies, and one just fell out of the womb.
[00:00:41.542 --> 00:00:44.645]  The fetus is already in the vaginal valve and everything.
[00:00:44.685 --> 00:00:45.125]  Wow.
[00:00:45.185 --> 00:00:46.046]  It just fell out.
[00:00:46.346 --> 00:00:57.976]  Then, a worker at an Arby's fast food restaurant in Florida refused to serve a police officer, which is a good example of the growing animosity toward law enforcement.
[00:00:58.036 --> 00:00:59.497]  Damn it, you bird of puck!
[00:00:59.657 --> 00:01:00.357]  You son of a...
[00:01:04.517 --> 00:01:13.505]  Plus, undercover FBI agents were sent to spy on the Burning Man Festival to test out their new intelligence collection technologies.
[00:01:14.086 --> 00:01:18.730]  All that plus much more up next on the InfoWars Nightly News.
[00:02:00.382 --> 00:02:06.686]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:02:07.046 --> 00:02:08.527]  I believe our research is conclusive.
[00:02:08.547 --> 00:02:09.908]  This is the best iodine out there.
[00:02:10.188 --> 00:02:11.309]  And I know this for a fact.
[00:02:11.849 --> 00:02:16.632]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:02:16.752 --> 00:02:20.494]  For a limited time, experience the ancient power of Survival Shield X2.
[00:02:21.235 --> 00:02:22.716]  I believe our research is conclusive.
[00:02:22.736 --> 00:02:24.076]  This is the best iodine out there.
[00:02:24.116 --> 00:02:26.238]  Take advantage of this at InfoWarsLife.com.
[00:02:36.007 --> 00:02:40.228]  So I'm sitting out here in one of the neighborhoods in Fox Lake.
[00:02:40.268 --> 00:02:41.169]  The police are back out.
[00:02:41.189 --> 00:02:42.229]  They're searching around again.
[00:02:44.070 --> 00:02:45.530]  Going out trying to follow up on leads.
[00:02:46.430 --> 00:02:54.833]  Based on the press conference earlier, they said they were going and checking on social media leads that they had.
[00:02:55.333 --> 00:02:56.474]  So I guess they're following up on that.
[00:02:57.094 --> 00:03:00.775]  The helicopters are back up in the sky now and they're directly overhead.
[00:03:07.583 --> 00:03:09.124]  Helping out with the police on the ground.
[00:03:11.744 --> 00:03:12.825]  This is the back side.
[00:03:14.325 --> 00:03:25.949]  This is an abandoned building right down here is where Officer Linovich was shot at and killed by the two white male suspects and black suspect.
[00:03:26.589 --> 00:03:34.052]  Not sure who which one shot or if all three shot or one of the questions asked in the press conference earlier if the cop was shot with his own gun.
[00:03:35.299 --> 00:03:56.033]  There's been conflicting reports as well saying that his weapon was taken from him and then some people are saying that they actually found his weapon at the scene so they're not really giving us a whole lot but just further down that way around the corner is where they have the crime scene blocked off down there.
[00:03:56.053 --> 00:04:04.459]  I walked down that way and the cops stopped me but you can see in this building right here that's been abandoned on the other side I walked around and you can see where they kicked in the doors
[00:04:05.427 --> 00:04:06.368]  Yesterday I'm assuming.
[00:04:07.088 --> 00:04:09.730]  Now you can see there's a railway through here.
[00:04:13.954 --> 00:04:18.777]  It's possible that the guys that shot at the officer could have jumped on one of these trains.
[00:04:19.478 --> 00:04:22.980]  Because all I've seen come through here so far are those MARTA trains that carry passengers.
[00:04:24.522 --> 00:04:28.445]  But this guy's posted up over here watching, stopping and talking to people.
[00:04:30.846 --> 00:04:31.287]  And here you go.
[00:04:45.168 --> 00:04:47.210]  So that was Joe Biggs up in Fox Lake.
[00:04:47.570 --> 00:04:52.014]  Now as he was reporting on this, this isn't even the most recent attack on a police officer.
[00:04:52.314 --> 00:04:56.117]  We also saw an attack in Massachusetts where somebody was fired at a squad car.
[00:04:56.858 --> 00:04:58.159]  And this is a growing problem.
[00:04:58.199 --> 00:05:06.967]  We've seen attacks in Houston, in Fox Lake, in Massachusetts, and not to forget the two officers that were gunned down in their patrol car up in the New York area.
