[00:00:19.534 --> 00:00:21.355]  Welcome to the InfoWars Nightly News.
[00:00:21.395 --> 00:00:24.937]  It is Monday, April 20th, 2015, and I'm Leigh Ann McAdoo.
[00:00:25.197 --> 00:00:26.878]  Here's a look at tonight's top stories.
[00:00:30.600 --> 00:00:33.181]  Tonight, a U.S.
[00:00:33.281 --> 00:00:35.042]  warship heads to Yemen.
[00:00:35.742 --> 00:00:42.246]  Then, hookers for Hillary, and filmmaker Kevin Booth talks Mary Jane.
[00:00:42.866 --> 00:00:46.688]  That's next on the InfoWars Nightly News.
[00:00:47.589 --> 00:00:49.113]  But now they don't so much either.
[00:00:49.133 --> 00:00:50.536]  They're kind of like, yeah, you're dumb effers.
[00:00:50.797 --> 00:00:51.639]  We run the drugs.
[00:00:52.260 --> 00:00:53.964]  Don't let us catch you or we'll put you in prison.
[00:01:00.063 --> 00:01:10.149]  Well, in a move that is sure to exacerbate calls for campaign reform, a group of sex workers has officially endorsed Hillary Clinton for president.
[00:01:10.789 --> 00:01:21.856]  The girls at the Moonlight Bunny Ranch are calling their campaign, Hookers for Hillary, and they're promising an extra bit of time in the bedroom for anyone who donates to Clinton's campaign.
[00:01:22.296 --> 00:01:23.697]  Hmm, nothing shady there.
[00:01:24.297 --> 00:01:29.160]  Now, the girls give their four points for why they think Hillary should be president.
[00:01:30.401 --> 00:01:38.626]  They've cited her ability to negotiate with foreign leaders, saying it's similar to how they communicate with foreign men through a language barrier.
[00:01:39.486 --> 00:01:51.435]  And of course they also appreciate that they now have health insurance, which they've never had access to before Obamacare, because what they're doing is legal prostitution so they can qualify for affordable health care.
[00:01:52.156 --> 00:02:03.525]  And Air Force Amy says that she'll be voting for Hillary because, I'll stick by any woman that stands by her man in a cheating relationship so that she can further her career.
[00:02:04.065 --> 00:02:04.525]  Hmm.
[00:02:05.305 --> 00:02:06.786]  Such a feminist here.
[00:02:07.506 --> 00:02:11.927]  Now, it's really not a lot different than what they're doing out on the campaign trail, right?
[00:02:12.027 --> 00:02:15.828]  Pimping out the country for a little bit of that campaign cash.
[00:02:16.208 --> 00:02:17.548]  So it's very apropos.
[00:02:17.888 --> 00:02:21.689]  Ted Cruz actually joked that running for office is real simple.
[00:02:21.929 --> 00:02:25.570]  All you have to do is just surgically disconnect your shame sensor.
[00:02:25.590 --> 00:02:25.630]  So,
[00:02:26.690 --> 00:02:27.270]  There you go.
[00:02:27.710 --> 00:02:35.273]  But there's even more shady business deals that Rand Paul has been saying for weeks might be just what is going to actually take Clinton down.
[00:02:35.794 --> 00:02:39.195]  It's a new book set to be released in May called Clinton Cash.
[00:02:39.855 --> 00:02:46.138]  And writer Peter Schweizer investigates donations made to the Clinton Foundation by foreign entities.
[00:02:47.262 --> 00:02:59.986]  And this book is asserting that foreign entities who made payments to the Clinton Foundation and to Mr. Clinton through his high-speaking fees received favors from Mrs. Clinton's State Department in return.
[00:03:00.666 --> 00:03:08.809]  He gives some examples, including a free trade agreement in Colombia that benefited a major foundation donor's natural resource investments.
[00:03:09.549 --> 00:03:22.092]  A lot of development projects in the aftermath of the Haitian earthquake and more than a million dollars in payments to Mr. Clinton by a Canadian bank and major shareholder in the Keystone XL pipeline.
[00:03:22.532 --> 00:03:27.613]  And of course this was right around the same time that all of that was being worked through the State Department.
[00:03:28.133 --> 00:03:33.854]  Now Clinton aides, they're of course calling this absurd conspiracy theory and just another
[00:03:34.514 --> 00:03:35.774]  Conservative hit job.
[00:03:35.874 --> 00:03:38.735]  So once again, poor Hillary is the victim.
[00:03:39.115 --> 00:03:45.477]  For a woman who's really trying to be a strong feminist, she sure does play the victim role a lot these days.
[00:03:46.018 --> 00:03:54.320]  But Schweizer writes that from 2001 to 2012, the Clintons' income was at least $136.5 million.
[00:03:54.760 --> 00:03:57.321]  So that was during Hillary's years of public service.
[00:03:57.641 --> 00:04:03.343]  The Clintons conducted or facilitated hundreds of large transactions with foreign governments and individuals.
[00:04:03.923 --> 00:04:07.665]  And some of these transactions have put millions in their own pockets.
[00:04:08.245 --> 00:04:17.009]  And of course, the Clinton Foundation has come under scrutiny for accepting foreign donations while Mrs. Clinton served as the Secretary of State.
[00:04:17.109 --> 00:04:25.373]  And you know that they think that this at least looks a little corrupt because just last week, the foundation changed their policies.
[00:04:25.933 --> 00:04:30.235]  So now they're going to prohibit giving by any other nations in the Middle East.
[00:04:30.435 --> 00:04:33.117]  So they can see that this is a little bit counterintuitive.
[00:04:33.817 --> 00:04:49.241]  She's saying that she's for women and children while accepting huge donations from countries like Saudi Arabia or the United Arab Emirates who are beheading gay people or throwing women in jail who've been raped, victims of rape.
[00:04:49.281 --> 00:04:52.442]  They're being thrown in prison for committing adultery.
[00:04:52.822 --> 00:04:56.783]  So here she doesn't mind doing shady business deals with these type of people.
[00:04:56.823 --> 00:04:59.424]  They're in fact our allies in the Middle East.
[00:04:59.924 --> 00:05:03.547]  So it'll be very telling in the coming days just where the media stands.
[00:05:04.347 --> 00:05:13.213]  Will they cover this story Chipotle-gate style or are they going to just go the whole email scandal route and not cover it at all?
[00:05:13.714 --> 00:05:28.044]  You know, we're not going to forget about those emails which we're sure you just deleted because they had your yoga routines in them and they didn't actually provide any evidence of all these foreign donations and the kickbacks that these countries are going to be
[00:05:28.624 --> 00:05:30.805]  Receiving from the State Department, right, Hillary?
[00:05:32.125 --> 00:05:37.927]  Now, is it time for people to stop calling InfoWars conspiracy theorists?
[00:05:38.848 --> 00:05:45.210]  Now we have the head of PayPal saying that they want brain chips to replace passwords.
[00:05:45.850 --> 00:05:46.530]  Oh my goodness.
[00:05:46.830 --> 00:05:48.211]  Huge conspiracy theorists here.
[00:05:48.911 --> 00:05:52.755]  This is PayPal's Global Head of Developer Evangelism.
[00:05:53.296 --> 00:06:06.031]  Jonathan LeBlanc is pushing implantable brain chips as a replacement for passwords, but he insists that such technology must be made to fit inside cultural norms before it is accepted by the general public.
[00:06:06.711 --> 00:06:13.295]  Ugh, so obviously we can expect a huge PSYOP coming to get people to accept that this is culturally normal.
[00:06:13.395 --> 00:06:15.877]  But listen to some of the options here, he says.
[00:06:16.277 --> 00:06:19.178]  This is in a presentation called Kill All Passwords.
[00:06:20.059 --> 00:06:24.862]  LeBlanc admits that the future of authentication security is going to get creepy.
[00:06:25.442 --> 00:06:30.166]  And traditional passwords are going to be phased out due to their innumerable security flaws.
[00:06:30.806 --> 00:06:40.494]  But he's envisioning brain chips to measure thought patterns so that childhood memories could be invoked by the user to unlock their computer.
