[00:00:19.807 --> 00:00:21.327]  Welcome to the InfoWars Nightly News.
[00:00:21.387 --> 00:00:21.988]  I'm David Knight.
[00:00:22.048 --> 00:00:22.908]  It's Thursday, February 12, 2015.
[00:00:24.929 --> 00:00:40.613]  Now there's a lot of hand-wringing that's going on about the anti-vaxxers, as the people who typically like to portray themselves as being pro-choice demand that vaccines be mandatory, and they're so concerned that it's the affluent and well-educated who are not getting vaccinated.
[00:00:40.653 --> 00:00:43.514]  This is a story out of MSN.com.
[00:00:43.534 --> 00:00:45.915]  They say Pixar's daycare has one of the lowest vaccination rates
[00:00:46.215 --> 00:00:46.555]  I think so.
[00:01:06.277 --> 00:01:11.902]  And they want to be informed, and they aren't getting the answers that they want to see, so they're not giving their consent.
[00:01:12.002 --> 00:01:15.165]  But of course, there's a big pushback in California, as we'll see.
[00:01:15.445 --> 00:01:17.047]  They point out that Disney is the worst offender.
[00:01:17.347 --> 00:01:24.574]  They say only 43% of children at Pixar-affiliated daycare center were up to date on their shots, according to California state records.
[00:01:25.154 --> 00:01:31.321]  They say this has largely affected the children of educated and affluent parents, this outbreak in California right now.
[00:01:31.341 --> 00:01:33.623]  Of course, they offer no proof of that.
[00:01:34.104 --> 00:01:42.713]  We do know that the vaccination rates of the people who have been vaccinated, we do know that 14% of the people in this particular outbreak
[00:01:43.274 --> 00:01:48.477]  Had been vaccinated, yet they continue to repeat that the vaccine is 99% effective.
[00:01:48.737 --> 00:01:54.199]  Perhaps that's why the educated and the affluent aren't buying the phony numbers about efficacy.
[00:01:54.619 --> 00:02:01.703]  Yet Wired Magazine, which originally ran this data, is now talking about, we need to have a change in the approach.
[00:02:01.743 --> 00:02:05.745]  Say we've done the bad cop thing, now maybe we need to do the good cop thing.
[00:02:06.125 --> 00:02:10.007]  They say there's been a lot of shaming and blaming of the anti-vaccination crowd
[00:02:10.307 --> 00:02:18.012]  And then they go on to repeat that every unvaccinated kid at school threatens the greater community's protection against the disease.
[00:02:18.833 --> 00:02:20.114]  I'm sorry, I don't believe that.
[00:02:20.434 --> 00:02:32.582]  Like I said, when they don't talk about the real numbers, when there's 14% of the people who got vaccinated that get the disease in this outbreak, 18% in the last outbreak in California a year ago had been vaccinated.
[00:02:32.922 --> 00:02:36.344]  That's only an 82% effective rate in that particular case.
[00:02:36.364 --> 00:02:39.987]  Yet they continue to repeat as if it was a religious dogma
[00:02:40.667 --> 00:02:42.729]  That the vaccines are 99% effective.
[00:02:42.809 --> 00:03:04.106]  And of course, there was a 2011 case in New York where 100% of the people who came down with measles were either had records of being vaccinated twice, patient zero had been vaccinated twice and had the records, two of the four people who caught it from her had been vaccinated twice and had records, the other two had indications in their blood that they had been vaccinated.
[00:03:04.506 --> 00:03:04.967]  Nevertheless,
[00:03:05.487 --> 00:03:12.930]  They're going to continue to shame and blame the anti-vaxxers for the failure and the lies of the pharmaceutical industry.
[00:03:13.230 --> 00:03:15.111]  But it's not just Wired Magazine.
