[00:00:16.183 --> 00:00:17.283]  InfoWars.
[00:00:17.283 --> 00:00:18.484]  Tomorrow's news.
[00:00:18.484 --> 00:00:18.804]  Today.
[00:00:28.810 --> 00:00:37.541]  It was just two and a half years ago when we had the most secure border in decades under President Trump doing four things.
[00:00:37.541 --> 00:00:42.948]  Remain in Mexico, Title 42, end catch and release, and build the border wall.
[00:00:42.948 --> 00:00:46.813]  That's what President Trump did and we had the lowest border crossings since last
[00:00:47.814 --> 00:00:48.835]  Century.
[00:00:48.835 --> 00:00:54.740]  Now under Joe Biden, we have far more record setting numbers of people coming across the border than ever before.
[00:00:54.740 --> 00:00:57.463]  It's all because of Joe Biden's policies.
[00:00:57.463 --> 00:00:59.665]  I love how they keep saying, oh, Biden's done a great job.
[00:00:59.665 --> 00:01:03.608]  The corporate media, the White House press secretary, he really has controlled the border.
[00:01:03.608 --> 00:01:07.111]  It's the same as it's ever been when it is basically gone.
[00:01:07.111 --> 00:01:11.976]  What Americans should know is that the president has done, has done the work.
[00:01:12.596 --> 00:01:15.699]  To deal with what we're seeing at the border since day one.
[00:01:15.699 --> 00:01:20.203]  People have been spotted emerging from manholes in the Segundo Barrio area again.
[00:01:20.203 --> 00:01:22.124]  Neighbors saying this is not new.
[00:01:22.124 --> 00:01:26.328]  They're coming in groups, I want to say maybe eight, ten.
[00:01:26.328 --> 00:01:31.553]  The location where the video was recorded Wednesday night is just half a mile away from the US-Mexico border at the Rio Grande.
[00:01:31.553 --> 00:01:36.176]  What appears to be a drain outlet in the river is located in a straight line southeast.
[00:01:36.176 --> 00:01:37.858]  You can even see a border patrol vehicle there.
[00:01:38.018 --> 00:01:44.180]  Yes, we've seen numerous videos of people coming through manholes, people running across the border highway up here by UTEP as well.
[00:01:44.180 --> 00:01:46.680]  They're not using the river anymore.
[00:01:46.680 --> 00:01:52.502]  You know, they're using the water, the water tunnels to come in.
[00:01:52.502 --> 00:01:59.724]  Tapia snapping this picture of what appears to show a man standing over the manhole and another emerging from it.
[00:01:59.724 --> 00:02:03.385]  They're coming out of these manholes at that intersection over there.
[00:02:04.125 --> 00:02:16.716]  This one over here, the one by Circle K, and they come in the 30s, 10, 3, from 9 o'clock, midnight, any time of the day or night.
[00:02:16.716 --> 00:02:17.637]  Where do they go?
[00:02:17.637 --> 00:02:19.158]  And the answer is, God only knows.
[00:02:19.158 --> 00:02:20.339]  But we have a pretty good idea.
[00:02:20.339 --> 00:02:21.660]  We know where a lot of them go.
[00:02:21.660 --> 00:02:22.781]  And we know what happens in Europe.
[00:02:22.781 --> 00:02:23.462]  We know what happens here.
[00:02:24.182 --> 00:02:31.165]  The guy that ran the whole implosion of Europe the last 10 years for the UN and works for Soros runs the whole Texas sector.
[00:02:31.165 --> 00:02:35.467]  The Border Patrol takes orders from NGOs the last two years since Biden stole the election.
[00:02:35.467 --> 00:02:42.009]  3,600 pesos was the last payment I received.
[00:02:42.009 --> 00:02:43.790]  Does that go into your bank account?
[00:02:43.790 --> 00:02:44.150]  Oh, let me see.
[00:02:50.269 --> 00:02:57.954]  And they have built giant processing centers that can process 20,000 people a day, and they've built up, what is it, eight, nine of them that I know of?
[00:02:57.954 --> 00:03:04.279]  This mobile processing center is seeing an average of 1,500 migrants a day, about half of them from Venezuela.
[00:03:04.699 --> 00:03:06.600]  How does that change the equation for you?
[00:03:06.600 --> 00:03:22.128]  Well, unlike the Mexicans and Central Americans that we can process under the CDC authority of Title 42, we are having to process the people coming from Venezuela and Cuba and Nicaragua under our Title 8 authorities.
[00:03:22.128 --> 00:03:28.292]  Meaning, they're usually released and allowed to request asylum, a process that typically takes years to complete.
[00:03:28.652 --> 00:03:35.758]  El Paso's getting 14,500, they were saying, a day flooding in, where there's just no controls.
[00:03:35.758 --> 00:03:45.687]  Officials have ramped up processing, but we were even able to see, as of last night, a lot of migrants just crossing, and migrants I spoke to this morning saying they haven't had any interaction with U.S.
[00:03:45.687 --> 00:03:46.788]  immigration authorities.
[00:03:46.788 --> 00:03:47.569]  They just walked right in.
[00:03:48.466 --> 00:03:49.808]  Title 42 is about to go away.
[00:03:49.808 --> 00:03:55.914]  We know smugglers will try to spread misinformation to take advantage of these vulnerable migrants.
[00:03:55.914 --> 00:03:57.795]  But I want to be very clear here.
