[00:00.000 --> 00:28.000]  It for Wars, tomorrow's news, today.
[00:28.000 --> 00:31.000]  Welcome to this broadcast of the Alex Jones Show.
[00:31.000 --> 00:34.000]  I'm Mike Adams, the health ranger filling in today.
[00:34.000 --> 00:41.000]  And we today are going to do something that's never been done in the world on live radio.
[00:41.000 --> 00:48.000]  I brought my microscope. We have actual clots that have been removed from the deceased who, quote,
[00:48.000 --> 00:56.000]  died suddenly. We're going to be looking at these clots live here in real time under the microscope
[00:56.000 --> 01:03.000]  and finding out more about what these are made of because it turns out these are not blood clots.
[01:03.000 --> 01:10.000]  I want to encourage you, share the URL, theinfowar.tv, forward slash Alex.
[01:10.000 --> 01:15.000]  Share that with everybody you can to get people live to watch what you are about to see here.
[01:15.000 --> 01:17.000]  And we have special guests coming up.
[01:17.000 --> 01:23.000]  We have a physician, an urgent care physician whose voice is going to be altered to protect his identity,
[01:23.000 --> 01:29.000]  who is going to speak to us about these clots and how many people are presenting with these clots
[01:29.000 --> 01:36.000]  and they're dying. And people's fingers and toes are suffering necrosis and they are dying
[01:36.000 --> 01:42.000]  and they're having to have amputations. People's arteries are being clogged with these clots
[01:42.000 --> 01:46.000]  which are not blood clots. They are what I'm calling engineered bio structures.
[01:46.000 --> 01:48.000]  You're looking at one of the photos there.
[01:48.000 --> 01:51.000]  We're going to show you a lot more here on the show today.
[01:51.000 --> 01:54.000]  Again, a world exclusive. You've never seen this.
[01:54.000 --> 01:57.000]  And for those of you listening on radio, we're going to walk you through it.
[01:57.000 --> 01:59.000]  We're going to describe verbally everything for you.
[01:59.000 --> 02:03.000]  Harrison Smith is going to be joining me here in studio in a couple of minutes also
[02:03.000 --> 02:09.000]  to help provide context and reaction to what we are seeing.
[02:09.000 --> 02:14.000]  We've also got embalmer Richard Hirschman joining us today as well as Dr. Jane Ruby
[02:14.000 --> 02:16.000]  later on in our number three.
[02:16.000 --> 02:19.000]  This is going to be a show that you will not forget.
[02:19.000 --> 02:24.000]  And I want to mention that what we are about to look at here, I've got them right here
[02:24.000 --> 02:30.000]  although they are sanitized, these are bio structure clots that have been pulled out of the deceased.
[02:30.000 --> 02:38.000]  These are from dead people who are now going to speak to us through the science of microscopy.
[02:38.000 --> 02:42.000]  In essence, we have become speakers for the dead.
[02:42.000 --> 02:48.000]  We here at Infowars and across the independent media, we are the only ones left to speak for the dead.
[02:48.000 --> 02:51.000]  The dead could speak out right now, they would be screaming.
[02:51.000 --> 02:53.000]  Stop the vaccines.
[02:53.000 --> 02:54.000]  Stop the mass murder.
[02:54.000 --> 02:55.000]  Stop the injections.
[02:55.000 --> 02:58.000]  Stop the medical experiments on children.
[02:58.000 --> 03:02.000]  And since they cannot speak, we must speak for them.
[03:02.000 --> 03:07.000]  And that's what we are going to be doing right here today exclusively on Infowars.com.
[03:07.000 --> 03:11.000]  And again, the URL to give out is theinfowar.tv.
[03:11.000 --> 03:22.000]  That would get you right to the live stream and you are going to see this unfold over the next hour with images that will be horrifying and shocking.
[03:22.000 --> 03:25.000]  It's not blood and guts, there is no gore here.
[03:25.000 --> 03:33.000]  But I just want to say a word of caution to those of you who are easily made nauseous or queasy,
[03:33.000 --> 03:41.000]  what you are about to see may be something that you want to, I don't know, look away at certain times.
[03:41.000 --> 03:43.000]  I'll indicate that verbally when that's about to happen.
[03:43.000 --> 03:45.000]  But that's what's coming up today.
[03:45.000 --> 03:48.000]  We've got also news about the economy.
[03:48.000 --> 03:50.000]  Markets are crashing right now.
[03:50.000 --> 03:52.000]  Crypto is getting hammered very aggressively.
[03:52.000 --> 03:54.000]  Inflation is getting worse.
[03:54.000 --> 04:01.000]  And the dismantling of our nation is only accelerating through multiple vectors.
[04:01.000 --> 04:03.000]  They are trying to kill us.
[04:03.000 --> 04:05.000]  You know this, they're trying to kill us economically.
[04:05.000 --> 04:07.000]  They're trying to kill us through bioweapons.
[04:07.000 --> 04:15.000]  They're trying to kill us with these vaccines, with chemical pollution, exposure, culture wars that are off the charts.
[04:15.000 --> 04:25.000]  They're trying to kill us, but I believe they will fail because we here at Infowars and across the independent media, we are resilient and we will not go down.
[04:25.000 --> 04:32.000]  And we will not remain silent even if it means we must speak for the dead as we are doing here today.
[04:32.000 --> 04:39.000]  We're also going to cover a little bit about Justin Bieber and his facial paralysis Ramsey Hunt syndrome as it's called.
[04:39.000 --> 04:51.000]  And Steve Kirsch from substack.com saying that he is convinced statistically 99% chance that Justin Bieber's facial paralysis was caused by the COVID vaccine.
[04:51.000 --> 04:59.000]  We wish a speedy recovery to Justin Bieber and I have some good news for him that perhaps you can pass along to him if you know him.
[04:59.000 --> 05:08.000]  A lot of listeners have told us it's hard to find out of the thousands of great items at InfowarsTour.com all the storeable food.
[05:08.000 --> 05:15.000]  So we've made it easy with our great partners that supply us with the highest quality storeable food out there at the lowest price you're going to find for good food.
[05:15.000 --> 05:18.000]  Prepare to day.com.
[05:18.000 --> 05:25.000]  Go to preparetoday.com and protect yourself and your family with what's coming and what is already unfolding with global food shortages.
[05:25.000 --> 05:33.000]  I told you over two years ago the global is going to have massive inflation and food shortages and it's happened just like clockwork.
[05:33.000 --> 05:36.000]  And I'm telling you it's going to get a lot worse. They have designed this.
[05:36.000 --> 05:42.000]  The way to beat them is to buy food now before your dollar is even more devalued.
[05:42.000 --> 05:48.000]  We are ready to ship to you right now at preparetoday.com and not just storeable food.
[05:48.000 --> 05:56.000]  Hundreds of the highest quality, survival and preparedness items in stock at low prices ready to ship to you right now at preparetoday.com.
[05:56.000 --> 06:14.000]  You can also use the URL preparetoday.com and it takes you there. Take action.
[06:14.000 --> 06:26.000]  Welcome to the Alex Jones show. Thank you for joining us today. It's Mike Adams here for the entire show. We're going to be joined by some very special guests.
[06:26.000 --> 06:37.000]  And also Harrison Smith sitting in with me in the next segment as we go live with a world exclusive, a shocking demonstration using live laboratory microscopy that I actually brought this morning.
[06:37.000 --> 06:45.000]  We set it up here and we actually have a blood sample on that microscope right now from one of the crew members donated a drop of blood.
[06:45.000 --> 06:53.000]  And we're showing you what that drop of blood looks like because what you're going to see coming up and this is again just an exclusive thing.
[06:53.000 --> 07:05.000]  Nobody else is doing this. You're going to see microscopy images at various magnifications of the clots that are being removed from people who quote died suddenly.
[07:05.000 --> 07:14.000]  And you've heard about this called sudden adult death syndrome, SADS as it's called. You've heard about people, you know, they suddenly died.
[07:14.000 --> 07:26.000]  And then the embalmers are pulling out of these people's bodies, these shockingly large, what I'm calling bio structures, they are referred to as blood clots.
[07:26.000 --> 07:34.000]  They are not blood. What you're seeing right now is blood and you're going to see the difference between that and what we're about to show you.
[07:34.000 --> 07:44.000]  Those of you listening on radio, we're going to be describing this for you, walking you through this and also encouraging you to make sure that you check the video archives at band.video.
[07:44.000 --> 07:53.000]  And also tune in at theinfowar.tv slash alex right now in order to watch this broadcast and see all these images.
[07:53.000 --> 08:00.000]  We're going to be doing it live again. I've got a vial of clots that were removed from the deceased.
[08:00.000 --> 08:08.000]  These dead human beings are going to be in essence speaking to the world through these images and this microscopy that we're doing here today.
[08:08.000 --> 08:11.000]  We have become in essence speakers for the dead.
[08:11.000 --> 08:15.000]  And what is the message from the dead today? It is a warning for humanity.
[08:15.000 --> 08:23.000]  It is a warning that says we must halt immediately all of these experimental COVID vaccines on a global basis.
[08:23.000 --> 08:31.000]  We must halt them now or many millions more may die. And what you're about to see will be absolutely shocking.
[08:31.000 --> 08:35.000]  You're going to be blown away by what is being pulled out of these people.
[08:35.000 --> 08:39.000]  And some of it is so large it's about the diameter of one of your fingers.
[08:39.000 --> 08:42.000]  And these are not blood clots. You're going to see that coming up.
[08:42.000 --> 08:44.000]  First, we're going to cover the other news here.
[08:44.000 --> 08:48.000]  The economic news is pretty serious today. Stock market is not doing well.
[08:48.000 --> 08:50.000]  It's getting hammered quite aggressively.
[08:50.000 --> 08:57.000]  And also the crypto markets are getting hammered and this is actually a bit of a more of a shocking story.
[08:57.000 --> 09:00.000]  Bitcoin fell about 15% over the weekend.
[09:00.000 --> 09:08.000]  This morning when I last checked it was 23,000 something which is down from roughly 60,000 at its peak.
[09:08.000 --> 09:16.000]  $200 billion in valuation wiped off the crypto market over the weekend kind of makes you wonder if they're really attacking crypto right now
[09:16.000 --> 09:24.000]  because they know that people are going to be working to flee the dollar because the dollar is showing its weakness
[09:24.000 --> 09:32.000]  with massive money printing and inflation and global economic warfare where the United States attempts to weaken Russia
[09:32.000 --> 09:37.000]  and only ends up causing more inflation and fuel and food in the United States.
[09:37.000 --> 09:39.000]  So that news is happening.
[09:39.000 --> 09:47.000]  The crypto firm Celsius which is one of the major crypto firms out there. They give out crypto loans and so on.
[09:47.000 --> 09:53.000]  They have paused withdrawals and transfers now citing market conditions.
[09:53.000 --> 10:00.000]  This is basically the equivalent of the crypto world sort of bank freeze where a bank says, well, guess what?
[10:00.000 --> 10:06.000]  You can't come in and get your money out anymore because your assets are currently frozen.
[10:06.000 --> 10:11.000]  So they're pausing all withdrawals and swaps and transfers between accounts
[10:11.000 --> 10:17.000]  and the statement there from the founder says, acting in the interest of our community is our top priority.
[10:17.000 --> 10:24.000]  This is a very concerning language and it's also sort of reminding me of what may be happening with some of the stablecoins
[10:24.000 --> 10:28.000]  as the Evergrande situation unravels in China.
