[00:00:16.271 --> 00:00:17.372]  InfoWars.
[00:00:17.372 --> 00:00:18.574]  Tomorrow's news.
[00:00:18.574 --> 00:00:18.915]  Today.
[00:00:21.616 --> 00:00:30.659]  From the front lines of the Information War, it's Alex Jones.
[00:00:30.659 --> 00:00:34.180]  It's Wednesday, December 7th, 2022.
[00:00:51.079 --> 00:00:57.102]  A day that will live in infamy.
[00:00:57.102 --> 00:01:01.325]  Putin, risk of nuclear war rising?
[00:01:01.325 --> 00:01:20.175]  We'll defend Russia by all available means after three separate events last week of cruise missiles being fired out of Ukraine, hundreds of miles into Russia, damaging Russian nuclear bomber bases.
[00:01:22.608 --> 00:01:25.249]  Kind of a big deal.
[00:01:25.249 --> 00:01:32.550]  As we said last Friday and through the weekend and through this week, that this could lead to nuclear war very easily.
[00:01:32.550 --> 00:01:36.952]  That is just a minor footnote, really not even in the mainstream news, in any of the front of the papers.
[00:01:36.952 --> 00:01:42.593]  Just a little footnote that, oh, Ukraine is firing cruise missiles into Russia.
[00:01:44.844 --> 00:01:55.858]  Then of course we have Democrat Senator Warnock defeats Republican Hershel Walker in Georgia runoff and more evidence of fraud is beginning to come out there.
[00:01:55.858 --> 00:02:01.165]  In Brazil, a consortium of government watchdogs have now filed a detailed report.
[00:02:03.083 --> 00:02:15.551]  With the public and also the Supreme Court of the country documenting unbelievable fraud in that election and foreign meddling by the State Department and the CIA that we know meddle heavily in our elections illegally.
[00:02:15.551 --> 00:02:27.259]  That's all come out in the Twitter files, documenting and verifying and vindicating everything that we have been laying out for so long here.
[00:02:27.259 --> 00:02:27.860]  Continuing.
[00:02:29.451 --> 00:02:38.257]  I have a whole stack of news articles from the United States, Canada, and Europe, Australia promoting euthanasia, including government-forced euthanasia, which is outright murder.
[00:02:38.257 --> 00:02:40.038]  We have that whole quadrant of information.
[00:02:40.038 --> 00:02:46.122]  The latest on carbon taxes, American Medical Association, US health sector should decarbonize, including humans.
[00:02:46.122 --> 00:02:48.163]  Humans are the carbon problem.
[00:02:50.219 --> 00:02:58.983]  Bill Gates' TED Talk a decade ago, where he did the equation and said we've got to get this one down to zero, the human part of the equation, because we're inherently bad.
[00:02:58.983 --> 00:02:59.824]  Carbon's bad!
[00:02:59.824 --> 00:03:01.704]  We're carbon-based life forms.
[00:03:01.704 --> 00:03:03.425]  The whole planet operates on carbon.
[00:03:03.425 --> 00:03:04.386]  Trees are made out of carbon.
[00:03:05.572 --> 00:03:11.158]  Starfish are made out of carbon, birds in the sky are, and so are we, and it's bad.
[00:03:11.158 --> 00:03:16.943]  Don't worry, we'll depopulate you, and it's going to be so liberal, so loving, so much fun.
[00:03:16.943 --> 00:03:21.728]  More news breaking out of The Intercept that a month ago broke what's really coming out on Twitter now.
[00:03:21.728 --> 00:03:28.195]  Leaked documents outline DHS's plan to police its information and fix elections.
[00:03:29.636 --> 00:03:36.538]  But that's okay, while Zelensky's starting World War III and lying about missile strikes in Poland that he launched.
[00:03:36.538 --> 00:03:37.898]  That's all confirmed now.
[00:03:37.898 --> 00:03:41.119]  He's firing missiles into Russia, and the left loves it.
[00:03:41.119 --> 00:03:48.661]  But don't worry, Zelensky has tapped top Balenciaga designer to oversee charity for Ukraine refugees.
[00:03:48.661 --> 00:03:55.883]  That's perfect human smuggling operation, just like everyone's been documenting and pointing out.
[00:03:55.883 --> 00:03:57.564]  So that's just some of the news.
[00:03:58.968 --> 00:04:00.630]  We're going to be plowing through today.
[00:04:00.630 --> 00:04:08.179]  We have several very informative guests joining us on the broadcast.
[00:04:08.179 --> 00:04:18.411]  You know that family in Australia that doesn't want the government to force a blood transfusion with vaccinated spike protein blood on their baby?
[00:04:19.352 --> 00:04:23.797]  And who just wants to be able to get a blood donor for the surgery that hasn't been injected?
[00:04:23.797 --> 00:04:25.439]  Well, the state has taken their child.
[00:04:25.439 --> 00:04:29.903]  It's the middle of the night in Australia, but they'll be joining us coming up in two hours.
[00:04:29.903 --> 00:04:31.585]  Then Royce White will join us.
[00:04:31.585 --> 00:04:32.366]  Always informative.
[00:04:34.335 --> 00:04:37.477]  Always on fire in the fourth hour today.
[00:04:37.477 --> 00:04:40.440]  So we've got one hell of a transmission lined up for you.
[00:04:40.440 --> 00:04:42.741]  I only scratched the surface of the news.
[00:04:42.741 --> 00:04:43.101]  The U.S.
[00:04:43.101 --> 00:04:49.766]  Senate's written a big letter to DHS documenting the human trafficking of children into sex slavery by Obama.
[00:04:49.766 --> 00:04:51.388]  That's the real administration.
[00:04:51.388 --> 00:04:54.750]  Biden's responded by saying he doesn't care, the border's not important.
[00:04:54.750 --> 00:04:55.270]  I'm not kidding.
[00:04:55.270 --> 00:04:56.631]  We have a clip of him saying that.
[00:04:56.631 --> 00:04:57.072]  We'll be right back.
[00:05:01.127 --> 00:05:09.952]  December 2022 is here and we are proud and very excited to announce that free shipping is back at InfoWarStore.com.
[00:05:09.952 --> 00:05:13.774]  That's right, free shipping on all orders of $50 or more.
[00:05:13.774 --> 00:05:22.859]  But we've signed a new deal with a big national shipping company and they're able to cut our regular shipping costs by up to 50%.
[00:05:22.859 --> 00:05:24.880]  So that means even on orders that are below $50,
[00:05:25.640 --> 00:05:29.082]  You're going to be paying way lower than you were previously.
[00:05:29.082 --> 00:05:30.543]  This is a game changer.
[00:05:30.543 --> 00:05:32.084]  We're so excited about it.
[00:05:32.084 --> 00:05:34.345]  Our listeners should really ask for free shipping again.
[00:05:34.345 --> 00:05:38.788]  We couldn't afford it before, but by moving to a bigger national distributor, we're able to do it.
[00:05:38.788 --> 00:05:41.910]  So now, your orders will be shipped even faster.
[00:05:41.910 --> 00:05:44.331]  The same great customer service and more.
[00:05:44.331 --> 00:05:50.675]  So, get huge discounts and free shipping on so many great items at InfoWarsTore.com right now.
[00:05:51.015 --> 00:06:11.769]  I want to thank you all for your support, but now there's no excuse to boost your immune system, lead a healthier life, and keep InfoWars on the air at InfoWarsTour.com.
[00:06:11.769 --> 00:06:18.274]  Live from the InfoWars.com studios, you're listening to the Alex Jones Show.
[00:06:21.688 --> 00:06:30.937]  It's Wednesday, December 7th, 2022.
[00:06:30.937 --> 00:06:32.478]  Pearl Harbor Day.
[00:06:32.478 --> 00:06:33.599]  I'm your host, Alex Jones.
[00:06:33.599 --> 00:06:38.984]  We'll be live here for the next four hours ahead of the great Owen Schroyer 3 p.m.
[00:06:38.984 --> 00:06:40.846]  Central with the War Room here on the Info Wars.
[00:06:42.341 --> 00:06:45.822]  Pro-human, anti-New World Order network.
[00:06:45.822 --> 00:06:49.863]  Okay, we have the family joining us in the third hour.
[00:06:49.863 --> 00:07:04.608]  They had their baby taken just a few hours ago in Australia because they will not allow the government to forcibly put vaccinated prion spike protein blood into their baby with a scheduled surgery.
[00:07:04.608 --> 00:07:06.208]  They just want someone to donate blood.
[00:07:06.208 --> 00:07:11.170]  They have volunteers that has not had the deadly shots that grow the prions in the body.
[00:07:12.366 --> 00:07:12.906]  We're good to go.
[00:07:34.534 --> 00:07:45.402]  To put that in context, that is more than 20 times the death rate that the Vietnam War was increasing each year, or many times what World War II increased the death rate at.
[00:07:45.402 --> 00:07:52.146]  And you have the same numbers, basically it's between 11 and 15% in the US, Canada, Europe, Australia, New Zealand.
[00:07:52.146 --> 00:07:53.588]  It's the same everywhere.
