[00:00:16.769 --> 00:00:17.889]  InfoWars.
[00:00:17.889 --> 00:00:19.070]  Tomorrow's news.
[00:00:19.070 --> 00:00:19.410]  Today.
[00:00:28.601 --> 00:00:35.529]  And it's time for humanity to stand up in the Info War and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:00:35.529 --> 00:00:39.833]  You better believe you got one!
[00:00:39.833 --> 00:00:44.959]  From the front lines of the Information War, it's Alex Jones.
[00:01:04.938 --> 00:01:06.578]  Okay, listen.
[00:01:06.578 --> 00:01:08.739]  I'm gonna tell you something I'm not supposed to talk about.
[00:01:08.739 --> 00:01:09.759]  Nobody is.
[00:01:09.759 --> 00:01:12.439]  But... But what?
[00:01:12.439 --> 00:01:14.320]  But they took a lot of people away.
[00:01:14.320 --> 00:01:16.440]  People that they thought were gonna make trouble for them.
[00:01:16.440 --> 00:01:18.120]  People that had guns or things they wanted.
[00:01:18.120 --> 00:01:19.661]  They just took them away.
[00:01:19.661 --> 00:01:21.021]  Where?
[00:01:21.021 --> 00:01:22.081]  Re-education camps.
[00:01:22.081 --> 00:01:23.501]  That's what they call it.
[00:01:23.501 --> 00:01:27.342]  I have decided we really need camps for adults.
[00:01:29.476 --> 00:01:33.298]  And we need the kind of camps that you all run.
[00:01:33.298 --> 00:01:34.359]  I mean, really.
[00:01:34.359 --> 00:01:43.023]  There are millions of Americans, almost all white, almost all Republicans, who somehow need to be deprogrammed.
[00:01:43.023 --> 00:01:50.826]  And the question is, how are we going to really almost deprogram these people who have signed up for the cult of Trump?
[00:01:50.826 --> 00:01:56.189]  There are millions of people who believe that the election was rigged.
[00:01:56.189 --> 00:01:58.070]  How do you begin to deprogram them?
[00:01:58.719 --> 00:02:05.945]  Once we educate them, we coach them on how to interact and empower the person to start thinking for themselves.
[00:02:05.945 --> 00:02:07.627]  They are members of a cult.
[00:02:07.627 --> 00:02:09.308]  The Trumpist cult.
[00:02:09.308 --> 00:02:11.510]  And we have to be deprogrammed.
[00:02:11.510 --> 00:02:13.652]  Because they've been brainwashed, Joy.
[00:02:13.652 --> 00:02:18.496]  I really believe that they have been brainwashed by this misinformation campaign.
[00:02:18.496 --> 00:02:20.458]  So how do you de-radicalize?
[00:02:21.078 --> 00:02:21.758]  These people.
[00:02:21.758 --> 00:02:31.341]  We probably need to double, triple, quadruple or increase funding for these de-radicalization programs.
[00:02:31.341 --> 00:02:36.602]  It's 1159 at Radio Free America and this is Uncle Sam with music and the truth until dawn.
[00:02:36.602 --> 00:02:40.604]  Right now I've got a few words for some of our brothers and sisters in the occupied zone.
[00:02:40.604 --> 00:02:42.664]  The chair is against the wall.
[00:02:42.664 --> 00:02:44.885]  The chair is against the wall.
[00:02:44.885 --> 00:02:46.885]  John has a long mustache.
[00:02:46.885 --> 00:02:48.466]  John has a long mustache.
[00:02:48.926 --> 00:02:50.187]  It's 12 o'clock, Americans.
[00:02:50.187 --> 00:02:51.927]  Another day closer to victory.
[00:02:51.927 --> 00:02:55.829]  And for all of you out there on or behind the lines, this is your song.
[00:03:04.235 --> 00:03:09.039]  The FBI has arrested hundreds of people in connection with the January 6th insurrection at the U.S.
[00:03:09.039 --> 00:03:11.181]  Capitol and more could be on the way.
[00:03:11.181 --> 00:03:14.163]  Approximately 800 people have been arrested.
[00:03:14.163 --> 00:03:22.490]  Joseph Biggs was indicted earlier this week by a federal grand jury along with four other members of the group with conspiracy to commit sedition.
[00:03:22.490 --> 00:03:28.855]  Joseph Biggs facilitated political violence even if they weren't armed and didn't assault anybody at the Capitol on January 6th.
[00:03:29.912 --> 00:03:40.863]  Couple hours ago, I was informed by my attorney that there is a warrant out for my arrest with allegations involving January 6th.
[00:03:40.863 --> 00:03:43.005]  I will have to turn myself in.
[00:03:44.306 --> 00:03:45.866]  Monday morning.
[00:03:45.866 --> 00:03:57.270]  The DOJ, the Biden administration, announced is charging a host at InfoWars, a man called Owen Schroer, with several federal crimes, including, quote, entering a restricted area on January 6th.
[00:03:57.270 --> 00:03:58.670]  Well, that sounds bad.
[00:03:58.670 --> 00:03:59.991]  What did Owen Schroer do?
[00:03:59.991 --> 00:04:02.191]  He didn't go inside the Capitol building on January 6th.
[00:04:02.191 --> 00:04:05.892]  He stood on the Capitol steps with hundreds of other people.
[00:04:05.892 --> 00:04:11.554]  Enrique Tarrio pleaded guilty to two misdemeanor charges, including the burning of a Black Lives Matter banner
[00:04:12.014 --> 00:04:21.919]  As for those text messages, the January 6th Committee is now planning to subpoena them as it looks into Jones' role in the Capitol attack.
[00:04:21.919 --> 00:04:30.082]  The American people are not buying the whole fraud that January 6th was the new Pearl Harbor, or worse, the 9-11, all these preposterous assigned things that were set in time.
[00:04:30.082 --> 00:04:31.843]  January 6th was a false flag.
[00:04:31.843 --> 00:04:35.144]  Everybody knows it at this point, from Ray Epps to the pipe bomber.
[00:04:35.144 --> 00:04:36.025]  I mean, it's obvious.
[00:04:36.025 --> 00:04:36.965]  It's all coming out.
[00:04:36.965 --> 00:04:38.306]  It's all being exposed.
[00:04:41.542 --> 00:04:43.344]  We're not going to be the ones on trial anymore.
