[00:00:15.960 --> 00:00:17.062]  InfoWars.
[00:00:17.062 --> 00:00:18.264]  Tomorrow's news.
[00:00:18.264 --> 00:00:18.624]  Today.
[00:00:27.688 --> 00:00:29.129]  On the eve of the U.S.
[00:00:29.129 --> 00:00:36.873]  elections, Kim Dotcom published a thread of important questions that every American should be asking.
[00:00:36.873 --> 00:00:38.374]  He wrote, The U.S.
[00:00:38.374 --> 00:00:42.237]  proxy war in Ukraine is not going well.
[00:00:42.237 --> 00:00:46.739]  Let's ask some important questions and see if you have the answers.
[00:00:46.739 --> 00:00:47.840]  Feel free to reply.
[00:00:49.393 --> 00:00:49.973]  1.
[00:00:49.973 --> 00:01:00.336]  How long will people in the West accept sending billions to Ukraine while they have a major cost-of-living crisis?
[00:01:00.336 --> 00:01:00.916]  2.
[00:01:00.916 --> 00:01:09.478]  Now that large parts of Ukraine are without power, how many millions of additional Ukrainian refugees can Europe support?
[00:01:09.478 --> 00:01:10.418]  Winter is coming.
[00:01:11.853 --> 00:01:12.513]  3.
[00:01:12.513 --> 00:01:19.356]  Russia prepares a major offensive this winter with up to 500,000 fresh troops.
[00:01:19.356 --> 00:01:22.458]  How will Ukraine stop them with their depleted army?
[00:01:23.966 --> 00:01:24.546]  4.
[00:01:24.546 --> 00:01:28.828]  The Russian economy is fine despite Western sanctions.
[00:01:28.828 --> 00:01:36.492]  Russia now sells oil and gas to China and India, with Turkey becoming the new energy hub to Europe.
[00:01:36.492 --> 00:01:40.974]  Meaning Russia can afford this war for as long as it wants.
[00:01:40.974 --> 00:01:45.076]  Are Western taxpayers prepared to spend a trillion in Ukraine?
[00:01:46.680 --> 00:01:47.061]  5.
[00:01:47.061 --> 00:01:51.565]  Russia is now mass-producing $30,000 kamikaze drones.
[00:01:51.565 --> 00:01:55.849]  They destroy NATO weapons systems that cost millions.
[00:01:55.849 --> 00:02:03.316]  While Russia is fighting a low-budget war, it preserves high-end arms for a confrontation with NATO.
[00:02:03.316 --> 00:02:08.181]  How long until NATO is running out of high-end arms to defend itself?
[00:02:09.914 --> 00:02:10.475]  6.
[00:02:10.475 --> 00:02:14.517]  Russia is winning because it has the clear strategic advantage.
[00:02:14.517 --> 00:02:16.879]  Time is on its side.
[00:02:16.879 --> 00:02:27.425]  The longer this conflict takes, the more likely the defeat of the West becomes, no matter how much money and arms they send to Ukraine.
[00:02:27.425 --> 00:02:28.586]  What then?
[00:02:28.586 --> 00:02:30.707]  NATO troops in Ukraine?
[00:02:30.707 --> 00:02:32.228]  Nuclear war?
[00:02:32.228 --> 00:02:32.708]  Or peace?
[00:02:34.348 --> 00:02:35.009]  7.
[00:02:35.009 --> 00:02:38.511]  The U.S.-EU propaganda is failing.
[00:02:38.511 --> 00:02:41.773]  Most people can see the reality of this U.S.
[00:02:41.773 --> 00:02:42.813]  proxy war.
[00:02:42.813 --> 00:02:44.634]  It's all over the Internet.
[00:02:44.634 --> 00:02:48.256]  Ukraine flags on social media have disappeared.
[00:02:48.256 --> 00:02:50.017]  And as with past U.S.
[00:02:50.017 --> 00:02:55.741]  wars built on lies, this one is also running out of steam.
[00:02:55.741 --> 00:02:57.622]  Who still supports this nonsense?
[00:02:58.955 --> 00:02:59.455]  8.
[00:02:59.455 --> 00:03:02.656]  Now ask yourself the most important question.
[00:03:02.656 --> 00:03:03.216]  The U.S.
[00:03:03.216 --> 00:03:06.417]  proxy war in Ukraine only serves U.S.
[00:03:06.417 --> 00:03:11.258]  interests to prevent BRICS from ending USD dominance.
[00:03:11.258 --> 00:03:11.718]  U.S.
[00:03:11.718 --> 00:03:13.938]  empire is bankrupt.
[00:03:13.938 --> 00:03:15.839]  Time to accept that.
[00:03:15.839 --> 00:03:18.159]  Let's go multipolar.
[00:03:18.159 --> 00:03:22.700]  This is not the issue for which humanity must end in a nuclear war.
[00:03:24.352 --> 00:03:26.634]  Kim.com is correct.
[00:03:26.634 --> 00:03:34.501]  President Vladimir Putin's suggestion for a multipolar world is the only reasonable solution.
[00:03:34.501 --> 00:03:38.024]  1776 worldwide.
[00:03:38.024 --> 00:03:40.386]  Reporting for InfoWars, this is Greg Reese.
[00:03:55.649 --> 00:04:09.912]  The answer to 1984 is 1776.
[00:04:09.912 --> 00:04:14.273]  Infowars has been banned.
[00:04:14.273 --> 00:04:18.194]  Arrested.
[00:04:18.194 --> 00:04:20.955]  Attacked and threatened.
[00:04:20.955 --> 00:04:22.655]  Because we are effective.
[00:04:24.136 --> 00:04:26.398]  The Great Awakening is here.
[00:04:26.398 --> 00:04:28.379]  Go to band.video.
[00:04:28.379 --> 00:04:32.503]  Download the videos and share.
[00:04:32.503 --> 00:04:39.829]  Support The Information War at infowarestore.com.
[00:04:39.829 --> 00:04:41.530]  And never give up the fight.
[00:05:01.164 --> 00:05:07.141]  I'm Dr. Peter McCullough and it's an absolute pleasure to introduce to you The Wellness Company.
[00:05:08.433 --> 00:05:18.823]  An alternative healthcare system for this COVID and post-COVID world where trust has been lost in doctors and healthcare systems.
[00:05:18.823 --> 00:05:31.575]  This new online virtual platform is nationwide providing uncensored content, virtual appointments, laboratory testing, diagnostics, prescriptions,
[00:05:32.236 --> 00:05:32.836]  We're good to go.
[00:06:12.522 --> 00:06:15.125]  Waging war on corruption.
[00:06:15.125 --> 00:06:16.567]  It's Alex Jones.
[00:06:24.881 --> 00:06:36.136]  They stole this election at a level even more naked and more brazen by orders of magnitude than 24 months ago.
[00:06:36.136 --> 00:06:38.039]  Thank you for joining us on this Wednesday, November 9th.
[00:06:39.532 --> 00:06:52.785]  We've got a bunch of expert guests, Jim Hoff, Gateway Pundit, Roger Stone, obviously expert on what just happened, as well as Darren Beattie and more, working on getting Steve Bannon and others.
[00:06:52.785 --> 00:07:02.034]  We'll also open the phones up on what you witnessed on the critical election day yesterday, and ongoing in many areas like Arizona, Georgia.
[00:07:03.215 --> 00:07:05.196]  And, of course, Nevada.
[00:07:05.196 --> 00:07:07.697]  We've got all the numbers on that.
[00:07:07.697 --> 00:07:15.301]  It looks like George is going to decide whether the Republicans get a one-senator majority in the Senate.
[00:07:15.301 --> 00:07:18.983]  Hershel Walker could save the Senate.
[00:07:18.983 --> 00:07:19.624]  A great guy.
[00:07:19.624 --> 00:07:22.165]  They've definitely targeted and demonized.
[00:07:22.165 --> 00:07:26.587]  But we're going to get to all of that with Jim Hoft coming up in 30 minutes.
[00:07:26.587 --> 00:07:29.209]  We're going to get to all of that with Roger Stone coming up in 55 minutes.
[00:07:31.135 --> 00:07:36.298]  We're going to get to all of that throughout the day and look at the numbers and go over the facts.
[00:07:36.298 --> 00:07:41.841]  But here's the big takeaway I want everybody to really let sink in here.
[00:07:41.841 --> 00:07:43.362]  The globalists are cornered rats.
[00:07:43.362 --> 00:07:46.343]  They've painted themselves into a corner.
[00:07:46.343 --> 00:07:47.544]  Their house is on fire.
[00:07:47.544 --> 00:07:48.765]  We're in it with them is the problem.
[00:07:49.901 --> 00:07:56.184]  And the fact that they stole the election two years ago caused a seismic shift against them in all the polls and studies and numbers.
