[00:00:01.173 --> 00:00:04.234]  It's Sunday, August 21st, 2022.
[00:00:04.354 --> 00:00:10.636]  And the globalists have launched a major terror attack in Russia to trigger a Russian response.
[00:00:12.977 --> 00:00:13.757]  InfoWars.
[00:00:13.897 --> 00:00:15.897]  Tomorrow's News Today.
[00:00:15.897 --> 00:00:17.896]  [Music]
[00:00:17.896 --> 00:00:19.896]  [Music]
[00:00:19.896 --> 00:00:21.896]  [Music]
[00:00:21.896 --> 00:00:23.896]  Alexander Dugan has been on our broadcast before.
[00:00:24.260 --> 00:00:26.201]  I've been on some of his shows in Russia.
[00:00:29.111 --> 00:00:35.375]  And he is a Russian nationalist, not a fascist, as our corporate-controlled media has said.
[00:00:36.595 --> 00:00:56.487]  And in the lead-up to this open proxy war with the Russians in Ukraine, you can pull up the news articles with Republican and Democrat senators and others, like Lindsey Graham, calling for the assassination of Vladimir Putin and people like Alexander Dugin.
[00:00:57.992 --> 00:01:16.266]  So the idea that in the Moscow suburbs, less than a day ago, his daughter, driving back in his car, he was in another vehicle, the idea that he or Putin would blow up his own daughter is preposterous.
[00:01:16.286 --> 00:01:17.467]  But the London Telegraph?
[00:01:19.400 --> 00:01:20.601]  The BBC, U.S.
[00:01:20.641 --> 00:01:23.163]  News, they're running the headlines, it's a false flag.
[00:01:23.663 --> 00:01:32.469]  So, I supposedly lose 40-something million dollar rigged lawsuits for questioning events saying they could be staged or fake or the system targeting itself.
[00:01:32.789 --> 00:01:35.090]  But, I want to telegraph and others can say it.
[00:01:35.431 --> 00:01:38.413]  Telegraph reporting Dugan attack is likely a false flag, close quote.
[00:01:38.453 --> 00:01:41.235]  Remember, only Russia carries out false flags.
[00:01:41.775 --> 00:01:44.537]  Russia blames Kiev for killing daughter of Putin's Rasputin.
[00:01:44.837 --> 00:01:46.138]  But the truth may be closer to home.
[00:01:46.158 --> 00:01:49.260]  They're going to say they think that he blew up his own daughter.
[00:01:50.701 --> 00:01:50.801]  No.
[00:01:50.821 --> 00:01:54.222]  No, when you see a false flag like 9-11, they attack civilians.
[00:01:54.242 --> 00:01:55.122]  They don't attack the elites.
[00:01:55.743 --> 00:01:57.503]  Or they totally stage it and it didn't happen.
[00:01:57.523 --> 00:02:01.625]  The Gulf of Tonkin, 1964, declassified, 2004, staged.
[00:02:03.145 --> 00:02:07.507]  And no babies had their brains bashed out in incubators in 1990 to launch the Iraq War.
[00:02:07.607 --> 00:02:09.528]  But millions did die because of it from starvation.
[00:02:11.309 --> 00:02:12.129]  No, ladies and gentlemen.
[00:02:13.348 --> 00:02:15.509]  He drove in his car to the festival.
[00:02:15.789 --> 00:02:17.269]  His daughter went back in the other car.
[00:02:17.370 --> 00:02:19.610]  He robed some folks so he could talk to them in the other car.
[00:02:19.630 --> 00:02:31.015]  And right as they pull up to the house, a bomb planted in the car, it's now being reported, blew her sky high.
[00:02:31.435 --> 00:02:33.455]  The only respite is that she died instantly.
[00:02:36.977 --> 00:02:39.938]  So, will Alexander Dugan file a lawsuit against London Telegraph and win $40,000?
[00:02:41.734 --> 00:02:45.395]  $7 million or $49 million because they're saying he did it!
[00:02:48.875 --> 00:02:49.775]  But see, here's the difference.
[00:02:52.496 --> 00:02:57.037]  I didn't say I was going to go kill schoolchildren in elementary school in Connecticut.
[00:02:58.757 --> 00:03:00.937]  The West said they were going to kill Alexander Dugan.
[00:03:01.718 --> 00:03:03.458]  They said they were going to kill Vladimir Putin.
[00:03:04.178 --> 00:03:29.098]   And then, when one of his political advisors And there's no doubt he's a top influential Russian nationalist, gets an attempted assassination attempt that kills his daughter, Daria, well then, it's a false flag.
[00:03:30.338 --> 00:03:38.760]  See, I didn't say I was going to attack an elementary school, and then say that the parents killed their kids.
[00:03:39.060 --> 00:03:39.660]  I never said that.
[00:03:40.916 --> 00:03:45.579]  But this is the equivalent if Alex Jones is evil for questioning a mass shooting and saying maybe it didn't happen.
[00:03:46.499 --> 00:03:52.582]  Imagine the level of evil saying that he and Putin murdered and blew up his own daughter.
[00:03:57.165 --> 00:04:02.107]  Absolutely incredible what they do and what they get away with.
[00:04:03.728 --> 00:04:05.950]  I monitored and looked at the national Russian news.
[00:04:05.970 --> 00:04:07.190]  They're hopping mad at Putin.
[00:04:07.971 --> 00:04:15.852]   They're pissed that a suburb could be bombed and that This journalist and talk show host, his daughter was also very prominent.
[00:04:17.233 --> 00:04:21.314]  Daria Dugina.
[00:04:22.034 --> 00:04:25.655]  I guess in Russia they add an A when the last name's a feminine.
[00:04:26.736 --> 00:04:27.516]  Dugin's the father.
[00:04:27.536 --> 00:04:31.537]  Dugiana is the blown up daughter.
[00:04:31.597 --> 00:04:35.498]  And they're saying, Alexander, Dugin blew his daughter up.
[00:04:36.479 --> 00:04:37.019]  But no proof.
[00:04:37.899 --> 00:04:41.020]  But that's okay, because they're mainstream media.
[00:04:41.906 --> 00:04:43.727]  The truth is, you're allowed to question anything you want.
[00:04:44.647 --> 00:04:46.128]  You can say his daughter is dead if you want.
[00:04:46.168 --> 00:04:47.249]  Maybe you're wrong, maybe you're right.
[00:04:47.269 --> 00:04:49.029]  The point is, is that you have a right to question.
[00:04:49.249 --> 00:04:50.410]  They have a right to put this out.
[00:04:50.430 --> 00:04:52.951]  They're just saying you don't have a right to question.
[00:04:53.231 --> 00:04:59.814]  Be right back, stay with us.
[00:05:00.695 --> 00:05:07.078]  Darya Dugina in the suburbs of Russia today got blown sky-high in a car bomb.
[00:05:08.425 --> 00:05:11.626]  Right in front of her father, she was driving his car back.
[00:05:11.646 --> 00:05:12.426]  They'd gone to a festival.
[00:05:12.446 --> 00:05:13.147]  He drove with the friends.
[00:05:13.167 --> 00:05:14.787]  We could talk to them behind her.
[00:05:15.488 --> 00:05:18.629]  And he witnessed her die in the fiery explosion.
[00:05:20.269 --> 00:05:29.633]  Within hours, mainstream corporate media, the United States and the UK, said that Putin and Alexander Dugin blew up his own daughter.
[00:05:31.893 --> 00:05:32.494]  Isn't that interesting?
[00:05:32.514 --> 00:05:35.795]  They say in a false flag with no evidence.
[00:05:37.349 --> 00:05:38.190]  Now, it's okay.
[00:05:38.230 --> 00:05:40.011]  They have a right to speculate.
[00:05:40.071 --> 00:05:41.071]  They have free speech.
[00:05:41.952 --> 00:05:45.874]  But see, they don't want us to have free speech to question other big events as well.
[00:05:46.295 --> 00:05:47.275]  I don't buy it at all.
[00:05:48.856 --> 00:05:57.661]  No Academy Award winner could fake Alexander Dugan and that look as he gets out of his car and sees his daughter in the exploded burning wreckage.
[00:05:59.803 --> 00:06:02.625]  No one could fake the reality of that.
[00:06:03.965 --> 00:06:18.455]   But regardless, Everybody's heard Lindsey Graham and not just Republican senators, Democrat senators and others call for the assassination of Putin and his national supporters.
[00:06:18.495 --> 00:06:26.120]  In fact, I've seen the news articles, you can pull them up, where they've called for killing Dugan and his prominent talk show host and journalist daughter.
[00:06:26.920 --> 00:06:33.324]  But he was clearly the target because he's the populist of Russia.
[00:06:33.364 --> 00:06:36.967]  He's the Alex Jones of Russia and mainstream news has said that over the years.
[00:06:37.748 --> 00:06:43.630]  The Alex Jones of Russia, the populist, the popular talk show host that has like half the country tuning into him.
[00:06:44.170 --> 00:06:44.670]  He's dead.
[00:06:45.131 --> 00:06:45.891]  His daughter's dead.
[00:06:46.191 --> 00:06:47.471]  They want to make sure he dies.
[00:06:48.832 --> 00:06:51.113]  The globalists have the motive to kill him.
[00:06:52.273 --> 00:06:53.893]  In their minds, he's a dead man.
[00:06:55.394 --> 00:06:57.175]  In fact, we have a clip I sent you guys.
[00:06:58.315 --> 00:07:01.936]  I sent you so many clips and I forgot to tell you before we went on air to make sure I had it.
[00:07:02.396 --> 00:07:02.736]  But it's 2017.
[00:07:02.776 --> 00:07:13.615]   2017, Senator Lindsey Graham with McCain in Kiev saying, "We're about to launch a
[00:07:13.615 --> 00:07:19.455]  major war against Putin here in Ukraine."
[00:07:19.567 --> 00:07:21.989]  And then, of course, you later saw that full war get launched.
[00:07:22.509 --> 00:07:23.830]  So I'm not on the Russian side.
[00:07:23.890 --> 00:07:25.111]  I'm not on the American side.
[00:07:25.631 --> 00:07:26.672]  I'm on the side of peace.
[00:07:26.872 --> 00:07:29.434]  I don't want a war with Russia, but we're already in one.
[00:07:29.694 --> 00:07:33.597]  And Russia has been threatening massive escalations against U.S.
[00:07:33.937 --> 00:07:40.702]   and NATO targets in Europe if the acceleration of heavy weapons into that Disputed area continues.
[00:07:42.324 --> 00:07:51.932]  And definitely, this is going to put major fuel on the fire to trigger Russia to escalate.
[00:07:53.774 --> 00:07:54.595]  Here's some of the headlines.
[00:07:54.635 --> 00:07:55.956]  Paul Joseph Watson tweeted about it.
[00:07:56.436 --> 00:07:59.880]  Telegraph reporting Dugan attack was likely a false flag.
[00:08:01.621 --> 00:08:02.982]  Here's the actual article out of the Telegraph.
[00:08:03.002 --> 00:08:04.624]  There's a bunch of others saying it.
[00:08:07.008 --> 00:08:14.774]  This is just how World War I started, by killing a prominent Austrian-Hungarian Empire individual, the Archduke.
[00:08:16.596 --> 00:08:21.900]  And this is a very, very dangerous situation.
[00:08:23.301 --> 00:08:34.791]  Now, coming up in Sunday Live, that we do every Sunday night, 6 to 8 p.m., we're gonna air my interview on National Russian TV, when Dugan interviewed me on his network.
[00:08:36.161 --> 00:08:39.624]  A few years ago, and we're also going to air my interview with Alexander Dugan.
[00:08:40.144 --> 00:08:42.125]  You should actually hear what he has to say for yourself.
[00:08:43.166 --> 00:08:44.907]  We actually debate and argue about a few issues.
[00:08:44.967 --> 00:08:45.548]  I want the U.S.
[00:08:45.568 --> 00:08:46.348]  to work with Russia.
[00:08:46.769 --> 00:08:47.689]  I want global peace.
[00:08:48.390 --> 00:08:49.471]  He thinks that's not going to happen.
[00:08:49.511 --> 00:08:53.193]  He thinks Russia's destined for a big war with the West, and I guess he's been proven right.
[00:08:54.414 --> 00:08:56.916]  But I'm there with an olive branch trying to work things out.
[00:08:58.577 --> 00:09:04.546]   He doesn't believe that's the case, and now his daughter Has been killed.
[00:09:04.566 --> 00:09:10.349]  But I've got all these BBC videos and USABC videos and others.
[00:09:10.369 --> 00:09:10.749]  Look at this.
[00:09:11.690 --> 00:09:20.714]  The same establishment that hyperventilates over mean words and edgy tweets will gladly platform people who justify car bombing private citizens for expressing opinions they don't like.
[00:09:21.014 --> 00:09:24.796]  Yeah, the media is defending it, saying he's a fascist, his whole family deserves to die.
[00:09:26.436 --> 00:09:31.919]  The face of a man who effed around and found out as the left celebrates his dead daughter.
[00:09:34.690 --> 00:09:36.311]  The left's made a big deal about the interviews.
[00:09:36.371 --> 00:09:38.351]  Alexander Dugan's interview with Alex Jones.
[00:09:39.752 --> 00:09:40.092]  See that?
[00:09:40.112 --> 00:09:46.554]  We're going to have it posted right now up in the live show feed at InfoWars.com.
[00:09:50.476 --> 00:09:51.816]  But Dugan's been in the arena.
[00:09:51.856 --> 00:09:52.897]  His daughter's been in the arena.
[00:09:52.937 --> 00:09:54.277]  They know what they're dealing with.
[00:09:55.738 --> 00:10:00.560]  And you could say maybe Putin did this because he knows Dugan's a big nationalist to get Russia's behind the war.
[00:10:00.940 --> 00:10:03.821]  Except if you know the climate in Russia, they're angry.
[00:10:05.137 --> 00:10:21.551]  The average Russian in the polls is like 90% that Putin isn't doing more in Ukraine, and that's why the population there pushed Putin into responding to the NATO proxy war that's been going on for eight, almost nine years, that George Soros brags he helped orchestrate.
[00:10:22.893 --> 00:10:24.194]  So that's why this is so dangerous.
[00:10:25.888 --> 00:10:32.311]  I don't want an escalation, but I think you're about to see one, and this is just a very dangerous moment in civilization.
[00:10:32.731 --> 00:10:37.534]  Alexander Dugin holds head in his hands amid aftermath of the Moscow car bomb that killed his daughter.
[00:10:40.655 --> 00:10:41.996]  Here's his daughter.
[00:10:43.417 --> 00:10:47.459]  Darya Dugin was a Russian hawk who rallied against the West's global hegemony.
[00:10:47.479 --> 00:10:48.059]  New York Times.
[00:10:49.636 --> 00:10:50.417]  Putin's daughter died.
[00:10:50.497 --> 00:10:51.177]  Putin's terrorist.
[00:10:51.197 --> 00:10:52.298]  The car exploded while traveling.
[00:10:52.899 --> 00:10:53.559]  A possible attack.
[00:10:53.879 --> 00:10:54.640]  They were together.
[00:10:54.939 --> 00:10:56.939]  He changed his car at the last minute.
[00:10:56.939 --> 00:11:04.939]  He had Will Shutter.
[00:11:04.928 --> 00:11:08.290]  Russia's outrage after Moscow car bombing kills Putin's ally.
[00:11:08.631 --> 00:11:09.311]  Live updates.
[00:11:11.213 --> 00:11:15.396]  Russian authorities investigate daughter of key Putin ally killed in car bombing.
[00:11:15.696 --> 00:11:16.917]  Let me just say this briefly.
[00:11:16.937 --> 00:11:19.259]  We're going to come back and talk about this more.
[00:11:20.538 --> 00:11:22.179]  I don't think this is a false flag.
[00:11:23.139 --> 00:11:36.123]  But the CIA had things like Operation Northwoods, where CIA operatives and their families would get on a plane with one tail number, they'd blow up another plane with the same tail number, those families would all just change their names and use that as a pretext to go to war with Cuba and then Russia.
[00:11:37.063 --> 00:11:39.764]  Look up Operation Northwoods, ABC News, NBC News, they've all covered it.
[00:11:40.204 --> 00:11:41.144]  So these things exist.
[00:11:41.244 --> 00:11:43.205]  Did he stage the death of his daughter?
[00:11:43.265 --> 00:11:44.005]  Is she still alive?
[00:11:44.265 --> 00:11:45.126]  Did she change her name?
[00:11:45.466 --> 00:11:46.466]  I don't think that's the case.
[00:11:47.847 --> 00:11:50.188]  But you have a right to say that.
[00:11:51.208 --> 00:11:52.889]  And you have a right to speculate.
[00:11:52.949 --> 00:11:58.190]  And that's what all these lawsuits against Infowars, everybody you're about, is silencing that discussion.
[00:11:59.151 --> 00:12:01.211]  Robert Barnes is coming up to cover the waterfront here.
[00:12:01.271 --> 00:12:03.052]  He was scheduled to host tonight, but I had to come in.
[00:12:03.092 --> 00:12:03.832]  This was so big.
[00:12:03.852 --> 00:12:05.272]  He'll be coming in next segment.
[00:12:05.292 --> 00:12:06.733]  But let me talk about the lawsuits against us.
[00:12:07.930 --> 00:12:09.691]  There are dozens of types of bankruptcy.
[00:12:10.112 --> 00:12:17.858]  We've done Chapter 5, which is reorganization, survival for a business, so the business can continue on and quote, pay its debts.
[00:12:19.599 --> 00:12:36.649]   In the last few hearings, this is going to be coming out, they have the plaintiff's lawyers and Soros' lawyers with the big law firm out of Houston, in the meetings, saying, we want it seized and shut down, we don't want the money.
[00:12:37.170 --> 00:12:42.575]  And of course, federal law says the judge is supposed to keep it going, quote, for the creditors, but they don't want money from judgements, you understand?
[00:12:43.216 --> 00:12:45.158]  And we knew they'd do that, and we're showing that right now.
[00:12:45.959 --> 00:12:58.916]   That's why, as long as we have solvent numbers to pay the employees, keep the lights on, run the operation, The federal judge will look at that for a year, and then say, okay, over the next five years, here's what you can pay, and that's what they get, and we stay on air.
[00:13:00.598 --> 00:13:01.880]  Federal courts have already seen my books.
[00:13:01.900 --> 00:13:03.322]  They know I haven't paid myself in a year and a half.
[00:13:03.543 --> 00:13:06.527]  They know I've injected $10 million, everything I got into this operation.
[00:13:06.847 --> 00:13:07.849]  All the emergency savings.
[00:13:10.413 --> 00:13:16.316]  And the court's eyes are getting real big right now in these meetings where they're like, we want them shut down.
[00:13:16.336 --> 00:13:18.337]  We want their, no, we don't want money for electricity.
[00:13:18.617 --> 00:13:19.277]  We want it closed.
[00:13:19.297 --> 00:13:20.258]  You're like, wait, you're creditors.
[00:13:20.578 --> 00:13:22.158]  Don't you want money for the plaintiffs?
[00:13:22.779 --> 00:13:26.560]  The families are nothing but puppets they're using and controlling.
[00:13:26.921 --> 00:13:27.741]  I'm sorry for them.
[00:13:30.930 --> 00:13:37.153]  But that's what this is all about, and they will not silence us if you simply buy the products at InfoWarsTore.com.
[00:13:37.554 --> 00:13:45.718]  And you've been doing it, and our 13-week plan to fund the operation and come out of the bankruptcy and do this is happening.
[00:13:45.758 --> 00:13:48.119]  So thank you for keeping InfoWars on the air.
[00:13:48.380 --> 00:13:49.980]  Go to InfoWarsTore.com.
[00:13:50.261 --> 00:13:52.902]  DNA Force Plus, our flagship product, sold out for almost a year.
[00:13:53.202 --> 00:13:54.443]  Back in stock, 50% off.
[00:13:54.783 --> 00:13:57.525]  So good for your DNA, so good for your telomeres, so good for your immune system.
[00:13:57.865 --> 00:13:59.866]  Everybody, men, women, and children should be taking it.
[00:14:00.086 --> 00:14:03.847]  It's as close to the fountain of youth as you're going to get with the PQQ, the CoQ10, and more.
[00:14:03.867 --> 00:14:04.047]  50% off.
[00:14:04.747 --> 00:14:06.008]  Body's ultimate turmeric formula.
[00:14:06.028 --> 00:14:07.148]  Strongest turmeric out there.
[00:14:07.168 --> 00:14:08.189]  95% of humanoids.
[00:14:08.449 --> 00:14:09.129]  Leading competitors are 5%.
[00:14:09.269 --> 00:14:10.969]  It still works at 5%.
[00:14:11.330 --> 00:14:11.950]  It's incredible.
[00:14:12.010 --> 00:14:12.970]  It's in stock.
[00:14:13.450 --> 00:14:15.051]  VitaMineral Fusion, back in stock.
[00:14:15.251 --> 00:14:16.631]  Supermineral Vitality, back in stock.
[00:14:16.991 --> 00:14:18.712]  InfowarStore.com.
[00:14:19.052 --> 00:14:26.174]  And it's the last few days at InfowarStore.com where you can get a signed copy of The Great Reset and The War for the Future.
[00:14:26.434 --> 00:14:28.175]  You can get a regular copy for 20-something bucks.
[00:14:28.962 --> 00:14:29.923]  The book's got here this week.
[00:14:29.963 --> 00:14:30.943]  They start shipping next week.
[00:14:31.203 --> 00:14:32.724]  But if you want the signed one, it's a fundraiser.
[00:14:32.744 --> 00:14:33.505]  I thank you for your support.
[00:14:33.785 --> 00:14:36.046]  But I've got a signing, so I've got to stop at a certain point.
[00:14:36.246 --> 00:14:37.107]  That'll be in the next few days.
[00:14:37.327 --> 00:14:40.129]  Get The Great Reset and The War for the World signed at InfoWarsTore.com.
[00:14:40.989 --> 00:14:42.930]  And all that money going right into InfoWars.
[00:14:44.311 --> 00:14:49.714]  InfoWarsTore.com funding the pro-American, pro-human revolution against the globalist tyrants.
[00:14:49.734 --> 00:14:50.815]  We'll be right back with Robert Barnes.
[00:14:55.026 --> 00:14:57.527]  Welcome back to the Alex Jones Show this Sunday.
[00:14:57.887 --> 00:14:59.587]  Guest hosting, Robert Barnes.
[00:15:00.208 --> 00:15:12.551]  Today we're going to be discussing whether or not the Biden administration, in one last ditch effort, desperate effort to salvage their election in the midterms coming up in November, may risk war with China.
[00:15:13.272 --> 00:15:14.692]  But that, a little bit later on.
[00:15:15.430 --> 00:15:35.359]  First up, there has been a lot of talk about what has happened in the assassination of the daughter of the Russian political philosopher, the person some people call the Alex Jones of Russia, that was clearly an assassination attempt targeted at him that ended up killing his daughter instead, and he witnessed it in live time.
[00:15:35.939 --> 00:15:39.361]  What will that be on the impact in the Ukrainian conflict?
