[00:00:19.412 --> 00:00:20.978]  Welcome to the InfoWars Nightly News.
[00:00:21.078 --> 00:00:21.660]  I'm David Knight.
[00:00:21.700 --> 00:00:23.446]  It's Monday, November 4th, 2013, and here are our top stories.
[00:00:27.691 --> 00:00:30.073]  Tonight, on the InfoWars Nightly News.
[00:00:30.974 --> 00:00:35.658]  The TSA rears its treasonous head at the Breeders' Cup grope-down.
[00:00:36.438 --> 00:00:41.923]  Then, Navy SEALs ordered to remove the age-old Don't Tread on Me symbol.
[00:00:42.484 --> 00:00:47.368]  Plus, President Obama wants to put the fear of God in all of us.
[00:00:48.429 --> 00:00:51.772]  All that and more on the InfoWars Nightly News.
[00:00:56.459 --> 00:00:58.940]  Well, last Friday we didn't have much information about the L.A.
[00:00:58.980 --> 00:00:59.300]  shooting.
[00:00:59.580 --> 00:01:01.921]  Now we do, and we have a lot of questions.
[00:01:02.301 --> 00:01:07.223]  Let's start with the context for what's going on all over the country at TSA checkpoints.
[00:01:07.863 --> 00:01:11.364]  Remember back in 2009, on Christmas Day, the underwear bomber?
[00:01:11.944 --> 00:01:22.688]  Remember how the very next day we had all of these machines ready to be rolled out nationwide, provided, of course, by the company that was then run by the former head of Homeland Security?
[00:01:23.148 --> 00:01:24.429]  Now, that was suspicious enough.
[00:01:24.949 --> 00:01:35.931]  But we also had Kurt Haskell, an eyewitness on that plane, describe how the shabby-dressed bomber, without any paperwork, was escorted onto the plane by a man in a suit.
[00:01:36.451 --> 00:01:44.292]  Then the following Thanksgiving, 2010, people were fed up with the naked scanners and the invasive pat-downs, and they organized a boycott of the TSA.
[00:01:44.312 --> 00:01:49.973]  It was going to happen on the Thanksgiving weekend of travel, the busiest day of travel in the year.
[00:01:50.454 --> 00:01:52.594]  And the TSA just simply shut down all the machines.
[00:01:53.214 --> 00:01:56.476]  That was an implicit admission that there was no threat.
[00:01:56.636 --> 00:02:00.099]  That they would just simply shut them down and let people walk through on the busiest day of the year.
[00:02:00.639 --> 00:02:10.966]  Then we found out, just a couple of weeks ago, that in their own internal documents, the TSA admitted that there was no threat at either airplanes or airports.
[00:02:11.186 --> 00:02:12.186]  No terrorist threats.
[00:02:12.306 --> 00:02:14.088]  They were not protecting us from anything.
[00:02:14.528 --> 00:02:17.350]  This came to light in a lawsuit by John Corbett.
[00:02:17.990 --> 00:02:27.201]  The government mistakenly posted an unredacted version of a lawsuit that quoted these internal documents that he was able to see and discovery they had redacted those documents.
[00:02:27.501 --> 00:02:32.126]  They posted the wrong version on Pacer.gov where all lawsuits are supposed to be up.
[00:02:33.027 --> 00:02:40.390]  After we reported that, they threatened him, they gagged him, and they took down the unredacted version, and the redacted version is down now.
[00:02:40.470 --> 00:02:45.571]  They do not want people to know that there is no threat, there is no terrorist threat.
[00:02:45.891 --> 00:02:53.074]  This is not only theater of security that's going on at the airports, but it's a theater for which there is no real threat.
[00:02:53.334 --> 00:02:54.535]  That's the damaging admission.
[00:02:54.595 --> 00:02:55.715]  They don't want to come out.
[00:02:56.176 --> 00:03:07.862]  And at the same time, going back to 2011, that they admitted this in their documents, we also had a Texas state legislator, David Simpson, who produced a bill that would stop these child molestations at the airports.
[00:03:08.282 --> 00:03:13.605]  They threatened the state of Texas that they would shut down air traffic control if that was passed.
[00:03:14.085 --> 00:03:17.387]  So the TSA knew all along that there was no threat.
[00:03:17.607 --> 00:03:22.430]  At the time that they were making these threats to the state of Texas, they knew there was no threat.
[00:03:22.990 --> 00:03:23.990]  Now we have a shooting.
[00:03:24.330 --> 00:03:29.972]  This is something that's going to be very useful for them to tell people that they're something to be protected for.
[00:03:30.332 --> 00:03:42.516]  So even though they know there's no threat, they started telling TSA agents back in January of this year to expect attacks on the lines that they created, the lines that increased the security threat at the airports.
[00:03:42.936 --> 00:03:45.517]  Then they told them, don't worry, save yourself.
[00:03:46.497 --> 00:03:47.198]  This is up to you.
[00:03:47.218 --> 00:03:48.658]  So they're not there to protect people.
[00:03:48.698 --> 00:03:49.839]  They're going to save themselves.
[00:03:50.599 --> 00:03:57.763]  Now, at the press conference that was held this weekend, the police chief said that they've been practicing this scenario for three weeks.
[00:03:58.424 --> 00:04:10.350]  Then we learned that even though they were practicing this scenario three weeks ago, they conveniently removed the police to five minutes away from a response to these types of attacks that have been expecting, they said, since January.
[00:04:11.391 --> 00:04:16.312]  We were told by witnesses that the shooter was a heavy man in a TSA uniform.
[00:04:16.352 --> 00:04:19.953]  As a matter of fact, the witness was fairly heavy himself and said he was much heavier than him.
[00:04:20.493 --> 00:04:25.915]  Then it switches and we see that it's a thin 23-year-old man who's not in a TSA uniform.
[00:04:26.295 --> 00:04:27.835]  There are a lot of things that are changing.
[00:04:28.216 --> 00:04:32.857]  We've been lied to and misled by the TSA for years for their agenda.
[00:04:33.317 --> 00:04:35.197]  So we're waiting to see what their agenda is.
[00:04:35.237 --> 00:04:39.879]  We're waiting to see what kind of new controls are going to try to enact at the airports and elsewhere.
[00:04:41.079 --> 00:04:45.100]  And now we're told that the shooter had some kind of New World Order manifesto on him.
[00:04:45.621 --> 00:04:56.404]  But just like the videotape footage that would show the actual shooter, whether it was a 23-year-old skinny guy, or whether it was a heavyset man in a TSA uniform, we're also not shown this manifesto.
[00:04:56.884 --> 00:05:00.966]  But we're told that it's some kind of fringe idea, this New World Order.
[00:05:01.006 --> 00:05:07.188]  Well, we've got a lot of people talking about the New World Order, and you'll see that clip right after the news, so stay tuned.
[00:05:07.808 --> 00:05:15.574]  Now just in case you haven't caught on who the real enemy is, it's not the Al-Qaeda Frankenstein monster that the government has created, but it's actually the villagers.
[00:05:15.734 --> 00:05:24.401]  Because the villagers are going to realize that they've had their possessions stolen, they've had their lives sacrificed in endless wars, and they're going to be upset.
[00:05:24.501 --> 00:05:25.381]  The government knows that.
[00:05:25.922 --> 00:05:36.170]  So they've been training in this Operation Urban Shield, and this is an article from one of our Planet InfoWars contributors, Kim M, and it says, 20 drills that prove the DHS's official new enemy
[00:05:36.790 --> 00:05:51.219]  Out of 47 scenarios being practiced by first responders during Urban Shield 2013, October 25th through 28th in the San Francisco Bay Area, at least 20 of them were domestic, either stated implicitly, explicitly, or implied.
[00:05:51.320 --> 00:05:52.040]  Listen to some of these.
[00:05:52.620 --> 00:05:53.961]  Anarchist refinery bomber.
[00:05:54.522 --> 00:05:56.463]  A domestic terrorist watershed takeover.
[00:05:56.903 --> 00:05:58.224]  High-risk search warrant.
[00:05:58.844 --> 00:06:00.786]  Community justice system takeover.
[00:06:01.206 --> 00:06:02.287]  Extremist manhunt.
[00:06:02.867 --> 00:06:15.361]  Domestic terrorist school takeover, environmental terrorist sabotage, and a building collapse where a member of a sovereign citizen movement has driven a truck into a government building which resulted in a partial building collapse and fire.
[00:06:15.981 --> 00:06:17.283]  These are their training scenarios.
[00:06:17.643 --> 00:06:18.824]  They're very concerned.
[00:06:19.005 --> 00:06:22.709]  They've got the cops so scared of just the words sovereign citizen
[00:06:23.970 --> 00:06:29.395]  If you're accused of being a sovereign citizen, that is something that gets the police ready to start shooting right away.
[00:06:29.455 --> 00:06:30.836]  It's a very dangerous thing.
[00:06:30.876 --> 00:06:34.679]  They're on a hair trigger about anybody that is labeled a sovereign citizen.
[00:06:35.300 --> 00:06:38.102]  But here's what typically happens when the cops come to a scene.
[00:06:38.443 --> 00:06:44.308]  We have cops have tasered a father who is trying to rescue a three-year-old from a burning building.
[00:06:44.588 --> 00:06:46.069]  Now that's in Louisiana, Missouri.
[00:06:46.390 --> 00:06:54.097]  A father was prevented from saving his three-year-old from a house that was on fire when the cops tasered him three times for attempting to enter the burning building.
[00:06:54.478 --> 00:06:55.399]  It's just heartless.
[00:06:55.599 --> 00:06:58.482]  How could they be so heartless, said the sister-in-law, Emily Miller.
