[00:00:21.212 --> 00:00:23.334]  Welcome to the InfoWars Nightly News.
[00:00:23.414 --> 00:00:24.234]  It is August 28, 2013.
[00:00:25.315 --> 00:00:26.936]  I'm Leanne McAdoo.
[00:00:27.257 --> 00:00:28.698]  Here's a look at what's coming up tonight.
[00:00:30.379 --> 00:00:35.863]  Tonight, is America on the verge of launching another war based on bad intel?
[00:00:36.163 --> 00:00:40.527]  While new intelligence suggests Assad was not behind the chemical weapons attack.
[00:00:40.927 --> 00:00:45.250]  And the rising alternative media powerhouse takes on the public propaganda machine.
[00:00:45.670 --> 00:00:48.613]  All this and more on the InfoWars Nightly News.
[00:00:53.897 --> 00:01:03.344]  The White House would like to believe that we have all but forgotten that the Iraq War was waged more than a decade ago after official sources provided bad intel.
[00:01:03.904 --> 00:01:12.051]  But now Kerry insists that the Assad regime was behind the chemical weapons attack in Syria, although he has yet to provide evidence of that fact.
[00:01:12.751 --> 00:01:18.013]  But now it is the Syrian officials who are saying that they have evidence that the U.S.
[00:01:18.573 --> 00:01:20.914]  aided terrorists in the chemical attack.
[00:01:21.434 --> 00:01:37.321]  Speaking to reporters outside the Four Seasons Hotel in Damascus, Syria's Deputy Foreign Minister has now come out on record in declaring that the U.S., Britain and France were instrumental in aiding the chemical attacks on Syria through a network of terrorists inside the country.
[00:01:38.041 --> 00:01:47.631]  He added that he had presented UN chemical weapons inspectors with evidence that armed terrorist groups had used sarin gas in all the sites of alleged attacks.
[00:01:48.372 --> 00:01:51.596]  The Syrian official now says that the next target will be Europe.
[00:01:52.417 --> 00:01:56.281]  Well, it'll be interesting to see just what evidence was provided to the UN.
[00:01:56.741 --> 00:01:58.282]  Now, we've been telling you that the U.S.
[00:01:58.323 --> 00:02:06.590]  was somehow involved with the chemical weapons attack in Syria, even if it was just arming the Syrian rebels who are affiliated with Al-Qaeda.
[00:02:07.010 --> 00:02:09.732]  But now, it is public knowledge that the U.S.
[00:02:09.873 --> 00:02:11.874]  has ties with terrorist groups.
