[00:00:19.614 --> 00:00:21.256]  Welcome to the InfoWars Nightly News.
[00:00:21.357 --> 00:00:22.118]  I'm David Knight.
[00:00:22.238 --> 00:00:24.140]  It's Monday, June 10, 2013, and here are our top stories.
[00:00:28.686 --> 00:00:32.608]  Tonight, Mr. and Mrs. America, turn in your phone records.
[00:00:33.188 --> 00:00:36.610]  Feinstein makes the talk show rounds to promote the growing spy state.
[00:00:37.091 --> 00:00:41.893]  Then, our whistleblower is the new canary in the coal mine for detecting an overreaching government.
[00:00:42.373 --> 00:00:48.837]  And, the scandal-ridden BBC opts for attacking Alex Jones as opposed to covering the Bilderberg meeting.
[00:00:49.317 --> 00:00:52.139]  All this and more on the InfoWars Nightly News.
[00:00:57.776 --> 00:00:59.737]  Well, what is a surveillance state?
[00:01:00.177 --> 00:01:07.300]  One definition of it might be when only the government and the elite have privacy and they know everything about everybody else.
[00:01:07.400 --> 00:01:13.822]  And that's exactly what we're seeing this week with both Bilderberg and the breaking scandals out of Washington.
[00:01:14.443 --> 00:01:22.046]  Now, Dianne Feinstein has been making the rounds of talk shows this week with Republican leaders such as Saxby Chambliss and Mike Rogers.
[00:01:22.066 --> 00:01:26.868]  You remember Mike Rogers was the one who was the mover and shaker in the House behind CISPA.
[00:01:27.677 --> 00:01:34.821]  Trying to make legal what they've been doing this last week has been made known that they were doing this last week illegally.
[00:01:35.242 --> 00:01:48.330]  On the Sunday Talk Show This Week by ABC, George Stephanopoulos interviewed not only Feinstein, but also Glenn Greenwald, who broke the story, and also Senators Udall and Congressman Mike Rogers.
[00:01:48.870 --> 00:01:52.933]  Now, the first person he interviewed was Glenn Greenwald from The Guardian.
[00:01:53.820 --> 00:02:03.008]  Stephanopoulos said that James Clapper has called your disclosures reckless and said that the rush to publish this has created significant misimpressions.
[00:02:03.922 --> 00:02:10.246]  And listen to this response from Greenwald, because this applies to Bilderberg as well as these spying scandals.
[00:02:10.306 --> 00:02:23.253]  He says, every single time any major media outlet reports on something that the government is hiding, that political officials don't want people to know, such as the fact that they are collecting the phone records of all Americans, regardless of any suspicion or wrongdoing.
[00:02:23.573 --> 00:02:26.775]  He says, the people in power do the same thing always.
[00:02:27.235 --> 00:02:31.878]  They attack the media as the messenger, and they try to discredit the story.
[00:02:32.458 --> 00:02:38.783]  That's what you'll see later on in the program as we talk about Alex's Bilderberg interview with the BBC.
[00:02:39.043 --> 00:02:41.485]  You'll see that they don't cover Bilderberg.
[00:02:41.905 --> 00:02:43.046]  They cover Alex.
[00:02:43.627 --> 00:02:45.188]  And they try to discredit Alex.
[00:02:45.428 --> 00:02:48.350]  But they are not going to talk about what Bilderberg has done.
[00:02:48.450 --> 00:02:51.233]  And the BBC knows what they have done.
[00:02:51.293 --> 00:02:53.955]  The documents have been released about that as well.
[00:02:54.675 --> 00:03:05.623]  Going on in the interview, Stephanopoulos said to Glenn Greenwald, he said, one of the things you reported is that the government has, quote, direct access, unquote, to the servers of massive internet firms like Google, Microsoft, and Facebook.
[00:03:06.203 --> 00:03:08.304]  Now, all these companies have come out and denied it.
[00:03:08.344 --> 00:03:10.286]  He said, you see Google saying things like the U.S.
[00:03:10.386 --> 00:03:16.390]  government does not have direct access or a backdoor to the information stored in our data similar, uh, data centers.
[00:03:16.870 --> 00:03:18.691]  Similar statements from Facebook and Apple.
[00:03:19.252 --> 00:03:21.253]  He says, Clapper also said the U.S.
[00:03:21.293 --> 00:03:23.895]  government does not unilaterally obtain information.
[00:03:24.776 --> 00:03:26.640]  And this is great from Stephanopoulos.
[00:03:26.681 --> 00:03:30.169]  He says, I take it that there could be some semantic word games being played here.
[00:03:30.770 --> 00:03:31.331]  And that's true.
[00:03:31.371 --> 00:03:33.196]  That's exactly what is going on.
[00:03:33.557 --> 00:03:34.018]  We've had
[00:03:34.904 --> 00:03:48.469]  Well, revelations about this going on, and there were lies told to the Senate just three months ago by James Clapper, who was called to testify before the Senate committees overseeing these intelligence-gathering operations.
[00:03:48.829 --> 00:03:50.870]  They asked him point blank.
[00:03:51.750 --> 00:03:53.871]  Now, when we get into the interview with Rogers,
[00:03:54.892 --> 00:03:58.013]  This is what Mike Rogers, a congressman who was pushing CISPA, said.
[00:03:58.033 --> 00:04:04.876]  He said, the National Security Agency does not listen to Americans' phone calls, and it is not reading Americans' emails.
[00:04:04.896 --> 00:04:09.077]  Well, that's not what whistleblowers have told us, and that's not what these documents show.
[00:04:09.517 --> 00:04:11.498]  He said, none of these programs allow that.
[00:04:12.338 --> 00:04:22.562]  As a matter of fact, the Patriot Act, part of that 702 section, says it's expressly prohibited by law that you can read and wholly surveil domestic email traffic in the United States.
[00:04:23.464 --> 00:04:27.987]  Well yes, and he wants to get rid of that with CISPA and other measures that he would like to put in.
[00:04:28.027 --> 00:04:32.830]  But the simple fact of the matter is, they in fact are reading people's emails.
[00:04:32.850 --> 00:04:35.351]  We're told this over and over again by whistleblowers.
[00:04:35.391 --> 00:04:40.995]  We've been told this since right after September 11th we had NSA whistleblowers telling us that.
[00:04:41.395 --> 00:04:44.297]  And we know that this has been going on for quite some time before that.
[00:04:44.337 --> 00:04:49.520]  They just keep making it more pervasive and deeper in terms of the surveillance.
[00:04:50.100 --> 00:04:57.682]  Now, there was also a clip that Stephanopoulos played when he had Feinstein and Rogers on, and he wanted to get their reaction.
[00:04:58.082 --> 00:05:04.143]  And it was that clip about Clapper testifying before Senate Oversight Committee just three months ago.
[00:05:04.483 --> 00:05:06.104]  And this is what was said in the clip.
[00:05:06.544 --> 00:05:18.507]  Ron Wyden, Democrat from Oregon, who has been on this as a libertarian, a civil libertarian on this issue, he says, does the NSA collect any type of data at all on millions or hundreds of millions of Americans?
[00:05:19.167 --> 00:05:20.948]  James Clapper said, no sir.
[00:05:21.388 --> 00:05:22.769]  Wyden said, it does not.
[00:05:23.169 --> 00:05:25.390]  So he really knew they were really doing this.
[00:05:25.870 --> 00:05:28.032]  Clapper said, not wittingly.
[00:05:28.072 --> 00:05:31.934]  There are cases where they could inadvertently perhaps collect, but not wittingly.
[00:05:33.594 --> 00:05:41.999]  And so Stephanopoulos comes back from that video clip and he says to Senator Feinstein, he says, I have to confess I have a hard time squaring that answer with what we learned this week.
[00:05:42.019 --> 00:05:44.600]  And she says, well, I think this is very hard.
[00:05:44.680 --> 00:05:47.562]  There is no more direct or honest person than Jim Clapper.
[00:05:47.802 --> 00:05:48.082]  Really?
[00:05:49.033 --> 00:05:53.777]  And I think both Mike, that would be Mike Rogers, and I know that, and you can misunderstand the question.
[00:05:53.817 --> 00:05:55.539]  This is one of the dilemmas of talking about it.
[00:05:55.939 --> 00:06:09.071]  He could have thought the question had content or something, but it is true that this is a wide collection of phone records, as Mike said, no name, no content, but the number to number, the length of time, the kind of thing that's on the telephone bill, and we have to deal with that.
[00:06:09.171 --> 00:06:10.733]  Yeah, you have to deal with the fact.
[00:06:11.388 --> 00:06:22.656]  That the government has been unconstitutionally, unlawfully committing not just a few felonies like Richard Nixon, they have committed millions upon millions of felonies.
[00:06:22.716 --> 00:06:26.578]  And it's not just Verizon, it's other phone companies as well, they got the records.
[00:06:26.898 --> 00:06:34.824]  And with the PRISM system, they are looking at everybody's data, their electronic data, their emails, their communications on websites.
[00:06:35.831 --> 00:06:39.753]  But understand that there is no wiggle room for Dianne Feinstein on this.
[00:06:39.873 --> 00:06:46.416]  The direct question that Wyden asked him was the NSA collecting any type of data.
[00:06:46.856 --> 00:06:47.996]  Any type of data.
[00:06:48.476 --> 00:06:50.717]  And Clapper lied under oath.
[00:06:51.558 --> 00:06:56.180]  This is Obama's Director of Intelligence lying under oath.
[00:06:56.960 --> 00:06:58.561]  How much longer does this have to go on?
[00:06:59.161 --> 00:07:03.805]  You know, Feinstein famously said, Mr. and Mrs. America, turn in your guns.
[00:07:04.565 --> 00:07:13.991]  And now what she is doing, as someone who hates the Bill of Rights, she's making the talk show circuits with these Republican leaders who also hate everything in the Bill of Rights.
[00:07:14.031 --> 00:07:19.495]  And essentially what they are saying to you is, Mr. and Mrs. America, turn in your phone records.
[00:07:19.995 --> 00:07:21.196]  Turn in your emails.
[00:07:21.556 --> 00:07:24.538]  Turn in all of your electronic communications.
[00:07:24.919 --> 00:07:26.440]  Because you don't get privacy.
[00:07:27.200 --> 00:07:29.062]  Only the elite get privacy.
[00:07:29.262 --> 00:07:30.803]  Only the government gets privacy.
[00:07:30.903 --> 00:07:36.207]  And we cannot know anything that they're doing because, of course, there's terrorism out there.
[00:07:36.647 --> 00:07:44.913]  You know, terrorism is why they had to put millions of dollars around this hotel that the elites bought in Watford, England, to hold the Bilderberg meeting this year.
[00:07:45.911 --> 00:07:55.240]  They spent additional millions of dollars, who knows how much it cost to rent out the entire hotel, with conference rooms and everything else, just for this handful of people.
[00:07:55.940 --> 00:07:57.261]  But that's what we've got here.
[00:07:57.361 --> 00:08:03.327]  And right now, we see coming before us, as they're letting this information come out, we've got a very high stakes poker game.
[00:08:03.982 --> 00:08:08.743]  The question is, they have just showed part of their hand, the tip of the iceberg.
[00:08:09.063 --> 00:08:10.644]  And the question is, what are we going to do about it?
[00:08:11.104 --> 00:08:12.304]  Are we going to remain silent?
[00:08:12.804 --> 00:08:14.445]  Are we going to fold our hand?
