[00:00:21.681 --> 00:00:24.025]  Welcome to the InfoWars Nightly News.
[00:00:24.085 --> 00:00:27.951]  It is August 2nd, 2013 and I'm your host Leanne McAdoo.
[00:00:28.331 --> 00:00:29.714]  Here's a look at our top stories.
[00:00:31.505 --> 00:00:36.187]  Tonight, just how far was the CIA during the Benghazi attacks?
[00:00:37.127 --> 00:00:42.449]  Then, DARPA plans genetically modified humans by adding a 47 chromosome.
[00:00:43.489 --> 00:00:46.330]  And Arkansas schools pass on duck and cover.
[00:00:46.370 --> 00:00:48.211]  Choose stand and deliver instead.
[00:00:49.131 --> 00:00:52.813]  All that and more coming up on the Info Wars Nightly News.
[00:00:58.548 --> 00:00:59.869]  Tonight's top story.
[00:01:00.370 --> 00:01:03.012]  The mainstream media finally gets it right.
[00:01:03.392 --> 00:01:09.177]  Turns out the CIA was smuggling arms in Benghazi when the consulate was burned down.
[00:01:09.817 --> 00:01:21.087]  Sources now tell CNN that dozens of people working for the CIA were on the ground that night and that the agency is going to great lengths to make sure whatever it was doing remains a secret.
[00:01:21.727 --> 00:01:34.272]  Now, according to a source with deep inside knowledge of the agency's workings, the CIA operatives that were involved in the agency's missions in Libya have been subjected to frequent, even monthly, polygraph examinations.
[00:01:34.832 --> 00:01:39.454]  The goal of the questioning is to find out if anyone is talking to the media or Congress.
[00:01:40.478 --> 00:01:46.446]  A former CIA operative told CNN, In other words, the rate of the kind of polygraphs alleged by sources is rare.
[00:01:55.069 --> 00:02:01.393]  CIA spokesman Dean Boyd asserted that CIA employees, they're always free to speak to Congress if they want to.
[00:02:01.593 --> 00:02:04.055]  Yeah, more like if they want to lose their jobs.
[00:02:04.315 --> 00:02:11.120]  Now, among the many secrets that are still yet to be told about the Benghazi is just how many Americans were there that night.
[00:02:11.600 --> 00:02:17.524]  CNN says that number was 35, with as many as 7 wounded, some of them seriously.
[00:02:18.888 --> 00:02:23.469]  Now, lawmakers also want to know about the weapons that were in Libya and what happened to them.
[00:02:24.189 --> 00:02:27.950]  Speculation on Capitol Hill has included the possibility that U.S.
[00:02:28.070 --> 00:02:38.151]  agencies operating in Benghazi were secretly helping to move surface-to-air missiles out of Libya, through Turkey, and into the hands of Syrian rebels.
[00:02:39.632 --> 00:02:42.672]  Man, this story sounds so familiar.
[00:02:43.072 --> 00:02:46.313]  It seems like we've been telling you this for almost a year now.
[00:02:47.383 --> 00:02:48.387]  I think we have, actually.
[00:02:48.447 --> 00:02:52.262]  Take a look at this article on InfoWars.com from November of last year.
[00:02:53.522 --> 00:02:56.644]  Why did CIA Director Petraeus suddenly resign?
[00:02:57.124 --> 00:02:58.205]  And why was the U.S.
[00:02:58.325 --> 00:03:00.466]  Ambassador to Libya murdered?
