[00:00:20.822 --> 00:00:22.866]  Welcome to the InfoWars Nightly News.
[00:00:22.986 --> 00:00:27.133]  I'm Leanne McAdoo and here is what's coming up on this Thursday, October 17th edition.
[00:00:30.026 --> 00:00:35.251]  Tonight, new Chase regulations are a war on cash and a war on small business.
[00:00:35.651 --> 00:00:36.952]  But Chase says, don't worry.
[00:00:37.453 --> 00:00:41.376]  Restrictions on you are to lower their risk, like Cyprus, remember?
[00:00:41.917 --> 00:00:48.503]  And, PSA documents reveal that they know airport procedures are contrived security theater.
[00:00:48.863 --> 00:00:51.866]  All that and more on tonight's InfoWars Nightly News.
[00:00:59.468 --> 00:01:05.775]  Yesterday, InfoWars broke the story that Chase Bank would be imposing capital controls on its small business owners.
[00:01:06.255 --> 00:01:14.444]  Well, Chase Bank responded to that story after it went viral yesterday by saying that concerns over the capital controls were an overreaction.
[00:01:14.764 --> 00:01:30.798]  While admitting that it is imposing limits on cash transactions and banning international wire transfers for business customers, Chase Bank claims the measures do not represent capital controls and instead are merely about streamlining and de-risking.
[00:01:31.279 --> 00:01:39.967]  The bank also says that it is removing the ability to send the international wires because there is no oversight in the form of a bank representative managing them.
[00:01:40.427 --> 00:01:48.455]  Because, you know, you're most likely sending money to terrorists every time you take your money out of the bank, so you must be monitored.
[00:01:49.256 --> 00:01:54.501]  Now note that Chase isn't concerned about the risk of international money being wired into their bank.
[00:01:54.541 --> 00:01:58.545]  They're only concerned about you sending your money internationally.
[00:01:59.125 --> 00:02:12.156]  Paul Watson broke this story on Infowars.com and he points out that in saying that international wire transfers are too much of a risk, Chase Bank might as well be bankrupt because it is telling you there is no money to withdraw.
[00:02:12.637 --> 00:02:15.859]  This is where the mega banks have wanted to take us all along.
[00:02:16.020 --> 00:02:24.026]  A total cashless society that destroys all privacy and allows them to fine and fee the general population into serfdom.
[00:02:24.946 --> 00:02:28.188]  But if you're like me, you're thinking, I'm not a small business owner.
[00:02:28.328 --> 00:02:31.850]  I don't have $50,000 in cash transactions that I'm making every month.
[00:02:32.411 --> 00:02:33.671]  This is not a problem for me.
[00:02:34.212 --> 00:02:35.513]  But it is a problem.
[00:02:35.613 --> 00:02:41.937]  It's directly a problem to small businesses and people just like you and me, even though we don't have a lot of money.
[00:02:42.657 --> 00:03:07.698]  If we go to the grocery store or a restaurant, in order for those places to avoid paying the fees that are going to come along with large cash deposits, they're just going to stop accepting cash altogether, which means a cashless society, all of our money would be digital in the banks, which means when we see the pending economic crash that's going to happen, we're not going to be able to take our money out of the banks.
