[00:00:00.289 --> 00:00:13.258]  Hello, this is Hank Hill, and I'm telling you what, you need to listen to Alex Jones.
[00:00:13.758 --> 00:00:14.278]  Yeah, yeah.
[00:00:15.099 --> 00:00:22.044]  InfoWorth.com.
[00:00:22.264 --> 00:00:28.528]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:57.222 --> 00:00:58.966]  Give me liberty or give me death!
[00:00:59.568 --> 00:01:05.281]  First off, I want to salute everybody who came out here in defiance of tyranny!
[00:01:08.720 --> 00:01:11.283]  Civilizations go one way or the other.
[00:01:11.343 --> 00:01:14.125]  You either become more free or you become enslaved.
[00:01:14.566 --> 00:01:18.810]  And there are only a few countries worldwide where you can still own firearms.
[00:01:19.271 --> 00:01:30.482]  Governments worldwide, controlled by powerful anti-free market corporate interests like Goldman Sachs, JP Morgan and others, have financed programs from Australia to France.
[00:01:30.942 --> 00:01:35.144]  from England to South Africa to disarm the people.
[00:01:35.585 --> 00:01:50.033]  Whether it was King George, 235 years ago, who wanted disarmed slaves, or whether it was Santa Ana, 177 years ago, or whether it was Adolf Hitler or Mao Tse Tung, these scumbags are all the same!
[00:01:50.529 --> 00:01:55.091]  Ladies and gentlemen, thank you so much for joining us on this Sunday transmission.
[00:01:56.531 --> 00:01:57.891]  It is October 20th, 2013.
[00:01:58.332 --> 00:02:17.078]  We're going to be here for the next two hours and I am very thankful to the good Lord above that everything went off safely yesterday at the Second Amendment rally in San Antonio with the open carry in defiance of the unconstitutional
[00:02:18.587 --> 00:02:22.669]  City ordinance they have against having long rifles in public.
[00:02:23.489 --> 00:02:24.810]  Which violates state law.
[00:02:25.310 --> 00:02:30.873]  And the Open Carry, Texas Open Carry and others are the cutting edge of human rights, God-given rights.
[00:02:31.153 --> 00:02:34.435]  They are the real modern civil rights movement.
[00:02:35.355 --> 00:02:42.319]  And so I do intend today and throughout the week to get the leaders of these different groups on syndicated radio broadcast.
[00:02:42.819 --> 00:02:44.100]  But today coming back
[00:02:45.205 --> 00:02:48.767]  In the next segment, I'm going to give the number out for folks that were there.
[00:02:48.847 --> 00:02:52.690]  It was at least 1,500 people there over the four hours.
[00:02:53.410 --> 00:02:56.993]  The police estimated a crowd of about 1,000 people at any one time.
[00:02:58.513 --> 00:03:04.437]  The New York Times and Associated Press estimated it at about 500, but it was well over 1,000 people.
[00:03:05.338 --> 00:03:08.440]  And then down the street, they had the moms
[00:03:10.982 --> 00:03:26.374]  Demand action or Bloomberg funded operatives demand action from my research and they had about five people at a outdoor restaurant that had about ten other people there who it turned out were our listeners and were not there in support of them.
[00:03:26.415 --> 00:03:27.716]  I feel very sorry for these people.
[00:03:27.736 --> 00:03:32.319]  I think they were folks that are being manipulated by the system, not bad people.
[00:03:32.339 --> 00:03:34.001]  They have a word for it, it's useful idiots.
[00:03:34.581 --> 00:03:39.185]  I don't think they're useful idiots so much as they are well-meaning people being duped
[00:03:40.247 --> 00:03:41.207]  And it was very, very sad.
[00:03:41.587 --> 00:03:42.628]  In fact, we're going to premiere.
[00:03:42.648 --> 00:03:44.568]  The crew did a great job going out there.
[00:03:44.608 --> 00:03:48.069]  David Knight and his sons that have moved to Texas and are working with him.
[00:03:49.170 --> 00:03:54.211]  And Kit Daniels and, of course, Jakari Jackson did an amazing job.
[00:03:54.691 --> 00:04:00.233]  And then they stayed up late last night putting together excerpts of speeches we're going to be playing today.
[00:04:00.253 --> 00:04:04.474]  And also the confrontation, the friendly confrontation.
[00:04:04.494 --> 00:04:08.095]  I mean, they slapped me on the arm and pushed me and spilt beer on us.
[00:04:08.835 --> 00:04:18.305]  Got in our face, and it's all on video, when we just peacefully showed up at the five bureaucrat or five mom march.
[00:04:19.346 --> 00:04:27.474]  And I said at the end of my speech, I said, don't be mean to the million moms when they show up to protest us, all five of them.
[00:04:27.955 --> 00:04:29.837]  It turned out that was probably an exaggeration.
[00:04:29.857 --> 00:04:30.798]  I think there were four of them.
[00:04:32.162 --> 00:04:33.382]  Four of them when we got down there.
[00:04:33.882 --> 00:04:34.802]  So we kept saying, are you with them?
[00:04:34.822 --> 00:04:35.323]  Are you with them?
[00:04:35.363 --> 00:04:36.463]  No, no, it's just these people.
[00:04:37.083 --> 00:04:39.243]  But they got all this big international attention.
[00:04:39.763 --> 00:04:41.584]  Al Jazeera, CNN, you name it.
[00:04:41.944 --> 00:04:45.424]  They would shoot video of them, not showing a crowd in the background, but the street.
[00:04:46.164 --> 00:04:48.365]  So that they couldn't point out that there wasn't anybody there.
[00:04:49.105 --> 00:04:50.445]  So that's coming up as well.
[00:04:51.105 --> 00:04:53.706]  Got a lot of big geopolitical and financial news.
[00:04:54.686 --> 00:04:57.186]  But most of this is going to be about the Second Amendment today.
[00:04:58.006 --> 00:05:00.767]  And the historical situation that took place back in one minute.
[00:05:01.581 --> 00:05:07.065]  When you're out on the road, the last place you want to be is on the road.
[00:05:08.246 --> 00:05:13.009]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:13.389 --> 00:05:20.154]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[00:05:22.115 --> 00:05:24.297]  They sew pride in every stitch.
[00:05:26.178 --> 00:05:28.140]  Guarantee you'll love the way they fit.
[00:05:30.592 --> 00:05:34.494]  Put a diamond gusset in the crotch where you need it most.
[00:05:35.194 --> 00:05:38.315]  Blue diamond gussets got it.
[00:05:39.036 --> 00:05:39.836]  Others don't.
[00:05:40.256 --> 00:05:42.137]  We turn jeans inside out.
[00:05:42.397 --> 00:05:43.898]  Diamond gusset jeans.
[00:05:44.198 --> 00:05:46.759]  Made in the USA with unparalleled quality.
[00:05:47.079 --> 00:05:53.322]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[00:05:53.702 --> 00:05:55.923]  Order yours at gusset.com.
[00:05:56.403 --> 00:05:58.424]  Diamond gusset jeans got it.
[00:05:58.764 --> 00:05:59.645]  Others don't.
[00:06:21.753 --> 00:06:24.054]  It's October 20th, 2013.
[00:06:30.536 --> 00:06:36.638]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:06:37.018 --> 00:06:39.079]  You're listening to Alex Jones.
[00:06:54.128 --> 00:07:00.412]  My friends, we are live and broadcasting worldwide on this Sunday edition.
[00:07:00.432 --> 00:07:10.499]  A really historic event happened yesterday, more historic than I even thought it would be, at the Shrine of Texas Liberty.
[00:07:10.519 --> 00:07:11.880]  Really, the 1776 Part II.
[00:07:14.733 --> 00:07:16.756]  Lexington Concord Part Two.
[00:07:17.617 --> 00:07:20.441]  The Alamo in the Alamo City, San Antonio.
[00:07:21.755 --> 00:07:28.777]  This is now national news on every major TV network out there, BBC, Al Jazeera.
