[00:00:06.348 --> 00:00:06.968]  Big Brother.
[00:00:07.649 --> 00:00:08.669]  Mainstream media.
[00:00:09.410 --> 00:00:10.530]  Government cover-ups.
[00:00:11.171 --> 00:00:11.991]  You want answers?
[00:00:12.771 --> 00:00:13.652]  Well, so does he.
[00:00:14.312 --> 00:00:17.954]  He's Alex Jones on the GCN Radio Network.
[00:00:18.495 --> 00:00:22.557]  And now, live from Austin, Texas, Alex Jones.
[00:00:36.957 --> 00:00:44.443]  Ladies and gentlemen, thank you so much for joining us on this live Thursday edition, the 12th day of December 2013.
[00:00:46.145 --> 00:00:56.333]  Former congressman and omnibudsman of the worldwide liberty movement, Dr. Ron Paul, will be joining us coming up at the start of the third hour.
[00:00:56.353 --> 00:00:58.095]  But other than that, we're going to have open phones.
[00:00:59.906 --> 00:01:03.067]  And we're going to cover a lot of news, and believe me, there is a ton of it.
[00:01:03.507 --> 00:01:29.257]  This Obamacare thing is just getting crazier by the minute, where they are canceling charity ads for good messages on MSNBC, on channels like ESPN, but then running Obamacare ads, telling people to go sign up at the site when Consumer Reports and others are saying, do not go sign up there.
[00:01:31.291 --> 00:01:33.752]  And it's all the hoax that it exists.
[00:01:33.852 --> 00:01:35.792]  It's designed to be a fraud.
[00:01:36.393 --> 00:01:39.213]  And there have been huge new developments on this front we're going to cover after the break.
[00:01:39.673 --> 00:01:45.575]  Also, the health director who approved Obama's birth certificate has died in a plane crash.
[00:01:46.756 --> 00:01:47.716]  You heard me right on that.
[00:01:48.576 --> 00:01:54.518]  The health director who approved Obama's birth certificate dies in a plane crash.
[00:01:56.241 --> 00:01:59.384]  And that's the lady that approved it and released it.
[00:02:00.505 --> 00:02:08.571]  And of course you know it was obviously a fake on purpose, just like the website's meant to be a complete fake and not work and be a total fraud.
[00:02:09.372 --> 00:02:13.135]  And then you have all these people that think they signed up, months later found out they didn't.
[00:02:14.516 --> 00:02:15.957]  People that mailed in the paper.
[00:02:17.258 --> 00:02:19.300]  Enrollments, learned they haven't signed up.
[00:02:19.960 --> 00:02:22.462]  They selectively will take a few people on the news,
[00:02:23.433 --> 00:02:25.814]  And take them and show them enrolled.
[00:02:26.935 --> 00:02:28.555]  It's like, well, somebody won the lottery.
[00:02:28.615 --> 00:02:32.557]  Somebody, I promise, saw a leprechaun one time, you know, in Ireland.
[00:02:32.597 --> 00:02:33.538]  They walked over a hill.
[00:02:33.578 --> 00:02:34.198]  It was a rainbow.
[00:02:34.218 --> 00:02:39.540]  There was a Lucky Charms guy, a bucket of gold there, dancing around happily in the mist.
[00:02:40.341 --> 00:02:42.042]  Maybe unicorns exist.
[00:02:42.122 --> 00:02:44.663]  Maybe Lucky Charms is real.
[00:02:45.083 --> 00:02:45.883]  I mean, who knows?
[00:02:46.304 --> 00:02:46.904]  Who knows?
[00:02:47.784 --> 00:02:49.105]  Maybe chupacabras are real.
[00:02:50.660 --> 00:02:53.161]  Maybe Obamacare is a good, good deal.
[00:02:53.201 --> 00:03:08.984]  Of course, now the architects of it admit it was just meant to bankrupt the system and bring in a single payer, and good old helpful Colin Powell, same guy that told us about Anthrax trucks, of course was lying on purpose, he says it's a great idea and gave an anecdotal story.
[00:03:09.044 --> 00:03:16.426]  So, you can see Boner and Powell and Rove and the Republican leadership
[00:03:17.452 --> 00:03:30.147]  The old blue blood globalists, they're ramming through the total takeover system and making sure that the real Tea Party is unable to try to save the country.
[00:03:31.684 --> 00:03:49.297]  And anyone that exposes that the United States is turning into a communist dictatorship, run by offshore interests that are extracting our wealth, corporate outside interest, financed the Bolshevik takeover, and for 70 plus years, extracted the wealth, working with the high-level communist party heads.
[00:03:49.318 --> 00:03:52.860]  That's all on record now, in congressional testimony, best-selling books.
[00:03:53.180 --> 00:03:53.901]  It's all come out.
[00:03:55.222 --> 00:03:56.283]  Putin talks about it.
[00:03:56.303 --> 00:03:58.304]  I mean, it is an open secret.
[00:03:59.245 --> 00:03:59.986]  And now,
[00:04:01.223 --> 00:04:04.184]  They're moving that model here, where they shut everything down.
[00:04:04.865 --> 00:04:07.326]  Only multinational combines are allowed to operate.
[00:04:10.287 --> 00:04:15.229]  And it is a emergency situation on every single front.
[00:04:15.269 --> 00:04:16.690]  So we're going to be breaking all that down.
[00:04:16.750 --> 00:04:19.911]  Also, DPS officer resigns after found to be an illegal immigrant.
[00:04:20.351 --> 00:04:21.052]  That's in Arizona.
[00:04:21.612 --> 00:04:30.636]  I actually saw ads in Arizona and New Mexico, we covered a few years ago, where they actually want to hire illegals as sheriff's deputies and have been doing so.
[00:04:32.162 --> 00:04:36.383]  You know, illegals get higher state tuition in most states than even U.S.
[00:04:36.403 --> 00:04:37.984]  citizens do if you're not from that state.
[00:04:38.004 --> 00:04:40.925]  I mean, I would get more benefits if I was an illegal alien.
[00:04:42.466 --> 00:04:44.386]  And again, I'm not even demonizing these poor illegal aliens.
[00:04:44.406 --> 00:04:53.709]  They're just being brought in and given preferential treatment so they'll work for lower wages to supplement their wages and then destroy the middle class.
[00:04:54.470 --> 00:04:57.031]  Just like Obamacare makes everybody go to part-time, basically.
[00:04:57.211 --> 00:04:57.911]  It's all the same deal.
[00:05:01.582 --> 00:05:04.326]  Alex Jones here with a message to fellow freedom lovers.
[00:05:04.607 --> 00:05:09.434]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:05:09.615 --> 00:05:16.806]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:05:16.926 --> 00:05:22.331]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:05:22.551 --> 00:05:26.154]  These are items that I did research on, that I personally use.
[00:05:26.575 --> 00:05:31.119]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:05:31.319 --> 00:05:36.524]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:05:36.744 --> 00:05:39.845]  Strategic Relocation 3rd Edition by Joel Skalzin.
[00:05:40.005 --> 00:05:42.226]  When Disaster Strikes by Matthew Stein.
[00:05:42.506 --> 00:05:47.048]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:05:47.248 --> 00:05:49.709]  Hand-cranked shortwave AM FM radios.
[00:05:50.149 --> 00:05:57.152]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our InfoWar possible.
[00:05:57.352 --> 00:05:58.393]  We're getting prepared.
[00:05:58.613 --> 00:05:59.034]  Are you?
[00:05:59.294 --> 00:06:01.096]  Infowarsshop.com.
[00:06:01.557 --> 00:06:03.199]  Introducing Pro-1.
[00:06:03.439 --> 00:06:06.963]  All of your filtration in one system, portable, on the go.
[00:06:07.103 --> 00:06:11.648]  No more do you have two or three filters to just reduce sodium fluoride.
[00:06:11.688 --> 00:06:12.329]  You have a system
[00:06:12.329 --> 00:06:15.950]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:06:15.970 --> 00:06:19.892]  This is the only system that in one unit helps reduce or remove pesticides.
[00:06:40.959 --> 00:06:52.210]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:06:52.531 --> 00:06:57.836]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:07:01.440 --> 00:07:02.301]  The facts are in.
[00:07:02.461 --> 00:07:03.602]  The studies are legion.
[00:07:03.863 --> 00:07:11.250]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:07:11.390 --> 00:07:14.854]  So why are the social engineers adding it to the water?
[00:07:15.214 --> 00:07:15.614]  Simple.
[00:07:15.794 --> 00:07:20.159]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:07:20.499 --> 00:07:25.960]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:07:26.220 --> 00:07:31.562]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[00:07:31.762 --> 00:07:42.264]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:07:42.545 --> 00:07:44.365]  Let's take a stand against the globalist.
[00:07:44.505 --> 00:07:46.786]  By blocking their poisons with Fluoride Shield.
[00:07:47.106 --> 00:07:48.967]  I use Fluoride Shield every day.
[00:07:49.267 --> 00:07:54.569]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:07:54.829 --> 00:07:59.070]  Let's start cleansing our bodies now and support the Info War at the same time.
[00:07:59.230 --> 00:08:00.511]  That's InfoWarsLife.com
