[00:00:21.770 --> 00:00:23.674]  Welcome to the InfoWars Nightly News.
[00:00:23.754 --> 00:00:24.997]  I'm your host, Jakari Jackson.
[00:00:25.337 --> 00:00:27.501]  Here's what we have in store for you on this October 31st, 2013 edition.
[00:00:31.496 --> 00:00:39.919]  Tonight on the InfoWars Nightly News, Pro-Gun Sheriff Nick Finch found not guilty by a constitutional jury.
[00:00:40.419 --> 00:00:43.280]  Then, the nanny state unleashed.
[00:00:44.041 --> 00:00:47.282]  Man arrested and jailed for overdue library book.
[00:00:47.862 --> 00:00:52.204]  Plus, prankster Tom Mabe on the real horror from above.
[00:00:55.065 --> 00:00:58.246]  All that and more on the InfoWars Nightly News.
[00:01:02.489 --> 00:01:03.169]  And welcome back.
[00:01:03.549 --> 00:01:07.110]  Our top story tonight, pro-gun sheriff found not guilty.
[00:01:07.130 --> 00:01:16.732]  Now this, of course, is Florida Sheriff Nick Finch, who released a man from his jail believing that the man had been arrested under circumstances that violated the man's Second Amendment rights.
[00:01:17.312 --> 00:01:22.873]  This didn't fit, well, the local officials in the sheriff's community, and they had charged him with official misconduct.
[00:01:23.193 --> 00:01:29.774]  When the case went to trial, he was found innocent on all charges, and he called into the Alex Jones Radio Show today to share his experiences.
[00:01:32.308 --> 00:01:34.249]  Sir, tell us about the false charges.
[00:01:34.369 --> 00:01:37.070]  Testify to the worldwide audience of 3 million people right now.
[00:01:37.470 --> 00:01:39.670]  In a nutshell, you've got the floor, Sheriff.
[00:01:40.050 --> 00:01:50.674]  What happened to you, what they did for those that didn't really follow the case or only saw state-run media demonizing you, and the entire political system coming after you because they're so afraid of lawmen.
[00:01:51.474 --> 00:01:52.875]  I appreciate that, Alex.
[00:01:53.255 --> 00:02:00.598]  When I got elected, Sheriff, you know, my deep, dark desire was not to become a national figure, but I know that I have, in some aspect, became a national figure.
[00:02:20.246 --> 00:02:21.087]  And that's okay.
[00:02:21.127 --> 00:02:23.128]  I'm big enough to handle that.
[00:02:24.209 --> 00:02:37.997]  But in a nutshell, what happened was one of my deputies made a traffic stop about 30 miles south of the capital of Liberty County, or the county seat of Liberty County, found a firearm in a fellow's right front pocket.
[00:02:38.438 --> 00:02:40.279]  Guy's out there not bothering anybody.
[00:02:40.739 --> 00:02:43.561]  You know, he's on his way home, and hell, he's five miles from the house.
[00:02:44.802 --> 00:02:48.204]  And so my deputy arrested him for carrying a concealed firearm.
[00:02:49.023 --> 00:02:57.626]  And, um, so I got a call and, you know, my wife was with me at the time, actually, and I told my wife, I said, man, I said, holy, she wouldn't have done that.
[00:02:57.666 --> 00:03:02.267]  I said, you know, I've got Second Amendment issues here that really bother me about that.
[00:03:02.327 --> 00:03:08.809]  Now, everybody knows in the state of Florida, the state law says that you, if you're going to carry a concealed firearm, you've got to have a permit.
[00:03:09.811 --> 00:03:16.633]  You know, I joined the military in 1981, Alex, and I swore the very same oath to support, protect, and defend the Constitution.
[00:03:17.274 --> 00:03:21.915]  And, obviously, I agreed with that oath so much that I went to war for this country.
[00:03:22.575 --> 00:03:26.317]  So, you know, to me, the Constitution still means something.
