[00:00:09.987 --> 00:00:13.690]  It appears as though something has happened in the motorcade group.
[00:00:13.770 --> 00:00:17.732]  Something, I repeat, has happened in the motorcade group.
[00:00:17.772 --> 00:00:20.554]  Who controls the past, controls the future.
[00:00:20.974 --> 00:00:23.396]  Who controls the present, controls the past.
[00:00:24.435 --> 00:00:29.998]  Death of Bin Laden marks the most significant achievement to date in our nation's effort to defeat Al Qaeda.
[00:00:30.178 --> 00:00:32.239]  All you gotta do is start looking around.
[00:00:32.619 --> 00:00:34.180]  Start thinking for yourself.
[00:00:34.500 --> 00:00:36.161]  Start investigating things.
[00:00:36.481 --> 00:00:39.943]  And you will see it all right there.
[00:00:40.543 --> 00:00:41.964]  So you have the power.
[00:00:42.304 --> 00:00:43.865]  Humanity has the power.
[00:00:44.305 --> 00:00:45.426]  We have the power.
[00:00:45.446 --> 00:00:46.406]  Do you wanna fight?
[00:00:46.666 --> 00:00:48.787]  You better believe you got one!
[00:00:51.109 --> 00:00:54.193]  Let us never tolerate outrageous conspiracy theories.
[00:00:54.773 --> 00:00:58.798]  And for me, give me liberty or give me death!
[00:01:05.625 --> 00:01:06.767]  The answer to 1984 is 1776.
[00:01:13.942 --> 00:01:15.643]  Welcome to the InfoWars Nightly News.
[00:01:15.723 --> 00:01:16.384]  I'm David Knight.
[00:01:16.524 --> 00:01:20.666]  It's Thursday, May 16, 2013, and here are our top stories.
[00:01:23.488 --> 00:01:25.650]  Tonight, illegal search and assault.
[00:01:25.770 --> 00:01:27.491]  A new practice at the police department.
[00:01:29.892 --> 00:01:32.094]  And the IRS scandal finds a scapegoat.
[00:01:32.294 --> 00:01:33.055]  Is Obama out?
[00:01:33.075 --> 00:01:35.576]  The IRS chief who is already leaving.
[00:01:35.936 --> 00:01:39.399]  Then, pioneering activist Larry Ping, the in-studio.
[00:01:39.799 --> 00:01:42.441]  All that and more on the InfoWars Nightly News.
[00:01:48.993 --> 00:01:51.315]  Our first story tonight is a story out of California.
[00:01:51.375 --> 00:01:53.337]  It's a story about police brutality.
[00:01:53.858 --> 00:01:56.981]  This is an amazing video that's going viral right now.
[00:01:57.061 --> 00:01:58.682]  It's over 200,000 views.
[00:01:59.042 --> 00:02:07.851]  Now, you can find this story on InfoWars.com, and as you can see when you watch it, these people are calmly and coolly telling the police that everything is fine.
[00:02:08.371 --> 00:02:16.056]  The police have been called because of a domestic disturbance, and when they got there, both the husband and wife told them that everything was fine, that the children were outside.
[00:02:16.436 --> 00:02:18.978]  But the police were determined to come in without a warrant.
[00:02:19.518 --> 00:02:22.380]  And these people were determined that they would not open the door for them.
[00:02:23.000 --> 00:02:24.781]  And they filmed everything that happened.
[00:02:25.441 --> 00:02:36.148]  And what's most disturbing about this, in my opinion, is the fact that you might argue that if the police suspect that it's a domestic disturbance, that they need to come in and take a look and not have a warrant.
[00:02:36.863 --> 00:02:47.028]  But beyond that, once they were told everything that was going on, they were told they were going to be there filming it, they kicked the door in, and then they taser the people inside the house as they're filming them.
[00:02:47.068 --> 00:02:50.150]  They told them that they were going to be filming, so it wasn't anything surprising to the police.
[00:02:50.190 --> 00:02:54.672]  They just kind of do it as a, kind of like using an electronic whip.
[00:02:55.152 --> 00:02:56.293]  Let's take a look at this video.
[00:03:00.215 --> 00:03:01.816]  How many children are in the house?
[00:03:02.588 --> 00:03:05.089]  There's one child in the house and one is playing outside.
[00:03:05.829 --> 00:03:08.950]  Officer, there's one child... Why are you guys not coming out?
[00:03:10.470 --> 00:03:11.651]  Why are you not coming out?
[00:03:11.851 --> 00:03:13.571]  Because we don't live in a police state, sir.
[00:03:14.752 --> 00:03:17.072]  Martial law has not been established in this country.
[00:03:17.092 --> 00:03:18.293]  Okay, okay.
[00:03:18.313 --> 00:03:19.513]  Can you do us a favor?
[00:03:19.573 --> 00:03:20.673]  All get down on the ground.
[00:03:20.814 --> 00:03:21.674]  Get down on the ground.
[00:03:22.074 --> 00:03:23.034]  Put your hands behind your back.
[00:03:23.074 --> 00:03:23.954]  We're gonna kick the door.
[00:03:26.515 --> 00:03:28.516]  He can't record if his hands are behind his back.
[00:03:29.582 --> 00:03:32.904]  We need documentation of this violation of their civil rights.
[00:03:38.887 --> 00:03:42.629]  You kicked my door down!
[00:03:43.049 --> 00:03:44.170]  You kicked my door down!
[00:03:44.610 --> 00:03:45.690]  You kicked my door down!
[00:03:45.710 --> 00:03:48.472]  No, you have no right to be in here!
[00:03:48.492 --> 00:03:49.893]  You have no right to be in here!
[00:03:50.093 --> 00:03:51.413]  You have no right to be in here!
[00:03:51.433 --> 00:03:51.934]  Do not touch her!
[00:03:51.994 --> 00:03:52.994]  You are assaulting her!
[00:04:05.595 --> 00:04:08.397]  There we see what has become all too familiar sight.
[00:04:08.937 --> 00:04:14.120]  The police using quote-unquote non-lethal force to intimidate and punish people.
[00:04:15.123 --> 00:04:17.784]  The policeman knew that he was not under any danger.
[00:04:17.864 --> 00:04:21.766]  He was standing there for quite a while before he actually tasered the person who was filming him.
[00:04:22.386 --> 00:04:35.971]  There's absolutely no excuse for this and we have to ask why aren't citizens demanding that police have some rules of conduct placed on them for use of quote-unquote non-lethal force because a lot of times people do die when they're tasered.
[00:04:36.252 --> 00:04:44.615]  It causes serious injury to many people and we need to put some restrictions and some rules on the police and we need to make sure that those rules and restrictions are obeyed.
[00:04:45.175 --> 00:04:51.356]  Because all too often, when police are involved in brutality like this, they're never even suspended.
[00:04:51.956 --> 00:04:55.297]  Sometimes they're suspended with pay, sometimes without pay.
[00:04:55.637 --> 00:04:56.797]  They're usually reinstated.
[00:04:57.137 --> 00:05:09.420]  And even when it's a really egregious case, you have a police chief that wants to fire a cop for brutality, usually the police union will step in and defend that person and get them reinstated.
[00:05:10.140 --> 00:05:16.145]  Now, speaking of police getting more and more brutal, as we see them getting more and more brutal, they're going more and more after ammunition.
[00:05:16.545 --> 00:05:25.333]  And what we see happening now in Washington, D.C., is that they're now moving to force gun owners to buy prohibitively expensive liability insurance.
[00:05:25.773 --> 00:05:29.096]  This is another technique to get gun control by the back door.
[00:05:29.396 --> 00:05:37.563]  And of course, it's coming from the location where we see the police having the most disregard for the Constitution and the rule of law, Washington, D.C.
[00:05:38.443 --> 00:05:46.874]  This article says, in a frontal assault against the Bill of Rights, the District of Columbia is moving to force firearm owners to purchase prohibitively expensive liability insurance.
[00:05:47.315 --> 00:05:54.844]  It requires residents to purchase at least $250,000, a quarter of a million dollars, in insurance coverage before
[00:05:55.345 --> 00:05:59.568]  The city government would even consider an application to register a firearm.
[00:05:59.889 --> 00:06:09.717]  And of course, you would have to have that firearm unloaded, because this is Washington, D.C., and it is illegal even to have the firearms that they graciously allow you to have there.
[00:06:10.317 --> 00:06:12.739]  It's illegal to have those unloaded in your presence.
[00:06:12.799 --> 00:06:20.525]  And of course, they're also maintaining that you cannot own handguns in D.C., even though the Supreme Court specifically struck down the D.C.
[00:06:20.585 --> 00:06:22.247]  laws five years ago, in 2008.
[00:06:24.232 --> 00:06:32.869]  The article also says that if passed, the law will be the first in the country and serve as a precedent for Democrats and gun grabbers working to dismantle the Second Amendment.
[00:06:33.746 --> 00:06:34.227]  Absolutely.
[00:06:34.287 --> 00:06:36.168]  We see them pioneering this new tactic.
[00:06:36.929 --> 00:06:46.738]  And oftentimes we think that we're winning when we beat back their frontal assaults on things like registration, which in and of itself is really kind of a backdoor technique towards confiscation.
[00:06:47.098 --> 00:06:50.501]  But then we see them doing things like this insurance requirement.
[00:06:51.082 --> 00:06:54.986]  And understand that this is nothing but flat-out corporate fascism.
[00:06:55.586 --> 00:06:59.771]  The insurance companies are, for the most part, they're part of the finance industry, just like the banks.
[00:06:59.811 --> 00:07:05.577]  In many cases, they're the same, owned by the same people, they have the same interests, they're operating as banks.
[00:07:06.278 --> 00:07:15.428]  And it's these same banks that are putting through these requirements to purchase their product, and getting the government to force us to buy their product.
[00:07:16.028 --> 00:07:28.036]  Obamacare is a perfect example, and here we see again insurance that's going to be used by Washington DC, probably Chicago, California, all the typical places where they try to outlaw guns.
[00:07:29.217 --> 00:07:35.101]  And we also see the stealth tactics of them buying up ammunition, and ammunition disappearing everywhere.
[00:07:35.141 --> 00:07:41.906]  And we see this also in a report here, police department is being forced to borrow ammo from local residents
[00:07:42.366 --> 00:07:51.489]  Report here on InfoWars, it says, in the wake of huge shortages of ammunition across the entire nation, police departments are turning to ever more desperate measures to keep their officers armed.
[00:07:51.849 --> 00:07:54.130]  Now this is a Proctor, Minnesota, police chief.
[00:07:54.170 --> 00:07:57.531]  He said, I go, do you have .40 caliber qualification rounds?
[00:07:57.571 --> 00:07:58.671]  And they go, well, no.
[00:07:59.231 --> 00:08:02.112]  It's going to take six to eight months to get them, he told reporters.
[00:08:02.292 --> 00:08:09.815]  And a Proctor resident immediately offered to loan the police department 1,500 rounds from their personal supply.
[00:08:10.575 --> 00:08:12.596]  Now, contrast that to what we were told.
