[00:00:19.395 --> 00:00:21.216]  Welcome to the InfoWars Nightly News.
[00:00:21.316 --> 00:00:22.576]  I'm your host, Jakari Jackson.
[00:00:22.936 --> 00:00:28.498]  It's September 30th, 2013, the day before the Obamacare deadline, and here's what we have coming up tonight.
[00:00:29.839 --> 00:00:40.023]  Tonight, on the InfoWars Nightly News, as the Obamacare maelstrom threatens to shut down government, Chinese creditors loom heavily over the New World Order horizon.
[00:00:40.923 --> 00:00:45.405]  And the challenge is how to build a world order.
[00:00:46.943 --> 00:00:48.846]  For the first time in history.
[00:00:49.086 --> 00:00:50.928]  Plus, the Obamacare kitty.
[00:00:51.409 --> 00:00:55.074]  The big jackpot at the end of the rainbow for the insurance lobbyists.
[00:00:55.815 --> 00:00:59.000]  All that and more on the InfoWars Nightly News.
[00:01:05.578 --> 00:01:09.521]  And as we begin tonight, we have news that the Senate has killed the House spending bill.
[00:01:09.801 --> 00:01:14.364]  Now, we'll talk about this more in depth and what it means for you and your family, but let's start with this article.
[00:01:14.664 --> 00:01:18.887]  If Republicans want to shut down Washington, they'll have to ask China's permission first.
[00:01:19.207 --> 00:01:20.708]  So let's break this down into chunks.
[00:01:20.768 --> 00:01:23.069]  First of all, the shutting down Washington part.
[00:01:23.330 --> 00:01:31.675]  They're saying if the Republicans, like Ted Cruz and others, don't want to raise the debt ceiling to just let the Obama administration spend as much money as they want to, this is going to cause
[00:01:31.835 --> 00:01:34.776]  Yes, it will cost spending cuts, not just on Obamacare, but across the board.
[00:01:34.916 --> 00:01:36.997]  Things such as the military-industrial conflict.
[00:01:47.122 --> 00:01:57.009]  But don't get me wrong, I'm not one of these people saying that we need to stop paying our soldiers, which is one of the most ridiculous arguments that comes up every single time we have this debt ceiling situation.
[00:01:57.049 --> 00:02:00.091]  The Obama administration says, well, we may not be able to pay our soldiers.
[00:02:00.111 --> 00:02:02.473]  Well, how about you stop taking $7 million vacations?
[00:02:02.493 --> 00:02:04.074]  How about we start on that front?
[00:02:04.474 --> 00:02:05.615]  And moving on to China.
[00:02:06.335 --> 00:02:08.656]  Let's see, why do we have to ask China for anything?
[00:02:08.696 --> 00:02:11.897]  Well, for one, China has a monopoly on rare earth materials.
[00:02:12.177 --> 00:02:14.277]  They also control our film production.
[00:02:14.337 --> 00:02:16.958]  They demand edits of films like Iron Man 3 and also Red Dawn.
[00:02:17.258 --> 00:02:22.460]  But don't confuse communist Chinese viewpoints with the viewpoints of the whole Chinese population.
[00:02:22.500 --> 00:02:30.642]  That would be like saying the Obama administration represents the entire opinions of America, which he may be somewhat of a figurehead, but he doesn't represent all of our ideals.
[00:02:30.962 --> 00:02:33.125]  Well let's get back to the point of the government shutdown.
[00:02:33.445 --> 00:02:36.148]  It wouldn't be the first time and it definitely wouldn't be the last.
[00:02:36.188 --> 00:02:38.631]  We've seen government shutdowns here in the United States before.
[00:02:40.794 --> 00:02:41.634]  That's right, Chakari.
[00:02:41.674 --> 00:02:45.756]  A government shutdown doesn't actually mean the government will shut down.
[00:02:45.936 --> 00:02:52.979]  It's a misnomer that creates this whole doomsday scenario when, in fact, key functions of the government are going to continue to operate.
[00:02:53.259 --> 00:02:58.201]  The military will be on duty and their October 15th paychecks are going to be covered if there is a delay.
[00:02:58.481 --> 00:03:02.362]  The vast majority of Homeland Security, the Coast Guard, Border Patrol, etc.
[00:03:02.403 --> 00:03:03.463]  will stay on the job.
[00:03:03.743 --> 00:03:05.024]  Taxes are going to be collected.
[00:03:05.124 --> 00:03:07.745]  Social Security and Medicare will function as usual.
[00:03:07.905 --> 00:03:09.526]  Garbage will continue to be collected.
[00:03:09.666 --> 00:03:10.966]  Schools will stay open.
[00:03:11.146 --> 00:03:13.688]  Air traffic controllers are going to continue to monitor flights.
[00:03:13.828 --> 00:03:16.849]  Of course the TSA is still going to be sticking their hands down your pants.
[00:03:17.329 --> 00:03:20.251]  And the Congress and Senate will continue to get paychecks.
[00:03:20.871 --> 00:03:22.712]  Because we can't cut off their funding.
[00:03:22.972 --> 00:03:26.914]  So all of the essential functions of the government are going to continue to operate.
[00:03:27.014 --> 00:03:30.976]  Everything the Constitution authorizes the government to do will continue to operate.
[00:03:31.456 --> 00:03:37.739]  Even things that the government is not authorized by the Constitution to do, they will continue to do those things.
[00:03:37.819 --> 00:03:40.661]  This is not a doomsday government shutdown.
[00:03:41.101 --> 00:03:49.185]  The only people that are really going to feel the effects of this will be non-essential federal employees who are going to get sent home with unpaid leave.
[00:03:49.625 --> 00:03:52.346]  So that is definitely terrible for those employees.
[00:03:52.406 --> 00:03:54.707]  I think it's about a third of government employees.
[00:03:55.127 --> 00:03:58.649]  But it is by no means a doomsday scenario for America.
[00:03:58.909 --> 00:04:00.789]  This could potentially be a good thing.
[00:04:00.869 --> 00:04:06.572]  While it's implemented, it'll help us actually balance our budget by trimming the fat across the board.
[00:04:06.952 --> 00:04:09.173]  But of course, who doesn't want the U.S.
[00:04:09.213 --> 00:04:10.233]  to balance its budget?
[00:04:10.293 --> 00:04:14.095]  Who wants to continue raising the debt ceiling and having us pay this
[00:04:14.855 --> 00:04:17.616]  An insane amount of interest on our debt.
[00:04:18.096 --> 00:04:31.260]  The banks, the mega banks, the International Monetary Fund, the IMF, those who have a vested interest in devaluing the dollar and destroying this country with astronomical debt.
[00:04:32.360 --> 00:04:33.120]  Back to you, Ja'Kari.
[00:04:35.201 --> 00:04:37.902]  But it's not just us here at InfoWars who are concerned about this.
[00:04:38.242 --> 00:04:42.003]  Dr. Ron Paul said Americans would benefit if Obamacare was defeated.
[00:04:42.802 --> 00:04:51.984]  As I write this, it appears that the federal government is about to shut down because the House and Senate cannot agree on whether to add language defunding or delaying Obamacare to the continuing resolution.
[00:04:52.624 --> 00:05:00.546]  Despite all the hand-wringing heard in D.C., a short-term government shutdown, which doesn't actually shut down the government, will not cause the country to collapse.
[00:05:01.466 --> 00:05:05.106]  Any American people would benefit if Obamacare was defeated or even delayed.
[00:05:05.827 --> 00:05:12.528]  Obamacare sallows the American health system with new spending and mandates which will raise the price and lower the quality of health care.
