[00:00:21.579 --> 00:00:23.321]  Welcome to the InfoWars Nightly News.
[00:00:23.421 --> 00:00:27.105]  It's Wednesday, July 10th, 2013, and here are our top stories.
[00:00:29.328 --> 00:00:38.077]  Tonight, on the InfoWars Nightly News, activist Adam Kokech is raided and arrested by Storm Trooper Police.
[00:00:39.187 --> 00:00:44.493]  Then, it's spy versus spy, as Obama orders the government to snitch on each other.
[00:00:45.374 --> 00:00:49.258]  And John Corzine will face no criminal charges over MF Global.
[00:00:49.979 --> 00:00:53.884]  All that and more, coming up on the Info Wars Nightly News.
[00:00:54.504 --> 00:00:57.388]  In America, they have a hunger to literally put us in jail.
[00:00:58.643 --> 00:01:02.445]  Well, in light of our top story today, I want to start out with a quote from Martin Luther King.
[00:01:03.025 --> 00:01:17.111]  He said, "...an individual who breaks the law that conscience tells him is unjust, and who willingly accepts the penalty of imprisonment in order to arouse the conscience of the community over its injustice, is in reality expressing the highest respect for the law."
[00:01:17.612 --> 00:01:18.632]  That's Martin Luther King.
[00:01:19.212 --> 00:01:22.474]  What Adam Kokesh did was to respect the law.
[00:01:22.774 --> 00:01:25.617]  Something that the District of Columbia is not respecting.
[00:01:25.657 --> 00:01:28.660]  They're not respecting the supreme law of the land, the Constitution.
[00:01:29.220 --> 00:01:34.385]  And they're not respecting the Supreme Court, which ruled in 2008 in the Heller v. D.C.
[00:01:34.425 --> 00:01:39.590]  case that their unconstitutional law about carrying loaded weapons in Washington, D.C.
[00:01:39.610 --> 00:01:41.451]  was invalid and unconstitutional.
[00:01:41.872 --> 00:01:43.934]  But what we're seeing now is a new twist
[00:01:44.534 --> 00:01:48.255]  An unconstitutional, unlawful enforcement of laws.
[00:01:48.775 --> 00:01:53.037]  We also see now a new twist of a jurisdictional move.
[00:01:53.317 --> 00:02:00.839]  Here we've got a situation where Adam Kokesh exercises civil disobedience in a Washington park.
[00:02:01.479 --> 00:02:06.321]  And they come after him in an area outside of that jurisdiction using the federal police.
[00:02:06.401 --> 00:02:11.062]  So the federal police are enforcing an unconstitutional D.C.
[00:02:11.142 --> 00:02:14.043]  law that has been struck down by the Supreme Court.
[00:02:15.069 --> 00:02:21.762]  In our article on InfoWars, Adam Kokesh rated by Storm Trooper Cops says numerous police vehicles...
[00:02:22.751 --> 00:02:27.555]  Including light armored vehicle and two low-flying helicopters barricaded Adams Street.
[00:02:27.975 --> 00:02:34.139]  More than 20 armored SWAT team members surrounded the house, as well as a number of detectives and plainclothes officers.
[00:02:34.720 --> 00:02:40.684]  Assault rifles were aimed on all members of the team as they were handcuffed without being told why they were being detained.
[00:02:41.245 --> 00:02:44.067]  Masked and armored police, and why they wear masks?
[00:02:44.247 --> 00:02:46.248]  Because they're not obeying the law.
