[00:00:19.341 --> 00:00:21.162]  Welcome to the InfoWars Nightly News.
[00:00:21.202 --> 00:00:23.864]  It is Tuesday, November 12th, 2013.
[00:00:24.044 --> 00:00:26.226]  I'm Leanne McAdoo, and here is what's coming up tonight.
[00:00:28.708 --> 00:00:31.069]  Tonight, it's not just the internet.
[00:00:31.430 --> 00:00:35.452]  Homeland Security is listening and following you in public places.
[00:00:36.433 --> 00:00:38.695]  A Breaking InfoWars exclusive investigation.
[00:00:39.691 --> 00:00:47.875]  And caught on tape, Obamacare navigators coached to lie and partisan groups illegally masquerading as non-profits.
[00:00:48.455 --> 00:00:51.477]  All that and more on tonight's InfoWars Nightly News.
[00:00:58.160 --> 00:01:04.824]  InfoWars has been exposing the different networks of spy systems that are being set up in urban areas all throughout the country.
[00:01:05.284 --> 00:01:08.986]  They're going largely unnoticed and most likely ignored.
[00:01:09.426 --> 00:01:16.910]  We've got both the gunshot detectors as well as the Intellistreet's light fixtures that can record conversations in real time.
[00:01:17.571 --> 00:01:21.493]  But now, Paul Joseph Watson has another spy grid exclusive.
[00:01:22.293 --> 00:01:24.194]  This one is taking place in Seattle.
[00:01:24.634 --> 00:01:38.601]  The DHS has funded the installation of white boxes that can track the population of the entire city using Wi-Fi networks that can record the last 1,000 locations of a person using their cell phone's MAC address.
[00:01:39.542 --> 00:01:46.165]  And I take it that the DHS has refused to address the privacy implications of such a system.
[00:01:49.246 --> 00:01:49.987]  That's right, Leanne.
[00:01:50.047 --> 00:02:05.767]  While refusing to address privacy concerns, the Department of Homeland Security is funding a network of Wi-Fi hubs attached to utility poles in Seattle, which have the capability of tracking the last 1,000 locations of any person carrying a cell phone.
[00:02:06.548 --> 00:02:15.073]  Documents obtained by the Stranger newspaper reveal that the user does not even have to connect to the Wi-Fi network in order for their data to be grabbed.
[00:02:15.533 --> 00:02:21.897]  So-called rogue or unassociated devices can be geolocated by the secretive Wi-Fi hubs.
[00:02:22.597 --> 00:02:46.033]  Now both the Seattle Police Department and the DHS have failed to account for the gargantuan privacy concerns posed by this mesh network, which in the name of aiding communication between law enforcement during an emergency, opens the door for the mass unfettered surveillance of Seattle's 634,000 residents, and it's also being planned for other major cities.
[00:02:46.693 --> 00:03:02.369]  As InfoWars has documented, this is merely one aspect of a multi-layered spy grid now being rolled out across the country that makes the Edward Snowden revelations about NSA phone and email tapping look antiquated in comparison.
[00:03:02.950 --> 00:03:17.719]  The company behind Intellistreet's smart light poles now being installed in major cities like Las Vegas admits that the devices can analyze voices as well as act as surveillance cameras and track people via RFID tags.
[00:03:18.479 --> 00:03:29.403]  Shot spotter gunshot detectors, now installed in over 70 major US cities, can also record conversations using microphones the New York Times reported back in 2012.
[00:03:30.343 --> 00:03:38.106]  This represents a massive threat to whatever privacy we have left and yet it's being rolled out with little or no public debate.
[00:03:38.886 --> 00:03:40.807]  Back to Leanne in the studio with more news.
[00:03:43.544 --> 00:03:44.144]  Thank you, Paul.
[00:03:44.784 --> 00:03:47.806]  Well, if you think that the creepy factor stops there, no.
