[00:00:04.350 --> 00:00:04.990]  Big Brother.
[00:00:05.670 --> 00:00:06.710]  Mainstream media.
[00:00:07.431 --> 00:00:08.571]  Government cover-ups.
[00:00:09.191 --> 00:00:10.011]  You want answers?
[00:00:10.771 --> 00:00:11.712]  Well, so does he.
[00:00:12.332 --> 00:00:15.953]  He's Alex Jones on the GCN Radio Network.
[00:00:16.513 --> 00:00:20.574]  And now, live from Austin, Texas, Alex Jones.
[00:00:36.849 --> 00:00:41.272]  Ladies and gentlemen, it is Thursday, the 31st day of January 2013.
[00:00:42.053 --> 00:00:44.154]  I am your host, Alex Jones.
[00:00:44.174 --> 00:00:46.716]  We're going to be here, obviously, live for the next three hours.
[00:00:47.536 --> 00:00:49.718]  And each day it just gets more insane.
[00:00:50.118 --> 00:00:53.580]  Larry Pratt, the head of Gun Owners of America, hadn't been on with us in a few weeks.
[00:00:54.021 --> 00:01:02.626]  He's going to give us an update on the latest legislative developments that are taking place with the attack on the Second Amendment.
[00:01:02.646 --> 00:01:06.489]  We've got absolutely key news in that area.
[00:01:07.369 --> 00:01:13.814]  Homeland Security has advice for confronting mass murderers in their new training seminars.
[00:01:13.854 --> 00:01:15.515]  They say fight back with scissors.
[00:01:16.215 --> 00:01:23.480]  That's right, now government all has bodyguards with guns and millionaires all have bodyguards with guns and Dianne Feinstein has it and
[00:01:25.063 --> 00:01:32.547]  People like Bloomberg, people like Michael Moore, but you need to fight back against someone with a semi-automatic with scissors.
[00:01:32.667 --> 00:01:33.807]  I can't make that up.
[00:01:34.608 --> 00:01:44.032]  We've got thousands of Green Berets signing a petition, signing an open letter to the White House saying we will not be part of taking guns.
[00:01:44.452 --> 00:01:46.894]  Over a thousand Green Berets signed letters supporting the Second Amendment.
[00:01:47.194 --> 00:01:52.136]  That's all up at our news websites, InfoWars.com and PrisonPlanet.com.
[00:01:52.216 --> 00:01:53.117]  And I'm going to cover that
[00:01:53.817 --> 00:01:56.141]  Again, next hour when Larry Pratt joins us.
[00:01:56.642 --> 00:01:58.424]  I'll get into some of it coming up in the next segment.
[00:01:58.685 --> 00:02:00.127]  Paul Watson's popping in.
[00:02:01.516 --> 00:02:11.862]  Because we picked up earlier in the week on a report of a British defense contractor, thousands of pages, scanned passports, British social security numbers.
[00:02:12.402 --> 00:02:15.284]  I mean, it looked like a real hack, or if it was a forgery.
[00:02:15.324 --> 00:02:18.286]  I mean, it was like, you know, writing a five-volume book.
[00:02:19.086 --> 00:02:20.067]  It looked very accurate.
[00:02:20.527 --> 00:02:28.872]  And the companies come out and said, yes, it was a real hack, but somebody inserted a few emails claiming that we were getting offers to help stage a chemical attack
[00:02:30.089 --> 00:02:31.130]  We're good to go.
[00:02:52.694 --> 00:03:03.961]  Because then, as you know, Israel launched a bunch of airstrikes on facilities they claim were transferring nerve gas to rebels.
[00:03:04.001 --> 00:03:13.247]  I mean, the last thing Assad would ever do, who has no history of aggression to outside countries, would be to use or give rebels nerve gas.
[00:03:13.307 --> 00:03:16.909]  I mean, that's the pretext to attack them, and they've said that.
[00:03:17.169 --> 00:03:17.990]  This is all a setup.
[00:03:18.930 --> 00:03:38.306]  This has been ongoing now for quite some time, 23 months or so, that the West has been funding al-Qaeda as the leadership and several other jihadi groups out of Saudi Arabia, Qatar and a few other nations against
[00:03:39.554 --> 00:03:39.714]  That's
[00:03:59.804 --> 00:04:15.636]  And then, meanwhile, they're saying everyone will be fully groped by the TSA, the TSA at the Super Bowl, and they're running checkpoints on highways and roads in every major city, including Austin now, as of last week, shaming because of Al Qaeda.
[00:04:15.736 --> 00:04:19.019]  I mean, it is just absolute balderdash.
[00:04:19.679 --> 00:04:25.102]  And they're now converting over from saying, well it's for Al Qaeda, it's for conservatives, libertarians, constitutionalists.
[00:04:25.442 --> 00:04:27.344]  So we are living in a twilight zone world.
[00:04:27.684 --> 00:04:30.185]  Russia concerned with Israeli attack in Syria.
[00:04:31.406 --> 00:04:35.889]  Reportedly a Russian MiG then went into some Israeli controlled areas until warned off.
[00:04:36.829 --> 00:04:39.551]  Syria, Iran threatened consequences for Israeli strike.
[00:04:40.911 --> 00:04:43.655]  Israel jet blast armed shipment inside Syria.
[00:04:43.675 --> 00:04:47.560]  That's what the Wall Street Journal just goes with this as if it must be true.
[00:04:48.121 --> 00:04:55.170]  This is a new level of brazen bizarroness by the ruling establishment globalists.
[00:04:55.531 --> 00:04:57.173]  We'll be right back, ladies and gentlemen.
[00:04:57.213 --> 00:04:58.495]  Big transmission lined up.
[00:04:59.614 --> 00:05:01.235]  Introducing Pro-1.
[00:05:01.495 --> 00:05:04.998]  All of your filtration in one system, portable, on-the-go.
[00:05:05.138 --> 00:05:09.561]  No more do you have two or three filters to just reduce sodium fluoride.
[00:05:09.681 --> 00:05:15.665]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:05:15.785 --> 00:05:26.652]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:05:26.812 --> 00:05:29.434]  It is the only one that does it and out of the gate.
[00:05:29.634 --> 00:05:33.075]  We have it discounted at 10% off with promo code WATER.
[00:05:33.275 --> 00:05:50.258]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:05:50.578 --> 00:05:55.898]  Get your ProPure with the new Pro1 filter today at InfoWarstore.com or by calling 888-253-3139.
[00:05:59.966 --> 00:06:04.568]  The New Year is a great time to take charge of your health and wellness.
[00:06:05.069 --> 00:06:09.131]  Get serious and make a stand with Supernatural Silver.
[00:06:09.591 --> 00:06:14.994]  This is a breakthrough in silver technology that is several hundred times more effective
[00:06:17.815 --> 00:06:34.264]  Supernatural silver is also exceptional for wound care and is highly effective for water purification.
[00:06:34.885 --> 00:06:44.330]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[00:06:44.890 --> 00:06:51.941]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[00:06:52.542 --> 00:06:54.825]  That's SupernaturalSilver.com.
[00:06:55.386 --> 00:06:58.872]  Check out our new low prices and like us on Facebook.
[00:06:59.827 --> 00:07:02.890]  You prepare by purchasing gold, food, and firearms.
[00:07:03.250 --> 00:07:08.696]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:07:09.297 --> 00:07:12.500]  When you're sleeping or away from home, who's watching out for intruders?
[00:07:13.180 --> 00:07:14.442]  Check out SimpliSafe.
[00:07:14.762 --> 00:07:18.646]  It's a new do-it-yourself home security system that is completely wireless.
[00:07:19.226 --> 00:07:21.269]  Go to GetSimpliSafe.com.
[00:07:21.929 --> 00:07:24.310]  SimpliSafe is independent and off the grid.
[00:07:24.670 --> 00:07:28.452]  It runs on battery power, so even if the grid goes down, you're protected.
[00:07:29.032 --> 00:07:35.175]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:07:35.676 --> 00:07:37.276]  Get SimpliSafe.com.
[00:07:38.017 --> 00:07:44.840]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[00:07:45.400 --> 00:07:48.983]  If you move or need to relocate, you can take the system with you wherever you go.
[00:07:49.463 --> 00:07:55.908]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:07:56.488 --> 00:07:58.750]  Again, that's GetSimpliSafe.com.
[00:08:01.632 --> 00:08:07.176]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:08:07.637 --> 00:08:10.198]  You're listening to the Alex Jones Show.
[00:08:23.695 --> 00:08:50.207]  Ladies and gentlemen, you have got it, front line seats for the open birth of a planetary fascistic world government that uses socialism at the grassroots to basically enslave the population like flypaper while an international global fascist elite writes the world laws and exempts themselves from taxation and regulation designed to impoverish and destroy middle classes worldwide.
[00:08:50.287 --> 00:08:50.788]  The ancient
[00:08:51.608 --> 00:09:02.134]  Enemy of all oligarchs, corrupt kings, and criminal syndicates is the independent yeoman farmer that Thomas Jefferson talked about being the key to any free society.
[00:09:02.734 --> 00:09:07.837]  The free, middle class, independent yeoman farmer has always been the enemy of tyranny.
[00:09:09.238 --> 00:09:22.247]  A farmer in the last 150 years, since the acceleration of the Industrial Revolution, is the middle class, is the shop owner, is the business owner, is the small factory owner, is the restaurant owner.
[00:09:23.308 --> 00:09:25.870]  But still, the farmer is the number one enemy.
[00:09:26.170 --> 00:09:34.456]  That's why you've seen programs to bankrupt and annihilate the family farm now that is incredibly, incredibly rare.
[00:09:34.756 --> 00:09:35.017]  Okay.
[00:09:35.899 --> 00:09:38.541]  Just want to lay out the battle plan of the globalists here.
[00:09:39.021 --> 00:09:42.523]  World government is being openly announced again as the solution to all our problems.
[00:09:42.863 --> 00:09:43.643]  We're going to get into that.
[00:09:43.804 --> 00:09:46.725]  Incredible Second Amendment development news.
[00:09:47.125 --> 00:09:51.468]  Some good news, some bad news, some ugly news, and a lot of news in between.
[00:09:51.488 --> 00:09:54.089]  That is all coming up today as well.
[00:09:54.130 --> 00:09:56.991]  Larry Pratt had been on in a few weeks, head of Governors of America.
[00:09:57.011 --> 00:09:59.493]  We'll get an update at the start of the next hour.
[00:10:00.333 --> 00:10:07.722]  Constitutional lawyer, Ron Paul's chief legal advisor, advisor to Congress, Bruce Fine was going to be on yesterday.
[00:10:07.742 --> 00:10:09.824]  He got stuck in court on an important matter.
[00:10:10.185 --> 00:10:15.551]  He'll be joining us today, had been on about four months, to chart the incredibly draconian
[00:10:16.031 --> 00:10:21.116]  Uh, developments, uh, that we've seen, uh, just since he was last on, I guess about three months ago.
[00:10:21.556 --> 00:10:23.878]  So that is coming up as well.
[00:10:23.998 --> 00:10:27.982]  Just bizarro announcements by Homeland Security on the Second Amendment.
[00:10:28.222 --> 00:10:29.003]  Here's one of them.
[00:10:29.303 --> 00:10:32.366]  Homeland Security has advice for confronting mass murderers.
[00:10:32.866 --> 00:10:34.367]  Scissors, not firearms.
[00:10:34.728 --> 00:10:35.729]  You can't make that up.
[00:10:36.349 --> 00:10:41.514]  We got a link to that New York Post article up at infowars.com and prisonplanet.com.
[00:10:42.910 --> 00:10:54.536]  Obviously, we're also going to get into a story out of ABC News that when I saw it, I instantly thought of Spaceballs, where they have the canned air.
[00:10:55.757 --> 00:11:00.800]  The president of the planet Spaceball, and he's telling the media, oh no, there's no air shortage, don't worry.
[00:11:01.140 --> 00:11:02.601]  And then he opens a can of air.
[00:11:03.221 --> 00:11:10.605]  They're now selling cans of air in Beijing, because the air has never been this bad, except in 1954.
[00:11:12.540 --> 00:11:18.163]  Now again, folks, the jet stream of China blows right across the Midwest and dumps in over the United States.
[00:11:18.904 --> 00:11:21.405]  And that's why people are sick all over the Midwest, okay?
[00:11:22.086 --> 00:11:23.707]  There's major university studies on it.
[00:11:23.727 --> 00:11:28.270]  I'm going to pull them up again and do a report on that soon because the media is not picking up on this.
[00:11:28.290 --> 00:11:37.475]  They're saying we've got to shut down basically everybody's cars, factories, you name it, that are totally clean in many cases because the particulate is going off the chart from
[00:11:39.156 --> 00:11:48.286]  Well, the worst area is from about New Mexico over to Mississippi, and then right up to as far north as Chicago.
[00:11:48.586 --> 00:11:50.448]  That's where that main jet stream dumps in.
[00:11:50.788 --> 00:11:53.832]  It comes in about a thousand feet over mainland China.
[00:11:54.712 --> 00:11:56.695]  If you look on the globe, we're lined up with China.
[00:11:57.395 --> 00:11:58.236]  The Midwest is.
[00:11:58.997 --> 00:12:01.319]  And then it comes in and dumps in right over
[00:12:02.729 --> 00:12:04.630]  Right over the Midwest and right over Texas.
[00:12:04.710 --> 00:12:06.451]  It's just that's what's going on.
[00:12:06.491 --> 00:12:10.912]  That's why everybody's so sick and China is just there's no controls there.
[00:12:11.312 --> 00:12:14.594]  I saw an article where their biggest river was bright red the other day.
[00:12:14.614 --> 00:12:15.354]  It was so toxic.
[00:12:15.734 --> 00:12:18.515]  Every week a major river set on fire.
[00:12:18.555 --> 00:12:22.737]  There's hundreds of riots a week by the people rebelling.
[00:12:22.757 --> 00:12:25.818]  There's suicide nets being put up at hundreds of factories.
[00:12:26.538 --> 00:12:28.579]  People are finding any tall building and jumping off.
[00:12:28.899 --> 00:12:31.000]  I mean it is just cuckoo land over there.
[00:12:31.897 --> 00:12:33.419]  And we are competing with that.
[00:12:34.980 --> 00:12:41.486]  They're kicking the Chinese off all their rural area where they were happy and providing food for themselves and forcing them into compact cities.
[00:12:41.746 --> 00:12:45.810]  They chain their kids to power poles and then go in and work in the factories all day.
[00:12:46.491 --> 00:12:47.792]  Now, we're not going to compete with that.
[00:12:47.832 --> 00:12:48.393]  There's no way.
[00:12:48.413 --> 00:12:50.875]  And they're bringing more regulations in on us.
[00:12:50.955 --> 00:12:51.496]  We're done.
[00:12:52.617 --> 00:12:53.357]  That's the plan.
[00:12:53.898 --> 00:12:54.899]  Totally shut us down.
[00:12:56.072 --> 00:13:20.351]  Now, all of that, and I'm going to get to it after Paul Watson leaves us at the bottom of the hour, all of that pales in significance to something right out of biblical revelation, right out of the Bible, where you've got Russia, that's described by the ancient name, and Syria, described by its ancient name, Syria, in a war with Israel.
[00:13:21.721 --> 00:13:28.386]  I mean, listen, the Russians, according to Israeli press, we're going to get into that, sent fighter jets into the Israeli border.
[00:13:29.327 --> 00:13:32.510]  The Russians are saying they may respond openly.
[00:13:33.611 --> 00:13:38.114]  The biggest part of the Russian fleet is right off the coast, one ship alone, 2,000 Marines.
[00:13:38.374 --> 00:13:45.920]  This is a 23-month proxy war with the bankers that run America, NATO, and now Israel, Turkey's
[00:13:47.284 --> 00:13:48.585]  The main staging ground with U.S.
[00:13:48.645 --> 00:13:54.849]  bases, training al-Qaeda, using heavy artillery to sweep areas, to insert more al-Qaeda.
[00:13:55.230 --> 00:13:57.812]  Al-Qaeda is cutting Christians' heads off, burning churches.
[00:13:58.452 --> 00:14:01.434]  Assad is no angel, but compared to al-Qaeda, he is an angel.
[00:14:01.694 --> 00:14:03.376]  He's never attacked outside countries.
[00:14:04.495 --> 00:14:05.915]  But he's not part of the New World Order.
[00:14:05.955 --> 00:14:07.576]  His dad was more of a tyrant.
[00:14:08.156 --> 00:14:10.777]  He's been probably ten times better than his dad.
[00:14:10.797 --> 00:14:14.378]  The point is, this is a war crime being committed by the West.
[00:14:14.458 --> 00:14:15.678]  But we're run by the globalists.
[00:14:15.778 --> 00:14:17.979]  And they have put Al-Qaeda in Libya.
[00:14:18.119 --> 00:14:20.479]  They have now, are trying to take over Syria.
[00:14:20.519 --> 00:14:22.100]  And Syria's fighting back with the Russians.
[00:14:22.780 --> 00:14:24.481]  And again, the Russians are corrupt in their own way.
[00:14:24.521 --> 00:14:26.921]  But they are not expanding worldwide.
[00:14:27.201 --> 00:14:28.562]  They're not launching 30,000 drones worldwide.
[00:14:29.722 --> 00:14:31.704]  And 30,000 domestically they want in the next 10 years.
[00:14:32.084 --> 00:14:34.386]  They're not putting cancer viruses in their vaccines.
[00:14:34.606 --> 00:14:40.051]  They're paying people to have children in Russia because they openly say we were under eugenics under the Soviets.
[00:14:40.111 --> 00:14:44.155]  It's even in Pravda that used to be known for lying that the New World Order is running things.
[00:14:44.435 --> 00:14:48.078]  The communists were financed by Western banks to reduce our population.
[00:14:48.378 --> 00:14:53.103]  The Russians, at least part of the Russian hierarchy, who's also corrupt, understands the program.
[00:14:53.826 --> 00:14:55.067]  And they're to be taken out as well.
[00:14:55.867 --> 00:14:59.188]  But again, I'm not against... Israel's a pawn in this.
