[00:00:06.992 --> 00:00:07.652]  Big Brother.
[00:00:08.312 --> 00:00:09.353]  Mainstream media.
[00:00:10.073 --> 00:00:11.214]  Government cover-ups.
[00:00:11.834 --> 00:00:12.654]  You want answers?
[00:00:13.415 --> 00:00:14.395]  Well, so does he.
[00:00:14.975 --> 00:00:18.557]  He's Alex Jones on the GCN Radio Network.
[00:00:19.157 --> 00:00:23.239]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.020 --> 00:00:33.540]  Welcome, ladies and gentlemen.
[00:00:33.700 --> 00:00:35.901]  It is Thursday, February 7th.
[00:00:36.021 --> 00:00:37.561]  I'm not Alex, I'm Aaron Dykes.
[00:00:37.601 --> 00:00:38.641]  We're sitting in today.
[00:00:38.781 --> 00:00:42.722]  Alex is taking a well-deserved rest, spending some family time, I hope.
[00:00:43.062 --> 00:00:45.523]  We're going to bring you a lot of important news today.
[00:00:45.563 --> 00:00:52.024]  We've got several of our reporters joining us, so we're going to have them bringing forth the most important news.
[00:00:52.404 --> 00:00:53.624]  David Knight's going to join us.
[00:00:53.644 --> 00:00:55.465]  We're going to cover drones and a whole lot more.
[00:00:56.505 --> 00:01:03.450]  Shikari Jackson, David Ortiz, Melissa Melton, they're all coming up, but we are at an important juncture in history.
[00:01:03.811 --> 00:01:11.957]  The authoritarians, the repugnants to the Constitution, are completely taking over the levers of power, but they're losing credibility very fast.
[00:01:12.397 --> 00:01:19.663]  This Second Amendment battle has been a great moral victory for gun owners everywhere, but we need to hold our ground even more
[00:01:20.103 --> 00:01:22.965]  Push forward and win back the cultural war.
[00:01:23.005 --> 00:01:25.646]  That of course is what the Infowar is all about.
[00:01:26.207 --> 00:01:28.648]  And we're making significant grounds there.
[00:01:29.109 --> 00:01:30.529]  The world's changing around us.
[00:01:30.609 --> 00:01:37.293]  You've seen the vast GMO battle that happened last year, largely centered around Proposition 37 in California.
[00:01:38.534 --> 00:01:53.478]  Which was officially lost, but just like many of the battles in the American Revolution, losing isn't always really losing because it was a significant threat to the establishment that's trying to force us to eat unlabeled foods, lots of dangerous stuff in there.
[00:01:53.898 --> 00:02:00.620]  And now they're proposing a federal compromise on GMO labeling that might trump state law forever.
[00:02:01.080 --> 00:02:06.762]  And surprise, surprise, the big agri-big food industry is behind quite a bit of it.
[00:02:07.222 --> 00:02:11.503]  Supermarkets cry foul as FDA proposes new food labeling under Obama.
[00:02:11.923 --> 00:02:15.424]  Will federal compromise on GMO labeling trump state law forever?
[00:02:15.824 --> 00:02:20.705]  GMO giant Monsanto joins Big Business Coalition for UN Agenda 21.
[00:02:21.225 --> 00:02:29.607]  And from Anthony Giucciardi over at Natural Society, safety group blows lid on secret virus hidden in GMO crops.
[00:02:29.627 --> 00:02:31.548]  We'll get to that later in the program.
[00:02:32.028 --> 00:02:35.489]  But these two headlines tell a story on the Second Amendment battle.
[00:02:36.129 --> 00:02:37.850]  Well, maybe three headlines here.
[00:02:38.270 --> 00:02:47.195]  DHS purchases 21.6 million more rounds of ammunition to go along with their more than 1.6 billion rounds.
[00:02:47.215 --> 00:02:49.376]  You've got to imagine they're preparing for something.
[00:02:49.776 --> 00:02:59.701]  Of course, the entire Department of Homeland Security was crafted, designed, put in place before 9-11, but they used that crisis in a very Rahm Emanuel sense.
[00:02:59.741 --> 00:03:01.522]  They used that crisis
[00:03:02.182 --> 00:03:16.578]  Road on the backs of tragedy, all the tears everyone's heard to push through a completely unconstitutional system that we're still living under and that we've got to expose and roll back so we can put back in place our Republic, our Constitution, our Bill of Rights.
[00:03:16.978 --> 00:03:20.081]  But while they're purchasing more ammunition to occupy America,
[00:03:20.942 --> 00:03:22.303]  Unprecedented demand.
[00:03:22.363 --> 00:03:25.946]  Americans purchase a gun every 1.5 seconds.
