[00:00:19.232 --> 00:00:20.935]  Welcome to the InfoWars Nightly News.
[00:00:21.075 --> 00:00:21.716]  I'm David Knight.
[00:00:21.816 --> 00:00:23.559]  It's Monday, December the 9th, 2013, and here are our top stories.
[00:00:27.626 --> 00:00:34.731]  Tonight, a former ambassador to the UN warns of potential war between China and Japan.
[00:00:35.812 --> 00:00:40.596]  Then, Google's Schmidt wants a government monopoly on consumer drones.
[00:00:41.697 --> 00:00:45.239]  And a congressman demands that Obama rule by fiat.
[00:00:45.760 --> 00:00:48.742]  That's next on the Info Wars Nightly News.
[00:00:49.182 --> 00:00:51.644]  They revel in their masses of weakness.
[00:00:51.884 --> 00:00:53.766]  They revel in their armaments against us.
[00:00:53.946 --> 00:00:55.427]  They revel in their red carpets.
[00:00:55.667 --> 00:00:56.828]  They revel in their Air Force One.
[00:00:57.216 --> 00:01:04.199]  Well, as economic fundamentals are failing everywhere, governments around the world are pushing to get tighter controls of the media and pushing for war.
[00:01:04.740 --> 00:01:13.344]  The former Chinese ambassador to the United Nations has warned that the dispute between Japan and China over islands in the South Pacific could lead to World War III.
[00:01:13.784 --> 00:01:22.908]  He said it sounds somewhat alarmist, but this has also been talked about by Ambrose Evans Pritchard, who warned that Asia is on the cusp of a full-blown arms race.
[00:01:23.348 --> 00:01:26.330]  And, of course, we see that South Korea's defense ministry announced that it will
[00:01:26.610 --> 00:01:26.990]  We're good.
[00:01:43.851 --> 00:02:02.246]  The Japan Times notes, five out of nine weekly magazines that went on sale last Monday and Tuesday contained scenarios that raised the possibility of a shooting war with China as soon as next year in response to Beijing's imposition of an air defense zone over the disputed Senkaku Islands.
[00:02:02.627 --> 00:02:12.234]  The Sunday Mainchi speculates that the communist superpower would utilize a false flag in the form of a civilian airliner being forced to land and passengers held hostage.
[00:02:13.055 --> 00:02:17.696]  Another scenario revolves around China targeting oil supertankers bound for Japan.
[00:02:18.036 --> 00:02:23.537]  If China were to target them, nothing could be worse to contemplate, wrote author Osamu Ieya.
[00:02:24.037 --> 00:02:39.681]  Shukun Gendai, a weekly magazine sold by the largest publishing house in Japan, even speculated that Chinese President Xi Jinping could order the shootdown of a Japanese civilian airliner, prompting a response from the United States that could lead to a fighter jet.
[00:02:39.841 --> 00:02:40.741]  We're good to go.
[00:03:08.994 --> 00:03:14.278]  In recent months, the Chinese have boasted that their aircraft carrier task force rivals the U.S.
[00:03:14.338 --> 00:03:14.658]  Navy.
[00:03:15.138 --> 00:03:18.161]  In October, the PLA released a map of major U.S.
[00:03:18.201 --> 00:03:24.045]  cities and how they would be impacted by a nuclear attack launched from the PLA's strategic submarine force.
[00:03:25.045 --> 00:03:35.373]  And with bluster straight out of a science fiction novel, the Chinese media outlets announced plans to turn the moon into a Death Star capable of launching missiles towards any target on Earth.
[00:03:35.893 --> 00:03:37.955]  The Fed
[00:03:40.040 --> 00:03:50.504]  of China and the United States have become linked in a way far beyond what any of us could imagine.
[00:03:52.085 --> 00:03:54.385]  We are now facing a common challenge.
[00:03:55.786 --> 00:04:03.789]  And the challenge is how to build a world order for the first time in history
[00:04:05.060 --> 00:04:06.041]  On a global basis.
[00:04:06.621 --> 00:04:10.103]  For InfoWars.com, John Bowne reporting.
[00:04:12.525 --> 00:04:18.068]  Well, Russia's not known for its free press, but even though they have a lot of control, they're still pushing for even tighter control.
[00:04:18.108 --> 00:04:24.072]  Today, Putin dissolved the state news agency and tightens his grip on the Russian media, according to Reuters.
[00:04:24.512 --> 00:04:26.213]  Leanne McAdoo breaks that down for us.
[00:04:28.638 --> 00:04:39.667]  Russian President Vladimir Putin tightened his control over Russia's media on Monday by dissolving the main state news agency and replacing it with an organization that will promote Moscow's image abroad.
[00:04:40.227 --> 00:04:49.475]  Most Russian media outlets are already loyal to Putin, but the shakeup underlined the Kremlin's concern about the president's ratings and image, and how vital they are for keeping Putin in power.
[00:04:50.015 --> 00:04:53.056]  What is this desperate need for world leaders to control the media?
