[00:00:21.903 --> 00:00:23.526]  Welcome to the InfoWars Nightly News.
[00:00:23.687 --> 00:00:24.328]  I'm David Knight.
[00:00:24.428 --> 00:00:25.250]  It's Wednesday, August 14, 2013.
[00:00:25.310 --> 00:00:26.132]  Here are our top stories.
[00:00:31.027 --> 00:00:47.774]  Alex Jones may sound crazy, but still has 300 million people that have watched him on YouTube, and that sort of fringe, arch-conservative, deeply, I think, racist... MSNBC leans forward in their attack on Alex Jones.
[00:00:48.335 --> 00:00:51.196]  That's next on the Info Wars Nightly News.
[00:00:51.276 --> 00:00:56.218]  All these egomaniacs and crazy media people that just want to be on TV and be famous!
[00:00:56.518 --> 00:00:58.239]  Don't you get it, you jackasses?! !
[00:00:58.592 --> 00:01:02.355]  Well, our lead story tonight is about a rodeo clown, but it's not a laughing matter.
[00:01:02.735 --> 00:01:05.097]  It's about some really important principles.
[00:01:05.918 --> 00:01:12.783]  Now, the story is from InfoWars, Curt Nemo's story, NAACP attacks rodeo stunt and political satire.
[00:01:13.604 --> 00:01:22.311]  The NAACP is now wanting law enforcement to be called in, and they're saying that this rodeo clown was inciting violence against our president.
[00:01:23.137 --> 00:01:30.721]  They also say that there were individuals acting out extreme violent behavior, and that these were incendiary events.
[00:01:31.922 --> 00:01:41.808]  Well, you know, the clown was just basically being a rodeo clown, and although he's now banned for life, it's very disappointing to see that they did not push back against this.
[00:01:41.848 --> 00:01:43.348]  Neither the clown has pushed back against it.
[00:01:43.368 --> 00:01:44.129]  He's been cowed.
[00:01:44.736 --> 00:01:51.060]  By the suggestions that he was racist, the Rodeo Association has been cowed by that.
[00:01:51.640 --> 00:01:59.364]  If you label somebody as a racist, no matter how indefensible that position is, everybody just falls to the ground in submission.
[00:02:00.125 --> 00:02:03.046]  And this is very important because there is real racism.
[00:02:03.466 --> 00:02:05.908]  And when groups like the NAACP and others
[00:02:07.052 --> 00:02:07.412]  I think so.
[00:02:24.302 --> 00:02:27.265]  People wearing President's masks for all kinds of things.
[00:02:27.365 --> 00:02:28.786]  Alex Jones has done it with Bush.
[00:02:29.146 --> 00:02:32.850]  We've seen Reagan masks used by bank robbers in films.
[00:02:33.550 --> 00:02:35.592]  It's something that people do all the time.
[00:02:35.652 --> 00:02:40.636]  As a matter of fact, we have this clip from President Obama using satire.
[00:02:41.177 --> 00:02:49.464]  Last year at this time, in fact on this very weekend, we finally delivered justice to one of the world's most notorious individuals.
[00:03:03.925 --> 00:03:08.769]  So, our leader can make fun of political opponents, but he's not to be made fun of.
[00:03:08.849 --> 00:03:17.597]  And what I find disturbing about this is that this broke on the very same day that we saw a video where parents were teaching their child to pray to Obama.
[00:03:18.077 --> 00:03:23.642]  This is very much like the emperor worship that we see going on in North Korea or in other totalitarian regimes.
[00:03:24.143 --> 00:03:27.626]  This is actually a child that is praying to wise Obama.
[00:03:28.587 --> 00:03:30.989]  Very, very disturbing to see where this is headed.
[00:03:31.630 --> 00:03:45.838]  Now maybe the reason the people at the Missouri State Fair were cheering for an Obama look-alike clown that was about to get run down by a bull was because they had seen a lot of bull thrown at them when candidate Obama was running for office.
[00:03:46.365 --> 00:03:54.031]  And just in the last few hours, apologies starting coming in after a rodeo clown put on a President Obama mask at the Missouri State Fair.
[00:03:54.351 --> 00:04:00.796]  Now, the images are spreading across social media and have some state lawmakers questioning taxpayer funding for the annual event.
[00:04:01.216 --> 00:04:05.119]  Tonight, we talked to the Higginsville man who shared those pictures in the first place.
[00:04:05.780 --> 00:04:10.704]  A disgusting portrayal of a sitting president of the United States, for one thing.
[00:04:11.291 --> 00:04:19.795]  Well, this is all part of a pattern, a pattern we've seen from the Obama administration of propaganda, of intimidation, even assassination of journalists.
[00:04:20.356 --> 00:04:27.019]  You have to remember that the Espionage Act of 1917 was only used three times by all the previous presidents combined.
[00:04:27.419 --> 00:04:30.141]  Obama has now used that seven times.
[00:04:31.161 --> 00:04:32.021]  Against whistleblowers.
[00:04:32.862 --> 00:04:35.643]  70% of the prosecutions and against whistleblowers.
[00:04:35.723 --> 00:04:36.543]  Obama is using that.
[00:04:37.384 --> 00:04:42.066]  But also understand that this covert war propaganda has really become overt.
[00:04:42.859 --> 00:04:54.763]  In 2008, as Obama was running, you just saw the clip where he's talking about his truth squad was telling people that he's a Christian and he's not going to raise taxes on people who are making less than $250,000.
[00:04:55.763 --> 00:04:57.204]  That was his truth squad saying that.
[00:04:57.964 --> 00:05:01.925]  Then in 2012, when he ran, the truth squads became truth teams.
[00:05:02.605 --> 00:05:10.668]  And their purpose at that point in time was to go around and intimidate people by having ISPs shut down the websites of people who were critical of Obama.
[00:05:11.388 --> 00:05:18.851]  Now in 2013, he's creating Behavioral Insight Teams, patterned on Cass Sunstein's book, Nudge.
[00:05:19.312 --> 00:05:26.074]  Basically, a psy-op program against the public to move them by manipulating them in public media.
[00:05:26.615 --> 00:05:31.277]  And one of the surrogates that they use for that type of manipulation is MSNBC.
[00:05:32.234 --> 00:05:35.277]  The racial piece of this isn't going anywhere.
[00:05:35.297 --> 00:05:42.965]  I mean, Alex Jones may sound crazy, but still has 300 million people that have watched him on YouTube.
[00:05:43.305 --> 00:05:53.675]  And that sort of fringe, arch-conservative, deeply, I think, racist strain is being tapped into at crazy profit by people in the media.
[00:05:53.695 --> 00:05:57.599]  Well it is, and I think that the point you just made is the key thing at Crazy Profit.
[00:05:57.639 --> 00:05:59.461]  These folks are getting paid to be racist.
[00:05:59.481 --> 00:06:03.705]  They're being paid to be ignorant publicly, you know, to get out there and espouse these views.
[00:06:04.106 --> 00:06:08.950]  Now you notice they didn't have any clips about Alex saying or doing anything racist.
[00:06:09.810 --> 00:06:14.273]  What they have done, and this is very carefully worded, this is organized defamation.
[00:06:14.753 --> 00:06:19.036]  As Alex put it, it is malice of forethought with an intent to do harm.
[00:06:19.476 --> 00:06:21.697]  That's a legal definition of defamation.
[00:06:22.398 --> 00:06:26.280]  Now notice also that besides Alex Wagner, there was Michael Steele.
[00:06:26.761 --> 00:06:27.821]  And who was Michael Steele?
[00:06:27.861 --> 00:06:31.343]  Well, if you remember, he had a lot of spending scandals at the RNC.
[00:06:31.403 --> 00:06:36.647]  He's really kind of the face of the RINOs and the Country Club Republicans of the GOP.
[00:06:37.679 --> 00:06:39.099]  This is what he said today.
