[00:00:19.332 --> 00:00:20.113]  InfoWars.
[00:00:20.453 --> 00:00:21.374]  Tomorrow's news.
[00:00:21.634 --> 00:00:22.034]  Today.
[00:00:48.373 --> 00:00:50.174]  Perhaps you had better start from the beginning.
[00:00:53.936 --> 00:00:55.736]  Perhaps you had better start from the beginning.
[00:00:59.478 --> 00:01:01.319]  Perhaps you had better start from the beginning.
[00:01:04.660 --> 00:01:07.562]  Too many kids are what's making the planet worse.
[00:01:07.842 --> 00:01:09.983]  A lot of these kids come from bad gene pools.
[00:01:10.163 --> 00:01:12.644]  They don't have stable parents making good decisions.
[00:01:14.810 --> 00:01:20.773]  Mercury-containing vaccines may help not harm kids, according to two new studies in the journal Pediatric.
[00:01:21.133 --> 00:01:27.937]  These new studies suggest that the opposite, that the preservatives may actually be associated with improved behavior and mental performance.
[00:01:28.037 --> 00:01:33.019]  Fluoride in water is supposed to fight tooth decay, but could it also cause cancer?
[00:01:33.039 --> 00:01:35.901]  Turns out the government had the right, under U.S.
[00:01:35.981 --> 00:01:40.163]  law, to conduct secret testing on the American public under specific conditions.
[00:01:40.263 --> 00:01:43.245]  We have to work with dark side, or we're going to spend time in the shadows.
[00:01:44.545 --> 00:01:48.426]  Any attempt to achieve world order must be the work of the devil.
[00:01:48.626 --> 00:01:49.327]  Well, join me.
[00:01:49.867 --> 00:01:51.987]  I'm glad to sit here at the right hand of Satan.
[00:01:52.247 --> 00:01:54.048]  There's a need for a new world order.
[00:01:55.608 --> 00:02:01.630]  Someday, in the next few years, a solution will
[00:02:48.840 --> 00:02:51.603]  There are, of course, those who do not want us to speak.
[00:02:51.783 --> 00:02:52.824]  Let me think, just let me think.
[00:02:52.844 --> 00:02:58.349]  I suspect even now orders are being shouts into telephones and men with guns will soon be on their way.
[00:02:58.389 --> 00:02:59.210]  It's Chancellor Sutler.
[00:02:59.730 --> 00:03:00.371]  Damn it!
[00:03:00.431 --> 00:03:00.751]  Why?
[00:03:01.492 --> 00:03:07.538]  Because while the truncheon may be used in lieu of conversation, words will always retain their power.
[00:03:08.098 --> 00:03:11.401]  Words are for the means to meaning and for those who will listen, the
[00:03:13.102 --> 00:03:18.844]  The truth is, there is something terribly wrong with this country, isn't there?
[00:03:18.864 --> 00:03:19.844]  You decided, sir.
[00:03:19.904 --> 00:03:20.825]  You wanted it foolproof.
[00:03:20.845 --> 00:03:22.225]  You told me every television in London!
[00:03:22.485 --> 00:03:24.586]  Cruelty and injustice.
[00:03:24.606 --> 00:03:25.966]  Intolerance and oppression.
[00:03:26.387 --> 00:03:36.030]  And where once you had the freedom to object, to think and speak as you saw fit, you now have censors and systems of surveillance coercing your conformity and subverting your submission.
[00:03:36.050 --> 00:03:36.190]  Cameras.
[00:03:36.210 --> 00:03:36.950]  We need cameras.
[00:03:37.230 --> 00:03:37.990]  How did this happen?
[00:03:38.671 --> 00:03:39.431]  Who's to blame?
[00:03:40.451 --> 00:03:43.053]  Well, certainly there are those who are more responsible than others.
[00:03:43.073 --> 00:03:44.995]  They will be held accountable.
[00:03:45.015 --> 00:03:50.880]  But again, truth be told, if you're looking for the guilty, you need only look into a mirror.
[00:03:52.091 --> 00:03:53.832]  I know why you did it.
[00:03:54.072 --> 00:03:55.153]  I know you were afraid.
[00:03:55.573 --> 00:03:57.314]  Who wouldn't be?
[00:03:57.334 --> 00:03:57.394]  War?
[00:03:57.554 --> 00:03:58.114]  Terror?
[00:03:58.214 --> 00:03:58.834]  Disease?
[00:03:59.515 --> 00:04:05.378]  There were a myriad of problems which conspired to corrupt your reason and rob you of your common sense.
[00:04:05.938 --> 00:04:11.721]  Fear got the best of you, and in your panic you turned to the now High Chancellor, Adam Sutler.
[00:04:12.321 --> 00:04:18.485]  He promised you order, he promised you peace, and all he demanded in return was your silent, obedient consent.
[00:04:25.217 --> 00:04:26.438]  There is a war.
[00:04:26.898 --> 00:04:27.879]  It's happening now.
[00:04:28.779 --> 00:04:30.581]  It will decide the fate of humanity.
[00:04:31.141 --> 00:04:32.902]  The time to choose sides has come.
[00:04:33.703 --> 00:04:35.184]  We are the resistance.
[00:04:35.644 --> 00:04:37.445]  We are the Infowar.
[00:04:42.609 --> 00:04:48.633]  When this baby hits 88 miles per hour, you're gonna see some serious s***.
[00:05:03.476 --> 00:05:03.896]  A lot of her.
[00:05:04.417 --> 00:05:10.703]  Big Pharma was born out of the Rockefeller oil industry in 1900 with the petrochemical.
[00:05:11.184 --> 00:05:16.509]  The petrochemical then dominated two major industries, plastics and drugs.
[00:05:17.009 --> 00:05:22.154]  Companies began synthesizing patented versions of naturally sourced drugs.
[00:05:22.575 --> 00:05:25.077]  The natural sources were then made illegal.
[00:05:25.397 --> 00:05:27.580]  Pharmaceuticals became medicine.
[00:05:28.200 --> 00:05:30.721]  And the sicker people got, the more their industry grew.
[00:05:31.421 --> 00:05:34.502]  It's a death cult, and it's up to the individual to escape.
[00:05:35.122 --> 00:05:40.664]  Good health begins with a healthy immune system, which needs the proper nutrients to thrive.
[00:05:41.245 --> 00:05:44.566]  Nutrients we cannot readily get from our food today.
[00:05:45.206 --> 00:05:54.009]  The combinations of vitamin C and zinc, and vitamin D3 with calcium, have been proven to be what we need to maintain a healthy immune system.
[00:05:54.549 --> 00:06:00.992]  Go to InfoWarsTore.com and start supporting your natural immune system now with the Mega Immune Support Pack.
[00:06:01.372 --> 00:06:02.593]  Now 40% off.
[00:06:08.696 --> 00:06:15.399]  And it's time for humanity to stand up in the InfoWars and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:06:15.639 --> 00:06:17.720]  You better believe you got one!
[00:06:19.912 --> 00:06:25.176]  From the front lines of the Information War, it's Alex Jones!
[00:06:49.554 --> 00:06:53.597]  Big Brother, mainstream media, government cover-ups.
[00:06:54.357 --> 00:06:55.818]  You want to stop tyranny?
[00:06:56.079 --> 00:06:57.219]  Well, so does he.
[00:06:57.740 --> 00:07:02.463]  Live from the InfoWars.com studios, it's Alex Jones.
