[00:00:16.145 --> 00:00:16.905]  InfoWars.
[00:00:17.245 --> 00:00:18.145]  Tomorrow's news.
[00:00:18.446 --> 00:00:18.786]  Today.
[00:00:31.400 --> 00:00:31.760]  No, no.
[00:00:52.031 --> 00:00:55.273]  What would you say is the main goal with tonight's protest?
[00:00:55.434 --> 00:00:59.917]  I think the goal is just showing our support for Palestine and demanding that NYU stops.
[00:01:00.337 --> 00:01:03.099]  I honestly don't know all of what NYU's doing.
[00:01:03.440 --> 00:01:06.222]  It's a clash of civilizations going on.
[00:01:06.302 --> 00:01:09.784]  We demand a free Palestine from the river to the sea!
[00:01:11.951 --> 00:01:19.117]  And that we stand with the Palestinian resistance and their heroic and brave action on October 7th!
[00:01:19.257 --> 00:01:23.561]  And they said, long live October 7th!
[00:01:23.661 --> 00:01:27.965]  You can have a tribal war going on and both sides can be wrong.
[00:01:28.265 --> 00:01:30.907]  That's more common than one side being good, one side being bad.
[00:01:31.347 --> 00:01:36.732]  But it's an existential crisis and it's admitted that George Soros and the State Department
[00:01:37.518 --> 00:01:44.761]  Our funding, headline, George Soros is paying student radicals who are fueling nationwide explosion of Israel-hating protests.
[00:01:45.081 --> 00:01:47.002]  It's problem, reaction, solution.
[00:01:47.082 --> 00:01:58.207]  A lot of groups like George Soros' Open Society Foundations and the Rockefeller Brothers Fund are giving donations through something called a fiscal sponsor.
[00:01:58.687 --> 00:02:04.309]  Which is a non-profit organization that then disperses funds to other groups.
[00:02:04.409 --> 00:02:10.230]  And this is how some of the groups like Students for Justice in Palestine and other groups are getting money.
[00:02:10.550 --> 00:02:20.313]  The big funders like the Soros Foundations and the Rockefeller Brothers Foundations are sending money through various different levels of non-profits.
[00:02:20.653 --> 00:02:26.515]  So that when you go back to try to find who is the original donor, you have to do a lot of work.
[00:02:26.795 --> 00:02:31.059]  I think of Yuri Bezmenov, the famous on-record high-level KGB defector.
[00:02:31.279 --> 00:02:36.324]  When the Soviets use the phrase ideological subversion, what do they mean by it?
[00:02:36.965 --> 00:02:47.535]  What it basically means is to change the perception of reality of every American to such an extent that despite of the abundance of information,
[00:02:48.737 --> 00:02:57.452]  No one is able to come to sensible conclusions in the interest of defending themselves, their families, their community, and their country.
[00:03:05.856 --> 00:03:09.878]  You look at the modern one, oh, it's way more sophisticated and more fancy.
[00:03:10.059 --> 00:03:11.940]  Joining us is Dr. Rachel Ehrenfeld.
[00:03:11.960 --> 00:03:14.001]  She's author of the book, The Soros Agenda.
[00:03:14.401 --> 00:03:19.964]  She's also the founder and president of the American Center for Democracy and the Economic Warfare Institute.
[00:03:20.085 --> 00:03:25.408]  Well, George Soros has been funding for decades.
[00:03:26.589 --> 00:03:28.590]  Directly and indirectly.
[00:03:30.512 --> 00:03:40.060]  Quite a bit of money through the Tides Foundation in San Francisco, or Hamas organizations, even affiliated with Hamas, the Palestinian Islamic Jihad.
[00:03:40.421 --> 00:03:52.471]  After October 7, the source organizations through Tides, and also directly, have been funding groups that are organizing the demonstrations now.
[00:03:53.432 --> 00:04:08.959]  Uh, he has been funding, uh, Rashida Khalid actually is, uh, is, uh, is an honor, honoree, uh, um, uh, graduate of, uh, of Soros, uh, Soros grants.
[00:04:09.139 --> 00:04:11.080]  There is an organization in San Francisco.
[00:04:12.302 --> 00:04:19.565]  That he funds, which actually works with high schools throughout the country.
[00:04:20.106 --> 00:04:39.115]  Not only funding and calling for the demonstrations, but also having instructions, giving instructions to high school students what to chant and what to yell during the demonstration, and what would be their talking points in order to counter anybody who criticizes Hamas.
[00:04:47.344 --> 00:04:59.999]  But if you're aware of all these tactics and see it and warn others and don't comply and are a light in the darkness, people will listen to you and we will exponentially refuse this system and reject this system.
[00:05:00.956 --> 00:05:01.456]  All right, folks.
[00:05:01.537 --> 00:05:04.399]  Nitric Boost is back in stock at Infowarsstore.com.
[00:05:04.419 --> 00:05:06.601]  Now, this supplement is amazing for several reasons.
[00:05:06.641 --> 00:05:08.683]  First of all, vitality enhancement.
[00:05:08.723 --> 00:05:15.969]  It's a great supplement to add to your routine if you do things like work out or if you're an athlete or if you simply want increased vitality.
[00:05:16.049 --> 00:05:16.489]  I'm good to go!
[00:05:42.657 --> 00:05:47.405]  Tons of reports over the last several years, especially of heart problems, myocarditis, and things like that.
[00:05:47.645 --> 00:05:51.171]  We know that Nitric Boost is a way to support your heart health.
[00:05:51.311 --> 00:05:55.157]  Check out Infowarsstore.com today and get your bottle of Nitric Boost now.
[00:06:02.499 --> 00:06:07.282]  From the front lines of the Information War, it's Alex Jones.
[00:06:07.402 --> 00:06:08.863]  It's Tuesday, April 30th, 2024.
[00:06:09.083 --> 00:06:11.824]  I am your host Alex Jones.
[00:06:11.904 --> 00:06:14.666]  I'm going to be hosting all four hours today.
[00:06:31.849 --> 00:06:47.482]  Well thank you all who are listening on AM and FM stations, watching on UHF and VHF, as well as cable systems and satellite, and of course all the folks that are watching at Infowars.com forward slash show, band dot video, Real Alex Jones on X, and many other platforms.
[00:06:47.562 --> 00:06:56.810]  Please, do whatever you can to get those links to your email list, your text messages, your friends, perfect strangers,
[00:06:58.857 --> 00:07:03.302]  Repost our live feed from real Alex Jones and Infowars.com forward slash show.
[00:07:03.362 --> 00:07:06.085]  That's where the real power is at with we the people.
[00:07:08.267 --> 00:07:08.527]  All right.
[00:07:10.509 --> 00:07:15.354]  There are two special reports that came out today and I'm having them posted on X.
[00:07:17.383 --> 00:07:21.167]  They've already been posted on John Bowne's channel and on Greg Reese's channel.
[00:07:21.847 --> 00:07:39.805]  And if you watch these two different reports, and I looked at some of the comments, people are like, wait a minute, Alex Jones has a video report out titled, The Zionist Death Grip on the United States Government, and then he has another video, George Soros
[00:07:41.010 --> 00:07:42.952]  is funding college chaos.
[00:07:43.672 --> 00:07:47.236]  And they're now engaged in stuff similar to the January 6th, what they call an insurrection.
[00:07:47.916 --> 00:07:53.601]  But it was the feds that we now know broke in the windows and provocateured the tiny minority that actually went in.
[00:07:55.863 --> 00:08:03.990]  But in the case of the breaking into the colleges and knocking out the windows and physically attacking people, they're being called heroes by the corporate media.
[00:08:04.511 --> 00:08:07.774]  So you'd see these two reports, and I just aired one of them earlier,
[00:08:09.022 --> 00:08:12.103]  A lot of stations don't carry that first five minutes, so you missed it, but I'm going to air it again later.
[00:08:12.123 --> 00:08:14.104]  And I'm going to air the Gregg Reese Report as well.
[00:08:14.164 --> 00:08:15.584]  And you look at those, people say, well, wait a minute.
[00:08:16.424 --> 00:08:28.088]  Jones is criticizing Hamas and Hezbollah and George Soros, but he's also criticizing what Israel's doing and the Israel lobby manipulating our internal and external policies.
[00:08:28.708 --> 00:08:29.408]  What's going on?
[00:08:29.448 --> 00:08:31.069]  You're supposed to pick one side.
[00:08:34.330 --> 00:08:38.511]  If people could just understand this, you'd understand every other big issue.
[00:08:40.077 --> 00:08:53.243]  The criminals that run our government are financing the Iranians, they're financing Hamas, they're financing George Soros, the Rockefeller Foundation, it's all on record, the Tides Foundation, it's all on record.
[00:08:54.144 --> 00:08:55.244]  Billions of dollars a year.
[00:08:56.705 --> 00:09:04.389]  State Department just got Congress to pass $9 billion to Hamas, $22 billion to Israel, $62 billion to Ukraine.
[00:09:11.650 --> 00:09:17.972]  That's the reality of what's going on in the 95 plus million dollar package that passed last week.
[00:09:20.432 --> 00:09:22.033]  It is a clash of civilizations.
[00:09:22.113 --> 00:09:23.553]  It's a Hegelian dialectic.
[00:09:23.593 --> 00:09:25.314]  Go read the German philosopher Hegel.
[00:09:25.374 --> 00:09:26.834]  He didn't invent all these things.
[00:09:27.394 --> 00:09:30.215]  He just codified it in a political psychological system.
[00:09:31.015 --> 00:09:40.718]  And the main operating system, if you get one of the special globalist degrees at Harvard that Kissinger got and teaches, only one person a year graduates with it,
[00:09:42.105 --> 00:09:43.987]  Usually end up being Secretary of State.
