[00:00:16.271 --> 00:00:17.051]  InfoWars.
[00:00:17.391 --> 00:00:18.292]  Tomorrow's News.
[00:00:18.572 --> 00:00:19.012]  Today.
[00:00:19.032 --> 00:00:27.757]  I am an active duty member of the United States Air Force.
[00:00:29.378 --> 00:00:32.800]  And I will no longer be complicit in genocide.
[00:00:35.256 --> 00:00:45.289]  I'm about to engage in an extreme act of protest, but compared to what people have been experiencing in Palestine at the hands of their colonizers, it's not extreme at all.
[00:00:47.131 --> 00:00:49.914]  This is what our ruling class has decided will be normal.
[00:01:36.660 --> 00:01:37.155]  Can I help you?
[00:01:48.021 --> 00:01:48.562]  Can I help you, sir?
[00:01:48.582 --> 00:01:49.663]  Pre-poison!
[00:01:49.763 --> 00:01:50.484]  Pre-poison!
[00:01:50.544 --> 00:01:51.485]  Pre-poison!
[00:01:51.765 --> 00:01:52.225]  Pre-poison!
[00:01:52.266 --> 00:01:54.067]  Get on the ground!
[00:02:11.185 --> 00:02:11.886]  On the ground!
[00:02:12.006 --> 00:02:13.147]  On the ground!
[00:02:13.347 --> 00:02:15.928]  Get on the ground!
[00:02:16.089 --> 00:02:17.189]  On the ground!
[00:02:17.590 --> 00:02:19.451]  On the ground!
[00:02:19.611 --> 00:02:20.332]  On the ground!
[00:02:20.892 --> 00:02:30.398]  Who's got a fire extinguisher?
[00:02:30.418 --> 00:02:33.621]  Who's got a fire extinguisher?
[00:02:35.802 --> 00:02:36.563]  Call the board!
[00:02:36.883 --> 00:02:37.703]  Call the board!
[00:02:40.290 --> 00:02:41.131]  Call the board!
[00:02:43.674 --> 00:02:45.637]  Get me a fire extinguisher!
[00:02:45.657 --> 00:02:47.239]  Get the fire extinguisher!
[00:02:47.279 --> 00:02:47.619]  Jesus, fuck!
[00:02:47.699 --> 00:02:49.201]  Hey, get the fire extinguisher!
[00:02:49.362 --> 00:02:50.263]  I'm coming, I'm coming!
[00:02:53.507 --> 00:03:01.429]  The bottom line on nuclear weapons is that when the president gives the order, it must be followed.
[00:03:01.909 --> 00:03:09.551]  There's about four minutes between the order being given and the people responsible for launching nuclear weapons to do so.
[00:03:09.831 --> 00:03:11.912]  As president, I will make it clear.
[00:03:12.852 --> 00:03:23.483]  If the United States will treat cyber attacks just like any other attack, we will be ready with serious political, economic, and military responses.
[00:03:23.523 --> 00:03:26.647]  They're voting for peace on planet Earth if they vote for Trump.
[00:03:26.907 --> 00:03:29.890]  But if they vote for Hillary, it's war.
[00:03:29.950 --> 00:03:32.513]  We came, we saw, he died.
[00:03:34.898 --> 00:03:37.320]  With her, you'll end up in World War III.
[00:03:37.340 --> 00:03:40.783]  I want the Iranians to know that if I'm the president, we will attack Iran.
[00:03:40.943 --> 00:03:48.849]  Right now, Senator, for us to control all of the airspace in Syria would require us to go to war against Syria and Russia.
[00:03:50.759 --> 00:03:51.239]  The U.S.
[00:03:51.279 --> 00:03:54.880]  military has just raised the threat level to DEFCON 2.
[00:03:55.240 --> 00:04:02.862]  Meanwhile, Hillary Clinton is still threatening Russia with military action, following unconfirmed reports of further hacking.
[00:04:03.222 --> 00:04:05.583]  It's like she's not even concerned about the repercussions.
[00:04:05.603 --> 00:04:08.764]  Of course not, because she's... Hang on guys, look, there's a really loud noise.
[00:04:10.264 --> 00:04:14.305]  Alright, looks like we're having a little bit of technical difficulties.
[00:04:14.345 --> 00:04:16.546]  We'll try to get Leanne back on in a few minutes.
[00:04:20.396 --> 00:04:24.839]  When the president gives the order, it must be followed.
[00:04:34.166 --> 00:04:35.327]  It's Monday, February 26, 2024.
[00:04:35.487 --> 00:04:36.928]  We are live, but for how long?
[00:04:36.948 --> 00:04:37.589]  Enemy forces have
[00:04:46.405 --> 00:04:48.089]  Enemy forces have entered the base.
[00:04:49.392 --> 00:04:51.337]  Stay with us for emergency transmission updates.
[00:05:01.644 --> 00:05:07.051]  In 60 seconds, I don't have time to tell you about all the incredible ingredients in TurboForce.
[00:05:07.492 --> 00:05:17.465]  If you simply go to InfoWarsTore.com and look at the list of ingredients and look them up, every one of them is known to give you boosted, clean, focused energy without the letdown.
[00:05:17.745 --> 00:05:25.132]  We're talking up to 10 hours of clean energy per serving with TurboForce, exclusively available at InfoWareStore.com.
[00:05:25.412 --> 00:05:26.673]  And it's discounted right now.
[00:05:26.954 --> 00:05:30.217]  And it doesn't just boost your body's clarity and focus and stamina.
[00:05:30.577 --> 00:05:32.259]  It also funds the InfoWare.
[00:05:32.459 --> 00:05:33.620]  So it's a 360 win.
[00:05:33.900 --> 00:05:36.182]  If you've never tried TurboForce, now is the time.
[00:05:36.443 --> 00:05:37.744]  It's got five-star reviews.
[00:05:38.044 --> 00:05:38.745]  TurboForce.
[00:05:39.105 --> 00:05:48.013]  At InfoWarStore.com, we'll take your energy and your clarity to the next level without the letdown, and it funds the InfoWar, a true 360 win.
[00:05:48.374 --> 00:05:57.081]  So, go get Turbo Force today at InfoWarStore.com, and I know you will not be disappointed because thousands of others have gotten it, and it has five-star reviews.
[00:05:57.302 --> 00:05:58.383]  Get Turbo Force now!
[00:06:01.479 --> 00:06:20.892]  From the front lines of the Information War, it's Alex Jones.
[00:06:23.454 --> 00:06:26.717]  Well, I say it basically at the start of every show because it's true.
[00:06:27.537 --> 00:06:30.039]  You don't need me to tell you it's true, you can see it for yourself.
[00:06:31.260 --> 00:06:32.401]  The quickening is here.
[00:06:33.721 --> 00:06:37.903]  The acceleration towards what some would call a singularity.
[00:06:39.804 --> 00:06:50.270]  Technology, information, military developments, all of it moving faster and faster, except for the average intelligence of a human.
[00:06:50.310 --> 00:06:51.310]  That's going straight down.
[00:06:52.271 --> 00:06:54.192]  Along with our life expectancy and everything else.
[00:06:55.212 --> 00:06:57.714]  Because this system they're bringing in is meant to end us.
[00:06:58.968 --> 00:07:19.186]  And the globalists believe that they're using us as mass guinea pigs, and out of this metamorphosis, out of this grand experiment that they are honchoing, the ubermenschen or the superman, the fit, the fittest, will come climbing out of that pool of slime.
[00:07:20.747 --> 00:07:25.712]  Now really, they're just a bunch of evil people that hate themselves and hate us, who
[00:07:27.125 --> 00:07:42.713]  To congregate and organize into groups, into wolf packs, into piratical assemblages, who go out then and basically wage war on human freedom.
[00:07:43.473 --> 00:07:51.677]  They hijack human invention, they sequester it for themselves, and then anoint themselves the high priest and lords of the earth.
[00:07:53.817 --> 00:07:59.023]  Well, one of those Lords, and I'll be talking about this later in the hour, but it's not the most important news, so I'll do it later.
[00:08:01.485 --> 00:08:12.998]  The 4th Baron Rothschild, the 4th Baron de Rothschild, Jacob Rothschild, is dead at 87.
[00:08:15.114 --> 00:08:17.735]  And I posted some things that weren't too mean on X today.
[00:08:18.115 --> 00:08:20.335]  He liked to pose in front of Satan idols.
[00:08:20.375 --> 00:08:22.616]  He liked to pose in front of paintings of Lucifer.
[00:08:23.316 --> 00:08:26.577]  So we said, hey, Lucifer is summoning his legions.
[00:08:27.317 --> 00:08:32.958]  There he is with the head Alisher Crowley witch, Marina Abranovich.
[00:08:33.018 --> 00:08:38.039]  And behind him is a famous painting of Lucifer summoning his legions.
[00:08:38.560 --> 00:08:41.980]  And you know, I'd say, well, it's, you know, maybe it was a Halloween photo they took.
[00:08:42.621 --> 00:08:44.081]  Yeah, I can give her benefit of the doubt.
[00:08:45.745 --> 00:08:53.808]  With the Rothschilds, it's constant posing in front of satanic regalia and eyes wide shut parties and things like that.
[00:08:53.868 --> 00:08:56.348]  So, that's what they're into, that's what they do.
[00:08:57.569 --> 00:08:59.810]  And so, he's with his God now.
[00:09:01.830 --> 00:09:02.551]  Very interesting.
[00:09:06.692 --> 00:09:10.153]  Great reporters like Luke Rudowsky politely confronting him about the New World Order.
[00:09:10.713 --> 00:09:12.794]  We're going to get to some of that coming up here today.
[00:09:14.659 --> 00:09:19.480]  But before I go any further, let me tell you about the other news we've got here.
[00:09:20.100 --> 00:09:25.562]  We've got really important, dangerous developments in the Middle East and also in Ukraine.
[00:09:26.122 --> 00:09:30.703]  This is really old news for this audience, but it's New York Times.
[00:09:30.723 --> 00:09:33.364]  They'll probably want to pull a surprise for it.
[00:09:33.784 --> 00:09:43.447]  Why the CIA has secret bases for over 10 years in Ukraine and valiantly helped overthrow the President of Ukraine
[00:09:44.247 --> 00:09:46.608]  And has valiantly been battling the Russians.
[00:09:47.228 --> 00:09:48.028]  These people are nuts.
[00:09:48.729 --> 00:09:54.331]  So they now admit what Soros bragged about on Fareed Zarkaria seven years ago, a few years after they did it.
[00:09:54.851 --> 00:09:55.631]  He's like, I did it.
[00:09:55.831 --> 00:09:57.432]  I'm going to be the czar of Russia.
[00:09:57.532 --> 00:09:58.592]  I'm going to run Russia.
[00:09:59.792 --> 00:10:03.254]  And I said at the time, I go, that's to get Putin to push back.
[00:10:03.634 --> 00:10:05.054]  Don't take the bait, pooty-poot.
[00:10:05.074 --> 00:10:08.455]  You want me to pull the clip up?
[00:10:08.535 --> 00:10:09.956]  It was back when Soros could still talk.
[00:10:11.793 --> 00:10:15.636]  I'm the czar of Russia now.
[00:10:15.656 --> 00:10:24.222]  I organized the five billion from the State Department to overthrow the government, and now we are pushing the Russians sympathizers out.
[00:10:24.262 --> 00:10:25.863]  Well, it's their damn country, too.
[00:10:26.704 --> 00:10:36.231]  But Soros is the self-anointed one, just like Lord Rothschild, and I would imagine he'll be shuffling off to meet Lord Rothschild quite soon.
[00:10:37.752 --> 00:10:39.153]  I called out Lord Rothschild.
[00:10:39.473 --> 00:10:40.334]  Was it just last week?
[00:10:41.561 --> 00:10:45.723]  He said, Lord Rothschild, you are doomed to hell with the rest of your forces.
[00:10:48.185 --> 00:10:48.825]  Very interesting.
[00:10:48.845 --> 00:10:51.387]  I'm gonna find that clip.
[00:10:53.047 --> 00:10:54.788]  Did the matter a little bit forcefully.
[00:10:54.808 --> 00:10:57.330]  I had no idea that he was so ill.
[00:10:59.231 --> 00:11:01.332]  A jolly old chappy-wappy.
[00:11:06.315 --> 00:11:07.095]  My pretties.
[00:11:08.076 --> 00:11:09.717]  So we're going to be discussing that.
[00:11:13.697 --> 00:11:14.758]  And a lot of other big news.
[00:11:14.898 --> 00:11:17.060]  And then of course, it's a pretty big deal.
[00:11:17.100 --> 00:11:32.613]  Dan Bongino got a secret document of the CIA under orders of Obama, who set up a stay-behind network in late 2016 to target Donald Trump, Alex Jones, Roger Stone, and 23 others.
[00:11:33.433 --> 00:11:39.639]  And it said, in the larger document that Bongino was going to release more of, that it's highly classified.
[00:11:39.679 --> 00:11:40.680]  He's released one page of it.
[00:11:41.616 --> 00:11:46.720]  That they were ordered by Brennan, CIA director, to bump us.
[00:11:47.360 --> 00:11:49.562]  Now bumping means harass or attack.
[00:11:49.922 --> 00:11:51.003]  And that's what all this is.
[00:11:51.263 --> 00:11:52.384]  They've been bumping me.
[00:11:52.404 --> 00:11:58.148]  Because they think I'll get in a little corner and curl up and pee-pee on myself.
[00:11:59.489 --> 00:12:02.611]  Well, I think they've noticed that's not happened with myself or Trump or anybody else.
[00:12:02.631 --> 00:12:07.615]  It just makes us know we're totally right about what criminal scum you are.
[00:12:09.244 --> 00:12:12.006]  But I want to just explain to America, they're bumping you.
[00:12:12.026 --> 00:12:14.407]  You know, bumping you off.
[00:12:15.328 --> 00:12:21.912]  It means everything from running into somebody in the grocery store, to slashing their tires, to suing them, to planting drugs on them, to bumping you.
[00:12:22.792 --> 00:12:26.134]  You know, bump man, button man, bump you off.
[00:12:27.515 --> 00:12:28.536]  What a nice document.
[00:12:28.936 --> 00:12:38.042]  We want you to, the military's Army Special Operations term would be, frustrate and interdict and disrupt.
[00:12:39.565 --> 00:12:44.431]  It's been so much fun having my hijacked criminal government harass me and my family.
[00:12:44.452 --> 00:12:51.801]  But the thing is, it's not like, you know, it's why all the old soldiers pretty much have gotten out of the military and out of the groups now.
[00:12:51.982 --> 00:12:52.723]  It is all
[00:12:54.725 --> 00:12:59.207]  Very sinister, crazy leftists who have unbelievable chips on their shoulders.
