[00:00:15.828 --> 00:00:16.588]  InfoWars.
[00:00:16.949 --> 00:00:18.530]  Tomorrow's news today.
[00:00:18.550 --> 00:00:27.898]  InfoWars.com first wrote articles in 2004 about replacement migration.
[00:00:31.800 --> 00:00:32.360]  You can look it up.
[00:00:32.460 --> 00:00:33.080]  They're on the site.
[00:00:33.901 --> 00:00:36.982]  We are the first to break it anywhere.
[00:00:38.122 --> 00:00:42.303]  And that's kind of shameful because it was in UN documents in 2000-2001.
[00:00:44.284 --> 00:00:46.565]  Well, now the crisis has come to a head.
[00:00:46.585 --> 00:00:53.947]  14 states have joined with Texas in defiance of the hijacked criminal federal government.
[00:00:55.868 --> 00:00:58.789]  And many of the states are sending their state guard
[00:01:00.186 --> 00:01:00.786]  We're good to go.
[00:01:00.806 --> 00:01:01.207]  We're good to go.
[00:01:28.410 --> 00:01:29.631]  So we have the latest list.
[00:01:29.671 --> 00:01:32.513]  More states are coming on board every few hours.
[00:01:33.894 --> 00:01:37.177]  Operation Lone Star bolsters historic border security mission 2023.
[00:01:38.698 --> 00:01:42.941]  This is directly from the state of Texas and the governor's office.
[00:01:43.802 --> 00:01:54.651]  In total, 14 states, Arkansas, Florida, Iowa, Idaho, Nebraska, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Virginia, West Virginia, and Wyoming...
[00:01:55.953 --> 00:02:03.615]  ...have stepped up to support Texas efforts and deployed personnel and resources to secure the border in President Biden's absence.
[00:02:05.735 --> 00:02:06.495]  That's right, folks.
[00:02:07.275 --> 00:02:19.358]  If you know your next-door neighbors and they've got two or three little kids and those little kids are running out of the house all day and now it's nighttime and they're in the backyard crying...
[00:02:20.691 --> 00:02:21.191]  We're good to go.
[00:02:46.181 --> 00:02:47.061]  They say, we don't know.
[00:02:47.121 --> 00:02:48.162]  Well, then you call the police.
[00:02:49.803 --> 00:02:51.244]  The border is not just wide open.
[00:02:52.105 --> 00:02:59.331]  The feds are down there catapulting the illegal aliens or fuel injecting them, supercharging them into the country.
[00:03:00.932 --> 00:03:03.514]  So Abbott has now expanded putting up barbed wire.
[00:03:04.835 --> 00:03:11.460]  And so the Democratic Party has officially called, Nancy Pelosi's officially called, I've got all the articles right here, for...
[00:03:12.543 --> 00:03:17.285]  The president to declare an emergency, which he can do, and nationalize the state guards.
[00:03:18.786 --> 00:03:20.267]  And that gets into how all those laws work.
[00:03:21.828 --> 00:03:29.391]  So border battle line, Dems call on Biden to seize control of Texas National Guard as GOP allies back Abbott.
[00:03:30.732 --> 00:03:38.116]  So when this all started kicking up last week, I said, look, Abbott's making a real move here.
[00:03:39.554 --> 00:03:44.995]  And a lot of people criticized me and said, you know, Abbott's been a traitor and went along with some of the lockdowns and we don't like him.
[00:03:45.035 --> 00:03:55.498]  Hey, putting the guard down there to block the border and put up barbed wire and not let the illegals in and to not aid in the processing was a bold move.
[00:03:55.538 --> 00:03:56.558]  Let's not say it wasn't.
[00:03:57.158 --> 00:03:59.139]  And I think we can say again, Alex Jones was right.
[00:03:59.839 --> 00:04:00.979]  This is very real.
[00:04:02.100 --> 00:04:03.340]  Just like the invasion's real.
[00:04:04.820 --> 00:04:07.101]  And so it is public pressure on these governors
[00:04:07.967 --> 00:04:08.347]  We're good to go.
[00:04:38.018 --> 00:04:39.439]  To skin the cat.
[00:04:40.739 --> 00:04:43.220]  Or skin the rabbit, as they say.
[00:04:43.240 --> 00:04:46.102]  But we're going to be going over all of it here today.
[00:04:46.162 --> 00:04:50.584]  Got some big guests as well on this subject and so much other news.
[00:04:51.324 --> 00:04:52.505]  Tucker Carlson's been on fire.
[00:04:52.525 --> 00:04:53.705]  Got some key clips of him.
[00:04:54.166 --> 00:04:54.746]  Please stay with us.
[00:05:01.332 --> 00:05:05.936]  29 years on air, all I've wanted to do was warn the people about the globalists.
[00:05:06.657 --> 00:05:11.982]  And I've done the best job I can to tell those words that have been accurate, and we are on record as the most accurate there are.
[00:05:12.362 --> 00:05:18.808]  And I've tried to sell products to fund ourselves, unlike other communist revolutionaries that rob banks and kidnap people.
[00:05:19.048 --> 00:05:19.729]  We don't do that.
[00:05:20.209 --> 00:05:22.091]  We try to bring you products that really work.
[00:05:22.471 --> 00:05:24.493]  And ladies and gentlemen, I'm scared of this product.
[00:05:24.533 --> 00:05:25.113]  It's so powerful.
[00:05:26.034 --> 00:05:36.079]  This is the breakdown product after your cells process it of folic acid, methylfolate with high quality organic B-complex.
[00:05:36.539 --> 00:05:37.779]  This stuff is rocket fuel.
[00:05:37.820 --> 00:05:38.680]  It's not a stimulant.
[00:05:38.920 --> 00:05:40.801]  It energizes your cells.
[00:05:41.241 --> 00:05:41.622]  We're good to go.
[00:06:15.783 --> 00:06:18.645]  You can face it.
[00:06:18.725 --> 00:06:20.886]  You can hear it.
[00:06:20.946 --> 00:06:25.548]  We're getting near it.
[00:06:25.688 --> 00:06:29.630]  You wanna make it.
[00:06:29.730 --> 00:06:34.093]  Cause you can take it.
[00:06:40.200 --> 00:06:42.242]  It's Thursday, January 25th, 2024.
[00:06:42.402 --> 00:06:45.525]  I'm Alex Jones, your host.
[00:06:46.546 --> 00:06:49.809]  And the quickening is accelerating.
[00:06:49.829 --> 00:06:51.951]  14 states have joined with Texas.
[00:06:52.231 --> 00:06:55.414]  Many are sending their guard forces.
[00:06:56.515 --> 00:07:04.162]  Biden is now openly threatening to nationalize the state guards and basically put the republic into a form of martial law.
[00:07:05.822 --> 00:07:06.583]  We're good to go.
[00:07:06.603 --> 00:07:07.183]  We're good to go.
[00:07:32.128 --> 00:07:33.108]  You've not seen anything yet.
[00:07:33.188 --> 00:07:39.351]  The giant UN camps are being expanded all over northern South America into Central America.
[00:07:39.951 --> 00:07:41.852]  The Communist Chinese, along with the U.S.
[00:07:41.892 --> 00:07:45.613]  government, are financing this treason.
[00:07:46.573 --> 00:07:52.295]  Now, all of this dovetails in with a whole bunch of mainstream news articles.
[00:07:52.315 --> 00:07:55.216]  New York Times, Washington Post, L.A.
[00:07:55.296 --> 00:07:56.497]  Times, Yahoo!,
[00:07:58.646 --> 00:07:59.266]  We're good to go.
[00:07:59.286 --> 00:07:59.986]  We're good to go.
