[00:00:10.406 --> 00:00:11.087]  Big Brother.
[00:00:11.527 --> 00:00:12.768]  Mainstream media.
[00:00:13.349 --> 00:00:14.490]  Government cover-ups.
[00:00:15.190 --> 00:00:16.672]  You want to stop tyranny?
[00:00:16.932 --> 00:00:18.073]  Well, so does he.
[00:00:18.593 --> 00:00:23.117]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:23.698 --> 00:00:26.721]  And now, your host, Owen Troyer.
[00:00:37.959 --> 00:00:40.500]  We're good to go.
[00:00:40.880 --> 00:00:41.540]  I think?
[00:01:03.322 --> 00:01:03.963]  We're good to go.
[00:01:26.994 --> 00:01:30.978]  And so any of these topics of conversation are fair game.
[00:01:31.138 --> 00:01:42.829]  I would say the Supreme Court decision or the Supreme Court hearing when it came to removing Donald Trump from the ballot, I went into that thinking it was going to go 5-4 either for Donald Trump or against Donald Trump.
[00:01:43.803 --> 00:01:48.425]  Those were the two outcomes I saw was either 5-4 for Donald Trump or 5-4 against Donald Trump.
[00:01:48.485 --> 00:01:53.787]  Now I think it's either going to be 9-0 for Donald Trump or 5-4 for Donald Trump.
[00:01:54.127 --> 00:02:11.153]  So if you want to weigh in on the Supreme Court hearing, if you want to weigh in on Joe Biden in the Department of Justice special counsel report, yes, technically he committed three crimes, but we're not going to...
[00:02:12.304 --> 00:02:13.064]  We're good to go.
[00:02:13.084 --> 00:02:13.244]  I think?
[00:02:33.365 --> 00:02:45.195]  And that way nobody will see Joe claiming he didn't commit crimes even though he did, and then claiming he's mentally fit even though he proved otherwise, even in that short little 15-minute press conference, thinking Mexico was in the Middle East.
[00:02:46.776 --> 00:02:49.278]  And referring to President El-Sisi as Chi-Chi.
[00:02:51.040 --> 00:02:51.961]  So that's fair game.
[00:02:52.001 --> 00:02:55.864]  The Tucker Carlson-Vladimir Putin interview, also fair game as well.
[00:02:59.560 --> 00:03:04.402]  And then even the Alex Jones Show on Friday, I think, was noteworthy.
[00:03:04.522 --> 00:03:21.109]  A discussion with David Icke, Alex Jones kind of moderating, also chiming in, and then I guess what is now being referred to as the fake Elon Musk, or an Elon Musk AI program, who's now extremely popular on X and doing spaces all the time after that.
[00:03:22.669 --> 00:03:23.630]  Adrian Dittman.
[00:03:24.870 --> 00:03:25.691]  Is it Elon Musk?
[00:03:25.731 --> 00:03:27.351]  Is it an Elon Musk impersonator?
[00:03:27.451 --> 00:03:28.552]  Is it an Elon Musk AI?
[00:03:30.839 --> 00:03:31.300]  I don't know.
[00:03:50.914 --> 00:03:53.595]  Four juicy topics for a two-hour transmission.
[00:03:53.635 --> 00:04:06.157]  Now, we have a lot of radio stations that pick us up on the other side of this break, so I will hit the reset button and wait to get out the phone number after we reintroduce this subject for discussion.
[00:04:06.197 --> 00:04:14.419]  But I think when you kind of draw back and you say, well, what are the cultural implications or political implications as far as the layperson is concerned?
[00:04:14.479 --> 00:04:19.660]  Well, Tucker Carlson is a traitor for interviewing Vladimir Putin.
[00:04:21.550 --> 00:04:31.252]  But Barbara Walters can do it, and Charlie Rose can do it, and NBC can do it, and CNN can try to do it but get rejected because Putin doesn't do interviews with fake news.
[00:04:31.772 --> 00:04:36.873]  But Carlson's the traitor, and now the rumors are, and again, I'm not confirming or denying this.
[00:04:37.033 --> 00:04:37.874]  These are just rumors.
[00:04:38.594 --> 00:04:41.614]  I was hoping this would be the case, and I don't know why Carlson wouldn't do it.
[00:04:42.155 --> 00:04:48.656]  But now the rumors are he's also going to be interviewing Tara Reid, the Joe Biden rape accuser.
[00:04:50.086 --> 00:04:51.467]  And also Edward Snowden.
[00:04:52.107 --> 00:04:57.710]  Now that seems like the obvious thing for him to do, but now the rumors are that is exactly what's going to happen.
[00:05:00.832 --> 00:05:04.354]  The enemies of humanity have been very good at dividing and conquering us.
[00:05:04.754 --> 00:05:11.779]  But if we simply start thinking about things according to the definition of is it pro-human or is it anti-human, we start to win.
[00:05:11.939 --> 00:05:13.940]  And that's why I had the idea for Team Humanity.
[00:05:14.120 --> 00:05:15.180]  I brought it up to Elon Musk.
[00:05:15.200 --> 00:05:15.901]  He loved the idea.
[00:05:16.241 --> 00:05:19.762]  What would you call the debate and discussion about a pro-human future?
[00:05:19.782 --> 00:05:20.662]  Just Team Humanity?
[00:05:20.722 --> 00:05:21.603]  Yeah, Team Humanity.
[00:05:21.763 --> 00:05:22.203]  Absolutely.
[00:05:22.523 --> 00:05:23.923]  And so we have the t-shirt.
[00:05:23.983 --> 00:05:27.445]  Team Humanity with a nuclear family standing against the globalists.
[00:05:27.645 --> 00:05:35.087]  This shirt is a great conversation starter, but it also is a fundraiser you've enforced on the air so we can promote and support Team Humanity.
[00:05:35.367 --> 00:05:47.093]  I want to thank you all for your past support, but I want to encourage you all now to understand that this is a revolution against the globalists, and it is so critical now to signal the fact that you are part of Team Humanity.
[00:05:47.373 --> 00:05:48.694]  We're told humans are the problem.
[00:05:48.714 --> 00:05:49.694]  We're told we're killing the Earth.
[00:05:49.995 --> 00:05:54.257]  We're told all this garbage so we hate ourselves and stand down and roll over and die.
[00:05:54.557 --> 00:05:55.257]  We're not going to do that.
[00:05:55.517 --> 00:06:00.140]  Get your Team Humanity shirts now at InfoWarsStore.com, and I thank you all for your support.
[00:06:02.170 --> 00:06:08.313]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:06:08.753 --> 00:06:11.534]  And now, your host, Owen Troyer.
[00:06:24.000 --> 00:06:28.542]  Well, as I'm sitting here, Joe Biden, or his handlers...
[00:06:30.469 --> 00:06:31.109]  We're good to go.
[00:06:51.974 --> 00:06:53.495]  Joe Biden says Ukraine is the biggest issue right now.
[00:06:53.955 --> 00:06:54.436]  Thank you, Joe.
[00:07:20.495 --> 00:07:23.956]  I'm going to lay out the topics and then I'm going to give out the phone line.
[00:07:52.056 --> 00:08:07.567]  We're going to talk about Joe Biden with the special counsel report saying that he did, in technicality, commit three crimes, illegally taking classified information, illegally storing classified information, and then illegally sharing classified information with unauthorized individuals.
[00:08:07.747 --> 00:08:09.048]  That was in the report.
[00:08:09.328 --> 00:08:15.252]  But he's too mentally unfit to stand trial, according to special counsel Robert Herr.
[00:08:16.213 --> 00:08:18.815]  And I've seen a lot of the commentary on this.
[00:08:22.097 --> 00:08:26.840]  And we can sit here and be upset that Joe Biden is above the law, but we've already known that.
[00:08:28.962 --> 00:08:35.706]  So what are the real implications now of the country, the American voters, seeing, oh, here's what they're going after Trump for.
[00:08:36.046 --> 00:08:43.191]  He didn't commit the crime and he's protected by the Presidential Records Act and there's precedent with Bill Clinton and Judge Amy Berman Jackson.
[00:08:44.452 --> 00:08:46.393]  So Trump is not guilty, didn't commit the crime.
[00:08:46.674 --> 00:08:49.656]  Joe Biden is guilty, did commit the crime, wasn't the president at the time.
[00:08:50.646 --> 00:08:51.306]  We're good to go.
[00:09:17.571 --> 00:09:18.271]  We're problems.
[00:09:18.872 --> 00:09:27.957]  And in the process, stumbles and fumbles once more thinking Mexico is in the Middle East and other slurs and other forgets and just bad moments for Joe.
[00:09:30.279 --> 00:09:31.119]  So we can talk about that.
[00:09:31.199 --> 00:09:34.361]  All of that was going on while the Tucker Carlson-Vladimir Putin interview was happening.
[00:09:35.342 --> 00:09:38.044]  We've had some time to kind of sit on that if you want to call in on that.
[00:09:39.064 --> 00:09:40.005]  That's fair game as well.
[00:09:40.505 --> 00:09:41.106]  Donald Trump...
[00:09:42.116 --> 00:09:42.616]  We're good to go.
[00:10:12.085 --> 00:10:12.625]  Very thought-provoking.
[00:10:38.135 --> 00:10:38.996]  Very animated.
[00:10:39.236 --> 00:10:44.862]  And so we're going to air that in its entirety for Sunday Night Live.
[00:10:44.882 --> 00:10:50.488]  And we've edited it up nicely so that it fits in the segments and you don't have to go find it on band.video.
[00:10:50.508 --> 00:10:54.973]  So all of that is fair game to call in.
[00:10:56.194 --> 00:10:58.136]  That's what I'm looking for tonight.
[00:10:59.104 --> 00:10:59.444]  We're good to go.
[00:11:25.799 --> 00:11:29.245]  Vladimir Putin, Tucker Carlson, and then the debate of transhumanism.
[00:11:29.385 --> 00:11:30.427]  Is it inherently evil?
[00:11:30.868 --> 00:11:31.669]  Is it inevitable?
[00:11:33.813 --> 00:11:37.879]  All of those topics are fair game for you to call in.
[00:11:38.000 --> 00:11:38.801]  And so, without...
[00:11:39.758 --> 00:11:40.439]  We're good to go.
[00:12:09.448 --> 00:12:14.310]  We may go over, we may go under, but I'm going to be looking at about two minutes per caller.
[00:12:15.011 --> 00:12:18.712]  And so that's how we'll handle it to get as many calls in as possible on this evening.
[00:12:18.732 --> 00:12:19.813]  877-789-2539.
[00:12:20.413 --> 00:12:24.495]  So, there you go.
[00:12:24.555 --> 00:12:28.457]  We're about to kick off this Sunday edition of the Alex Jones Show.
[00:12:28.677 --> 00:12:30.038]  Looking forward to hearing from you.
[00:12:30.118 --> 00:12:34.040]  Now, in the meantime, while we get these callers up and on the board...
[00:12:35.632 --> 00:12:36.092]  We're good to go.
[00:13:01.133 --> 00:13:02.234]  We're good to go.
[00:13:31.331 --> 00:13:33.573]  And then most Americans are drinking the tap water.
[00:13:33.593 --> 00:13:34.414]  They don't even know any better.
[00:13:34.794 --> 00:13:36.335]  Get yourself a water filter.
[00:13:36.495 --> 00:13:38.717]  We have the best options at Infowarsstore.com.
[00:13:39.158 --> 00:13:41.039]  Gravity-fed water filters.
[00:13:41.980 --> 00:13:45.303]  By the way, I've got two of them in my house at Infowarsstore.com.
[00:13:46.824 --> 00:13:48.566]  I don't even cook.
[00:13:48.846 --> 00:13:52.029]  I don't even boil water to cook pasta or stuff with.
[00:13:53.200 --> 00:13:57.162]  I always use the water with the water filters from InfoWarsStore.com.
[00:13:57.182 --> 00:13:58.243]  So please filter your water.
[00:13:58.303 --> 00:14:02.105]  And look, we have the best at the best price, but even if you don't want to get them from us, just please filter your water.
[00:14:02.705 --> 00:14:04.206]  Don't drink the poisoned tap water.
[00:14:04.246 --> 00:14:05.707]  And it's not just the fluoride they put in it.
[00:14:05.727 --> 00:14:10.790]  There's all kinds of crap that runs off and the glyphosates and everything else, the stuff they spray in the air.
[00:14:11.190 --> 00:14:12.290]  Get yourself a water filter.
[00:14:12.731 --> 00:14:13.611]  Please filter your water.
[00:14:13.731 --> 00:14:14.612]  InfoWarsStore.com.
[00:14:14.632 --> 00:14:15.592]  We've got the best options.
[00:14:15.632 --> 00:14:16.913]  Gravity-fed at the best price.
[00:14:17.273 --> 00:14:18.514]  Emergency food supplies.
[00:14:20.179 --> 00:14:20.759]  We're good to go.
[00:14:20.800 --> 00:14:21.320]  We're good to go.
[00:14:21.420 --> 00:14:22.361]  We're good to go.
[00:14:48.200 --> 00:14:48.681]  We're good to go.
[00:15:03.735 --> 00:15:04.515]  We're good to go.
[00:15:04.555 --> 00:15:04.775]  I think?
[00:15:34.224 --> 00:15:34.784]  We're good to go.
[00:16:02.782 --> 00:16:06.024]  So, again, this is just, it's volatile, folks.
[00:16:06.064 --> 00:16:07.825]  You want storable food supplies.
[00:16:08.686 --> 00:16:09.686]  At least a month or two.
[00:16:11.147 --> 00:16:13.849]  You don't want to be in a situation where you can't get food.
[00:16:13.869 --> 00:16:18.091]  You'd rather have storable food supplies and not need it than need it and not have it.
[00:16:18.191 --> 00:16:19.332]  I think we can all agree with that.
[00:16:19.592 --> 00:16:26.116]  But once again, we've got the best options, cheapest, best quality at InfoWarsStore.com.
[00:16:26.156 --> 00:16:26.837]  That's the nexus.
[00:16:26.877 --> 00:16:28.578]  We went out and found the best quality
[00:16:29.728 --> 00:16:30.469]  We're good to go.
[00:16:30.489 --> 00:16:30.689]  I think?
[00:16:54.045 --> 00:16:55.086]  Well, hi, Owen.
[00:16:55.506 --> 00:16:57.648]  I would ask you how you're doing, but I know better.
[00:17:01.391 --> 00:17:03.272]  This is a dam breaker.
[00:17:05.034 --> 00:17:07.436]  You're talking about the special counsel report?
[00:17:08.717 --> 00:17:09.718]  Yes, yes.
[00:17:09.818 --> 00:17:17.063]  You know, I actually think what's probably going to happen with that is they're going to invoke the 25th Amendment.
[00:17:17.844 --> 00:17:18.465]  On Biden?
[00:17:18.485 --> 00:17:18.565]  Yes.
[00:17:19.508 --> 00:17:20.468]  Yeah, absolutely.
[00:17:20.488 --> 00:17:24.470]  Do you remember when Trump stood at the border and gave that speech a few years ago?
[00:17:24.490 --> 00:17:28.811]  And he said, this is going to turn around and bite him.
[00:17:30.472 --> 00:17:39.835]  Because they were going after Trump with that for a little while, trying to say that he was incompetent and not mentally able to be the president.
[00:17:40.555 --> 00:17:43.617]  Well, now I think we're going to see a boomerang.
[00:17:44.517 --> 00:17:46.177]  And I think that's what's going to happen.
[00:17:46.217 --> 00:17:47.698]  And now the question is,
[00:17:48.760 --> 00:17:50.541]  Who are they going to put in his place?
[00:17:51.001 --> 00:17:55.922]  Because he clearly can't run after that her report came out.
[00:17:55.942 --> 00:18:02.364]  Well, you know, there always has been the boomerang, whether it's Russian collusion or any of this other stuff, but it never hits them.
[00:18:03.084 --> 00:18:05.225]  It always comes back, but it never actually hits them.
[00:18:06.255 --> 00:18:09.196]  So I'm not really sure this impacts Joe Biden.
[00:18:09.776 --> 00:18:13.298]  I think my question for you would be, because the first thing you said was this is a dambreaker.
[00:18:13.338 --> 00:18:15.859]  You know, my first response when people were telling me that was, why?
[00:18:15.919 --> 00:18:16.599]  What's changed?
[00:18:16.919 --> 00:18:18.720]  We already knew Joe Biden committed the crimes.
[00:18:19.080 --> 00:18:21.861]  We already knew Joe Biden was mentally unfit.
[00:18:22.401 --> 00:18:25.002]  But do you think, why do you say this is a dambreaker?
[00:18:25.042 --> 00:18:27.083]  Do you think now the average American understands it?
[00:18:29.859 --> 00:18:33.720]  No, I was referring to my new nickname I have.
[00:18:33.960 --> 00:18:36.360]  Oh, you're Val the Dam Breaker.
[00:18:36.560 --> 00:18:37.480]  Oh, okay, right.
[00:18:37.560 --> 00:18:38.261]  Okay, I see.
[00:18:38.581 --> 00:18:39.261]  Yes, sir.
[00:18:40.741 --> 00:18:43.562]  I thought you were talking about her report being a dam breaker.
[00:18:43.602 --> 00:18:54.263]  Well, you know, and I think that you're probably right when you say that about it being a dam breaker because a lot of people don't understand just how bad he is.
[00:18:54.343 --> 00:18:57.624]  I have a neighbor who still thinks he is the cast me out.
[00:18:59.307 --> 00:19:01.029]  But will this report change anything?
[00:19:01.109 --> 00:19:02.031]  That's the question.
[00:19:02.551 --> 00:19:03.913]  We already knew all of this.
[00:19:04.073 --> 00:19:05.495]  He's not going to face charges.
[00:19:05.555 --> 00:19:08.499]  So the question becomes, will this actually change anything?
[00:19:09.881 --> 00:19:10.862]  Yeah, I think it will.
[00:19:11.083 --> 00:19:11.764]  I think it will.
[00:19:11.804 --> 00:19:13.546]  I think this report put...
[00:19:14.164 --> 00:19:18.426]  The Democrats on notice that they better do something with him quick.
[00:19:18.846 --> 00:19:20.967]  Well, they've known that, but they've got an event coming up.
[00:19:20.987 --> 00:19:24.389]  They've got a Bill Clinton, Barack Obama, Joe Biden rally coming up.
[00:19:24.689 --> 00:19:26.070]  So they're getting all behind Joe.
[00:19:26.150 --> 00:19:28.291]  I mean, to me, they're still getting all behind Joe.
[00:19:28.851 --> 00:19:35.494]  Now, that doesn't mean they might change their plans in the next 268 days, but as of where we're at right now, they're still all in for Joe Biden.
[00:19:35.895 --> 00:19:37.155]  And I just don't think they have a choice.
[00:19:37.495 --> 00:19:38.496]  Val, thank you for the call.
[00:19:38.796 --> 00:19:40.657]  Let's go to Dominic in Kentucky.
[00:19:41.157 --> 00:19:42.298]  Dominic, you're on the air.
[00:19:42.338 --> 00:19:42.658]  Go ahead.
[00:19:44.298 --> 00:19:44.958]  Hello, hello.
[00:19:45.238 --> 00:19:46.799]  It's nice to talk to you, Owen.
[00:19:47.880 --> 00:19:53.362]  The last time we spoke was on Rumble right before I think you got incarcerated.
[00:19:53.442 --> 00:19:55.223]  But it's really good to talk to you again.
[00:19:55.303 --> 00:20:01.306]  And I just wanted to mention David Icke and the conversation you guys had yesterday.
[00:20:01.326 --> 00:20:03.027]  Well, him and Alex had.
[00:20:03.307 --> 00:20:12.232]  I think you'll appreciate this because he brought up some very sobering points about Elon Musk and how we should, you know, consider him.
[00:20:12.452 --> 00:20:12.552]  And
[00:20:14.853 --> 00:20:28.598]  I saw that the AI come in and kind of prove what David Icke was saying by literally trying to kind of not necessarily win the audience over, but kind of doing that soft sell where we still have to do it.
[00:20:28.638 --> 00:20:30.159]  We can't be left behind, you know.
[00:20:30.939 --> 00:20:34.400]  And like I said, I always appreciated how you were like 50-50 on Musk.
[00:20:35.121 --> 00:20:41.643]  But I would like to kind of defend Alex a little bit and say that he's kind of like a football coach.
[00:20:41.723 --> 00:20:43.544]  The team is doing really well right now.
[00:20:43.924 --> 00:20:44.024]  And
[00:20:44.708 --> 00:20:53.941]  Even if the NFL is rigged, if there's one legitimate coach trying to make a change and he's seeing that change be made, we want to give kudos where kudos is due, right?
