[00:00:16.070 --> 00:00:16.830]  InfoWars.
[00:00:17.191 --> 00:00:18.091]  Tomorrow's News.
[00:00:18.371 --> 00:00:18.831]  Today.
[00:00:18.851 --> 00:00:39.700]  Now when I came on the air yesterday, we talked about the geopolitical tensions, the increase
[00:00:41.943 --> 00:00:45.986]  In the likelihood of a World War III nuclear war situation.
[00:00:47.808 --> 00:01:00.898]  And today we kind of juxtapose that with the people of planet Earth rejecting this, looking at their corrupt political leadership as the ones to blame.
[00:01:04.926 --> 00:01:08.047]  I was kind of deciding yesterday, well, which way do I go with the story?
[00:01:08.087 --> 00:01:28.855]  Do I go with how there's an awakening happening, we don't want war, we don't want corporate global government, we don't want poison shots, we don't want poison food, we don't want to shut off the sun, we don't want to eat the bugs, live in the pod, or do I show you the story that the media is ignoring, which is this massive aggression, this massive
[00:01:30.418 --> 00:01:34.742]  It's almost better I didn't get into the rejection of that because today is the perfect time to do so.
[00:01:34.762 --> 00:01:40.888]  Joe Rogan arguably has the number one most listened to podcast in America, maybe the world.
[00:01:55.319 --> 00:01:58.640]  And he's addressing this with the military industrial complex.
[00:01:58.680 --> 00:01:59.420]  We all know it.
[00:01:59.760 --> 00:02:01.301]  We all see our corrupt politicians.
[00:02:01.481 --> 00:02:02.441]  We don't want war.
[00:02:02.821 --> 00:02:04.562]  We don't want corporate global government.
[00:02:04.602 --> 00:02:06.342]  Here's Joe Rogan talking about it.
[00:02:06.362 --> 00:02:11.263]  Have you asked anyone today, can you achieve in our lifetime, no war?
[00:02:11.864 --> 00:02:15.885]  Most people will say that's not possible, which is so strange.
[00:02:16.265 --> 00:02:18.745]  It's a function of human beings in large numbers, right?
[00:02:19.326 --> 00:02:24.467]  Because like if we were in this room together and he said, could you imagine all three of us get along?
[00:02:24.827 --> 00:02:25.147]  Of course.
[00:02:25.708 --> 00:02:26.028]  Easily.
[00:02:26.208 --> 00:02:27.529]  I couldn't imagine us not getting along.
[00:02:27.910 --> 00:02:28.470]  We can talk.
[00:02:28.750 --> 00:02:29.851]  We'll figure things out.
[00:02:30.251 --> 00:02:31.032]  We have resources.
[00:02:31.112 --> 00:02:31.773]  Yeah, we'll be fine.
[00:02:32.093 --> 00:02:33.254]  Make it 3 million people.
[00:02:33.374 --> 00:02:34.195]  Make it 30 million.
[00:02:34.235 --> 00:02:35.276]  Make it 300 million.
[00:02:35.296 --> 00:02:36.216]  Now you get problems.
[00:02:36.476 --> 00:02:41.180]  And it seems to be always the same thing that you see when you have a cult.
[00:02:41.841 --> 00:02:42.701]  You have leaders.
[00:02:43.682 --> 00:02:48.206]  And the leaders don't necessarily have the best intentions for everyone.
[00:02:48.386 --> 00:02:53.130]  They have the best intentions for themselves and for the people that are providing them with money.
[00:02:55.581 --> 00:02:58.544]  And this is the trap that we're all stuck in.
[00:02:59.405 --> 00:03:18.864]  Everyone on Earth, all of us, being led by groups that decide that they're in control of these massive numbers of people, and they want control of the resources of these other territories, and they want to do something to those people, and they'll have people convinced, this is your enemy, you have to go kill them.
[00:03:19.685 --> 00:03:28.113]  People that you've never met, you have no issue with, you don't know anything about them, you've literally never seen them before, you might not ever see them even when you're killing them.
[00:03:28.793 --> 00:03:34.638]  This is a thing that we don't believe could ever be stopped in our lifetime, which is insane.
[00:03:35.159 --> 00:03:39.002]  If you really start to think about it that way, it sounds so insane.
[00:03:39.343 --> 00:03:42.485]  Like if you were approached by an alien life form,
[00:03:43.386 --> 00:03:48.227]  That said, what is the source of all this murder and killing and destruction?
[00:03:48.287 --> 00:03:49.048]  Like, what is this?
[00:03:49.608 --> 00:04:06.593]  It's like, oh, we're being led, we're grouped, and we're being led by the people that are in charge of this group that are very secretive and that are being influenced by massive amounts of money and the military-industrial complex, and they've got everyone convinced that you have to divert all of our resources.
[00:04:07.253 --> 00:04:15.958]  into attacking this other group that is opposed to our way of life, they hate us for our freedom, whatever the fuck it is, and that this is what we have to do now.
[00:04:16.498 --> 00:04:18.800]  They would be like, what is wrong with you fucking people?
[00:04:19.240 --> 00:04:25.404]  Like what, what a bizarre, wounded, tainted species that you think like this.
[00:04:25.784 --> 00:04:30.687]  And not, not just think like this, but think it's impossible to imagine this not existing.
[00:04:30.767 --> 00:04:32.207]  This, the most insane
[00:04:33.308 --> 00:04:33.488]  No.
[00:04:33.508 --> 00:04:33.849]  Not now.
[00:04:34.209 --> 00:04:34.249]  No.
[00:05:01.169 --> 00:05:03.711]  It's been sold out for six months.
[00:05:04.351 --> 00:05:05.872]  It's our number two bestseller.
[00:05:05.972 --> 00:05:06.493]  It's X3.
[00:05:06.593 --> 00:05:13.838]  The highest quality, pure, deep earth crystal iodine you're going to find anywhere.
[00:05:14.198 --> 00:05:17.360]  With the two other types of iodine that are great for your body as well.
[00:05:17.760 --> 00:05:22.343]  So to make sure no matter what type of body type you have, whatever your physiology is, it will supercharge you.
[00:05:22.724 --> 00:05:24.004]  Look at this giant stack right here.
[00:05:24.625 --> 00:05:27.327]  I could talk for hours about this on air and I am planning to next week.
[00:05:28.087 --> 00:05:33.428]  But the number one cause of cognitive disability in the world is iodine deficiency.
[00:05:33.808 --> 00:05:35.309]  And all iodine is not created equal.
[00:05:35.669 --> 00:05:40.870]  Most iodine is bound to other things in the environment, whether it's plants or animals you're eating, so you don't absorb it.
[00:05:41.170 --> 00:05:41.790]  This is pure.
[00:05:41.830 --> 00:05:42.811]  It goes right into your cells.
[00:05:43.291 --> 00:05:45.651]  It is essential for all electrochemical activity.
[00:05:46.071 --> 00:05:54.553]  And despite the fact it's been sold out for six months, X3 is back in stock for 40% off for a limited time at InfoWareStore.com.
[00:05:54.893 --> 00:05:57.354]  So stock up on X3 right now.
[00:05:58.234 --> 00:06:03.718]  You found it, the tip of the spear.
[00:06:03.818 --> 00:06:07.080]  It is the Alex Jones Show with Owen Troyer.
[00:06:39.775 --> 00:06:42.616]  It is an incredible time to be live.
[00:06:42.676 --> 00:06:52.399]  And it is a true honor and pleasure to be with you here on this Wednesday, April 3rd, 2024 transmission of the Alex Jones Show.
[00:06:52.879 --> 00:06:54.360]  We have a loaded transmission today.
[00:06:54.380 --> 00:07:00.062]  I'm going to be hosting the first hour with some breaking news.
[00:07:01.062 --> 00:07:03.383]  And then you have Mike Adams coming up.
[00:07:03.483 --> 00:07:05.804]  I may kind of tee it up for him.
[00:07:06.926 --> 00:07:19.634]  Dealing with some of the latest news that we have here in regards to the vaccines and there's this new push to vaccinate the livestock, vaccinate the animals, the meat, the produce you're going to be eating.
[00:07:20.555 --> 00:07:24.177]  And so maybe I'll tee that up for Mike Adams and then Larry Johnson.
[00:07:25.481 --> 00:07:34.483]  is going to be hosting the third hour of the great geopolitical analysis and Jason Burmess in the fourth hour before I take back over and host the war room later this afternoon.
[00:07:34.543 --> 00:07:39.083]  So loaded show today and you never know when we might be hearing from Alex Jones as well.
[00:07:40.884 --> 00:07:54.526]  We enter the show in the opening segment with a viral clip from Joe Rogan talking about the military-industrial complex and how the individual itself desires peace but somehow
